RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1701.0,15735418.0,2038.0,684.0,2.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,97112.82,0.0
8625.0,15773635.0,2292.0,525.0,0.0,1.0,35.0,5.0,0.0,2.0,1.0,0.0,144606.54,0.0
4891.0,15797113.0,236.0,552.0,2.0,0.0,34.0,4.0,0.0,2.0,1.0,0.0,140286.69,0.0
2492.0,15782610.0,69.0,642.0,0.0,1.0,38.0,3.0,0.0,2.0,1.0,1.0,171812.34,0.0
1406.0,156809.0,1217.0,701.0,2.0,1.0,39.0,3.0,0.0,2.0,1.0,0.0,159992.18,0.0
6189.0,15682091.0,1183.0,694.0,2.0,1.0,34.0,5.0,0.0,2.0,0.0,1.0,121453.27,0.0
4744.0,15691885.0,1460.0,618.0,2.0,1.0,38.0,1.0,0.0,2.0,0.0,1.0,95686.31,0.0
7239.0,15694381.0,1234.0,653.0,2.0,1.0,61.0,7.0,136281.71,1.0,1.0,0.0,95105.63,0.0
5659.0,15723827.0,347.0,537.0,2.0,1.0,47.0,6.0,0.0,2.0,1.0,0.0,40893.72,0.0
2349.0,15645043.0,1931.0,652.0,0.0,1.0,37.0,7.0,0.0,2.0,1.0,1.0,177720.87,0.0
7683.0,155739.0,14.0,439.0,2.0,1.0,50.0,8.0,0.0,2.0,1.0,0.0,1567.21,0.0
2529.0,15688747.0,2420.0,598.0,2.0,1.0,61.0,5.0,0.0,2.0,1.0,1.0,190512.74,0.0
3091.0,15606133.0,2199.0,703.0,0.0,1.0,34.0,3.0,0.0,2.0,1.0,1.0,173377.9,0.0
3403.0,15801543.0,64.0,755.0,0.0,1.0,37.0,8.0,0.0,2.0,1.0,0.0,121423.97,0.0
1499.0,15652085.0,1751.0,701.0,0.0,1.0,28.0,8.0,0.0,2.0,1.0,1.0,92576.32,0.0
3191.0,157575.0,2297.0,696.0,0.0,1.0,63.0,9.0,100696.52,1.0,1.0,1.0,100673.47,0.0
5678.0,15753161.0,158.0,687.0,2.0,1.0,40.0,8.0,100254.03,1.0,1.0,0.0,21472.25,0.0
4058.0,15593033.0,1623.0,612.0,2.0,1.0,37.0,3.0,0.0,1.0,1.0,1.0,175664.84,0.0
