date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
25.0,3.0,2.5,1630.0,2550.0,3.0,0.0,0.0,3.0,7.0,1630.0,0.0,1985.0,0.0,98117.0,47.6772,-122.393,1360.0,5100.0,495000.0
151.0,3.0,2.25,1790.0,9926.0,1.0,0.0,0.0,4.0,7.0,1140.0,550.0,1976.0,0.0,98092.0,47.3424,-122.22,1790.0,10490.0,265000.0
158.0,5.0,1.5,1750.0,9780.0,1.5,0.0,0.0,4.0,7.0,1750.0,0.0,1961.0,0.0,98028.0,47.7755,-122.235,1750.0,10295.0,385000.0
94.0,3.0,2.5,1320.0,1310.0,3.0,0.0,0.0,3.0,8.0,1320.0,0.0,2006.0,0.0,98107.0,47.6719,-122.38,1350.0,1350.0,475000.0
144.0,3.0,1.0,1720.0,16552.0,1.0,0.0,0.0,4.0,7.0,1720.0,0.0,1971.0,0.0,98059.0,47.4772,-122.153,1550.0,15457.0,354900.0
185.0,4.0,1.75,1950.0,10219.0,1.0,0.0,0.0,3.0,7.0,1950.0,0.0,1962.0,0.0,98133.0,47.7492,-122.336,1500.0,9099.0,395000.0
221.0,4.0,2.25,2440.0,8098.0,2.0,0.0,0.0,3.0,8.0,2440.0,0.0,1983.0,0.0,98023.0,47.3126,-122.346,2110.0,7911.0,330000.0
360.0,3.0,2.5,2320.0,6773.0,2.0,0.0,0.0,3.0,8.0,2320.0,0.0,2003.0,0.0,98075.0,47.5846,-122.029,2740.0,6192.0,700000.0
146.0,5.0,2.75,2460.0,7830.0,1.0,0.0,0.0,5.0,9.0,1490.0,970.0,1955.0,0.0,98115.0,47.6938,-122.31,2050.0,7830.0,835000.0
298.0,3.0,1.75,1690.0,8901.0,1.0,0.0,0.0,3.0,7.0,1690.0,0.0,1986.0,0.0,98030.0,47.3546,-122.176,1690.0,7532.0,199500.0
294.0,3.0,1.75,1730.0,6900.0,1.0,0.0,0.0,4.0,7.0,1130.0,600.0,1976.0,0.0,98031.0,47.3915,-122.188,1950.0,7200.0,300000.0
374.0,3.0,2.5,1510.0,7300.0,1.0,0.0,0.0,3.0,7.0,1040.0,470.0,1974.0,0.0,98034.0,47.7153,-122.211,1360.0,7300.0,329950.0
53.0,4.0,2.75,2520.0,14021.0,2.0,0.0,0.0,3.0,9.0,2520.0,0.0,1999.0,0.0,98074.0,47.6378,-122.068,2630.0,14007.0,590000.0
173.0,3.0,1.0,1180.0,8474.0,1.5,0.0,0.0,4.0,7.0,1180.0,0.0,1956.0,0.0,98155.0,47.7416,-122.327,1180.0,7200.0,310000.0
376.0,3.0,2.25,1640.0,5880.0,1.0,0.0,0.0,3.0,7.0,1240.0,400.0,1977.0,0.0,98106.0,47.5323,-122.351,1200.0,4760.0,415000.0
161.0,3.0,2.25,2380.0,6000.0,1.0,0.0,0.0,3.0,8.0,2040.0,340.0,1961.0,0.0,98115.0,47.6955,-122.275,1680.0,7200.0,490000.0
339.0,4.0,1.75,1820.0,7381.0,1.0,0.0,0.0,5.0,7.0,1150.0,670.0,1962.0,0.0,98058.0,47.4567,-122.171,1610.0,8462.0,320000.0
56.0,4.0,2.5,2570.0,4865.0,2.0,0.0,0.0,3.0,8.0,2570.0,0.0,2005.0,0.0,98038.0,47.3588,-122.038,2570.0,4933.0,320000.0
115.0,5.0,3.0,3350.0,9450.0,2.0,0.0,0.0,5.0,8.0,2180.0,1170.0,1912.0,1980.0,98103.0,47.6705,-122.34,2660.0,4500.0,1000000.0
10.0,4.0,1.75,2120.0,4650.0,1.0,0.0,1.0,3.0,7.0,1190.0,930.0,1951.0,0.0,98117.0,47.6964,-122.4,2070.0,6487.0,582000.0
279.0,4.0,2.5,2080.0,7047.0,2.0,0.0,0.0,3.0,8.0,2080.0,0.0,1996.0,0.0,98092.0,47.2627,-122.215,2580.0,7227.0,329800.0
124.0,3.0,2.5,1620.0,5992.0,2.0,0.0,0.0,3.0,7.0,1620.0,0.0,2001.0,0.0,98019.0,47.736,-121.965,1620.0,4644.0,345000.0
89.0,4.0,2.5,2120.0,215186.0,2.0,0.0,0.0,2.0,7.0,2120.0,0.0,1983.0,0.0,98014.0,47.701,-121.857,2000.0,215186.0,396400.0
49.0,3.0,2.25,1960.0,1985.0,2.0,0.0,0.0,3.0,7.0,1750.0,210.0,2003.0,0.0,98118.0,47.5419,-122.289,1760.0,1985.0,365000.0
216.0,3.0,1.5,1020.0,11410.0,1.0,0.0,0.0,3.0,7.0,1020.0,0.0,1959.0,0.0,98059.0,47.4811,-122.162,1290.0,8400.0,255000.0
320.0,4.0,2.5,3500.0,11306.0,2.0,0.0,2.0,3.0,9.0,3500.0,0.0,2005.0,0.0,98065.0,47.5428,-121.861,3180.0,8028.0,620000.0
194.0,2.0,1.0,940.0,7700.0,1.0,0.0,0.0,4.0,6.0,940.0,0.0,1916.0,0.0,98133.0,47.7067,-122.354,1290.0,7375.0,329000.0
161.0,2.0,1.0,1010.0,43056.0,1.5,0.0,0.0,3.0,5.0,1010.0,0.0,1990.0,0.0,98014.0,47.7105,-121.316,830.0,18297.0,155000.0
220.0,3.0,1.75,1430.0,8505.0,1.0,0.0,0.0,4.0,7.0,1430.0,0.0,1968.0,0.0,98003.0,47.3173,-122.319,1190.0,8640.0,225000.0
207.0,2.0,2.25,1550.0,1827.0,2.0,0.0,0.0,3.0,8.0,1550.0,0.0,2008.0,0.0,98106.0,47.5394,-122.368,1420.0,1826.0,320000.0
339.0,3.0,1.75,1740.0,4400.0,1.0,0.0,0.0,3.0,7.0,1740.0,0.0,1951.0,0.0,98122.0,47.6115,-122.292,1350.0,4400.0,622200.0
136.0,3.0,1.75,2450.0,9377.0,1.0,0.0,2.0,4.0,8.0,1540.0,910.0,1962.0,0.0,98125.0,47.7296,-122.284,2520.0,9725.0,687500.0
52.0,3.0,1.75,1500.0,10280.0,1.0,0.0,0.0,3.0,6.0,1500.0,0.0,1941.0,0.0,98146.0,47.5027,-122.379,1490.0,8676.0,340000.0
42.0,3.0,2.5,2070.0,8337.0,2.0,0.0,0.0,3.0,8.0,2070.0,0.0,1997.0,0.0,98030.0,47.3658,-122.176,2030.0,7248.0,325000.0
136.0,3.0,1.0,1360.0,8968.0,1.0,0.0,0.0,3.0,7.0,1360.0,0.0,1956.0,0.0,98125.0,47.7105,-122.289,1490.0,7355.0,355000.0
321.0,4.0,2.5,2910.0,20067.0,2.0,0.0,0.0,3.0,9.0,2910.0,0.0,2001.0,0.0,98125.0,47.7214,-122.322,1930.0,20000.0,812500.0
342.0,4.0,3.0,2490.0,5706.0,2.0,0.0,0.0,3.0,9.0,2490.0,0.0,2005.0,0.0,98042.0,47.3509,-122.165,2650.0,5880.0,370000.0
59.0,4.0,2.5,3180.0,7904.0,2.0,0.0,0.0,3.0,9.0,3180.0,0.0,2014.0,0.0,98056.0,47.489,-122.181,2500.0,7800.0,615000.0
308.0,3.0,1.0,2430.0,10720.0,1.0,0.0,0.0,3.0,7.0,2430.0,0.0,1977.0,0.0,98045.0,47.4895,-121.787,1660.0,11560.0,369950.0
118.0,5.0,2.5,2750.0,5589.0,1.5,0.0,0.0,5.0,9.0,1840.0,910.0,1910.0,0.0,98112.0,47.6364,-122.3,1460.0,4250.0,915000.0
217.0,4.0,2.5,2380.0,7850.0,2.0,0.0,0.0,3.0,8.0,2380.0,0.0,1995.0,0.0,98055.0,47.4356,-122.201,1940.0,7334.0,340000.0
