P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
3392.0,0.4878702,0.0265627,0.1252144,0.0834803,0.8755204,0.0029185,0.7548146,0.0016625,0.0591806,0.0402943,0.0254204,0.9844922,0.2814265,0.0986842,0.3093989,19.0
1739.0,0.0,0.5555204,0.0533234,0.0573215,0.940257,0.0086829,0.8207662,0.0030277,0.0282997,0.0462228,0.5352881,0.1407509,0.3539926,0.3577115,0.234957,46.0
368.0,0.4912779,0.0227855,0.0786079,0.0234608,0.8526077,0.0005571,0.72837028,0.0029285,0.0736719,0.0351907,0.0164288,0.9918386,0.2819203,0.034025,0.2289157,84.0
612.0,0.4734845,0.1163839,0.0902892,0.0792088,0.8526088,0.0129077,0.7289068,0.0047654,0.0334768,0.0595676,0.1006945,0.9855596,0.3503189,0.0885281,0.2411017,36.0
11236.0,0.0,0.5501277,0.0007125,0.0025188,0.8221624,0.1515997,0.9272038,0.0007352,0.015670107,0.0346925,0.1444511,0.9797356,0.3253794,0.1763259,0.068421,15.0
1354.0,0.4715971,0.0050676,0.1721209,0.1296326,0.8379052,0.0156914,0.6894605,0.003829,0.0356506,0.0730915,0.0045524,0.9921788,0.35363,0.0770928,0.4904963,47.0
251.00000304,0.0,0.5530356,0.0715507,0.0701028,0.8904762,0.0155118,0.7576834,0.0048309,0.0571952,0.0889495,0.4855861,0.8088248,0.4728819,0.190563,0.1620112,12.0
746.0,0.0,0.3512048,0.1423221,0.1206689,0.7523702,0.0948377,0.6468825,0.0014047,0.0577389,0.0519341,0.3113598,0.9838257,0.4119163,0.0784753,0.40840816,50.0
6509.0000038,0.482323,0.1723928,0.0922847,0.0763116,0.7451861,0.0319772,0.5731807,0.0040777,0.0885984,0.0949568,0.1547563,0.8248824,0.5292514,0.1244298,0.5767392,18.0
528.0,0.4713708,0.5444283,0.1408335,0.1221029,0.8348915,0.0470729,0.7494753,0.0029442,0.0485975,0.0570029,0.4833195,0.9344595,0.2774292,0.1213578,0.2473118,15.0
