index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
31963.0,5.0,1551.0,2.0,1.0,0.0,2.0,1.0,1.0,14.17,40.0,4979.0
1242.0,2.0,976.0,2.0,2.0,0.0,3.0,0.0,1.0,7.5,24.0,4205.0
13775.0,5.0,1553.0,5.0,5.0,2.0,5.0,2.0,1.0,2.17,21.0,2339.0
11168.0,4.0,1360.0,2.0,5.0,2.0,3.0,0.0,1.0,2.75,23.0,4721.0
36847.0,5.0,1554.0,2.0,2.0,0.0,4.0,1.0,1.0,13.0,37.0,4979.0
33810.0,2.0,1087.0,2.0,0.0,0.0,5.0,3.0,1.0,9.08,23.0,5954.0
44600.0,2.0,1003.0,5.0,4.0,2.0,0.0,2.0,1.0,2.25,11.0,5942.0
4354.0,1.0,806.0,5.0,4.0,0.0,2.0,2.0,1.0,9.92,12.0,11928.0
21072.0,3.0,337.0,5.0,4.0,0.0,0.0,2.0,1.0,6.42,9.0,14779.0
1513.0,0.0,1201.0,2.0,1.0,0.0,0.0,0.0,1.0,7.42,26.0,3090.0
10955.0,74.0,861.0,2.0,2.0,2.0,5.0,0.0,1.0,2.75,37.0,4427.0
1302.0,3.0,427.0,2.0,0.0,0.0,5.0,0.0,1.0,7.83,17.0,4745.0
9965.0,2.0,1046.0,5.0,2.0,0.0,3.0,2.0,1.0,6.83,43.0,5618.0
32470.0,3.0,259.0,2.0,1.0,0.0,0.0,3.0,1.0,6.25,6.0,10349.0
27223.0,3.0,458.0,2.0,4.0,0.0,0.0,4.0,1.0,6.83,19.0,6197.0
10998.0,3.0,2.0,2.0,0.0,0.0,5.0,3.0,1.0,8.08,22.0,5955.0
29487.0,0.0,1222.0,2.0,1.0,1.0,0.0,0.0,1.0,8.17,17.0,8452.0
40495.0,3.0,515.0,2.0,1.0,2.0,4.0,0.0,1.0,2.08,22.0,2339.0
316.0,2.0,1085.0,2.0,2.0,0.0,5.0,3.0,1.0,6.08,26.0,5954.0
40282.0,3.0,88.0,2.0,5.0,0.0,4.0,3.0,1.0,10.75,33.0,2098.0
34914.0,5.0,1539.0,2.0,1.0,0.0,5.0,3.0,1.0,13.42,46.0,6382.0
17036.0,2.0,955.0,2.0,4.0,0.0,2.0,0.0,1.0,7.42,23.0,4324.0
7781.0,3.0,85.0,2.0,1.0,0.0,2.0,5.0,1.0,10.25,39.0,4874.0
47884.0,1.0,872.0,5.0,5.0,2.0,5.0,2.0,1.0,2.25,23.0,2464.0
16837.0,2.0,945.0,2.0,1.0,0.0,0.0,0.0,1.0,8.83,41.0,6219.0
4645.0,1.0,814.0,5.0,4.0,0.0,5.0,2.0,1.0,11.92,18.0,5014.0
4827.0,1.0,814.0,5.0,4.0,0.0,5.0,2.0,1.0,11.92,25.0,5289.0
42366.0,5.0,1541.0,2.0,4.0,0.0,2.0,1.0,1.0,8.25,43.0,4979.0
30162.0,1.0,812.0,2.0,1.0,0.0,5.0,3.0,1.0,13.58,6.0,9840.0
40348.0,1.0,766.0,2.0,2.0,0.0,1.0,3.0,1.0,14.75,37.0,4209.0
36478.0,5.0,1544.0,2.0,5.0,0.0,4.0,1.0,1.0,12.17,83.0,4979.0
48631.0,3.0,63.0,5.0,1.0,2.0,4.0,2.0,1.0,2.25,30.0,2339.0
18902.0,3.0,42.0,2.0,4.0,0.0,2.0,0.0,1.0,9.92,46.0,4007.0
41478.0,1.0,878.0,5.0,1.0,0.0,1.0,2.0,1.0,24.25,42.0,3988.0
30901.0,3.0,123.0,2.0,0.0,0.0,2.0,3.0,1.0,6.92,42.0,2098.0
43061.0,5.0,1510.0,5.0,4.0,0.0,0.0,2.0,1.0,5.08,25.0,6122.0
28859.0,5.0,1554.0,2.0,2.0,0.0,0.0,3.0,1.0,16.42,43.0,5772.0
35236.0,3.0,386.0,2.0,2.0,2.0,5.0,3.0,1.0,2.25,49.0,4500.0
2315.0,3.0,152.0,2.0,4.0,0.0,2.0,4.0,1.0,5.5,22.0,5955.0
11386.0,3.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,6.5,8.0,10680.0
14461.0,4.0,1388.0,5.0,2.0,2.0,5.0,2.0,1.0,2.42,24.0,2614.0
4013.0,5.0,1557.0,2.0,0.0,0.0,5.0,1.0,1.0,10.25,58.0,4979.0
11663.0,3.0,121.0,2.0,1.0,2.0,4.0,0.0,1.0,2.67,20.0,4500.0
5058.0,5.0,1472.0,2.0,2.0,0.0,5.0,3.0,1.0,4.83,26.0,5761.0
13874.0,1.0,812.0,2.0,1.0,0.0,2.0,0.0,1.0,10.5,21.0,4230.0
31760.0,3.0,98.0,2.0,5.0,2.0,5.0,0.0,1.0,2.83,25.0,2343.0
18233.0,3.0,18.0,2.0,4.0,0.0,2.0,0.0,1.0,6.42,44.0,4007.0
18485.0,1.0,766.0,5.0,2.0,0.0,5.0,2.0,1.0,6.67,20.0,4239.0
10451.0,3.0,3.0,2.0,2.0,2.0,5.0,0.0,1.0,2.25,22.0,4500.0
13340.0,0.0,1201.0,2.0,1.0,0.0,2.0,0.0,1.0,12.0,24.0,3090.0
46856.0,1.0,806.0,5.0,4.0,0.0,2.0,2.0,1.0,9.92,21.0,6699.0
32425.0,1.0,817.0,2.0,1.0,0.0,5.0,3.0,1.0,15.08,29.0,5609.0
30464.0,3.0,11.0,2.0,2.0,0.0,5.0,3.0,1.0,6.0,15.0,6984.0
8532.0,17.0,1474.0,5.0,0.0,0.0,5.0,2.0,1.0,6.67,9.0,12453.0
36432.0,3.0,960.0,2.0,0.0,0.0,5.0,4.0,1.0,8.17,25.0,5955.0
8146.0,2.0,1091.0,2.0,2.0,0.0,3.0,5.0,1.0,9.08,41.0,5805.0
18980.0,3.0,98.0,2.0,5.0,2.0,5.0,0.0,1.0,2.83,24.0,2343.0
49468.0,3.0,443.0,5.0,0.0,0.0,2.0,2.0,1.0,3.83,13.0,6921.0
32007.0,3.0,516.0,2.0,5.0,2.0,5.0,0.0,1.0,2.75,47.0,4479.0
42150.0,2.0,1049.0,2.0,1.0,0.0,2.0,1.0,1.0,9.83,43.0,3475.0
11460.0,2.0,1034.0,5.0,5.0,0.0,4.0,2.0,1.0,11.5,20.0,3517.0
