ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
611.0,52.0,28.0,81.0,94132.0,3.0,1.8,2.0,275.0,0.0,0.0,0.0,0.0,0.0
3617.0,41.0,15.0,69.0,92507.0,1.0,1.5,3.0,78.0,0.0,0.0,0.0,1.0,0.0
2168.0,65.0,40.0,162.0,94596.0,1.0,1.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4608.0,50.0,23.0,18.0,93117.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2261.0,39.0,14.0,15.0,93561.0,2.0,0.3,2.0,92.0,0.0,0.0,0.0,0.0,0.0
3393.0,32.0,7.0,58.0,92612.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3592.0,58.0,32.0,73.0,94109.0,2.0,2.3,3.0,224.0,0.0,0.0,0.0,1.0,1.0
945.0,41.0,15.0,22.0,90503.0,4.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4318.0,58.0,33.0,60.0,92672.0,4.0,1.3,3.0,0.0,0.0,0.0,0.0,1.0,0.0
3887.0,67.0,43.0,79.0,95616.0,4.0,1.7,2.0,215.0,0.0,0.0,1.0,1.0,1.0
1432.0,58.0,34.0,128.0,90058.0,1.0,7.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2447.0,25.0,0.0,72.0,93105.0,3.0,0.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0
675.0,49.0,23.0,59.0,95827.0,3.0,2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4274.0,44.0,19.0,83.0,95812.0,2.0,3.8,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2993.0,46.0,21.0,64.0,92104.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1391.0,29.0,3.0,80.0,94305.0,4.0,1.8,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3378.0,35.0,10.0,83.0,95370.0,4.0,0.7,3.0,315.0,0.0,0.0,0.0,1.0,0.0
2116.0,57.0,31.0,30.0,95070.0,3.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2035.0,59.0,33.0,91.0,92821.0,4.0,1.9,2.0,329.0,0.0,0.0,0.0,0.0,0.0
722.0,49.0,24.0,39.0,92717.0,1.0,1.4,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1475.0,48.0,23.0,79.0,92124.0,2.0,3.8,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1301.0,61.0,36.0,23.0,91754.0,2.0,0.5,2.0,103.0,0.0,0.0,0.0,1.0,0.0
3097.0,43.0,18.0,179.0,94108.0,3.0,1.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4529.0,48.0,23.0,48.0,94086.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1841.0,55.0,25.0,23.0,93106.0,4.0,0.4,3.0,88.0,0.0,0.0,0.0,0.0,0.0
3414.0,54.0,24.0,72.0,95123.0,3.0,1.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2299.0,48.0,24.0,9.0,92630.0,4.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0
659.0,52.0,26.0,35.0,91711.0,3.0,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1625.0,28.0,2.0,31.0,90024.0,2.0,0.3,2.0,0.0,0.0,1.0,0.0,1.0,0.0
3490.0,36.0,12.0,154.0,91320.0,3.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3459.0,48.0,23.0,191.0,95053.0,2.0,2.8,1.0,231.0,0.0,0.0,0.0,0.0,1.0
