P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
142.00000248,0.471218,0.055011,0.1400484,0.1153076,0.8755529,0.014317,0.7349693,0.0030573,0.0363795,0.0645529,0.0489297,0.9332763,0.3033181,0.0880243,0.4081633,47.0
2049.00000478,0.4729107,0.2812686,0.1400649,0.1109361,0.7575251,0.02848791,0.5727071,0.00259106,0.0784754,0.0780983,0.2404888,0.93140324,0.3981786,0.0640557,0.4873595,60.0
270.0,0.473069,0.2912199,0.0891464,0.0830219,0.81611,0.0205564,0.6394384,0.0041212,0.0518891,0.0732547,0.2529349,0.9336798,0.3534134,0.0730983,0.5717352,535.0
8381.0,0.490798,0.0163547,0.0770878,0.0554718,0.9296491,0.0003219,0.8106121,0.0047288,0.0406453,0.0523207,0.0152179,0.9883079,0.175584,0.0909384,0.2561792,17.0
141.00000248,0.0,0.0506553,0.1505492,0.0865327,0.7794257,0.0918033,0.6602067,0.004562,0.0770382,0.07269107,0.0505667,0.9833999,0.2927691,0.0829983,0.2857143,5.0
6087.0,0.4786368,0.2936702,0.0926618,0.0720392,0.7532503,0.0429043,0.5929665,0.002033,0.0865876,0.1190763,0.2523333,0.8140217,0.4323088,0.0918008,0.4795082,39.0
2888.0,0.0,0.5521728,0.051916,0.0528723,0.720413,0.1228335,0.0341138,0.0057358,0.1406977,0.1355646,0.5486774,0.8587741,0.5132991,0.1893568,0.6158445,9.0
5399.0,0.0,0.2447429,0.0570718,0.0719204,0.7414661,0.0987219,0.6419666,0.0034358,0.10385924,0.0706663,0.2884256,0.983824,0.3904407,0.0879017,0.3263158,445.0
2172.0,0.4744571,0.0105173,0.1654923,0.1277259,0.8288644,0.0261148,0.7238928,0.0037983,0.0360111,0.0479798,0.0091388,0.9829983,0.292977,0.0838323,0.5,48.0
19859.00000248,0.0,0.0765535,0.0505667,0.0608847,0.7662729,0.0335059,0.3615719,0.0025787,0.0805905,0.0492586,0.0513437,0.9801997,0.5073605,0.0607163,0.2739726,15.0
