date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
27.0,4.0,2.5,2040.0,22653.0,2.0,0.0,0.0,3.0,7.0,2040.0,0.0,2011.0,0.0,98168.0,47.4991,-122.299,2020.0,20502.0,350000.0
21.0,4.0,3.0,3680.0,5854.0,1.0,0.0,3.0,3.0,10.0,2060.0,1620.0,1967.0,0.0,98199.0,47.6327,-122.395,3140.0,5000.0,980000.0
52.0,3.0,2.25,1520.0,7253.0,1.0,0.0,0.0,4.0,7.0,1220.0,350.0,1969.0,0.0,98011.0,47.7269,-122.195,1510.0,9600.0,405000.0
286.0,3.0,3.0,2470.0,11900.0,2.0,0.0,0.0,3.0,9.0,2290.0,180.0,1976.0,0.0,98074.0,47.641,-122.057,2590.0,11900.0,660000.0
187.0,3.0,1.75,2380.0,5650.0,1.0,0.0,2.0,4.0,8.0,1190.0,1190.0,1956.0,0.0,98118.0,47.5119,-122.255,2350.0,6554.0,415000.0
12.0,4.0,2.5,2170.0,14667.0,2.0,0.0,0.0,3.0,9.0,2170.0,0.0,1989.0,0.0,98059.0,47.5276,-122.161,2470.0,14217.0,565000.0
73.0,3.0,1.0,940.0,6695.0,1.0,0.0,0.0,4.0,6.0,940.0,0.0,1959.0,0.0,98008.0,47.6195,-122.12,1230.0,7400.0,358000.0
200.0,4.0,3.25,5020.0,12431.0,2.0,1.0,4.0,3.0,10.0,3420.0,1600.0,1941.0,2002.0,98144.0,47.5925,-122.287,3680.0,12620.0,3600000.0
355.0,5.0,2.75,2940.0,5225.0,2.0,0.0,0.0,3.0,8.0,2760.0,180.0,2010.0,0.0,98052.0,47.6879,-122.107,3090.0,6261.0,837000.0
21.0,3.0,2.0,1270.0,1323.0,3.0,0.0,0.0,3.0,8.0,1270.0,0.0,2006.0,0.0,98103.0,47.6934,-122.342,1330.0,1323.0,360000.0
188.0,4.0,1.0,1390.0,3708.0,1.5,0.0,0.0,4.0,7.0,1390.0,0.0,1926.0,0.0,98117.0,47.685,-122.363,1430.0,3708.0,610000.0
299.0,3.0,1.75,1880.0,108900.0,1.0,0.0,0.0,3.0,7.0,1880.0,0.0,1978.0,0.0,98075.0,47.5913,-122.01,2730.0,37731.0,735000.0
70.0,3.0,1.75,1440.0,11325.0,1.0,0.0,0.0,4.0,8.0,1440.0,0.0,1966.0,0.0,98001.0,47.3503,-122.279,1440.0,20000.0,246000.0
299.0,4.0,2.0,3390.0,16025.0,2.0,0.0,0.0,4.0,10.0,3390.0,0.0,1987.0,0.0,98077.0,47.7222,-122.056,3950.0,15277.0,835000.0
