index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
8171.0,1.0,715.0,2.0,4.0,0.0,0.0,5.0,1.0,30.08,71.0,4161.0
28007.0,5.0,1543.0,2.0,0.0,0.0,5.0,3.0,1.0,6.58,3.0,10575.0
16428.0,1.0,723.0,2.0,2.0,0.0,2.0,0.0,1.0,24.67,33.0,4230.0
36079.0,1.0,734.0,2.0,5.0,1.0,5.0,1.0,1.0,26.42,9.0,12071.0
39401.0,2.0,1093.0,2.0,1.0,0.0,0.0,1.0,1.0,6.33,25.0,4896.0
260.0,4.0,1331.0,2.0,2.0,0.0,5.0,4.0,1.0,4.25,43.0,4080.0
4455.0,1.0,818.0,5.0,1.0,0.0,0.0,2.0,1.0,6.75,22.0,6219.0
26016.0,4.0,1413.0,2.0,4.0,0.0,0.0,4.0,1.0,4.92,42.0,18026.0
47257.0,1.0,814.0,5.0,4.0,0.0,5.0,2.0,1.0,11.92,22.0,5289.0
40817.0,3.0,398.0,2.0,1.0,0.0,0.0,1.0,1.0,6.5,41.0,3389.0
9162.0,3.0,221.0,2.0,2.0,2.0,2.0,0.0,1.0,2.08,38.0,4400.0
34418.0,3.0,20.0,2.0,3.0,0.0,1.0,3.0,1.0,0.08,21.0,5955.0
35829.0,2.0,1029.0,2.0,1.0,0.0,5.0,3.0,1.0,13.33,6.0,5954.0
12042.0,3.0,111.0,2.0,5.0,0.0,4.0,0.0,1.0,11.58,12.0,11363.0
6820.0,3.0,42.0,2.0,4.0,0.0,2.0,0.0,1.0,8.83,35.0,5850.0
20992.0,2.0,1038.0,5.0,0.0,0.0,1.0,2.0,1.0,16.0,13.0,5942.0
19498.0,0.0,1201.0,2.0,1.0,0.0,0.0,0.0,1.0,7.42,4.0,7423.0
46674.0,5.0,1555.0,5.0,5.0,2.0,3.0,2.0,1.0,2.17,21.0,2339.0
46201.0,1.0,814.0,5.0,4.0,0.0,5.0,2.0,1.0,11.92,18.0,5014.0
