longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.4,0.41,20.0,4374.0,911.0,2030.0,813.0,3.0651,226500.0,1.0
-118.43,0.4,205.0,1191.0,206.0,559.0,212.0,3.35,118800.0,1.0
-116.99,0.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722,69400.0,1.0
-121.84,0.4,25.0,1866.0,330.0,1092.0,317.0,6.525,176100.0,0.0
-118.2,0.02,35.0,2342.0,458.0,1110.0,406.0,2.2806,86500.0,1.0
-117.11,0.91,15.0,4241.0,821.0,1929.0,707.0,2.8355,92500.0,1.0
-116.43,0.75,19.0,1865.0,283.0,346.0,98.0,2.6875,96200.0,1.0
-118.15,0.7,36.0,2696.0,454.0,1192.0,452.0,3.9963,116300.0,1.0
-122.14,0.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375,189000.0,3.0
-118.49,0.02,29.0,1394.0,582.0,716.0,531.0,1.5,335000.0,0.0
-117.77,0.74,26.0,2335.0,518.0,1124.0,462.0,2.9359,113900.0,1.0
-118.24,0.04,43.0,1029.0,199.0,580.0,193.0,2.9,138800.0,0.0
-118.12,0.14,44.0,1712.0,308.0,848.0,331.0,4.2054,205100.0,0.0
-118.08,3464.0,20.0,4570.0,959.0,2276.0,832.0,3.0482,140100.0,1.0
-122.31,0.57,17.0,3160.0,942.0,1874.0,851.0,1.3627,500000.0,4.0
-118.39,0.8,19.0,3405.0,559.0,1490.0,526.0,5.8369,276500.0,1.0
-117.67,0.8,10.0,2892.0,470.0,1182.0,455.0,6.3979,290200.0,1.0
-122.02,0.26,40.0,1498.0,401.0,690.0,268.0,2.2467,196100.0,0.0
-118.99,0.4,48.0,2225.0,743.0,459.0,266.0,1.3611,81400.0,1.0
-118.07,0.72,15.0,1173.0,282.0,369.0,207.0,2.8295,141100.0,1.0
-121.25,0.19,17.0,3701.0,611.0,1948.0,606.0,4.8295,161100.0,1.0
-118.0,0.71,32.0,2831.0,422.0,1397.0,419.0,4.2667,213500.0,1.0
-118.36,0.19,46.0,1676.0,346.0,619.0,329.0,2.9808,73200.0,1.0
-117.41,0.74,33.0,1728.0,361.0,904.0,335.0,2.4492,75900.0,1.0
-121.67,0.13,19.0,3753.0,678.0,1856.0,659.0,2.9844,164300.0,0.0
-120.19,0.34,16.0,1509.0,277.0,749.0,243.0,1.9138,67500.0,1.0
-121.45,0.7,29.0,3873.0,776.0,2357.0,790.0,3.8333,138000.0,1.0
-122.62,0.77,43.0,2115.0,484.0,847.0,473.0,2.0977,79800.0,1.0
-121.97,0.79,16.0,1453.0,250.0,708.0,244.0,4.7143,240900.0,0.0
-122.69,0.35,16.0,3794.0,786.0,1834.0,721.0,5.2898,473100.0,0.0
-121.63,0.1,14.0,5027.0,797.0,2124.0,790.0,3.9028,254200.0,0.0
-122.24,0.72,39.0,1503.0,268.0,689.0,277.0,2.2969,109700.0,3.0
-121.43,0.76,7.0,2459.0,411.0,1175.0,411.0,3.1829,108600.0,1.0
-120.7,0.28,19.0,1585.0,436.0,1769.0,450.0,2.1731,186100.0,1.0
-117.76,0.53,28.0,3085.0,585.0,1448.0,566.0,4.9485,186200.0,1.0
-122.5,0.87,9.0,6738.0,902.0,2047.0,841.0,5.6518,246200.0,1.0
-117.67,0.44,25.0,2994.0,533.0,1182.0,455.0,3.6389,174200.0,0.0
-117.56,0.13,4.0,5027.0,1210.0,2903.0,1128.0,3.6928,118800.0,1.0
-118.01,0.09,32.0,1613.0,361.0,1283.0,404.0,3.1944,202400.0,0.0
-118.19,0.78,52.0,1056.0,260.0,1095.0,254.0,1.8083,100000.0,1.0
-122.17,0.76,33.0,2289.0,587.0,1349.0,508.0,1.4071,90600.0,3.0
-122.16,0.74,43.0,1534.0,300.0,680.0,307.0,2.875,140600.0,1.0
-116.99,0.26,18.0,6960.0,1439.0,1322.0,522.0,3.1036,100000.0,0.0
-118.14,0.71,43.0,1034.0,207.0,565.0,204.0,3.7708,203600.0,1.0
-121.56,0.08,17.0,1885.0,392.0,688.0,406.0,1.7727,135300.0,1.0
-122.0,100003886.0,25.0,1730.0,469.0,1524.0,515.0,2.4426,253500.0,1.0
-121.95,0.74,18.0,3457.0,712.0,1679.0,709.0,3.9107,133900.0,0.0
-122.82,0.38,27.0,1823.0,360.0,947.0,317.0,4.7969,253100.0,0.0
-118.3,0.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,116000.0,0.0
-117.66,0.61,5.0,6078.0,952.0,2673.0,923.0,5.2079,227200.0,0.0
-120.46,0.65,22.0,2259.0,352.0,1035.0,386.0,1.7965,51600.0,1.0
-117.96,0.8,29.0,2344.0,570.0,1235.0,513.0,2.8261,160000.0,0.0
-118.4,0.04,40.0,2079.0,268.0,720.0,282.0,9.272,500001.0,0.0
-116.86,0.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,164500.0,0.0
-119.83,0.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,141200.0,1.0
-117.87,0.89,19.0,1674.0,283.0,848.0,258.0,5.7514,278200.0,0.0
-121.85,0.0,24.0,990.0,271.0,1002.0,281.0,2.7266,100800.0,0.0
-121.62,0.61,26.0,1786.0,306.0,771.0,279.0,5.7239,430600.0,1.0
-117.92,0.85,44.0,1231.0,258.0,682.0,244.0,3.2344,170100.0,0.0
-117.9,0.15,21.0,2056.0,461.0,1423.0,447.0,3.3929,99800.0,1.0
-118.41,0.18,35.0,2785.0,663.0,1631.0,614.0,3.9038,276100.0,0.0
-119.7,0.3,10.0,925.0,202.0,668.0,199.0,2.9063,150000.0,1.0
-117.75,0.71,15.0,2876.0,567.0,1353.0,512.0,3.8292,109400.0,1.0
-118.34,0.18,45.0,1328.0,300.0,656.0,248.0,3.1071,228900.0,0.0
-118.32,0.35,20.0,2795.0,612.0,2396.0,622.0,2.375,132500.0,1.0
-122.44,0.8,52.0,1603.0,487.0,837.0,464.0,3.9821,500001.0,3.0
-118.21,0.02,45.0,792.0,203.0,872.0,188.0,2.6875,116700.0,1.0
-122.53,0.88,25.0,4921.0,866.0,1913.0,834.0,6.8742,413100.0,1.0
-117.22,0.71,7.0,2449.0,447.0,1217.0,408.0,3.6646,109900.0,1.0
-119.58,0.77,19.0,3301.0,662.0,1091.0,597.0,3.7778,116500.0,1.0
-118.29,0.01,39.0,751.0,207.0,1010.0,231.0,1.6036,137500.0,0.0
-116.93,0.83,21.0,1283.0,278.0,738.0,258.0,1.875,55400.0,1.0
-122.06,0.37,18.0,2040.0,374.0,926.0,370.0,5.3124,378200.0,0.0
-118.2,0.02,35.0,1022.0,254.0,913.0,234.0,2.0577,110000.0,1.0
-118.23,0.17,37.0,4519.0,1003.0,2048.0,999.0,3.0556,452400.0,4.0
-117.62,0.76,30.0,1372.0,456.0,1885.0,474.0,1.8672,110000.0,1.0
-122.22,0.78,52.0,1421.0,300.0,651.0,303.0,1.8472,95200.0,3.0
-117.4,0.58,18.0,1772.0,506.0,807.0,426.0,1.99,108900.0,1.0
-121.48,0.02,17.0,1898.0,479.0,1285.0,447.0,2.6403,112500.0,1.0
-119.81,0.83,19.0,6789.0,1200.0,2325.0,1109.0,4.049,126000.0,1.0
-118.4,0.03,43.0,1006.0,201.0,520.0,199.0,6.5669,372800.0,0.0
-121.18,0.78,7.0,1697.0,384.0,1126.0,354.0,1.8933,82100.0,1.0
-122.24,0.47,41.0,1171.0,250.0,766.0,207.0,3.5625,130900.0,0.0
-124.05,0.59,22.0,3173.0,57.0,1561.0,550.0,4.4531,210100.0,4.0
-117.88,0.85,18.0,2705.0,713.0,2305.0,674.0,2.7759,201300.0,1.0
-122.47,0.72,46.0,3213.0,544.0,1285.0,512.0,3.9375,201900.0,1.0
