longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.04,0.0,21.0,4624.0,852.0,2174.0,812.0,3.5255,132100.0,1.0
-117.9,0.08,32.0,2068.0,356.0,976.0,370.0,5.212,181100.0,0.0
-122.28,0.52,27.0,2037.0,265.0,872.0,259.0,7.8336,394900.0,4.0
-122.64,0.96,29.0,883.0,187.0,326.0,157.0,1.7273,58200.0,1.0
-117.06,0.04,17.0,1785.0,288.0,1258.0,297.0,4.8875,161700.0,0.0
-116.97,0.04,17.0,4985.0,1092.0,2760.0,1075.0,2.6757,87600.0,1.0
-122.37,0.52,18.0,1786.0,306.0,874.0,284.0,4.5096,229100.0,1.0
-120.89,0.33,27.0,2692.0,584.0,1282.0,531.0,1.0417,93000.0,1.0
-121.91,0.68,20.0,1804.0,254.0,831.0,260.0,5.177,262900.0,0.0
-117.92,0.74,24.0,2723.0,600.0,1510.0,557.0,3.0242,200400.0,0.0
-117.29,0.54,35.0,1422.0,338.0,672.0,254.0,2.9167,90000.0,4.0
-118.06,0.13,28.0,1262.0,342.0,716.0,310.0,2.1652,127300.0,0.0
-117.41,0.94,33.0,2074.0,476.0,1457.0,444.0,2.6429,66900.0,1.0
-118.04,0.74,26.0,2332.0,468.0,1494.0,444.0,3.4016,156100.0,1.0
-121.83,0.99,23.0,1970.0,296.0,935.0,279.0,4.8304,145900.0,1.0
-118.15,0.91,25.0,2053.0,578.0,1721.0,507.0,2.3456,146200.0,1.0
-118.58,0.15,21.0,3856.0,547.0,1422.0,535.0,8.4196,450700.0,1.0
-118.24,0.23,42.0,1541.0,280.0,753.0,264.0,3.1028,86700.0,0.0
-118.18,0.85,44.0,1890.0,445.0,1399.0,430.0,2.8988,143200.0,0.0
-117.98,0.01,27.0,2681.0,632.0,2072.0,648.0,2.274,169700.0,0.0
-119.45,0.21,17.0,3538.0,726.0,1603.0,629.0,2.9449,95600.0,1.0
-119.23,0.79,28.0,3.0,49.0,12.0,2.0,1.125,55500.0,1.0
-118.29,0.73,43.0,1854.0,513.0,1181.0,475.0,1.9063,184000.0,1.0
-122.19,0.73,52.0,2097.0,391.0,1023.0,341.0,2.7,60700.0,3.0
-121.39,0.61,36.0,1169.0,193.0,429.0,158.0,3.15,108300.0,1.0
-117.78,0.71,15.0,2857.0,352.0,1207.0,368.0,6.408,195100.0,1.0
-118.34,2623.0,43.0,1061.0,205.0,434.0,180.0,4.1875,209100.0,0.0
-118.13,0.76,20.0,6448.0,1486.0,2984.0,1310.0,3.8615,223200.0,1.0
-118.18,0.78,42.0,1697.0,432.0,873.0,410.0,1.6029,175000.0,1.0
-119.06,0.23,23.0,3544.0,736.0,1653.0,629.0,2.0,70800.0,1.0
-117.13,0.77,24.0,2168.0,462.0,957.0,428.0,2.8281,97400.0,1.0
-118.32,0.99,49.0,1407.0,269.0,889.0,283.0,2.9688,114200.0,1.0
-118.35,0.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0,0.0
-121.96,0.39,20.0,1387.0,269.0,660.0,246.0,3.8269,156300.0,1.0
-121.47,0.58,52.0,2035.0,483.0,906.0,459.0,2.2661,107600.0,1.0
-118.03,0.08,37.0,1186.0,225.0,667.0,250.0,3.2411,446200.0,1.0
-118.46,0.04,31.0,2621.0,707.0,1632.0,673.0,2.287,348100.0,0.0
-115.53,0.91,12.0,807.0,199.0,246.0,102.0,2.5391,40000.0,1.0
-121.67,0.13,19.0,9497.0,1392.0,4411.0,1286.0,3.7303,167800.0,0.0
-117.32,0.99,23.0,292.0,98.0,306.0,102.0,2.7031,111500.0,1.0
-119.85,0.77,27.0,1519.0,314.0,717.0,277.0,2.6429,81400.0,1.0
-121.6,0.11,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344500.0,0.0
-118.4,0.37,25.0,2674.0,704.0,975.0,620.0,2.2596,176500.0,1.0
-118.37,0.12,32.0,3111.0,317.0,861.0,311.0,8.6645,500001.0,4.0
-116.91,0.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,189700.0,1.0
-116.95,0.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,91200.0,1.0
-119.69,0.38,38.0,2896.0,496.0,1185.0,458.0,2.3333,133000.0,1.0
-117.25,0.08,30.0,2981.0,596.0,1764.0,588.0,2.4531,87300.0,1.0
-121.38,0.49,11.0,8537.0,1643.0,4224.0,1640.0,3.4398,107600.0,1.0
-118.06,0.73,16.0,5290.0,1089.0,2751.0,1057.0,4.53,250000.0,1.0
-122.41,0.66,37.0,1294.0,308.0,1178.0,301.0,3.6667,218800.0,4.0
-117.05,0.58,6.0,30361.0,563.0,1562.0,563.0,3.38,136800.0,1.0
-117.17,0.77,30.0,2956.0,722.0,1921.0,655.0,2.7153,110200.0,1.0
-117.77,0.76,40.0,2009.0,526.0,819.0,418.0,1.7159,132700.0,0.0
-120.24,0.21,30.0,2491.0,534.0,1386.0,492.0,2.0625,97300.0,1.0
-116.32,0.13,10.0,4256.0,861.0,1403.0,686.0,2.6618,81000.0,1.0
-120.51,0.52,20.0,1324.0,208.0,429.0,181.0,4.0125,99200.0,1.0
-115.55,0.84,29.0,1548.0,360.0,744.0,312.0,2.2069,61100.0,1.0
-122.49,0.43,19.0,3689.0,644.0,1544.0,566.0,3.2574,224100.0,0.0
-122.03,0.98,16.0,1209.0,484.0,674.0,443.0,1.4546,150000.0,1.0
-120.48,0.82,20.0,1367.0,284.0,429.0,181.0,2.625,120800.0,1.0
-122.56,0.08,20.0,6330.0,1062.0,3597.0,809.0,6.3927,385700.0,4.0
-117.11,0.75,18.0,1651.0,360.0,808.0,298.0,2.0313,137500.0,1.0
-117.15,0.91,14.0,1947.0,347.0,825.0,297.0,2.8281,166300.0,1.0
-120.48,0.29,16.0,2266.0,693.0,2487.0,664.0,1.6766,56200.0,1.0
-118.32,0.99,48.0,1260.0,284.0,791.0,280.0,1.95,104200.0,0.0
-118.3,0.26,28.0,1643.0,489.0,1142.0,458.0,3.1607,200600.0,0.0
-121.83,0.99,18.0,2741.0,449.0,1197.0,460.0,3.7566,142500.0,1.0
-121.35,922.0,35.0,1862.0,335.0,866.0,319.0,3.85,140600.0,4.0
