P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
4941.0,0.0,0.5518678,0.128866,0.092103,0.7126312,0.1037209,0.5605823,0.0045204,0.1266045,0.126186,0.5649827,0.9173545,0.4493815,0.0838267,0.5695254,88.0
1912.0,0.473098,0.2901818,0.1612113,0.1125199,0.8583069,0.013711,0.7216318,0.0023772,0.0355592,0.0790435,0.2629772,0.903757,0.4016791,0.5740316,0.4259259,536.0
7082.000001,0.0,0.4696579,0.1235766,0.1186804,0.7106263,0.2512148,0.7138008,0.0044227,0.0373782,0.0825918,0.4220467,0.9772182,0.3853082,0.1230129,0.3616418,48.0
28134.0,0.4736842,0.550107,0.0908335,0.0701284,0.7629702,0.0918022,0.6527278,0.0038223,0.0655605,0.1196984,0.4156118,0.8149047,0.4455907,0.1269017,0.5766107,16.0
134.0,0.0,0.0050705,0.1511454,0.1119909,0.8415879,0.0548108,0.7255859,0.0035461,0.0515106,0.0175434,0.0040839,0.984636,0.3586875,0.0778098,0.375,19.0
321.00000248,0.0,0.5588791,0.1437398,0.1093134,0.853808,0.0435656,0.7415106,0.0039401,0.0440591,0.0357437,0.4822283,0.9920357,0.374022,0.0977003,0.5245902,38.0
2028.0,0.4727053,0.4479489,0.1429308,0.1108881,0.8186101,0.0195729,0.671161,0.0023833,0.041133,0.0727451,0.4137627,0.9889879,0.3572797,0.0920759,0.5328358,101.0
3026.0,0.4739229,0.2709874,0.1070983,0.1080413,0.8295224,0.0212018,0.6570929,0.0018215,0.0522713,0.0483776,0.2432235,0.9255875,0.2729605,0.080095,0.4452055,13.0
5506.0,0.4739379,0.270928,0.177711,0.1246613,0.7383384,0.0485428,0.5556784,0.0044583,0.098188,0.1095713,0.2029189,0.848971,0.6115533,0.0892191,0.5648708,65.0
519.0,0.4739779,0.0226821,0.1112091,0.0919236,0.8598959,0.0056692,0.7127839,0.0041167,0.0595533,0.1134235,0.0406304,0.9788038,0.3754705,0.0782074,0.4946596,14.0
1374.0,0.0,0.5555507,0.1207469,0.1207928,0.8157766,0.0514928,0.6912752,0.0057181,0.0409429,0.0917798,0.4720315,0.983126,0.3534245,0.1521472,0.5483871,11.0
3306.0,0.4530693,0.2912267,0.1467969,0.121547,0.8194463,0.0582273,0.6681503,0.003829,0.0390356,0.0640909,0.254823,0.9925204,0.2067074,0.0884808,0.4854111,50.0
879.0,0.0,0.1419051,0.0560115,0.0558335,0.8494088,0.0001015,0.6910312,0.0030685,0.0981602,0.0463209,0.1307179,0.8489489,0.3403579,0.1295527,0.2880952,16.0
2176.0,0.4738451,0.0067003,0.1042648,0.0806906,0.8649024,0.0155402,0.7104563,0.0046404,0.0583963,0.063847,0.0047885,0.0934907,0.3568212,0.0779817,0.2777778,47.0
933.0,0.4776923,0.008084,0.1429983,0.1093805,0.8086529,0.0243745,0.6085529,0.0020444,0.0446344,0.0627207,0.0186567,0.9843343,0.374498,0.0588903,0.4902597,164.0
271.00000304,0.4642366,0.0261157,0.1407605,0.1076695,0.8420941,0.0140399,0.6803098,0.005344,0.050024,0.0705529,0.0292195,0.9768046,0.3609444,0.0794444,0.3902439,50.0
2331.0,0.4827429,0.1092082,0.0777155,0.0780998,0.7623058,0.0211378,0.5762305,0.0030983,0.1224974,0.0500937,0.0938756,0.9607675,0.4367846,0.0749569,0.2845222,47.0
2601.00000248,0.473916,0.2172137,0.1155655,0.093239,0.7573371,0.0812108,0.6020129,0.0033117,0.0881644,0.0959159,0.1729079,0.9775172,0.3629401,0.0798433,0.56896,10.0
1471.0,0.4705394,0.183881,0.1445693,0.1096338,0.8348375,0.0200981,0.6827485,0.0029186,0.055185,0.0934309,0.1496684,0.8570145,0.3723596,0.1418058,0.5297297,48.0
5383.0000071,0.473907,0.5555663,0.1400254,0.1057673,0.8137777,0.0408848,0.6725696,0.0044405,0.0516518,0.0925253,0.6088008,0.8440527,0.4454545,0.1383588,0.5393555,10.0
1072.0,0.4735907,0.2905285,0.0896411,0.0839028,0.8496323,0.0337748,0.7563805,0.0023528,0.0552969,0.0727728,0.208833,0.7978066,0.3569704,0.125986,0.3192037,47.0
2305.00000248,0.473952,0.0226931,0.1229644,0.0965336,0.7930839,0.0210997,0.654137,0.0040358,0.065555,0.0506663,0.0233251,0.822866,0.4372072,0.1227559,0.4131556,15.0
250.0,0.4829242,0.01761,0.1278656,0.0987933,0.8115358,0.0083923,0.6920773,0.0069559,0.0881499,0.0489128,0.0152769,0.7302445,0.5648913,0.1008955,0.3461538,128.0
241.000009,0.471207,0.0979827,0.1415231,0.0955795,0.7725907,0.0732606,0.6594503,0.0036846,0.6329981,0.0480443,0.07904,0.9871977,0.4562681,0.0880333,0.4820882,48.0
617.0,0.0,0.0222519,0.0007987,0.0028553,0.8551384,0.133563,0.9118573,0.0002907,0.0024174,0.0570929,0.0153945,0.92906,0.0263963,0.1009425,0.0666667,113.0
2746.000006,0.0,0.5559204,0.0918131,0.0750196,0.7961783,0.03894,0.5456508,0.0039138,0.0985929,0.1294605,0.4855204,0.8115681,0.5150929,0.0773115,0.3602855,7.0
2094.0,0.4729188,0.0189501,0.0877259,0.0788695,0.8865137,0.0058283,0.7458026,0.0024442,0.0357798,0.0394662,0.0162692,0.7217604,0.4039823,0.4344506,0.1408451,84.0
14351.0,0.4777184,0.2964107,0.1414247,0.1095201,0.8342205,0.012911,0.6670518,0.0050696,0.0470718,0.0702964,0.2490526,0.8270479,0.4366804,0.1123796,0.3843648,37.0
462.0,0.4718207,0.001233,0.145567,0.0977614,0.8249656,0.0264957,0.6858294,0.0044683,0.0717415,0.0419348,0.0003437,0.9139035,0.3744226,0.0630703,0.3472222,1.0
8294.0,0.0,0.1405983,0.0007385,0.0041909,0.8589266,0.3335656,0.9691257,0.0011574,0.0024709,0.0532963,0.1409492,0.8574479,0.2094738,0.1538462,0.4680851,46.0
1366.0,0.4728822,0.2905716,0.1294248,0.0947753,0.8585529,0.0295888,0.7349644,0.0026298,0.0357713,0.1176338,0.2037037,0.7790534,0.4686459,0.1278576,0.6637681,28.0
5528.0,0.0,0.5518073,0.0735729,0.0735998,0.7985977,0.1284298,0.0970929,0.0049848,0.070304,0.040495,0.2094017,0.2062706,0.5169422,0.1780189,0.2404762,84.0
400.0,0.490678,0.010432,0.0719212,0.0582433,0.9555928,0.0053241,0.8688949,0.0005559,0.0192073,0.038933,0.0107422,0.353347,0.4338388,0.4258827,0.2093023,127.0
950.00000248,0.473069,0.1830591,0.1463708,0.1205753,0.8103204,0.0225258,0.6855655,0.0029442,0.0419718,0.0796774,0.1391821,0.9901575,0.2705412,0.0877012,0.4909091,130.0
2490.00000478,0.4889093,0.1563207,0.0883064,0.0785908,0.7795527,0.0318234,0.6394753,0.0044332,0.0981433,0.0541428,0.1342769,0.6322497,0.5685892,0.0877235,0.3727273,86.0
53.00000478,0.0,0.5583995,0.0008177,0.0025018,0.8790917,0.158828,0.9856907,0.0006724,0.0024644,0.0895425,0.4177828,0.9124281,0.1484416,0.217072,0.0,17.0
187.000006,0.0,0.5177512,0.0519507,0.0519297,0.8343577,0.0043449,0.6918037,0.0040803,0.0771824,0.0351562,0.4884407,0.8468774,0.4672957,0.2349104,0.2394366,50.0
3373.0,0.4814018,0.1729057,0.1686017,0.1227363,0.8346782,0.0270319,0.6802088,0.0019819,0.0569124,0.0912572,0.1806431,0.9522595,0.3655104,0.0915528,0.3846154,326.0
5429.0,0.473988,0.1120332,0.1082207,0.0745417,0.8107443,0.012952,0.6979665,0.0093134,0.0635875,0.0799895,0.097919,0.5877998,0.5006841,0.1146125,0.5577396,119.0
109199.0,0.4789804,0.0105259,0.1386681,0.1072928,0.8243243,0.0147402,0.6763673,0.003384,0.0475228,0.0393588,0.0132184,0.8598868,0.4455959,0.147561,0.2226562,14.0
1081.0,0.0,0.2359111,0.0007764,0.0017689,0.7219218,0.174836,0.2377223,0.0011322,0.0248555,0.0553824,0.2055239,0.9247126,0.3569755,0.2340112,0.2912621,0.0
13041.0,0.0,0.5518489,0.1508304,0.1777228,0.747563,0.0932145,0.6443728,0.0036765,0.0570567,0.0637708,0.5209294,0.9968867,0.4248449,0.0789796,0.5695254,27.0
