longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.38,0.58,34.0,1971.0,466.0,1265.0,490.0,2.4375,220100.0,1.0
-121.6,0.91,13.0,2479.0,394.0,1075.0,350.0,4.8214,251400.0,1.0
-118.13,0.76,50.0,1309.0,325.0,821.0,314.0,2.6369,205600.0,1.0
-118.17,0.88,42.0,882.0,238.0,854.0,173.0,2.1042,102000.0,0.0
-118.48,0.43,17.0,1585.0,308.0,563.0,330.0,2.3549,74200.0,1.0
-122.4,0.72,15.0,3314.0,1161.0,1732.0,866.0,1.9262,262500.0,1.0
-117.3,0.54,25.0,2546.0,488.0,1363.0,487.0,3.2596,85400.0,1.0
-122.3,0.81,52.0,1224.0,209.0,548.0,188.0,4.1591,241400.0,3.0
-121.43,0.76,7.0,965.0,254.0,384.0,172.0,1.7425,108800.0,1.0
-118.29,0.74,18.0,6895.0,1885.0,3809.0,1753.0,2.1098,109800.0,1.0
-122.5,0.35,19.0,1566.0,352.0,839.0,330.0,3.5313,71300.0,1.0
-119.19,0.31,12.0,3222.0,2988.0,4145.0,1882.0,2.3295,103100.0,1.0
-121.83,0.25,17.0,2332.0,637.0,1234.0,568.0,1.7212,120000.0,0.0
-121.28,0.9,16.0,2865.0,576.0,1490.0,629.0,2.6,145300.0,1.0
-120.25,0.04,22.0,4173.0,763.0,1997.0,674.0,2.5598,144100.0,1.0
-117.9,0.14,35.0,2259.0,505.0,1466.0,461.0,4.2632,179900.0,0.0
-117.82,0.75,25.0,3173.0,608.0,1562.0,545.0,3.8631,160300.0,0.0
-118.13,0.8,35.0,1071.0,202.0,768.0,164.0,3.7159,101800.0,1.0
-118.87,0.41,19.0,3753.0,727.0,1617.0,634.0,3.6207,145300.0,1.0
-121.37,0.19,40.0,1797.0,347.0,774.0,271.0,2.6615,139800.0,1.0
-122.25,0.79,52.0,1693.0,277.0,625.0,242.0,3.7222,350000.0,3.0
-117.59,0.78,3.0,2906.0,765.0,1182.0,690.0,1.4028,111700.0,1.0
-117.12,0.75,25.0,2222.0,634.0,1025.0,568.0,1.64,130000.0,1.0
-118.92,0.41,22.0,2702.0,655.0,2664.0,571.0,3.0893,173400.0,0.0
-119.72,0.38,28.0,2131.0,534.0,1067.0,486.0,2.4819,87500.0,1.0
-118.12,0.14,30.0,6395.0,1285.0,3073.0,1253.0,3.0781,218800.0,0.0
-117.39,0.6,22.0,2159.0,483.0,902.0,396.0,2.4892,95600.0,1.0
-117.95,0.73,21.0,2252.0,400.0,913.0,358.0,4.5,209900.0,0.0
-117.19,0.77,15.0,4461.0,864.0,2030.0,773.0,2.8125,82500.0,1.0
-121.33,0.97,10.0,2903.0,611.0,1576.0,558.0,2.7549,117000.0,1.0
-117.82,0.73,23.0,2542.0,772.0,1720.0,675.0,1.9102,137000.0,0.0
-117.13,0.74,33.0,2600.0,541.0,1356.0,510.0,2.1165,110900.0,1.0
-122.26,0.38,28.0,1025.0,195.0,469.0,174.0,3.0375,225000.0,3.0
-117.62,0.78,40.0,1141.0,236.0,631.0,232.0,4.1058,125900.0,1.0
-117.12,0.72,32.0,2159.0,399.0,1159.0,375.0,2.4862,110400.0,1.0
-121.35,0.97,33.0,3656.0,681.0,1698.0,671.0,3.1406,93900.0,1.0
-118.22,0.83,42.0,1792.0,401.0,1018.0,394.0,2.985,141300.0,1.0
-117.19,0.8,16.0,2593.0,5860.0,1301.0,272.0,3.7,170300.0,1.0
-122.06,0.37,18.0,3058.0,661.0,1377.0,675.0,3.6094,325000.0,0.0
-117.21,3475.0,20.0,1182.0,313.0,78.0,299.0,1.05,64700.0,1.0
-121.98,0.25,19.0,755.0,135.0,368.0,109.0,5.5,191300.0,0.0
-116.66,0.93,17.0,2708.0,573.0,1366.0,570.0,1.4886,80100.0,1.0
-118.2,0.86,2.0,6333.0,993.0,2660.0,1127.0,4.6098,138700.0,1.0
-117.04,0.94,19.0,4713.0,624.0,1807.0,681.0,4.89,285400.0,1.0
-118.15,0.86,17.0,1665.0,382.0,380.0,142.0,2.7159,108300.0,1.0
-122.66,0.09,20.0,1143.0,205.0,400.0,206.0,3.7,101800.0,4.0
-122.09,0.95,27.0,3513.0,631.0,1780.0,570.0,4.8295,184100.0,3.0
-117.34,0.09,28.0,791.0,1203.0,2634.0,1187.0,3.3523,126600.0,1.0
-118.44,0.15,37.0,1944.0,388.0,700.0,280.0,3.2232,156500.0,0.0
-122.04,0.95,22.0,14125.0,2311.0,6110.0,2227.0,6.0222,177500.0,1.0
-118.44,0.29,32.0,1285.0,278.0,608.0,269.0,1.5568,350000.0,0.0
-117.22,0.71,5.0,8444.0,1935.0,2962.0,1592.0,3.5396,127500.0,1.0
-121.93,0.32,52.0,1420.0,325.0,653.0,328.0,2.0001,162500.0,0.0
