class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
0.0,119.8274648,257.0,120.7222222,865.2777778,21.59532414
0.0,113.4651163,244.2592593,107.5555556,735.5185185,34.57541805
0.0,138.9137931,219.3181818,98.90909091,496.0227273,18.05322423
0.0,118.6767614,217.1078431,99.34313725,620.5,18.56810205
0.0,114.1605114,221.4772727,96.93181818,735.3409091,18.52343836
0.0,119.3933865,196.6181818,87.29090909,458.6545455,28.69448071
1.0,141.5742297,199.2444444,127.3333333,364.1777778,15.21928601
0.0,135.0380623,238.2636364,141.0545455,412.1181818,15.10379789
0.0,126.0421053,210.7083333,97.58333333,618.75,17.76696177
0.0,133.8958333,232.0,98.0,678.0,19.01461426
0.0,124.7518519,229.6470588,109.2352941,806.1764706,6.494607825
0.0,113.122807,259.8333333,157.5555556,366.1111111,16.62624728
0.0,121.5401687,267.2394366,162.0915493,339.584507,27.97525616
0.0,133.2692006,219.63125,98.8125,592.31875,32.3780591
0.0,126.8678679,218.2380952,102.0,663.5714286,32.20618101
0.0,135.8708333,283.2,186.8,276.6,23.09593519
0.0,135.7944535,231.4805195,128.7792208,367.6623377,22.96749483
0.0,127.48125,259.6,152.4,244.8,17.93432463
0.0,104.7368421,214.1052632,95.26315789,558.6315789,31.78023567
0.0,120.5,195.125,84.1875,558.75,39.47145923
0.0,122.9086538,220.6153846,96.23076923,596.6923077,23.36790901
0.0,128.3756303,724.6666667,544.2266667,590.4266667,43.19556767
0.0,137.7395833,228.6666667,101.0,706.0,23.62025967
0.0,114.5959596,246.44,115.72,791.08,26.28295265
0.0,130.9791667,221.0,100.0,601.0,19.8158186
0.0,138.4754768,200.4130435,93.36956522,403.673913,13.37133251
0.0,149.8404255,243.0,126.0,858.0,13.6961065
0.0,138.9371257,212.3333333,110.1904762,245.5714286,12.69521041
0.0,133.8789063,211.0,91.0,342.25,15.56124493
0.0,140.8341176,184.4814815,75.87037037,316.7037037,11.61459573
0.0,124.5513185,265.3021807,145.0342679,178.7570093,6.245941996
0.0,123.9761905,333.6190476,212.1428571,436.3333333,21.42888889
0.0,118.3859649,225.4444444,108.3333333,528.4444444,17.17232916
0.0,145.2375,226.0,101.0,593.0,31.74523586
0.0,120.4139073,216.3157895,104.8947368,617.3157895,29.40386467
0.0,128.5841709,207.68,96.72,535.44,35.6538974
0.0,125.855615,284.05,185.35,580.1333333,23.49997636
0.0,131.66313,229.1845238,103.9107143,665.75,10.3139064
0.0,132.5658343,183.0892857,77.66964286,226.2678571,16.8060572
1.0,118.5783235,198.5675676,117.0675676,429.1351351,33.42097075
0.0,122.9416667,241.1764706,113.3235294,706.3235294,30.46918291
0.0,131.5564342,199.68,90.08,346.4914286,27.63303908
0.0,140.2172471,199.3421053,98.76315789,408.9736842,22.0378829
0.0,120.7925926,286.1960784,192.7843137,437.372549,31.08159197
0.0,124.59375,210.0,94.0,562.5,56.79690915
0.0,111.3308824,197.0,84.0,392.1176471,22.98321939
0.0,111.9965035,215.5,96.05555556,567.6111111,30.30793605
0.0,133.4284116,190.5714286,87.375,586.0535714,21.82698082
0.0,123.5244161,255.0338983,138.3728814,588.3050847,28.84446
0.0,114.1875,221.4482759,100.137931,715.5517241,30.46028193
0.0,133.0833333,243.8095238,113.8095238,669.3333333,22.67436844
0.0,116.2506812,230.7681159,110.5797101,783.4347826,18.85677119
0.0,127.1979167,219.2222222,101.0,517.0,19.90362583
0.0,117.1812866,211.8139535,91.58139535,529.5813953,31.68411558
0.0,126.1157895,222.6111111,108.75,452.0555556,19.23608604
0.0,121.624,222.8023256,103.8255814,669.9534884,26.46748671
0.0,107.9137931,224.4827586,102.9310345,724.6206897,18.57990425
0.0,141.5546875,195.4375,86.0,492.5625,25.68552304
0.0,135.1188854,184.4466019,81.3592233,266.3883495,10.91920991
0.0,127.9185581,218.8723404,98.08510638,679.5744681,19.80539089
0.0,118.3917775,247.75,111.7884615,700.5769231,25.04873209
0.0,128.7336207,214.7671233,107.4383562,233.8082192,26.40283653
0.0,135.4375,234.9473684,108.5263158,570.6842105,19.24171945
0.0,126.5932755,204.6034483,91.4137931,401.2931034,24.38711893
0.0,126.8366337,206.9736842,94.65789474,560.7631579,38.66548956
0.0,132.63827,198.4166667,84.41666667,391.5,18.22772613
0.0,141.3045977,213.1818182,104.7272727,341.3636364,13.56100389
0.0,120.2339572,311.5319149,201.6808511,433.3404255,38.81429595
0.0,131.3645931,178.810089,73.89020772,229.0059347,14.60430788
