RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
981.0,15807937.0,1233.0,565.0,2.0,1.0,37.0,8.0,0.0,1.0,0.0,0.0,169157.77,0.0
2853.0,15773460.0,1333.0,630.0,2.0,1.0,37.0,10.0,0.0,2.0,1.0,0.0,140759.73,0.0
7907.0,156833.0,1407.0,754.0,2.0,1.0,34.0,9.0,0.0,2.0,1.0,0.0,177916.74,0.0
6807.0,15690546.0,2298.0,687.0,2.0,1.0,31.0,4.0,0.0,2.0,1.0,0.0,174099.45,0.0
6230.0,1560541.0,2436.0,529.0,2.0,0.0,35.0,6.0,100348.93,2.0,1.0,0.0,107047.51,0.0
1415.0,15652983.0,26.0,641.0,0.0,1.0,37.0,6.0,0.0,2.0,0.0,1.0,116981.9,0.0
3348.0,15690546.0,1226.0,691.0,2.0,1.0,30.0,6.0,0.0,2.0,1.0,1.0,50241.32,0.0
6658.0,15566354.0,2314.0,687.0,2.0,1.0,37.0,3.0,0.0,2.0,0.0,1.0,154803.73,0.0
9828.0,15651001.0,1233.0,670.0,2.0,1.0,31.0,8.0,0.0,2.0,1.0,1.0,174793.64,0.0
1510.0,15655274.0,1236.0,717.0,2.0,0.0,30.0,8.0,0.0,2.0,1.0,0.0,3680.8,0.0
2892.0,15721983.0,2436.0,712.0,0.0,1.0,33.0,6.0,142669.88,2.0,1.0,0.0,121718.94,0.0
1265.0,15587297.0,1571.0,676.0,0.0,1.0,44.0,4.0,132005.03,1.0,1.0,0.0,151154.39,1.0
8376.0,15810333.0,17.0,706.0,0.0,0.0,37.0,7.0,0.0,2.0,1.0,0.0,84321.38,0.0
7015.0,15696834.0,1260.0,674.0,2.0,1.0,36.0,2.0,126477.22,1.0,0.0,0.0,21401.02,0.0
3692.0,15658546.0,1108.0,590.0,0.0,1.0,50.0,6.0,147757.76,1.0,1.0,0.0,177650.07,1.0
9653.0,15741843.0,2846.0,680.0,0.0,1.0,33.0,7.0,124266.17,2.0,1.0,0.0,16910.39,0.0
7192.0,1515627.0,1260.0,674.0,0.0,0.0,36.0,7.0,113193.86,2.0,0.0,1.0,141883.57,0.0
8373.0,15780068.0,2236.0,652.0,2.0,1.0,41.0,8.0,0.0,2.0,1.0,0.0,1594.46,0.0
685.0,15747867.0,2349.0,684.0,2.0,1.0,60.0,9.0,0.0,1.0,1.0,0.0,125489.11,0.0
7430.0,15752365.0,1583.0,557.0,0.0,1.0,29.0,4.0,148084.56,2.0,1.0,1.0,150124.22,0.0
8078.0,15741693.0,169.0,693.0,0.0,1.0,40.0,4.0,130661.96,1.0,1.0,1.0,101918.96,0.0
2139.0,2368.0,1114.0,624.0,0.0,1.0,35.0,5.0,0.0,2.0,1.0,1.0,155851.31,0.0
6646.0,15691429.0,2688.0,668.0,2.0,1.0,37.0,3.0,0.0,2.0,0.0,0.0,177614.21,0.0
5939.0,15668753.0,1184.0,669.0,0.0,1.0,40.0,3.0,0.0,1.0,1.0,0.0,14217.68,1.0
1275.0,15587457.0,1183.0,648.0,2.0,0.0,37.0,5.0,0.0,2.0,1.0,1.0,169920.15,0.0
6938.0,15806962.0,1605.0,631.0,0.0,1.0,43.0,3.0,0.0,2.0,1.0,0.0,5142.22,0.0
4958.0,15600781.0,1146.0,640.0,2.0,1.0,29.0,3.0,0.0,2.0,1.0,1.0,132721.38,0.0
147.0,80122.0,1434.0,714.0,2.0,1.0,34.0,4.0,0.0,2.0,1.0,0.0,158936.83,0.0
948.0,15604328.0,2368.0,629.0,2.0,1.0,46.0,5.0,0.0,2.0,1.0,1.0,181543.22,0.0
9697.0,15791006.0,2287.0,685.0,0.0,1.0,43.0,8.0,0.0,2.0,1.0,0.0,173872.64,0.0
1179.0,15652150.0,1252.0,850.0,2.0,0.0,36.0,10.0,0.0,2.0,1.0,0.0,1710696.18,0.0
2747.0,157833.0,1727.0,69.0,0.0,1.0,26.0,8.0,0.0,2.0,1.0,1.0,161833.74,0.0
4215.0,15802316.0,2714.0,706.0,0.0,1.0,26.0,4.0,0.0,2.0,1.0,1.0,153343.91,0.0
3583.0,15646351.0,220.0,652.0,0.0,1.0,36.0,7.0,0.0,2.0,1.0,0.0,181543.91,0.0
3259.0,15584253.0,1623.0,681.0,0.0,1.0,36.0,5.0,0.0,2.0,1.0,0.0,146372.19,0.0
3691.0,15715373.0,2568.0,749.0,0.0,1.0,39.0,3.0,0.0,2.0,0.0,1.0,1568.67,0.0
3078.0,15773776.0,2519.0,584.0,0.0,1.0,34.0,3.0,137420.19,1.0,0.0,0.0,15.19,0.0
9249.0,15691548.0,1548.0,705.0,1.0,0.0,37.0,9.0,170294.2,1.0,1.0,0.0,191763.8,0.0
2097.0,15765517.0,1863.0,574.0,2.0,1.0,33.0,5.0,0.0,2.0,1.0,0.0,128658.86,0.0
247.0,38.0,2193.0,665.0,0.0,1.0,40.0,8.0,0.0,2.0,0.0,1.0,158800.39,0.0
9408.0,156880.0,1460.0,527.0,2.0,1.0,37.0,7.0,0.0,2.0,0.0,1.0,174803.37,0.0
8906.0,15809611.0,1847.0,609.0,0.0,1.0,36.0,3.0,127847.94,1.0,1.0,0.0,190803.79,0.0
7762.0,15793893.0,1146.0,517.0,2.0,1.0,30.0,2.0,0.0,2.0,1.0,0.0,139947.7,0.0
249.0,15451.0,2523.0,736.0,0.0,1.0,36.0,2.0,144807.64,1.0,1.0,0.0,4812.77,0.0
9877.0,158066697.0,697.0,705.0,0.0,1.0,40.0,9.0,0.0,2.0,0.0,0.0,191733.67,0.0
9326.0,15752503.0,1233.0,699.0,2.0,1.0,50.0,2.0,130554.86,1.0,1.0,0.0,184145.64,1.0
4217.0,15806937.0,2878.0,700.0,0.0,1.0,37.0,3.0,0.0,2.0,1.0,0.0,152643.77,0.0
3611.0,1553228.0,1456.0,721.0,2.0,1.0,38.0,7.0,0.0,2.0,1.0,0.0,170837.89,0.0
1644.0,15805574.0,1018.0,667.0,0.0,1.0,47.0,9.0,0.0,1.0,1.0,0.0,86154.21,0.0
2301.0,15641989.0,1857.0,583.0,0.0,1.0,38.0,8.0,15280.62,1.0,1.0,1.0,18666.43,0.0
4973.0,15574297.0,1226.0,609.0,0.0,1.0,62.0,3.0,0.0,2.0,0.0,1.0,146252.78,0.0
612.0,15781456.0,243.0,687.0,0.0,1.0,31.0,8.0,146785.79,1.0,0.0,1.0,173460.71,0.0
5983.0,15704378.0,391.0,655.0,1.0,1.0,37.0,9.0,121342.24,1.0,1.0,1.0,180241.44,0.0
608.0,15600912.0,1234.0,687.0,2.0,1.0,39.0,9.0,0.0,2.0,1.0,0.0,103597.77,0.0
7213.0,15691554.0,778.0,493.0,0.0,1.0,36.0,7.0,145586.61,2.0,1.0,0.0,133656.66,0.0
9632.0,15711234.0,2831.0,850.0,0.0,1.0,31.0,8.0,146502.87,1.0,1.0,0.0,170462.26,0.0
4321.0,15688155.0,1404.0,571.0,2.0,0.0,28.0,1.0,0.0,2.0,0.0,0.0,115248.94,0.0
8596.0,15735249.0,2316.0,500.0,2.0,1.0,33.0,6.0,0.0,2.0,1.0,0.0,178373.36,0.0
232.0,2.0,1623.0,602.0,2.0,1.0,22.0,10.0,0.0,2.0,1.0,0.0,1099.46,0.0
2259.0,1579806.0,30.0,683.0,2.0,0.0,33.0,7.0,0.0,2.0,1.0,0.0,170531.35,0.0
1289.0,15698993.0,1623.0,635.0,0.0,0.0,24.0,8.0,139275.64,1.0,0.0,0.0,19653300.43,1.0
2822.0,15616085.0,2150.0,736.0,2.0,0.0,41.0,2.0,170826.14,2.0,1.0,0.0,109127.32,0.0
6493.0,15685029.0,2026.0,801.0,2.0,1.0,49.0,4.0,0.0,1.0,0.0,1.0,17320.24,0.0
9036.0,15807568.0,600.0,663.0,0.0,1.0,38.0,5.0,1277.25,1.0,1.0,0.0,1776.67,0.0
3432.0,15809616.0,2786.0,518.0,0.0,1.0,26.0,7.0,140720.54,1.0,0.0,0.0,29332.61,0.0
8633.0,15781216.0,1830.0,620.0,2.0,1.0,40.0,8.0,0.0,2.0,1.0,0.0,167490.36,0.0
8302.0,15590676.0,7.0,750.0,2.0,1.0,28.0,0.0,0.0,2.0,1.0,0.0,158522.13,0.0
6853.0,15591387.0,1234.0,775.0,0.0,1.0,40.0,7.0,0.0,2.0,1.0,1.0,163026.38,0.0
6445.0,15574183.0,2415.0,606.0,0.0,1.0,43.0,8.0,156811.19,2.0,1.0,0.0,126463.23,0.0
2195.0,15757559.0,1175.0,694.0,0.0,1.0,37.0,7.0,0.0,2.0,1.0,1.0,13259.77,0.0
7112.0,15707914.0,1234.0,663.0,2.0,1.0,62.0,7.0,0.0,2.0,1.0,1.0,86837.84,0.0
2847.0,15757568.0,33.0,511.0,0.0,1.0,26.0,8.0,0.0,2.0,1.0,0.0,158697.28,0.0
2489.0,15561043.0,1643.0,704.0,2.0,0.0,45.0,6.0,122570.85,1.0,1.0,0.0,47046.8,0.0
1255.0,1565804.0,1236.0,578.0,0.0,1.0,30.0,7.0,0.0,2.0,1.0,0.0,149073.18,0.0
6186.0,15681480.0,1236.0,598.0,0.0,1.0,26.0,7.0,0.0,2.0,1.0,0.0,83008.93,0.0
9104.0,158069.0,1751.0,792.0,0.0,1.0,28.0,6.0,147828.19,1.0,0.0,1.0,158974.2,0.0
4080.0,15596217.0,608.0,803.0,2.0,1.0,30.0,9.0,101993.87,1.0,1.0,0.0,177112.22,0.0
4956.0,157575.0,2269.0,701.0,2.0,0.0,37.0,7.0,0.0,2.0,1.0,1.0,47307.45,0.0
9167.0,15769266.0,1791.0,598.0,0.0,1.0,31.0,8.0,0.0,2.0,0.0,1.0,175079.87,0.0
6407.0,1579330.0,1460.0,679.0,0.0,1.0,34.0,4.0,0.0,2.0,1.0,1.0,17291.77,0.0
3678.0,1579674.0,2067.0,484.0,0.0,1.0,37.0,3.0,106920.89,1.0,1.0,0.0,109554.68,0.0
8923.0,15627014.0,2207.0,804.0,0.0,1.0,32.0,9.0,0.0,2.0,0.0,0.0,88823.57,0.0
3059.0,157739.0,1433.0,679.0,0.0,1.0,37.0,3.0,0.0,2.0,1.0,0.0,179843.19,0.0
625.0,36.0,1117.0,581.0,2.0,1.0,40.0,4.0,0.0,2.0,1.0,0.0,53437.12,0.0
4405.0,15654408.0,1362.0,605.0,0.0,0.0,43.0,6.0,0.0,2.0,1.0,1.0,82900.86,0.0
6795.0,15600739.0,1114.0,615.0,2.0,0.0,45.0,0.0,0.0,2.0,1.0,0.0,119368.64,0.0
37.0,15600492.0,1234.0,687.0,2.0,1.0,34.0,9.0,0.0,2.0,1.0,1.0,179531.18,0.0
3712.0,15650351.0,985.0,652.0,2.0,1.0,37.0,8.0,157784.72,1.0,1.0,0.0,129188.23,0.0
4260.0,15724304.0,1751.0,794.0,2.0,1.0,26.0,9.0,171880.93,1.0,1.0,0.0,107577.23,0.0
1733.0,15688876.0,2420.0,598.0,2.0,1.0,40.0,8.0,0.0,1.0,1.0,0.0,146266.45,0.0
