age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
32,4,272323,11,2,3,0,4,1,0,0,40,39,0
39,7,117683,11,4,1,3,4,0,0,0,37,39,0
41,6,136986,15,2,4,0,4,1,7298,0,50,39,1
59,4,200926,5,2,8,0,4,1,0,0,40,39,0
36,4,174150,15,2,4,0,4,1,0,0,60,33,1
48,4,166181,9,5,12,1,4,1,0,0,35,39,0
69,0,154897,8,2,0,0,4,1,0,2377,42,39,1
28,4,63165,15,5,1,4,4,0,0,0,40,39,0
27,5,136077,9,4,10,1,4,1,0,0,50,39,0
42,2,193882,11,2,8,0,4,1,0,0,40,39,0
31,4,49469,9,4,10,1,4,1,0,0,40,39,0
58,4,314153,9,2,4,0,4,1,0,0,40,39,1
26,4,125089,11,4,8,3,2,1,0,0,40,39,0
41,4,200908,0,2,7,0,4,1,0,0,40,39,0
34,4,248754,11,2,8,0,4,1,0,0,40,39,0
19,4,98343,5,4,7,1,4,0,0,0,20,6,0
20,4,272244,15,4,12,3,4,1,0,0,10,39,0
39,4,225544,2,2,7,0,4,1,0,0,40,39,0
39,4,123938,15,4,8,4,1,0,0,0,40,30,0
46,4,117849,9,2,12,0,4,1,0,0,50,39,1
31,4,198660,11,2,7,0,4,1,0,0,45,39,0
36,4,224566,11,2,3,0,4,1,0,0,45,31,0
41,4,190001,11,2,1,0,4,1,0,0,40,39,0
31,4,652353,0,0,8,1,4,0,0,0,25,39,0
26,4,127833,9,4,1,3,2,0,0,0,40,39,0
32,4,188798,11,4,1,3,4,0,0,0,40,39,0
31,4,100734,14,0,10,1,4,0,0,0,60,39,1
30,4,210851,9,2,12,0,4,1,0,0,50,39,1
26,4,37599,9,4,4,1,4,0,0,0,40,39,0
46,4,91608,11,2,14,0,2,1,0,0,40,39,1
26,4,173992,11,2,12,0,4,1,0,0,60,39,0
20,7,34310,7,4,8,3,4,1,0,0,25,39,0
46,4,196064,8,5,10,1,4,0,0,0,36,39,0
42,4,26346,15,5,12,4,4,0,0,0,20,39,0
49,4,74984,0,2,3,0,4,1,0,0,40,39,0
35,7,143774,9,0,4,1,4,0,0,0,60,39,0
49,4,276087,8,0,10,1,4,1,0,1564,50,39,1
25,4,176950,11,4,3,1,4,1,0,0,70,39,0
38,6,227945,14,2,10,0,4,1,0,0,35,39,1
50,7,251585,12,2,4,5,4,0,0,0,40,39,1
46,4,119904,9,4,12,1,4,0,0,0,35,39,1
55,7,42290,9,6,10,1,4,0,0,0,40,39,0
47,4,196207,1,0,4,1,4,0,0,0,60,39,0
30,4,111696,15,0,1,1,4,0,0,0,35,39,0
37,4,29927,11,2,1,5,4,0,0,0,15,39,0
52,2,199720,9,2,11,0,2,1,0,1977,40,39,1
55,4,151835,0,2,14,0,4,1,0,0,60,39,0
38,4,203836,11,2,6,0,4,1,3411,0,40,4,0
56,4,196840,5,2,6,0,4,1,0,0,40,39,0
29,4,156218,9,4,3,3,1,1,0,0,20,39,0
60,4,236083,12,0,4,1,4,1,0,2559,50,39,1
21,4,362283,15,4,8,1,3,1,0,0,20,39,0
38,4,131120,11,0,7,1,4,1,0,0,60,39,0
49,5,143327,11,2,4,5,4,0,0,0,70,39,0
36,4,204590,11,2,4,5,4,0,0,0,55,39,1
21,4,203003,15,4,6,3,4,1,0,0,22,39,0
51,4,178596,11,2,3,0,4,1,0,1902,60,39,1
29,4,155976,15,2,3,0,4,1,0,0,40,39,1
45,4,191389,12,0,10,4,4,0,0,0,50,39,0
62,7,221915,11,2,1,5,4,0,0,0,40,39,1
24,1,223733,15,4,2,1,4,1,0,0,40,39,0
49,4,347834,11,0,3,1,4,1,0,0,44,39,0
18,4,277444,1,4,12,3,4,1,0,0,5,39,0
51,1,360134,11,0,4,4,4,0,0,0,42,39,0
45,5,138342,11,2,12,0,4,1,0,0,40,39,0
31,4,207537,15,0,7,1,4,1,0,0,50,39,0
29,2,250165,15,0,1,1,4,1,0,0,40,39,0
21,0,205940,15,4,0,3,4,0,0,0,40,39,0
39,4,316211,15,2,4,0,4,1,0,0,60,39,1
32,4,130057,11,2,4,0,4,1,0,0,45,39,1
29,6,137476,9,2,4,0,4,1,0,0,40,39,0
56,4,196126,11,2,14,0,4,1,0,0,40,39,0
81,0,144872,11,2,0,0,4,1,0,0,25,2,0
34,7,54318,12,2,10,0,4,1,0,0,50,0,1
57,4,28791,11,2,3,0,4,1,0,0,40,39,0
22,1,231866,0,4,8,3,2,1,0,0,20,39,0
36,4,215392,9,2,10,5,4,0,0,0,30,39,1
56,2,188856,9,0,10,4,2,0,0,0,40,39,0
44,7,302822,11,4,1,1,4,0,0,0,40,39,0
30,4,149427,9,2,12,0,4,1,0,0,55,39,1
35,4,170174,15,0,7,1,4,1,0,0,40,39,0
57,4,361974,9,2,4,0,4,1,0,0,50,39,1
28,4,131310,9,4,4,1,4,0,0,0,40,39,0
35,4,106014,11,2,9,5,4,0,0,0,15,39,0
60,6,258718,12,2,12,0,4,1,0,0,50,39,1
29,4,340704,11,4,8,3,2,0,0,0,35,39,0
41,6,173321,9,2,8,5,2,0,0,0,99,39,0
21,4,191290,15,4,8,3,4,1,0,0,35,39,0
28,4,37898,9,2,4,0,4,1,0,0,45,39,0
55,1,22590,9,2,4,0,4,1,15024,0,40,39,1
20,4,314913,11,4,12,3,4,1,0,0,40,0,0
34,4,204461,12,4,4,1,4,1,0,0,45,39,1
29,4,285290,15,4,8,1,2,1,0,0,35,23,0
69,0,29825,11,2,0,0,4,1,0,0,40,39,1
22,4,361389,1,2,12,0,4,1,0,0,40,39,0
19,4,206399,15,4,12,3,2,0,0,0,20,39,0
23,4,410439,15,4,8,3,4,1,0,0,20,39,0
30,6,194901,9,4,3,3,4,1,0,0,10,39,0
49,4,101015,9,0,4,1,4,0,0,1564,50,39,1
34,4,300681,0,2,6,0,2,1,0,0,40,23,0
59,4,200926,0,6,3,2,4,1,0,0,40,39,0
24,4,130371,9,4,12,3,4,1,0,0,40,39,0
38,4,106125,15,2,3,0,4,1,0,0,40,39,1
47,4,105188,11,2,8,0,4,1,0,0,40,39,0
30,0,218955,5,0,0,4,4,0,0,0,25,39,0
37,1,253270,12,4,10,1,4,0,0,0,40,39,0
36,4,103323,11,2,7,0,4,1,2885,0,40,39,0
23,2,140323,15,4,4,1,4,0,0,0,40,39,0
19,4,133255,15,4,13,3,4,1,0,0,40,39,0
39,4,172425,8,2,12,0,4,1,0,0,40,39,0
37,4,354520,15,2,12,0,4,1,0,0,45,39,0
33,5,132179,9,2,4,0,4,1,0,0,65,39,1
38,4,136081,14,2,10,0,4,1,0,1977,60,39,1
44,7,111767,15,0,1,1,2,0,0,0,35,39,0
48,6,45595,15,0,3,1,4,1,0,0,30,39,0
36,4,125933,12,4,10,1,4,1,0,0,40,39,1
45,6,102102,11,2,5,0,4,1,0,1672,84,39,0
36,4,222450,9,2,10,0,4,1,0,0,45,39,1
44,4,243580,15,0,10,1,4,1,0,0,45,39,0
50,4,132716,1,2,3,0,4,1,0,0,40,39,1
39,0,116541,9,2,0,5,4,0,0,0,50,39,1
32,4,245211,11,4,3,3,4,1,0,0,40,39,0
52,4,117674,9,2,3,0,4,1,7298,0,40,39,1
29,4,207458,9,2,10,0,4,1,0,0,50,39,1
55,4,259532,5,0,3,1,4,1,0,0,50,39,0
26,4,221361,9,4,4,1,4,1,0,0,35,39,0
21,0,132053,15,4,0,4,4,0,0,0,45,39,0
31,4,204954,9,4,12,1,4,1,0,0,44,39,1
49,4,191149,5,4,8,3,2,0,0,0,35,39,0
40,4,198170,15,0,8,1,4,0,0,0,30,39,0
20,4,103277,11,4,1,1,4,0,0,0,35,39,0
27,2,100817,9,2,10,5,0,0,0,0,35,39,0
26,4,191192,9,4,12,1,4,1,0,0,40,39,0
19,6,210679,15,4,4,3,4,1,0,0,30,39,0
47,1,80430,15,2,1,0,1,1,0,0,80,39,1
32,4,231263,9,2,4,0,4,1,0,0,45,39,0
44,6,344321,15,0,3,1,4,1,0,0,40,39,0
34,4,113464,9,2,12,0,4,1,0,0,40,39,1
24,4,120321,11,4,1,3,4,0,0,0,40,39,0
30,4,103642,11,2,4,0,4,1,0,0,45,39,1
21,4,228960,11,4,6,3,4,1,0,0,40,39,0
31,4,310773,6,5,8,4,2,0,0,0,20,39,0
20,4,396722,11,2,6,0,4,1,0,0,35,39,0
62,6,88055,11,2,1,0,4,1,0,0,45,39,0
25,4,50148,11,0,4,1,4,0,0,0,40,39,0
39,4,32239,11,2,7,0,4,1,7298,0,40,39,1
28,4,506936,4,2,6,2,4,1,0,0,40,26,0
49,6,28353,11,2,8,5,4,0,0,0,90,39,0
29,2,185647,15,2,11,0,4,1,0,0,48,39,0
21,4,296158,15,4,3,1,4,1,0,0,40,39,0
22,4,287163,0,4,6,4,4,1,0,0,38,26,0
34,4,394873,2,4,6,1,4,0,0,0,40,39,0
61,4,128587,8,2,7,0,4,1,7688,0,40,39,1
54,4,215990,11,2,3,0,4,1,0,0,40,39,1
33,7,223724,15,4,1,3,4,1,0,0,40,39,1
42,4,171712,15,2,3,0,4,1,0,0,40,22,0
37,4,174503,15,6,4,1,4,0,0,0,52,39,0
35,6,192251,9,4,12,3,4,0,0,0,45,39,0
22,4,307579,11,4,6,3,4,1,0,0,15,39,0
57,4,319984,9,2,12,0,4,1,15024,0,40,39,1
28,4,176683,11,3,7,1,4,1,0,0,40,39,0
64,4,150747,11,6,1,1,4,0,0,0,20,39,0
61,6,223833,11,2,8,0,2,1,0,0,18,39,0
32,4,157289,9,4,12,1,4,1,0,0,40,39,0
45,4,107682,15,0,1,1,4,0,0,0,38,39,0
23,4,289984,1,4,8,1,4,0,0,0,40,39,0
62,6,582349,11,2,5,0,4,1,0,0,30,39,0
73,2,377867,12,6,10,1,4,0,0,0,12,39,0
64,4,192581,9,2,4,0,4,1,0,0,40,39,1
55,4,159008,11,2,3,0,4,1,0,0,40,39,1
33,4,311694,11,2,3,0,3,1,0,0,40,26,0
33,4,157226,8,4,7,1,4,1,0,0,48,39,0
33,4,513033,11,5,5,3,2,1,0,0,15,39,0
31,4,372830,11,2,7,0,4,1,0,0,40,39,0
50,4,162632,11,2,4,0,4,1,0,1887,45,39,1
54,4,269095,11,6,6,4,2,0,0,0,40,39,0
64,0,28186,11,2,0,0,4,1,0,0,2,39,0
42,4,109067,12,2,4,0,4,1,0,0,50,39,1
25,4,197547,15,2,10,5,3,0,0,0,16,33,1
58,4,254537,11,0,13,1,4,0,2174,0,20,39,0
68,0,243050,13,0,0,1,4,1,0,0,40,39,0
20,4,246063,13,4,5,1,4,1,0,0,97,26,0
24,1,309384,8,4,2,1,4,0,0,0,60,39,0
25,0,118948,15,4,0,1,4,0,0,0,39,39,0
28,4,180206,12,2,10,0,4,1,0,0,44,39,1
51,4,414451,11,2,14,0,2,1,0,0,37,39,0
22,4,205644,11,4,6,3,4,1,0,0,40,39,0
31,2,162623,11,2,1,5,4,0,0,0,35,39,0
35,4,150540,5,0,7,1,4,0,0,0,40,39,0
60,4,93235,15,2,12,0,4,1,0,0,50,39,0
39,4,169818,7,2,6,0,4,1,0,0,40,39,1
54,4,103995,5,0,8,1,4,0,0,0,20,39,0
43,2,35236,9,4,10,1,4,0,0,0,55,39,0
23,2,247108,9,4,1,3,2,0,0,0,40,39,0
49,4,192323,9,2,12,0,4,1,0,0,60,39,0
65,4,411937,15,2,4,0,4,1,0,0,20,39,0
19,0,28367,15,4,0,3,4,1,0,0,50,39,0
34,4,34572,11,2,7,0,4,1,0,0,40,39,0
18,0,289743,15,4,0,3,4,0,0,0,40,39,0
28,4,152951,11,2,3,0,4,1,0,0,40,39,0
44,4,334832,9,2,4,0,4,1,0,0,45,39,1
26,4,58124,12,4,10,1,2,0,0,0,40,39,0
25,4,206343,9,4,12,1,4,1,0,0,45,39,0
21,4,197182,8,4,1,1,4,0,0,0,40,39,0
58,7,177304,12,2,1,0,4,1,0,0,10,39,1
23,1,82998,15,4,2,3,1,0,0,0,20,39,0
66,0,249443,1,2,0,0,4,1,0,0,40,39,0
58,4,248021,11,2,7,0,4,1,0,0,40,39,1
73,2,105260,11,6,8,1,4,0,2329,0,15,39,0
29,4,148098,8,0,6,1,4,1,0,0,40,39,0
57,6,223746,11,2,3,0,4,1,0,0,40,39,0
40,4,145711,12,2,4,0,4,1,0,2415,50,39,1
44,6,171802,9,2,5,0,4,1,0,0,50,39,0
39,4,289538,9,4,12,4,2,0,0,0,40,39,0
35,2,126569,15,2,8,0,4,1,0,0,40,39,0
25,4,154210,1,3,6,3,1,1,0,0,40,19,0
17,0,63367,0,4,0,3,4,0,0,0,12,39,0
44,4,287037,11,2,6,0,4,1,0,0,40,39,0
51,6,358002,11,0,4,1,4,1,0,0,30,39,0
25,4,179241,11,4,7,2,4,0,0,0,40,39,0
35,4,74194,8,0,8,4,4,0,0,0,15,39,0
73,4,158121,14,2,4,0,4,1,0,0,10,39,0
51,0,228959,9,6,0,1,2,0,0,0,40,39,0
57,4,140363,11,0,7,1,4,1,3325,0,20,39,0
34,4,117963,15,4,12,2,4,1,0,0,40,39,0
52,4,52764,15,4,8,1,4,0,0,0,38,39,0
36,0,84294,11,6,0,4,4,0,0,0,30,39,0
22,4,190483,11,4,12,1,4,0,0,0,38,39,0
31,4,220915,11,2,7,0,4,1,0,1848,40,39,1
57,6,275236,11,2,4,0,4,1,0,0,45,39,0
49,4,91504,11,0,12,1,4,0,0,0,40,39,0
32,4,349148,11,2,3,0,4,1,0,0,40,39,0
20,4,203027,11,4,12,3,4,1,0,0,60,39,0
57,1,103786,9,0,4,4,2,0,0,0,50,39,0
46,4,347080,9,2,1,0,4,1,0,0,44,39,1
53,1,289367,15,0,1,1,4,0,0,0,40,39,0
23,4,188505,11,5,8,4,4,0,0,0,23,39,0
24,4,175356,9,4,12,1,4,1,0,0,50,39,0
39,4,286789,11,2,3,0,4,1,0,1628,48,39,0
35,6,114055,11,2,7,0,4,1,0,0,99,39,0
31,4,355571,15,0,7,4,2,0,0,0,40,39,0
30,6,184477,11,0,13,4,4,1,1471,0,32,39,0
27,0,444614,15,4,0,1,4,1,0,0,60,39,0
41,4,169323,11,4,1,1,4,0,0,0,40,39,0
37,6,226294,11,2,4,0,4,1,0,0,45,39,1
49,4,174525,15,2,12,0,4,1,0,0,60,39,0
