index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
3.3613527,1,6.000043869018555,1,0,0,5,1,1.0,39.669349670410156,49.0,2410.0
0.0049999026,4,1559.0,1,0,1,4,2,1.0,2.0,49.0,2410.0
0.0049999026,3,1559.0,1,5,1,5,2,1.0,2.0,49.0,2410.0
49998.996,0,1559.0,0,0,0,2,1,1.0,2.0,49.0,4020.0
0.0049999026,0,6.000043869018555,1,5,2,2,0,1.0,2.0,49.0,2339.0
0.0049999026,4,1559.9998779296875,1,0,2,0,0,1.0,2.0,49.0,5761.0
48451.25,3,1559.0,0,0,0,3,1,1.0,2.0,1.0,4020.0
0.0049999026,1,6.000043869018555,1,4,0,0,4,1.0,39.669349670410156,49.0,35144.203125
0.0049999026,1,6.000043869018555,1,4,0,1,0,1.0,2.0,49.0,2410.0
0.0049999026,4,1559.9998779296875,1,4,0,4,0,1.0,2.0,26.0,5954.0
0.0049999026,0,6.000043869018555,1,3,0,2,0,1.0,39.669349670410156,49.0,35144.203125
0.0049999026,1,6.000043869018555,1,3,0,4,3,1.0,39.669349670410156,49.0,2410.0
49998.996,2,1559.0,0,1,0,0,1,1.0,1.8300089836120605,49.0,5955.0
0.0049999026,4,6.000043869018555,1,5,2,4,2,1.0,2.0,49.0,2410.0
0.0049999026,0,1559.0,1,2,0,2,0,1.0,2.0,49.0,4979.0
0.0049999026,3,1559.0,0,0,0,4,2,1.0,2.0,1.0,4020.0
0.0049999026,3,1559.0,0,0,0,4,4,1.0,2.0,49.0,35144.203125
0.0049999026,1,6.000043869018555,1,4,2,2,0,1.0,2.0,49.0,1998.0
49998.996,0,1559.0,0,0,2,4,2,1.0,2.0,1.0,4020.0
0.0049999026,3,1559.0,1,0,1,4,2,1.0,2.0,49.0,2410.0
0.0049999026,3,1559.9998779296875,0,0,0,5,1,1.0,1.8300089836120605,1.0,35144.203125
0.0049999026,1,6.000043869018555,1,0,0,3,0,1.0,2.0,1.0,35144.203125
0.0049999026,0,6.000043869018555,1,5,2,1,0,1.0,2.0,49.0,5761.0
49998.996,3,6.000043869018555,1,4,0,5,4,1.0,39.669349670410156,49.0,35144.203125
49903.266,3,1559.0,0,5,0,4,2,1.0,2.0,1.0,4979.0
49998.996,0,1559.0,0,0,0,2,4,1.0,2.0,49.0,5761.0
0.0049999026,2,6.000043869018555,1,4,2,1,0,1.0,2.0,49.0,2339.0
0.0049999026,1,6.000043869018555,1,1,0,0,4,1.0,39.669349670410156,49.0,35144.203125
0.0049999026,3,1559.0,0,5,0,3,0,1.0,2.0,49.0,4979.0
0.0049999026,0,1559.0,1,0,2,4,0,1.0,2.0,49.0,4496.0
0.0049999026,3,1559.0,0,5,0,2,1,1.0,1.8300089836120605,49.0,4020.0
0.0049999026,1,1559.0,1,2,2,4,0,1.0,2.0,49.0,2410.0
0.0049999026,0,6.000043869018555,1,0,0,4,2,1.0,2.0,49.0,2339.0
0.0049999026,3,6.000043869018555,1,0,0,4,2,1.0,39.669349670410156,49.0,2410.0
0.0049999026,4,1559.0,1,0,1,4,2,1.0,2.0,49.0,2410.0
0.0049999026,3,6.000043869018555,1,4,1,2,2,1.0,2.0,49.0,2339.0
0.0049999026,1,6.000043869018555,1,4,0,1,1,1.0,2.0,49.0,35144.203125
49786.453,1,6.000043869018555,1,4,0,0,4,1.0,2.0,49.0,7425.0
49513.965,1,1559.0,0,4,0,2,0,1.0,2.0,49.0,15528.0556640625
0.0049999026,3,1559.0,0,4,0,1,1,1.0,2.0,49.0,2410.0
0.0049999026,1,6.000043869018555,1,0,2,4,1,1.0,39.669349670410156,49.0,2410.0
0.0049999026,3,6.000043869018555,1,2,0,3,0,1.0,2.0,49.0,4979.0
0.0049999026,0,6.000043869018555,1,4,0,0,0,1.0,2.0,49.0,2410.0
0.0049999026,0,1559.9998779296875,1,0,1,2,0,1.0,2.0,49.0,4020.0
0.0049999026,2,6.000043869018555,1,5,0,0,0,1.0,2.0,49.0,35144.203125
0.0049999026,0,6.000043869018555,1,5,2,2,1,1.0,2.0,49.0,2339.0
0.0049999026,3,6.000043869018555,1,5,2,0,5,1.0,2.0,49.0,2410.0
0.0049999026,0,1559.0,1,0,0,4,0,1.0,2.0,49.0,2339.0
0.0049999026,1,6.000043869018555,1,1,0,1,4,1.0,39.669349670410156,49.0,35144.203125
0.0049999026,3,1559.0,1,5,0,3,1,1.0,2.0,1.0,2410.0
0.0049999026,3,1559.0,0,1,0,2,1,1.0,2.0,49.0,5955.0
0.0049999026,3,1559.0,1,5,0,4,0,1.0,2.0,49.0,4979.0
0.0049999026,3,1559.0,0,2,0,4,3,1.0,2.0,49.0,4020.0
0.0049999026,0,6.000043869018555,1,4,0,0,4,1.0,39.669349670410156,49.0,35144.203125
0.0049999026,3,6.000043869018555,1,3,0,2,2,1.0,2.0,49.0,2339.0
0.0049999026,1,6.000043869018555,1,4,0,2,0,1.0,39.669349670410156,49.0,35144.203125
49998.996,4,6.000043869018555,1,5,1,0,1,1.0,2.0,49.0,7425.0
0.0049999026,0,6.000043869018555,1,2,2,4,0,1.0,2.0,49.0,4979.0
0.0049999026,3,6.000043869018555,1,0,2,0,1,1.0,2.0,49.0,4979.0
0.0049999026,2,1559.4898681640625,1,2,0,1,4,1.0,2.0,48.0,4896.0
0.0049999026,1,1559.0,0,3,0,3,1,1.0,2.0,49.0,7425.0
0.0049999026,1,6.000043869018555,1,4,2,0,0,1.0,39.669349670410156,49.0,35144.203125
49998.996,1,6.000043869018555,1,4,0,0,3,1.0,2.0,49.0,7425.0
0.0049999026,0,6.000043869018555,1,5,2,2,0,1.0,2.0,49.0,4979.0
0.0049999026,0,1559.0,0,5,0,2,1,1.0,2.0,1.0,4979.0
43225.83,3,1559.0,0,4,0,4,2,1.0,2.0,49.0,2410.0
0.008232472,0,6.000043869018555,1,0,2,0,1,1.0,2.0,49.0,5955.0
0.0049999026,0,6.000043869018555,1,2,0,2,4,1.0,39.669349670410156,49.0,35144.203125
0.0049999026,0,1559.0,0,0,0,2,1,1.0,2.0,49.0,4020.0
49998.996,1,6.000043869018555,1,4,2,1,1,1.0,2.0,49.0,7425.0
49998.996,0,1559.0,1,0,2,4,2,1.0,2.0,3.0,4020.0
0.0049999026,0,6.000043869018555,1,0,0,0,0,1.0,39.669349670410156,49.0,2339.0
0.0049999026,3,1559.0,0,4,0,0,5,1.0,1.8300089836120605,1.0,4020.0
0.0049999026,3,1559.9998779296875,0,0,0,0,2,1.0,2.0,1.0,35144.203125
0.0049999026,1,6.000043869018555,1,4,2,0,4,1.0,2.0,49.0,35144.203125
0.0049999026,1,6.000043869018555,1,1,0,4,0,1.0,2.0,49.0,4496.0
0.0049999026,3,1559.0,1,0,0,3,2,1.0,2.0,1.0,2410.0
0.0049999026,3,1559.0,0,5,0,2,0,1.0,2.0,49.0,7425.0
0.0049999026,4,6.000043869018555,1,0,2,4,1,1.0,2.0,49.0,2339.0
49998.996,1,6.000043869018555,1,4,0,0,4,1.0,2.0,49.0,7425.0
13871.858,3,1559.0,0,0,1,4,0,1.0,2.0,1.0,7425.0
0.0049999026,5,6.000043869018555,1,0,0,5,2,1.0,39.669349670410156,49.0,2339.0
0.0049999026,3,1559.0,1,3,0,4,2,1.0,2.0,49.0,2410.0
0.0049999026,1,6.000043869018555,1,4,0,1,0,1.0,39.669349670410156,49.0,35144.203125
49998.996,4,1559.0,1,5,2,0,1,1.0,2.0,49.0,4020.0
0.0049999026,5,6.000043869018555,1,4,2,0,0,1.0,2.0,49.0,2339.0
0.0049999026,1,1559.0,1,5,0,4,0,1.0,1.8300089836120605,49.0,7425.0
0.0049999026,3,1559.0,0,0,0,3,0,1.0,2.0,32.0,35144.203125
49998.973,1,1559.0,0,0,0,2,0,1.0,2.0,9.0,35144.203125
0.0049999026,1,6.000043869018555,1,1,0,4,1,1.0,39.669349670410156,49.0,2410.0
0.0049999026,4,6.000043869018555,1,4,2,0,0,1.0,2.0,49.0,2339.0
0.0049999026,3,1559.0,0,5,0,4,2,1.0,2.0,49.0,4979.0
0.0049999026,1,6.000043869018555,1,0,0,0,1,1.0,39.669349670410156,49.0,2339.0
49998.996,3,6.000043869018555,0,4,1,0,5,1.0,1.8300089836120605,49.0,5955.0
0.0049999026,0,6.000043869018555,1,0,2,4,0,1.0,2.0,49.0,2410.0
0.0049999026,1,6.000043869018555,1,0,2,1,1,1.0,39.669349670410156,49.0,35144.203125
47351.92,3,6.000043869018555,0,4,1,0,5,1.0,2.0,1.0,35144.203125
0.0049999026,1,6.000043869018555,1,4,0,2,4,1.0,39.669349670410156,49.0,2339.0
0.0049999026,0,1559.0,1,1,0,4,0,1.0,2.0,49.0,4496.0
0.0049999026,0,6.000043869018555,1,0,2,0,2,1.0,2.0,49.0,2339.0
0.0049999026,3,1559.0,0,4,0,3,0,1.0,2.0,1.0,5955.0
49998.996,4,6.000043869018555,1,0,1,0,1,1.0,39.669349670410156,49.0,2410.0
49998.996,3,1559.0,1,4,0,0,2,1.0,2.0,49.0,4020.0
49998.996,1,1559.9998779296875,0,4,0,0,0,1.0,2.0,1.0,2339.0
0.0049999026,3,1559.0,1,0,1,4,2,1.0,39.669349670410156,49.0,2410.0
49998.996,2,6.000043869018555,1,1,0,1,4,1.0,2.0,49.0,4896.0
0.0049999026,1,1559.0,1,4,0,4,0,1.0,2.0,49.0,2339.0
0.0049999026,1,1559.9998779296875,1,0,0,1,0,1.0,2.0,49.0,5954.0
0.0049999026,1,6.000043869018555,1,4,0,0,4,1.0,2.0,49.0,35144.203125
0.0049999026,1,1559.0,0,0,0,3,0,1.0,1.8300089836120605,49.0,35144.203125
0.0049999026,0,6.000043869018555,1,3,0,4,0,1.0,39.669349670410156,49.0,2410.0
49998.996,0,1559.0,1,0,0,2,5,1.0,2.0,42.0,2410.0
0.0049999026,0,6.000043869018555,1,4,0,2,0,1.0,2.0,49.0,2410.0
49998.996,2,1559.9998779296875,0,4,1,2,0,1.0,2.0,1.0,9840.0
49998.996,0,6.000043869018555,1,3,1,2,3,1.0,2.0,49.0,2410.0
0.0049999026,4,6.000043869018555,1,4,2,0,0,1.0,2.0,49.0,7425.0
0.0049999026,1,6.000043869018555,1,4,2,0,0,1.0,2.0,49.0,5761.0
49998.996,3,1559.0,1,3,2,2,2,1.0,2.0,49.0,4896.0
0.0049999026,5,6.000043869018555,1,4,0,5,0,1.0,39.669349670410156,49.0,2339.0
49998.996,2,1559.0,0,4,0,3,0,1.0,2.0,1.0,5955.0
0.0049999026,0,1559.9998779296875,1,5,2,1,0,1.0,2.0,49.0,4979.0
0.0049999026,2,6.000043869018555,1,4,0,0,0,1.0,2.0,49.0,2410.0
0.0049999026,2,1559.0,0,2,0,4,5,1.0,2.0,49.0,4020.0
29732.396,1,1559.0,1,0,0,2,0,1.0,2.0,49.0,4020.0
0.0049999026,3,1559.0,1,5,2,2,5,1.0,2.0,49.0,2410.0
0.0049999026,2,1559.0,0,0,1,2,0,1.0,2.0,49.0,35144.203125
49998.996,0,1559.0,0,0,0,1,1,1.0,2.0,1.0,4979.0
0.0049999026,4,1559.0,1,5,2,4,2,1.0,2.0,49.0,2339.0
49998.996,4,1559.0,1,5,1,3,1,1.0,2.0,49.0,4020.0
0.0049999026,2,1559.0,1,0,0,5,2,1.0,39.669349670410156,49.0,2410.0
0.0049999026,0,1559.0,1,2,2,2,3,1.0,2.0,49.0,2410.0
0.0049999026,3,1559.0,1,5,2,5,2,1.0,2.0,49.0,2410.0
0.0049999026,0,6.000043869018555,1,4,0,2,3,1.0,2.0,49.0,2410.0
0.0049999026,3,1559.0,0,0,0,2,0,1.0,2.0,49.0,4020.0
0.0049999026,0,1559.9998779296875,0,2,0,5,0,1.0,2.0,49.0,2410.0
0.0049999026,2,6.000043869018555,1,0,0,4,0,1.0,2.0,49.0,2339.0
0.0049999026,2,1559.0,0,0,0,3,4,1.0,2.0,1.0,2410.0
0.0049999026,0,6.000043869018555,1,0,2,0,0,1.0,2.0,49.0,2339.0
0.0049999026,3,1559.0,0,0,0,3,0,1.0,2.0,49.0,7425.0
0.0049999026,3,6.000043869018555,1,4,0,5,3,1.0,2.0,49.0,2410.0
0.0049999026,0,1559.9998779296875,0,0,0,4,0,1.0,2.0,23.0,4496.0
0.0049999026,0,1559.9998779296875,1,2,1,0,0,1.0,39.669349670410156,49.0,4979.0
49998.996,0,1559.9998779296875,0,4,1,0,0,1.0,2.0,1.0,9840.0
0.0049999026,3,1559.0,0,0,0,2,4,1.0,2.0,49.0,35144.203125
0.0049999026,2,1559.0,0,0,0,2,4,1.0,2.0,49.0,5954.0
0.0049999026,3,1559.0,1,3,0,5,2,1.0,2.0,49.0,2339.0
0.0049999026,0,1559.0,1,2,0,4,5,1.0,2.0,49.0,2410.0
0.0049999026,3,1559.0,0,0,0,4,0,1.0,2.0,1.0,4496.0
0.0049999026,0,1559.9998779296875,1,0,0,4,0,1.0,2.0,49.0,35144.203125
49998.996,0,1559.0,1,3,2,5,3,1.0,2.0,49.0,2339.0
0.0049999026,1,1559.0,0,4,0,4,3,1.0,14.162086486816406,49.0,4020.0
49998.996,1,1559.0,0,0,0,5,2,1.0,2.0,1.0,4020.0
49998.996,0,6.000043869018555,1,2,1,0,4,1.0,2.0,49.0,4979.0
49998.996,5,6.000043869018555,1,0,1,1,1,1.0,39.669349670410156,49.0,4020.0
49998.996,4,1559.0,1,0,1,4,1,1.0,39.669349670410156,49.0,2410.0
0.0049999026,4,1559.0,1,0,0,4,2,1.0,2.0,41.0,2410.0
0.0049999026,3,1559.0,1,0,0,4,2,1.0,2.0,44.0,2410.0
49998.996,0,6.000043869018555,1,1,2,0,4,1.0,39.669349670410156,49.0,5955.0
49998.996,0,6.000043869018555,1,4,1,2,0,1.0,2.0,49.0,35144.203125
0.0049999026,3,1559.9998779296875,0,0,0,5,0,1.0,2.0,1.0,4496.0
0.0049999026,1,6.000043869018555,1,1,0,1,0,1.0,39.669349670410156,49.0,7425.0
0.0049999026,4,1559.9998779296875,1,0,1,4,0,1.0,2.0,49.0,5761.0
0.0049999026,0,6.000043869018555,1,3,0,4,0,1.0,39.669349670410156,49.0,2410.0
49998.996,1,1559.9998779296875,0,0,0,0,0,1.0,2.0,2.0,35144.203125
0.0049999026,3,1559.9998779296875,0,0,1,2,0,1.0,1.8300089836120605,49.0,35144.203125
0.0049999026,5,1559.0,1,0,1,4,2,1.0,39.669349670410156,49.0,2410.0
0.0049999026,1,6.000043869018555,1,1,0,1,4,1.0,39.669349670410156,49.0,4896.0
0.0049999026,3,1559.0,0,0,0,4,2,1.0,2.0,49.0,4979.0
0.0049999026,3,1559.0,0,0,0,4,0,1.0,2.0,1.0,2410.0
0.0049999026,3,1559.0,0,0,0,3,0,1.0,2.0,1.0,4020.0
0.0049999026,3,1559.0,1,2,2,2,2,1.0,2.0,49.0,4896.0
193.12144,3,1559.0,0,0,0,4,0,1.0,2.0,1.0,4020.0
0.0049999026,3,1559.0,0,0,0,4,2,1.0,2.0,49.0,4979.0
351.39056,0,6.00008487701416,0,4,0,2,0,1.0,2.0,49.0,35144.203125
0.0049999026,5,6.000043869018555,1,5,2,1,0,1.0,2.0,49.0,3090.0
49998.996,0,1559.0,1,5,2,5,0,1.0,2.0,49.0,4020.0
0.0049999026,3,1559.0,0,5,0,4,2,1.0,2.0,49.0,4020.0
0.0049999026,3,1559.0,1,0,0,4,2,1.0,39.669349670410156,49.0,2410.0
0.0049999026,1,6.000043869018555,1,3,0,5,4,1.0,39.669349670410156,49.0,35144.203125
0.0049999026,3,1559.0,1,2,0,4,0,1.0,2.0,49.0,5761.0
49998.996,3,1559.0,0,1,0,3,1,1.0,1.8300089836120605,49.0,7425.0
0.0049999026,0,1559.0,0,4,0,1,1,1.0,2.0,49.0,4020.0
12334.281,0,1559.9998779296875,1,0,0,1,0,1.0,2.0,49.0,4496.0
0.0049999026,0,6.000043869018555,1,2,0,4,0,1.0,2.0,49.0,2410.0
0.0049999026,3,1559.0,1,1,0,4,1,1.0,2.0,49.0,2410.0
0.0049999026,0,1559.0,1,5,0,4,0,1.0,2.0,49.0,2410.0
0.0049999026,1,6.000043869018555,1,0,0,0,4,1.0,2.0,49.0,35144.203125
18163.084,3,1559.0,1,5,0,5,2,1.0,2.0,49.0,2410.0
49998.996,0,6.000043869018555,1,2,2,2,0,1.0,2.0,49.0,4979.0
49998.996,0,6.000043869018555,1,0,0,4,4,1.0,39.669349670410156,49.0,2410.0
0.0049999026,5,1559.0,1,5,0,5,2,1.0,2.0,49.0,5761.0
32755.37,1,6.000043869018555,1,1,0,4,2,1.0,2.0,49.0,4896.0
0.0049999026,2,6.000043869018555,1,4,0,0,0,1.0,2.0,49.0,2410.0
0.0049999026,3,1559.0,0,0,0,3,0,1.0,2.0,49.0,7425.0
0.0049999026,3,1559.0,0,0,0,0,0,1.0,1.8300089836120605,1.0,5955.0
0.0049999026,1,6.000043869018555,1,4,0,1,0,1.0,2.0,49.0,35144.203125
49998.996,2,1559.9998779296875,1,2,0,0,0,1.0,2.0,49.0,35144.203125
0.0049999026,0,1559.0,0,0,0,2,2,1.0,2.0,49.0,2410.0
49998.996,3,6.000043869018555,0,4,0,0,0,1.0,1.8300089836120605,1.0,35144.203125
0.0049999026,0,1559.0,0,0,0,2,2,1.0,2.0,37.0,2410.0
0.0049999026,3,1559.0,0,0,0,4,0,1.0,2.0,1.0,7425.0
0.0049999026,3,1559.0,0,0,0,4,0,1.0,2.0,1.0,4020.0
27693.951,3,1559.0,0,5,0,4,1,1.0,2.0,1.0,4020.0
0.0049999026,0,1559.0,0,0,0,2,0,1.0,2.0,1.0,2410.0
0.0049999026,0,1559.0,0,0,0,2,1,1.0,2.0,1.0,4020.0
0.2771179,3,1559.0,0,0,0,2,2,1.0,2.0,1.0,2410.0
49980.945,3,6.000043869018555,1,0,0,5,2,1.0,39.669349670410156,49.0,2339.0
0.0049999026,0,6.000043869018555,1,2,0,2,0,1.0,2.0,49.0,35144.203125
0.0049999026,3,1559.0,1,0,0,5,2,1.0,2.0,1.0,2410.0
0.0049999026,3,1559.0,0,0,0,4,2,1.0,2.0,1.0,2410.0
