RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7724.6904,15683064.0,1219.3159,568.1370849609375,2,1,46.0,5,145915.515625,1,1,1,167906.38,0
9429.288,15696789.0,565.6345,577.700927734375,0,0,32.0,6,0.0,1,0,1,119106.53,0
9316.749,15722274.0,830.8931,588.711669921875,2,1,43.0,10,0.0,1,1,1,183287.16,0
5995.7656,15780859.0,690.5734,613.0,2,0,42.0,5,0.0,2,0,1,73362.92,0
4818.1685,15763087.0,380.50443,664.9075927734375,2,1,44.0,2,0.0,2,1,0,33248.355,0
5520.864,15633055.0,2005.3593,652.0,2,1,76.59845,2,0.0,2,1,1,10798.187,0
2971.5027,15600639.0,1334.1614,781.1761474609375,1,0,42.0,3,0.0,1,1,1,9575.961,0
9422.372,15567497.0,2837.423,556.836669921875,0,1,39.0,8,80882.296875,1,1,0,126549.2,0
3958.6846,15773970.0,1301.0297,633.0270385742188,1,1,39.0,1,122672.3046875,1,0,0,92618.29,0
8567.836,15765364.0,2470.108,683.7723999023438,0,0,34.0,10,159677.734375,1,0,0,148850.64,0
2275.2217,15651839.0,1906.669,512.7135009765625,1,1,50.514816,3,114120.703125,1,0,0,162288.77,0
5172.3823,15768043.0,1053.3872,533.9364624023438,0,0,30.0,2,0.0,2,0,1,78191.266,0
8724.877,15656541.0,618.37866,604.2749633789062,2,1,31.0,7,0.0,2,1,1,65737.59,0
8206.47,15793914.0,1326.8501,519.6658325195312,2,0,36.66419,10,144274.015625,1,0,1,76649.56,0
4340.9556,15603261.0,38.26849,833.2249755859375,2,0,40.0,6,127861.2734375,1,0,1,147454.52,0
8852.377,15687134.0,679.4004,738.685546875,2,1,47.35819,2,105453.65625,1,1,1,60165.344,0
6071.4043,15599442.0,1752.3907,585.7324829101562,0,1,48.0,9,120656.7578125,1,0,1,175108.92,0
8373.474,15675958.0,101.85061,439.6880798339844,2,1,41.0,5,116909.546875,1,0,0,119440.42,1
9575.339,15646378.0,1606.3368,693.8153076171875,2,1,35.0,4,0.0,1,1,0,218.44032,0
2770.5378,15767295.0,1852.5234,512.3714599609375,2,1,37.0,3,0.0,2,1,0,91266.23,0
7793.018,15622331.0,1136.6913,741.0044555664062,0,0,76.779045,4,98589.1875,1,1,1,7656.32,1
6017.0547,15738733.0,525.8306,645.0,2,1,43.0,5,0.0,1,1,1,136108.83,0
9982.72,15720923.0,2586.0286,450.35650634765625,0,1,25.0,3,0.0,2,1,0,88031.47,0
8329.92,15695819.0,2779.3557,700.9592895507812,0,0,51.096066,4,132837.390625,1,1,0,159464.47,0
1644.6978,15736432.0,2524.56,686.4684448242188,2,1,39.0,4,112967.828125,1,1,1,160918.19,0
4322.329,15578453.0,2052.5508,680.8638305664062,1,0,62.602013,8,144805.015625,1,0,1,131314.72,0
2864.4675,15810246.0,1879.2365,651.0,1,1,37.0,3,95726.28125,2,1,0,198645.23,1
2037.4498,15812764.0,2549.7654,682.0,0,0,53.0,2,70643.2578125,1,1,1,176033.67,0
2338.5715,15751072.0,185.2306,754.578857421875,1,0,62.0,2,145451.15625,1,1,1,135529.5,1
5661.851,15813469.0,2659.962,612.5790405273438,1,0,21.0,4,57649.89453125,1,1,0,37697.035,0
8.88611,15611244.0,810.50684,525.9965209960938,2,1,37.0,2,88586.9609375,1,1,1,172143.89,0
4591.8774,15595792.0,518.64685,682.5340576171875,0,1,70.43125,4,0.0,1,1,1,35836.812,0
8082.673,15592378.0,1460.9463,708.7157592773438,0,0,43.0,6,114250.265625,1,1,1,73598.38,1
8594.963,15774652.0,2058.7686,850.0,0,0,37.0,2,113818.015625,3,0,0,43784.387,1
468.66,15779861.0,2124.1118,665.3336181640625,0,1,57.0,4,0.0,1,0,1,57692.04,0
1252.0635,15698344.0,2901.7761,598.1092529296875,2,0,45.0,8,123126.40625,1,1,1,100919.4,1
1580.729,15634423.0,416.01993,495.9706115722656,0,0,40.0,5,0.0,2,0,1,82376.39,0
9882.907,15715019.0,2658.783,716.1021728515625,0,1,55.544502,3,0.0,1,1,1,117696.82,0
6355.806,15781493.0,314.8697,563.1327514648438,0,1,50.0,2,148044.15625,1,1,1,166221.78,0
9963.986,15779883.0,135.30019,606.0,2,1,38.0,10,0.0,2,1,0,192022.23,0
8322.354,15762335.0,1639.7598,625.3797607421875,1,1,43.0,1,152943.3125,1,1,1,193365.02,0
4346.2485,15570174.0,1320.656,705.4229125976562,0,1,29.0,6,142339.90625,1,1,0,198114.58,0
8613.176,15618829.0,2814.0925,772.4934692382812,0,1,28.0,9,98077.0859375,1,1,1,33201.973,0
141.79358,15680296.0,222.2458,594.53564453125,0,1,40.0,3,0.0,2,1,1,160962.36,0
8054.066,15665528.0,1443.7692,588.8406372070312,2,1,64.20339,2,0.0,1,1,1,38440.34,0
9368.033,15709377.0,1476.5739,465.0999755859375,0,0,65.66012,3,0.0,2,0,1,79059.734,0
6097.0444,15812574.0,425.22858,850.0,0,1,91.13654,6,0.0,2,1,1,177003.08,0
9824.961,15810560.0,176.8664,614.111083984375,0,1,24.0,4,0.0,1,1,0,150941.11,0
6556.2803,15811970.0,2525.9617,772.3516845703125,2,0,43.0,6,0.0,2,1,0,150945.47,0
6427.088,15729682.0,180.90591,534.2601928710938,0,0,72.151794,3,151181.484375,1,0,1,178473.66,0
9221.465,15610814.0,841.13617,712.3473510742188,1,0,29.0,0,157193.296875,1,1,1,62862.664,0
1268.361,15745767.0,329.09775,610.8881225585938,2,0,31.0,9,112658.421875,1,1,0,124589.08,1
386.95905,15690475.0,1028.937,515.3490600585938,1,1,57.0,5,113275.3203125,1,0,0,69209.59,1
2947.9194,15669059.0,2516.7434,774.892822265625,1,1,35.0,10,112556.4140625,2,0,0,157720.31,0
4384.6963,15631203.0,2142.0454,529.7215576171875,1,1,36.0,3,146424.90625,1,0,0,93232.71,0
8724.615,15790565.0,2892.312,607.9091796875,2,0,34.0,9,0.0,1,0,0,183049.83,0
2203.863,15803470.0,143.49934,634.0,0,1,56.827938,8,143051.515625,1,1,1,44108.367,0
8967.212,15728178.0,2787.453,660.0,0,0,50.0,5,0.0,1,1,0,63491.39,0
2027.6654,15631230.0,1749.6375,468.5909729003906,0,1,37.0,8,0.0,2,1,0,45667.645,1
7523.427,15806262.0,1364.9905,545.56982421875,1,1,37.0,7,130972.2734375,1,1,0,140578.1,0
5310.2417,15612260.0,2514.596,475.173095703125,0,1,33.0,6,145846.640625,1,1,1,12248.878,0
2716.5427,15618283.0,1288.1057,641.958251953125,2,1,32.0,7,0.0,2,1,1,187401.81,0
7915.4443,15756810.0,146.83879,738.179931640625,2,0,44.0,4,104436.0234375,1,1,0,56619.62,0
5013.265,15738263.0,1205.6298,633.388427734375,1,0,55.0,4,127149.78125,1,1,1,149561.0,0
8539.084,15811350.0,1622.883,722.1516723632812,2,0,39.0,8,0.0,2,0,1,129639.48,0
3632.9978,15670801.0,2511.2666,507.9358825683594,0,1,40.0,7,0.0,2,1,1,24665.285,0
7755.3486,15733700.0,2454.1697,602.32763671875,0,0,74.07532,8,0.0,1,1,1,195828.28,0
548.0613,15679664.0,2909.1633,659.904296875,2,1,57.0,7,79886.78125,1,1,1,40579.76,1
8361.958,15645320.0,2897.5942,668.007080078125,2,1,47.41522,10,108830.71875,1,1,0,170303.89,0
1705.3844,15580682.0,2872.25,678.0,0,1,35.175743,10,0.0,1,0,0,127662.336,0
1179.9248,15653987.0,1650.9152,492.52825927734375,0,0,43.0,8,0.0,1,1,0,90688.87,0
5507.324,15726423.0,2479.0044,497.0190124511719,2,0,29.0,2,0.0,1,1,1,144010.73,0
9259.825,15600758.0,186.32149,550.5949096679688,2,0,30.0,9,122617.5859375,2,1,1,168589.02,0
6434.912,15672758.0,2401.9512,815.5006103515625,0,1,28.0,1,154108.46875,1,1,1,85235.336,0
5747.261,15811219.0,1347.0272,675.0,0,0,25.0,2,151794.15625,1,0,0,96310.1,0
9877.1,15702116.0,1289.027,583.3978271484375,0,1,37.0,7,152693.84375,1,1,1,115061.36,0
