RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5161.087,15815308.0,221.65086,601.3519897460938,0,1,40.0,7,131179.984375,2,1,1,172485.33,0
9908.095,15659061.0,1362.381,520.6022338867188,0,0,33.0,9,0.0,2,0,1,146492.84,0
5144.1406,15774902.0,673.44324,570.7520141601562,2,1,21.93625,1,155324.390625,1,1,0,31668.158,0
3883.6003,15726140.0,77.89489,768.1697387695312,2,1,42.0,8,0.0,2,1,1,18426.064,0
9197.714,15629738.0,705.4689,677.1751098632812,1,0,28.0,1,0.0,1,0,1,52368.83,0
3987.308,15764249.0,282.31424,723.5132446289062,1,1,27.0,3,170326.96875,1,0,0,157056.05,0
1418.7477,15740127.0,1236.4733,616.1757202148438,0,1,27.0,3,103002.8359375,2,0,1,92104.27,0
6048.5693,15719585.0,1804.4457,536.2061767578125,0,0,35.0,1,0.0,2,0,1,143063.56,0
8804.362,15797442.0,2568.8591,670.2092895507812,1,1,34.0,9,0.0,2,1,0,58856.082,0
3785.5132,15757736.0,1687.0701,687.5870361328125,0,1,50.0,7,0.0,1,1,1,57674.67,0
5604.177,15594090.0,2926.0762,850.0,0,1,27.0,1,0.0,2,1,0,23566.059,0
3571.1313,15740526.0,634.84503,496.047119140625,2,1,59.663025,2,0.0,1,1,0,103628.74,0
7509.577,15697110.0,180.5737,591.5786743164062,0,1,50.0,3,0.0,2,1,1,38213.61,0
9748.075,15620963.0,2400.1816,425.16497802734375,0,1,55.0,7,137633.453125,1,1,1,141604.39,0
6519.7363,15668663.0,2585.191,737.6156005859375,0,1,41.0,4,107008.09375,2,0,1,87163.41,0
5163.349,15758774.0,2922.3557,575.00537109375,0,1,28.0,8,158323.6875,1,1,0,110784.69,0
3578.7507,15715423.0,2815.6206,493.79852294921875,0,1,25.783655,8,151733.21875,1,0,1,182572.47,0
4570.2783,15604161.0,920.93353,849.5321655273438,1,1,39.0,2,103846.3203125,1,1,0,174144.52,0
7823.445,15777979.0,2895.6113,638.1764526367188,0,1,30.0,9,110754.4765625,2,1,0,172810.94,0
4815.176,15809629.0,1853.0386,699.9077758789062,0,0,37.0,6,0.0,1,1,0,48813.227,1
5710.7935,15810347.0,291.8653,541.6953125,1,0,31.0,8,184599.375,2,1,1,169380.69,0
1839.7913,15752889.0,2051.453,649.4005126953125,0,1,49.672318,7,0.0,1,0,1,134547.75,0
5833.034,15770357.0,1622.4723,668.1429443359375,0,0,30.0,2,0.0,2,1,0,152402.28,0
95.37699,15630679.0,1987.3027,503.7368469238281,1,1,36.0,3,155434.03125,1,1,0,38656.324,0
4094.7124,15658905.0,2458.4336,628.0,0,1,36.0,8,46809.453125,1,1,0,61305.953,0
7519.843,15806792.0,1951.6566,708.2034301757812,2,1,47.0,3,144435.4375,1,0,0,13357.933,0
4467.062,15598895.0,1891.098,631.203369140625,2,0,35.0,4,0.0,2,1,1,10166.993,1
9607.687,15578645.0,961.9439,733.7886352539062,0,0,37.0,2,160714.078125,1,1,1,112659.78,0
5285.6875,15680437.0,166.9513,616.7708129882812,0,0,30.0,4,0.0,2,1,1,168050.03,0
6280.804,15591479.0,2474.7598,613.46826171875,2,1,27.0,2,0.0,1,1,0,61954.51,0
9495.93,15743550.0,771.54565,727.7240600585938,1,0,48.0,8,149065.0,1,1,0,193470.14,0
8363.461,15801494.0,56.840206,539.7982177734375,2,1,39.0,5,142730.203125,2,0,1,199274.22,0
8793.258,15729394.0,1624.7637,493.6992492675781,2,1,46.0,2,0.0,1,1,0,39866.55,0
8681.836,15690582.0,384.90506,697.6552734375,1,1,48.0,6,121154.7421875,1,1,0,42833.062,1
1263.7799,15787263.0,318.28845,677.3964233398438,2,1,38.0,1,0.0,2,1,0,35932.785,0
