age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
26.0,4,95491.66,7,2,7,0,4,1,0.0,0.0,45.0,39.0,0
44.0,4,99509.375,7,6,4,1,4,0,0.0,0.0,40.0,39.0,0
60.0,4,279176.2,15,2,4,0,4,1,0.0,4355.6806640625,40.0,39.0,0
49.88066,4,212955.92,0,4,1,1,4,0,0.0,0.0,40.0,39.0,0
32.0,4,368210.8,1,2,3,0,4,1,0.0,0.0,25.0,39.0,0
35.0,4,144946.66,11,4,3,3,4,1,0.0,0.0,40.0,39.0,0
32.0,4,184203.69,15,4,8,1,2,1,0.0,0.0,60.0,39.0,0
51.0,4,196391.52,9,2,4,0,4,1,0.0,0.0,25.0,39.0,1
24.0,4,148981.67,11,4,12,1,4,1,0.0,0.0,45.0,39.0,0
36.0,4,315703.4,0,2,12,1,4,1,0.0,0.0,40.0,0.0,0
58.0,4,265427.3,7,2,10,0,4,1,0.0,0.0,40.0,39.0,1
48.0,4,126095.49,15,2,3,0,4,1,0.0,0.0,40.0,39.0,0
33.0,4,55555.688,11,4,12,1,1,1,0.0,0.0,45.0,39.0,0
44.0,4,90455.72,9,2,3,0,4,1,0.0,0.0,99.0,39.0,0
32.0,6,122807.805,11,4,3,1,4,1,0.0,3106.0576171875,40.0,39.0,0
32.0,6,173189.45,11,4,7,1,4,1,0.0,0.0,35.0,39.0,0
36.0,1,213309.45,7,2,3,0,4,1,0.0,0.0,50.0,8.0,1
18.0,4,132537.66,9,4,8,1,4,1,0.0,0.0,48.0,39.0,0
24.0,4,192269.77,11,4,3,1,4,1,0.0,0.0,45.0,39.0,0
43.0,4,125585.24,15,2,12,4,4,0,0.0,0.0,25.0,39.0,0
22.0,4,177201.23,11,4,12,1,4,1,0.0,0.0,60.0,39.0,0
61.0,6,441198.03,1,2,3,0,4,1,0.0,0.0,40.0,39.0,0
40.0,4,51497.7,11,4,3,1,4,1,0.0,0.0,40.0,39.0,0
43.0,4,167246.88,9,2,10,0,4,1,0.0,0.0,60.0,39.0,0
49.0,4,120951.125,7,2,3,0,4,1,0.0,0.0,40.0,39.0,0
38.0,4,238714.22,7,2,14,0,4,1,0.0,0.0,50.0,39.0,0
27.621574,4,26322.047,15,4,8,1,4,1,0.0,0.0,40.0,39.0,0
65.0,4,195705.6,0,2,3,0,4,1,0.0,0.0,30.0,39.0,0
54.0,4,237003.62,15,2,1,0,4,1,0.0,0.0,50.0,39.0,1
38.0,4,242413.34,7,4,14,0,2,1,0.0,0.0,40.0,39.0,0
47.0,4,153529.89,11,2,12,0,4,1,0.0,0.0,60.0,39.0,0
48.0,4,243761.88,9,2,7,0,4,1,0.0,0.0,99.0,39.0,0
46.0,4,72904.56,12,2,10,0,4,1,0.0,0.0,60.0,39.0,1
34.0,4,91321.36,11,0,10,1,4,1,0.0,0.0,38.0,39.0,0
41.0,4,204506.77,8,2,3,0,4,1,0.0,0.0,40.0,39.0,0
53.0,4,76108.08,11,2,12,0,4,1,0.0,0.0,50.0,39.0,0
72.87799,2,135372.92,7,6,1,1,2,1,0.0,0.0,40.0,39.0,0
21.0,4,104974.79,9,4,1,3,4,0,0.0,0.0,40.0,39.0,0
