sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
0,0.7240616,0.5639407,0.2,2.1514025,1.3695295,0.4739068,0.43806353211402893,10.0
1,0.5934843,0.455,0.16,1.0572278,0.4184598,0.22760518,0.30844348669052124,10.0
1,0.6987296,0.53,0.18,1.7189947,0.7511979,0.42022988,0.42863619327545166,12.0
1,0.81128854,0.63511056,0.21048431,2.7165933,0.99150556,0.7319777,0.9266689419746399,12.0
0,0.4237594,0.3037753,0.125,0.37143984,0.12014638,0.06315606,0.1706874519586563,10.0
2,0.48919737,0.365,0.13778993,0.6893291,0.36292878,0.13952029,0.1583699882030487,7.0
2,0.5,0.385,0.13279207,0.5789009,0.25891718,0.14069578,0.17585620284080505,8.0
0,0.565,0.44131166,0.135,0.74889,0.32340822,0.15772954,0.23881110548973083,11.0
1,0.62,0.475,0.14,1.0418909,0.46788836,0.22082783,0.2808583676815033,11.0
1,0.66184205,0.51785296,0.20250547,1.5186887,0.6457303,0.3572514,0.39958178997039795,14.0
1,0.625,0.485,0.13,1.0683913,0.38242486,0.199069,0.3451390862464905,10.0
1,0.5920314,0.4722647,0.15,1.032418,0.44080457,0.21385586,0.2948094308376312,10.0
2,0.475,0.35487023,0.13,0.67077494,0.28107178,0.112047784,0.1516849249601364,17.0
2,0.575,0.445,0.135,0.86273295,0.39358133,0.16805401,0.23715326189994812,8.0
0,0.61236805,0.47916964,0.18217392,1.2208607,0.60466737,0.2814423,0.3034137785434723,10.0
0,0.57,0.41522485,0.125,0.77027893,0.2845422,0.15165521,0.24123059213161469,8.0
0,0.585,0.4489037,0.155,1.0005131,0.3834997,0.24573626,0.28151935338974,13.0
0,0.5537145,0.435,0.165,0.87546355,0.40433887,0.20846415,0.21895475685596466,9.0
1,0.61,0.45651534,0.145,1.040367,0.4619793,0.29015657,0.2442355901002884,12.0
2,0.38031483,0.26162052,0.085,0.20481962,0.077508345,0.046206646,0.06080508232116699,7.0
2,0.5830711,0.45,0.14,0.89627767,0.30645138,0.1988654,0.28268101811408997,10.0
1,0.544937,0.42,0.125,0.71151346,0.31131694,0.1444531,0.21821053326129913,9.0
2,0.45994142,0.355,0.125,0.49801305,0.27374658,0.11526399,0.12342892587184906,7.0
0,0.2484325,0.17604792,0.0802324,0.087354325,0.053897258,0.018939301,0.022008376196026802,8.0
2,0.475,0.33876643,0.155,0.4519966,0.19776915,0.12906684,0.14382752776145935,16.0
1,0.61149365,0.47145018,0.15,1.0600715,0.3997406,0.21928906,0.32291489839553833,14.0
0,0.7312273,0.573269,0.16,1.8070925,0.8466257,0.40495092,0.4347699284553528,12.0
2,0.42590538,0.3095475,0.12,0.3867398,0.12239718,0.08200738,0.09353698790073395,17.0
0,0.536521,0.425,0.15,0.7195345,0.25793537,0.19624342,0.2213568389415741,14.0
2,0.4110765,0.3001718,0.09,0.33394635,0.14263237,0.0505168,0.06703067570924759,18.0
0,0.47686532,0.37484434,0.135,0.3997726,0.17836171,0.07868715,0.15018434822559357,12.0
0,0.47994494,0.35632023,0.148783,0.61873144,0.33256957,0.112571575,0.16248305141925812,7.0
1,0.605,0.48,0.2,1.002187,0.34449795,0.16700372,0.35504141449928284,27.908967971801758
