sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1,0.6206131,0.49273556,0.20198537,1.1185609,0.4308151,0.23128279,0.35618987679481506,15.0
2,0.545,0.41890126,0.14755164,0.68961483,0.3091631,0.15045123,0.1675245314836502,10.0
1,0.6,0.475,0.175,1.0238707,0.42280662,0.2448747,0.3003995418548584,10.0
2,0.56542987,0.415,0.135,0.8014057,0.3830602,0.15764453,0.2072540670633316,12.0
0,0.49101406,0.34922287,0.1,0.5026954,0.2288667,0.13043986,0.1199294850230217,13.0
2,0.41388336,0.3,0.115,0.4293807,0.18908393,0.09969183,0.12429935485124588,6.0
1,0.68988395,0.5291122,0.19,1.5036751,0.5910692,0.34248537,0.46422359347343445,12.0
0,0.6475975,0.50179595,0.18,1.3473151,0.54079396,0.32178262,0.3901994526386261,12.0
1,0.52161777,0.39176446,0.12595305,0.72213143,0.30400848,0.15189284,0.2014559805393219,9.0
1,0.5817942,0.43543568,0.165,1.1141659,0.5358059,0.225918,0.2799822688102722,13.0
2,0.34748086,0.22996399,0.09006495,0.19648537,0.09397296,0.04571218,0.05889017879962921,5.0
2,0.4285221,0.3309481,0.115,0.31714672,0.13529374,0.058831096,0.12029437720775604,9.0
1,0.47,0.34492233,0.1342309,0.66128564,0.28380242,0.18265167,0.1441098004579544,10.0
1,0.6908499,0.53666145,0.17,1.6173124,0.8063662,0.33835,0.36918628215789795,8.0
2,0.32820556,0.21980879,0.07326041,0.11846199,0.053413462,0.027404875,0.0330040417611599,6.0
2,0.3457927,0.2284079,0.10593096,0.18625823,0.09542397,0.04199181,0.04702785238623619,5.0
2,0.42181242,0.29324964,0.07273295,0.31702125,0.12321882,0.04777439,0.08999678492546082,10.0
1,0.545,0.4312246,0.175,0.80655825,0.29941064,0.14330314,0.27503395080566406,11.0
0,0.6476077,0.5070783,0.175,1.4129779,0.56526077,0.25643715,0.4482637047767639,13.0
1,0.535,0.38,0.135,0.79242265,0.2765287,0.20116107,0.2332998812198639,13.0
1,0.49142188,0.365,0.105,0.48909888,0.1715947,0.13446608,0.16424573957920074,15.0
1,0.6653297,0.5229529,0.2064408,1.6661704,0.78156394,0.38704208,0.42635253071784973,10.0
2,0.44052097,0.27460638,0.09,0.36140215,0.13082053,0.11087258,0.08451259136199951,11.0
2,0.34679767,0.265,0.09,0.19574991,0.08850334,0.037303366,0.0706622302532196,6.0
0,0.625,0.47531816,0.17,1.2445292,0.48062715,0.22955231,0.4117061197757721,17.0
1,0.59155,0.46075287,0.16,0.8746223,0.34620517,0.18937095,0.2755938470363617,9.0
1,0.5874607,0.46,0.165,0.92584705,0.39195618,0.24687372,0.2508274018764496,10.0
1,0.53,0.41309702,0.115,0.64114183,0.25630647,0.13690479,0.21254126727581024,9.0
0,0.48255423,0.375,0.14328746,0.5170269,0.21411514,0.10423767,0.16553890705108643,7.0
0,0.7050099,0.53542024,0.175,1.7690734,0.80712795,0.44422662,0.3881049156188965,11.0
2,0.45,0.335,0.13,0.5854779,0.33178502,0.11619656,0.13704320788383484,7.0
0,0.585,0.42724907,0.175,1.4126848,0.62566626,0.26725316,0.4054757058620453,12.0
0,0.44484437,0.345,0.145,0.4959377,0.17596667,0.1278294,0.1655190885066986,10.0
0,0.6904662,0.5412999,0.2007324,1.7346808,0.62079823,0.302197,0.6608324646949768,17.0
0,0.575,0.41700986,0.14,0.79753095,0.33039725,0.18245877,0.22547030448913574,11.0
0,0.5760615,0.43310127,0.155,1.0507442,0.4511719,0.19710544,0.3271842896938324,12.0
1,0.46481273,0.355,0.13,0.4588816,0.18673992,0.11278066,0.1256866306066513,10.0
0,0.38677487,0.29574266,0.107028686,0.2146812,0.089903325,0.06736138,0.07533510029315948,6.0
1,0.6930324,0.5310823,0.19,1.5917605,0.6684896,0.40483737,0.4087722897529602,10.0
1,0.6,0.47690165,0.16,0.92358696,0.35766566,0.20498739,0.29432442784309387,10.0
2,0.28419805,0.21670887,0.056224573,0.08869071,0.035439778,0.021502417,0.02840684913098812,8.0
0,0.6289622,0.4873145,0.165,1.2390904,0.5525757,0.25973806,0.33500000834465027,14.0
0,0.53882045,0.4,0.175,0.8574275,0.34107488,0.19088249,0.26315149664878845,13.0
0,0.5923588,0.45,0.155,1.1331167,0.4262851,0.27726743,0.3199562132358551,14.0
0,0.6525488,0.5,0.17,1.3050054,0.5312788,0.30657578,0.367249459028244,11.0
1,0.585,0.4580047,0.145,0.9607609,0.48166537,0.19910997,0.24765045940876007,8.0
2,0.55,0.42,0.139748,0.7023635,0.37559393,0.12307992,0.1777680516242981,12.0
1,0.7158583,0.54960734,0.1778593,1.6162256,0.64940524,0.39576763,0.4302762448787689,13.0
1,0.57,0.45,0.18804844,1.0837222,0.44355115,0.23395081,0.3277845084667206,15.0
1,0.521376,0.39324486,0.155,0.813802,0.3957087,0.21582054,0.16958919167518616,9.0
0,0.657874,0.51,0.165,1.3711157,0.64464897,0.2943971,0.35439327359199524,11.0
1,0.515,0.42,0.16242065,0.6544987,0.26788297,0.107326835,0.2346404790878296,10.0
2,0.50368905,0.37794158,0.13,0.5258592,0.21402307,0.12926957,0.1596449464559555,9.0
2,0.37094223,0.3,0.095,0.206544,0.09492509,0.04443289,0.0699797198176384,8.0
0,0.6120165,0.475,0.175,1.2116908,0.4944919,0.18260646,0.3927115499973297,14.0
2,0.5593418,0.41632736,0.14,0.7540535,0.31454936,0.17172505,0.226923406124115,14.0
1,0.63,0.5,0.205,1.3803548,0.48968226,0.3000473,0.48430100083351135,17.0
1,0.6320167,0.485,0.15,1.4352429,0.6239294,0.31031743,0.38211315870285034,10.0
1,0.59,0.47,0.155,0.9728912,0.46797702,0.19463648,0.25585031509399414,10.0
1,0.48061702,0.37271482,0.1,0.5617703,0.27837744,0.14478368,0.13056738674640656,15.0
0,0.5006598,0.37445864,0.12,0.68092597,0.26187998,0.1312715,0.22785629332065582,17.0
2,0.62,0.485,0.165,0.9088156,0.30639178,0.13672931,0.3552113473415375,24.970449447631836
1,0.55135983,0.42,0.175,0.6959909,0.21032013,0.10168558,0.284699946641922,26.107908248901367
0,0.5341947,0.4,0.12,0.7590241,0.30753177,0.2084641,0.1817340850830078,10.0
1,0.63,0.48,0.165,1.283712,0.5692868,0.30588058,0.33500000834465027,11.0
0,0.7239405,0.54854757,0.195,2.689543,1.3550005,0.4635231,0.8955020308494568,10.0
0,0.61,0.485,0.16,1.1787307,0.47921413,0.1834901,0.3906548321247101,11.0
2,0.5,0.3815684,0.11,0.61311674,0.3086482,0.1164761,0.15578801929950714,8.0
0,0.535,0.425,0.16,0.75890875,0.29201487,0.16857384,0.25999999046325684,10.0
0,0.635,0.5,0.15,1.2105721,0.5411524,0.2515024,0.3231152296066284,13.0
1,0.66022956,0.505,0.18917453,1.3416942,0.5441534,0.36162716,0.35193300247192383,13.0
2,0.36032057,0.27017277,0.08362461,0.16531186,0.059194084,0.034644462,0.06421244144439697,6.0
0,0.60697633,0.475,0.18,1.2538037,0.6160158,0.2673962,0.32110923528671265,9.0
1,0.61,0.475,0.155,1.0630121,0.39128292,0.20037657,0.3413158357143402,14.0
1,0.59831065,0.47,0.165,0.9686387,0.3857533,0.20230585,0.2987290322780609,15.0
0,0.58,0.455,0.14283626,1.0209413,0.4446893,0.21180774,0.28980863094329834,9.0
0,0.62,0.485,0.175,1.1600736,0.5815384,0.2067014,0.31364089250564575,11.0
1,0.7098391,0.56185615,0.20377444,2.1478512,0.8565608,0.44631726,0.6305761337280273,23.245685577392578
