longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-119.775085,34.41999816894531,27.0,7457.9272,2053.5615,7237.659,2085.7246,2.2215326,168894.875,0
-118.41,34.04999923706055,47.0,796.2069,189.39888,739.8612,172.90965,1.7018875,72131.234375,0
-122.42704,37.97999954223633,52.0,2389.8145,470.466,1172.7919,478.7013,3.255791,237838.703125,3
-118.16,33.7959098815918,45.0,1582.7367,399.62195,1555.5082,399.0,1.8717629,86013.125,0
-120.96507,34.439998626708984,13.0,3660.9575,712.3436,2135.6653,697.53455,4.295697,227673.671875,0
-123.529396,39.7098503112793,10.0,6420.0938,1693.7512,2037.3824,1245.0658,2.4037907,225000.0,4
-118.2,34.0,21.0,783.3962,301.64005,890.9807,297.71817,1.5518792,215169.78125,0
-118.18886,33.849998474121094,21.0,1896.5015,309.2619,1147.2498,321.90884,6.1462655,218812.453125,0
-117.92255,33.81999969482422,36.0,2613.2231,399.9141,1371.6981,397.04303,6.301844,293665.75,0
-122.23,37.55712127685547,33.0,3064.7654,578.59155,1965.9095,631.20935,3.8529406,332028.03125,4
-122.1817,37.404624938964844,21.0,8495.661,1973.4747,4172.2935,1788.8009,3.1924725,162500.0,0
-122.079254,37.7400016784668,47.0,2358.218,394.0,1020.6509,390.98688,4.498582,339209.5,3
-117.794304,34.02000045776367,16.0,2502.929,402.96796,1154.0519,363.0,5.3830853,142437.921875,1
-118.32,34.0099983215332,43.0,2629.3752,552.5507,1887.1423,532.91876,3.0141346,120865.5546875,0
-119.54355,37.95000076293945,21.0,2624.3943,394.0,1160.1093,387.55798,4.745152,148794.21875,1
-118.4,34.02000045776367,39.0,1716.9026,291.0,653.58405,283.30646,5.763438,355593.8125,0
-116.53764,32.720001220703125,13.0,2976.9443,593.2973,1137.2039,484.4109,3.2491894,129961.703125,4
-117.08,34.08000183105469,3.9540446,9183.816,1180.0933,2759.7683,959.9607,4.7096376,171076.859375,1
-118.43,34.21156311035156,22.0,1390.7231,310.51013,785.786,288.0,1.779245,82223.609375,1
-118.34,34.20000076293945,14.0,5466.246,872.9979,2999.42,838.9088,4.4905696,156604.578125,4
-118.07,34.0,36.0,1642.152,362.85684,1131.1278,349.39938,3.70724,178522.0625,0
-118.24,34.0099983215332,16.0,1451.7905,293.11896,996.9595,287.53708,2.9133344,132148.34375,4
-118.28,34.0,14.0,4129.358,905.5166,1550.5931,760.8052,4.744996,451146.1875,0
-118.2,35.39549255371094,42.0,1824.302,325.76,632.8653,299.9025,4.9078193,315249.5,0
-120.060646,35.29972839355469,28.0,2881.6692,523.3023,2169.6577,524.3516,4.8162932,203216.421875,0
-121.28,37.849998474121094,21.0,2566.9177,557.28436,1696.433,501.80734,3.018378,151756.6875,0
-121.82,37.6279411315918,15.0,3098.7236,472.5069,1616.312,476.11224,5.6475954,100000.0,1
-118.16,34.0,33.0,1176.4552,291.0,1350.3832,285.17685,3.3945343,149790.734375,0
-119.143364,34.00707244873047,34.0,3168.809,701.8315,1158.2902,619.5384,4.870292,500001.0,0
-118.3,37.31999969482422,32.0,1608.5155,319.2175,326.54868,254.97139,3.2102845,150509.3125,1
-121.352,33.95000076293945,25.0,2597.762,459.39716,1986.6316,498.63565,5.318307,225000.0,4
-118.05,33.86406326293945,15.663045,3028.405,705.99335,1918.7941,618.5168,3.353777,157434.484375,0
-122.03,37.34000015258789,52.0,1815.6638,329.58017,792.2509,318.94806,4.281148,225824.75,4
-117.67795,34.040000915527344,52.0,635.2362,53.542637,434.28177,52.8242,5.8111286,254770.578125,0
-118.36,36.838600158691406,17.0,3530.5847,640.05444,2229.7708,620.1489,3.7718024,100000.0,1
-122.998375,39.214962005615234,33.0,1282.3333,218.786,855.5323,220.69344,2.2983131,70471.9140625,4
-117.06818,32.77205276489258,19.0,1760.8057,252.27264,704.85657,239.71283,10.733385,500001.0,4
-118.52312,37.75,22.0,1794.6641,332.4397,752.9326,286.8032,3.417511,91550.96875,1
-122.42,38.968528747558594,52.0,373.86935,21.039478,36.67788,14.761596,5.2964272,158034.046875,3
-122.67435,38.33429718017578,45.0,1596.9061,272.0,1018.93585,289.80762,4.182275,165331.640625,4
-117.92122,34.489845275878906,3.2766945,6070.7964,1024.7754,2670.7712,839.1161,4.2781734,83352.65625,1
-122.08,37.48896026611328,5.0,2493.9106,570.66437,1502.7192,541.8223,2.7012,190236.46875,4
-117.80974,33.970001220703125,29.0,1747.7852,368.86838,1928.9404,375.0,2.3549502,65346.23046875,1
-118.31,35.36548614501953,23.0,4512.2046,879.23956,3092.924,828.2699,2.874668,61944.6015625,1
-122.30241,37.81486511230469,52.0,2055.495,424.28412,1320.8007,453.1227,2.6480129,220378.59375,3
-121.29,38.032405853271484,15.0,2279.0918,458.58633,1237.2893,417.29788,2.6950057,106722.8515625,1
-122.43,37.75469970703125,52.0,2221.603,403.8046,938.7892,393.8368,4.1042767,212048.84375,4
-122.31,37.98909378051758,26.0,2986.1855,582.4549,1328.3407,531.8424,3.652012,183776.921875,3
-117.73903,32.720001220703125,49.0,883.06525,202.97763,859.26917,242.0,2.2846234,183265.015625,4
-118.15144,34.0,21.0,1766.2484,417.2394,1286.4928,377.0137,4.41554,188982.578125,0
-117.989204,33.18539810180664,23.307104,1021.1376,265.07422,640.28687,237.43454,3.076783,268951.875,0
-122.28,38.00946044921875,42.0,421.53165,50.389874,316.30725,51.72701,4.2053113,200000.0,3
-118.38,34.279998779296875,52.0,3320.7407,1089.3911,4018.6228,1078.3986,1.5424544,194144.265625,0
-122.09,37.82767868041992,35.0,1588.8147,392.26318,1170.4609,382.6411,1.1412951,63667.09375,1
-118.28,34.02000045776367,33.0,1308.7882,375.62662,1336.8687,346.96243,1.2496585,97064.6171875,0
-122.48517,38.003414154052734,52.0,1015.6731,221.08855,665.72284,219.69847,2.3267558,103011.15625,3
-117.70124,33.64166259765625,19.0,6827.3506,2795.2612,4752.165,2199.1167,1.4202633,93163.03125,0
-122.321266,37.787235260009766,26.0,1029.1263,164.51656,455.19537,157.70178,4.8159537,202717.265625,3
-117.04,33.77000045776367,23.0,1825.4244,400.48267,986.5975,331.58478,2.192341,104609.4609375,1
-122.45,37.99918746948242,17.0,2284.805,422.09427,1343.5364,416.5735,4.4593115,219177.546875,3
-122.24,40.63146209716797,24.0,1380.1844,253.79463,580.25085,215.13742,2.5392766,98155.703125,1
-121.12552,37.70000076293945,5.0,335.8692,117.14585,186.7766,74.00306,1.6571287,104847.171875,1
-120.877014,38.74402618408203,19.0,1985.3297,380.1951,1799.618,382.0678,3.1928356,89316.78125,1
-118.25,34.0,37.0,2980.531,1184.4906,3530.9011,1116.3309,1.6006825,118194.2734375,0
-117.91,33.77000045776367,33.0,1979.4087,394.0,976.43036,365.9958,3.835063,211077.03125,0
-121.85536,37.75,39.0,2984.1262,511.43155,1053.466,454.27045,4.065094,183484.484375,3
-120.67605,37.106719970703125,46.0,902.02795,133.79124,321.86072,122.567055,3.8921456,158789.890625,3
-117.85137,34.02000045776367,38.0,1481.3905,295.43143,938.94336,268.57495,2.375,109597.453125,1
-118.42,34.18000030517578,26.0,2725.1118,720.4207,3311.8618,743.44885,2.5196874,186590.578125,0
-122.48276,37.36000061035156,52.0,2507.6072,484.53418,1017.14594,460.3049,6.3332324,500001.0,3
-121.45615,35.331268310546875,40.0,1029.1779,143.23576,295.6572,137.46005,7.615651,500001.0,0
-118.24,34.119998931884766,27.0,1591.9373,268.06818,1011.6111,275.03043,4.0597596,126910.59375,1
-122.14876,37.709999084472656,36.0,2296.068,548.14197,1396.6119,474.01456,3.2244244,215390.546875,0
-121.1791,37.9900016784668,52.0,394.70175,93.05009,51.807518,47.62863,1.9022534,63033.41796875,1
-117.27,32.7119255065918,25.277067,972.36255,193.59253,183.81888,160.86122,3.7451303,236526.40625,4
-118.308304,34.060001373291016,17.0,1554.455,317.0902,1052.7174,304.56372,2.7149467,69393.21875,1
-118.01,33.959999084472656,44.0,3330.423,553.35297,1727.9806,537.1968,5.3873324,234413.53125,0
-122.25843,37.7599983215332,31.0,1588.8207,316.6576,676.6817,288.0,3.612658,179766.234375,3
-120.068504,38.25292205810547,37.0,1792.1104,351.38098,985.3005,340.72986,1.8154944,101185.8359375,1
-121.997536,37.720001220703125,25.0,2121.9688,417.0,1137.4508,387.76416,4.4501367,285211.0625,0
-119.45658,37.810001373291016,16.0,1147.8612,217.02325,215.35884,165.63467,3.2728722,217209.34375,1
-122.23243,37.70000076293945,49.0,1015.4469,142.56184,313.0327,125.24612,5.104741,299916.5,4
-121.58908,37.349998474121094,29.82752,2359.65,438.40536,1228.3008,426.0,5.2138104,307633.375,0
-121.59575,37.98506164550781,11.0,3638.9443,621.5222,1193.6072,552.41626,4.221126,168359.796875,1
-118.16,33.75,14.0,6790.2017,1245.7622,3426.864,1166.5098,5.902513,396044.5,0
-118.1,33.73145294189453,19.888203,3795.925,1200.5338,2181.774,1011.3895,1.5666846,157359.78125,4
-117.08,32.7381706237793,46.0,1605.2965,325.78345,665.9461,275.21616,4.2400475,174167.671875,4
-122.747116,38.63694381713867,26.0,1837.9409,359.0,985.86847,352.06503,3.12001,201431.40625,3
-117.97,37.10639190673828,20.0,3248.8738,661.8626,2223.0522,591.2109,2.625,61202.19921875,1
-117.012634,32.654327392578125,18.0,3253.4631,668.35785,2713.63,695.2636,3.3688095,115790.53125,4
-122.38928,38.4609489440918,52.0,1963.2645,394.65915,829.33594,371.06775,3.0866861,254850.6875,3
-118.374435,34.08000183105469,31.0,2199.0989,409.3532,1371.943,412.0,4.4944587,213647.953125,0
-119.82172,38.229576110839844,29.471048,4413.399,856.40546,2343.5808,816.897,2.1959674,96645.7421875,1
-121.74626,38.54999923706055,16.0,1262.8438,283.09836,571.64667,245.11674,1.8497868,127818.078125,1
-117.25,32.77297592163086,14.0,4596.197,748.72546,1724.2614,670.91376,5.2576275,212685.84375,0
-121.8,37.970001220703125,30.0,4045.9158,778.5197,1912.3058,721.6894,3.3006654,190896.75,1
-117.169655,32.58905792236328,21.0,2132.565,489.0,3789.711,581.40497,2.8524747,111860.6875,4
-118.43,34.22999954223633,52.0,1323.6826,238.65724,636.4367,222.1837,4.7665663,234790.65625,0
-117.29079,34.39239501953125,29.0,2480.2212,430.93518,1201.4083,366.0,3.4608912,71109.5859375,1
-121.341705,38.3576774597168,10.0,1534.7896,279.5635,1109.1567,273.93823,3.3466086,61830.14453125,1
-121.58833,37.959999084472656,14.0,2192.106,483.35007,1111.9694,423.80243,2.3010056,86216.9765625,1
-118.33,37.310001373291016,43.0,4701.546,976.85284,1769.9683,790.3153,2.1862154,69913.140625,1
