ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
4873.65,58.0,32.0,62.0,95834.0,4,2.3948085,2,0.0,0,0,0,0,1
4066.504,51.0,25.0,83.0,93566.4375,1,3.031157,1,0.0,0,0,0,1,0
1207.682,48.291817,23.0,32.0,92102.2109375,3,4.6309576,1,0.0,0,0,0,1,0
2002.4802,62.0,36.85109,43.78532,92180.9765625,1,2.6,2,0.0,0,0,0,1,0
1800.2406,47.0,19.06135,53.261818,92047.9140625,4,0.2,3,145.4925537109375,0,0,1,1,1
3262.1978,45.0,19.710316,167.98642,90037.453125,2,2.628869,3,0.0,0,1,0,1,0
4862.1997,31.0,7.0,50.0,94720.0,1,5.8281193,1,0.0,0,0,0,0,0
662.076,58.592678,33.0,186.25137,91445.578125,3,0.7,1,0.0,1,0,0,0,0
2175.3982,38.0,13.807753,55.0,93106.0,2,0.5941003,2,279.20660400390625,0,0,0,1,0
4737.987,57.665276,31.548008,73.47302,91874.7578125,4,1.7,1,0.0,0,0,0,0,1
4853.099,53.0,27.003807,41.99324,94018.90625,2,2.8,3,0.0,0,0,0,0,1
3098.056,41.0,16.0,74.66662,90216.4296875,4,1.3,3,308.4689025878906,0,0,0,1,0
74.895905,31.0,6.0,34.68072,94305.0,2,1.7,3,0.0,0,0,0,0,0
913.1927,38.0,13.245846,32.0,91852.421875,1,0.46069932,1,0.0,0,0,0,0,0
1474.2194,45.0,18.0,116.12987,94720.0,2,1.8,3,0.0,0,1,0,1,0
47.264805,36.0,10.0,113.51975,92109.9609375,1,2.3295379,1,0.0,0,0,0,1,0
4104.382,35.21525,9.0,62.0,92097.7578125,4,1.5,3,0.0,0,0,0,0,0
306.58698,32.742588,6.0,65.0,96579.15625,4,1.0,3,0.0,0,0,0,0,1
1169.8954,62.345394,37.393166,71.669106,94538.703125,1,1.5,3,193.78921508789062,0,0,0,1,1
1157.3845,57.0,30.0,129.66621,95822.625,1,6.4499016,1,264.1769714355469,0,0,1,1,1
4518.484,34.0,9.0,104.84008,92104.296875,4,0.8,1,161.34315490722656,0,0,0,0,1
3693.5999,30.0,5.0,52.0,95612.453125,4,1.0966504,2,0.0,0,0,0,1,1
1118.7345,56.0,29.045155,8.009183,94610.5,1,1.7,3,0.0,0,0,0,0,0
3627.4963,32.303482,8.0,118.49489,95616.0,2,0.3,1,0.0,0,0,0,0,0
4543.2,47.0,22.0,54.34515,93597.921875,4,2.2,2,94.14881896972656,0,0,0,1,0
1387.5277,23.74551,-1.0718989,41.0,95616.0,4,1.0,2,104.29732513427734,0,0,0,1,1
1580.1409,60.0,33.6259,54.0,91110.1875,3,0.1,1,0.0,0,0,1,1,1
437.71484,49.0,22.79089,48.01682,93526.640625,3,0.6,1,0.0,0,0,0,0,0
3395.3657,31.788712,9.0,90.934105,95616.0,2,1.2564242,1,133.2960205078125,0,0,0,0,0
3057.446,35.0,10.0,124.45777,95051.671875,1,3.5834703,1,388.23992919921875,0,0,0,0,0
297.7394,28.41796,3.0,28.668436,94558.0390625,3,1.7,3,0.0,0,0,0,1,0
990.9681,40.0,15.0,58.0,92093.5,2,1.4,3,0.0,0,0,0,1,0
1440.4026,61.711967,36.0,22.95062,94304.2890625,2,2.1475925,1,0.0,0,0,0,0,1
3642.4421,32.0,6.0,13.811928,91088.2734375,4,0.6,3,0.0,0,0,0,0,0
3273.934,25.441095,0.0,49.807854,95817.2109375,2,2.1567295,3,0.0,0,0,0,0,0
1078.7607,50.0,24.069946,49.956463,93022.7578125,3,1.7,1,0.0,0,0,0,0,0
3028.7046,39.0,13.0,28.0,94720.0,1,0.0,2,0.0,0,0,0,0,0
2005.2949,35.0,9.417107,34.0,94549.8828125,3,0.8,1,0.0,0,1,1,1,1
349.21872,48.0,22.0,40.0,94108.328125,1,2.6,3,0.0,0,0,0,0,1
4886.7715,59.13144,34.0,22.0,95832.28125,2,1.2,1,0.0,0,0,0,1,1
3339.9814,45.0,20.0,75.42581,91330.0,2,3.4,1,0.0,0,0,0,0,1
2785.72,65.11425,40.0,104.563,94634.15625,1,6.852475,2,0.0,0,0,0,1,1
162.13306,61.0,35.0,42.156437,95035.3828125,2,2.8,3,0.0,0,0,0,1,1
1904.187,61.91386,36.22966,33.491116,93106.0,1,0.7,1,0.0,0,0,0,1,0
