longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.08,34.25396728515625,41.0,1520.2173,291.40573,1276.5756,306.3861,3.0771813,190988.171875,1
-117.539444,33.05099868774414,32.0,1871.5895,306.4741,907.6968,302.69147,4.7436166,325037.96875,4
-118.17,33.959999084472656,35.0,974.882,290.7422,660.92566,258.9253,1.6544569,172839.34375,0
-118.03,34.95225143432617,4.0,3461.1523,469.05148,1627.6168,438.19846,7.969644,234587.984375,1
-116.9611,32.65846633911133,15.0,3679.8489,737.6759,3018.3442,798.60223,2.6031914,125266.40625,4
-122.239334,37.81999969482422,18.0,2548.5552,506.72412,1232.4834,471.83267,3.271182,181533.859375,3
-121.44291,35.410804748535156,52.0,7159.925,2147.8806,3201.7678,2208.6035,2.9219506,500001.0,3
-124.33817,41.2799186706543,32.0,1460.8839,311.56088,530.67883,265.72833,2.1721516,97002.3359375,4
-118.13,34.09000015258789,40.0,1736.312,347.26813,916.86676,329.15118,3.6858716,237186.265625,0
-118.31,33.99592590332031,10.0,4466.12,561.1227,1241.4526,516.19727,10.313872,500001.0,0
-118.49,34.06999969482422,38.0,1851.7838,236.4645,538.4703,208.71317,10.827572,500001.0,0
-118.37875,37.39866256713867,35.0,708.7413,153.15239,632.0697,140.36124,2.0009096,86089.0859375,1
-118.14,33.91999816894531,42.0,2811.72,605.4962,1528.4695,580.05225,3.6222613,242717.046875,0
-118.11,33.93000030517578,40.0,3692.2185,1057.1584,1718.3035,896.638,2.4595716,157397.28125,0
-118.23622,34.04999923706055,15.0,2205.259,485.57465,1311.7502,434.77563,3.902649,185422.890625,0
-118.12,33.91999816894531,29.965908,1759.6202,394.0,931.35944,350.0,3.06894,145365.828125,0
-117.3066,34.0,26.0,1085.9905,214.81598,418.75598,176.87375,3.0114617,145616.21875,1
-117.945656,34.02000045776367,19.0,3375.4036,681.29004,2917.4722,673.6867,2.7024703,120553.03125,1
-118.50271,36.751739501953125,37.0,2055.5115,366.0,999.90576,345.0,3.7844968,137546.1875,1
-118.1,34.0099983215332,29.0,3434.2537,709.48315,2002.8126,650.9992,3.658,216781.6875,0
-118.33,33.869998931884766,30.0,2565.848,488.02924,1089.5614,442.47003,4.1208043,180355.734375,4
-118.15169,33.77000045776367,44.49225,1218.2755,303.9933,731.74384,284.01968,3.0669217,201348.40625,0
-117.11944,32.764671325683594,16.0,4376.417,785.11554,3002.6638,764.9819,3.58924,143894.5625,4
-118.22707,34.03351593017578,11.0,2202.8523,327.23056,860.8049,302.14352,7.852214,350465.8125,0
-120.93326,38.56999969482422,15.0,2769.3994,460.0,1771.0354,461.88403,3.7808745,100465.75,1
-118.39,34.06809997558594,6.0,1343.439,314.21042,571.28467,263.0,2.623721,187669.140625,4
-118.02619,33.91999816894531,10.0,7250.6987,1306.7008,3325.372,1137.3123,4.444468,291997.53125,4
-122.64758,38.898521423339844,22.0,2162.7466,417.0,1370.2924,425.34384,2.5738232,81146.8359375,1
-118.39,34.439998626708984,33.0,3764.8037,936.19055,1762.9346,787.8018,2.6814427,186142.90625,0
-122.22492,37.540000915527344,24.0,1656.1718,291.0,926.23004,302.20905,4.7325444,270973.28125,4
-117.189995,34.0,52.0,878.59784,188.81894,461.787,134.22963,2.8237796,96918.3671875,1
-122.41054,38.65999984741211,52.0,2989.291,493.76602,1124.3169,461.97995,5.69893,352162.15625,3
-119.31677,34.371910095214844,5.0,6366.2554,1090.7579,2813.739,1020.6203,4.3936715,105845.6171875,1
-117.85997,33.93045425415039,17.0,2361.486,449.0139,1355.5481,414.0,3.6809177,129276.6875,1
-118.3,34.0,40.0,3089.3394,526.7756,912.1074,487.04504,7.416329,500001.0,0
-119.941,37.001319885253906,17.0,4008.0999,718.12396,1366.7019,648.52124,3.5527306,218197.296875,1
-120.991615,38.78446960449219,13.0,2071.9243,352.34525,871.58075,317.4789,4.848593,174212.296875,1
-122.31,38.65999984741211,8.0,1621.8403,315.0,1078.5559,296.18695,3.773376,112500.0,0
-122.25,37.58544158935547,5.0,3882.5803,854.25586,2031.2903,771.49054,4.125,190307.484375,3
-119.57179,34.13858413696289,25.0,1532.0804,295.6331,1205.3318,310.97705,3.8805487,500001.0,0
-117.61949,33.97999954223633,9.0,614.38965,117.97099,311.11218,80.20862,2.510062,77179.984375,1
-121.57756,35.317604064941406,22.0,1506.629,357.82068,426.43033,269.69962,2.7968717,345227.21875,4
-118.36,34.058860778808594,16.0,2483.5627,457.51285,1326.9967,443.77585,3.7696087,164597.859375,4
-121.489456,37.16001510620117,36.0,1224.4929,239.04816,828.96497,248.0,3.0432599,119575.390625,1
-122.04884,37.34000015258789,52.0,904.0022,205.51956,612.85254,212.19562,2.1734173,143459.6875,3
-122.03,37.9900016784668,36.0,1753.6394,330.32138,941.75366,325.34116,2.9185927,109717.4375,1
-117.6126,34.0,28.0,570.76117,149.04042,335.25735,94.622475,2.4175367,87538.3984375,1
-118.10976,33.86000061035156,41.580334,1943.9932,430.7466,1031.5466,394.21005,3.7043562,225000.0,0
-116.99256,33.959999084472656,11.0,4628.7266,1444.0033,4441.3516,1193.8052,1.3019,51611.02734375,1
-121.4153,37.47465515136719,9.0,4371.282,749.91376,2458.5667,734.167,4.737784,142376.25,1
-117.85968,33.880001068115234,16.0,3056.1394,585.93896,1731.4137,544.24634,4.3965173,183740.828125,0
-118.31,34.2400016784668,45.0,778.5232,221.57538,896.3418,202.97334,1.0048118,51587.70703125,1
-117.9675,33.880001068115234,30.0,2110.5881,481.50412,1898.1409,481.97437,2.9133575,134568.234375,0
-121.34896,37.602272033691406,15.0,3784.3176,664.93146,1763.5411,633.9341,4.536765,225820.90625,1
-117.78287,34.0,16.0,6561.6187,1359.7383,4141.8037,1267.2676,2.8803558,179717.796875,1
