sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1,0.7067157,0.5526361,0.4466815,1.8378228,0.82026297,0.38523898,0.5019734501838684,9.0
0,0.5887852,0.445,0.155,0.8796793,0.3835559,0.17553061,0.25610053539276123,8.0
1,0.47624964,0.3504064,0.135,0.49128,0.13948567,0.13325195,0.16780513525009155,11.0
2,0.3144914,0.26510948,0.07692658,0.113400035,0.047454905,0.023561638,0.03761804848909378,7.0
2,0.34574148,0.26076505,0.08,0.22466496,0.097711965,0.0326134,0.07131126523017883,8.0
2,0.45278218,0.345,0.115,0.42870253,0.20934448,0.08553708,0.10439364612102509,7.0
1,0.6788422,0.52,0.19999236,1.6207602,0.65805566,0.3543086,0.4562283754348755,14.0
0,0.62,0.47418556,0.19,1.1638163,0.50496197,0.26041767,0.33356666564941406,10.0
2,0.625,0.485,0.135,0.84236217,0.43637457,0.14857714,0.23985543847084045,9.0
0,0.48853207,0.36340705,0.155,0.76179606,0.29569802,0.18251313,0.21628493070602417,15.0
2,0.36686394,0.24826442,0.080786526,0.17477107,0.06709772,0.043135315,0.05262839421629906,5.0
0,0.48483166,0.3513475,0.115,0.47363764,0.17791903,0.10935524,0.14533226191997528,8.0
1,0.6725569,0.52,0.1513217,1.388929,0.5663096,0.31162116,0.4035235047340393,11.0
1,0.605,0.485,0.165,0.85794556,0.4237689,0.18868217,0.23413443565368652,11.0
1,0.5666046,0.435,0.12532617,0.7269057,0.32822967,0.18012244,0.184430792927742,9.0
1,0.627256,0.48,0.2,1.2426289,0.4787111,0.31161883,0.36355432868003845,12.0
2,0.1362326,0.07930189,0.020261563,0.011099954,0.0068886415,0.0020508345,0.004466879181563854,4.0
2,0.45,0.335,0.115954556,0.46666926,0.2377464,0.09583682,0.11084336787462234,7.0
0,0.57,0.44313502,0.115,0.8427067,0.390109,0.16028959,0.226713165640831,9.0
0,0.65332997,0.52,0.19,1.2614746,0.6054105,0.24655059,0.3672865629196167,10.0
