longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.821304,34.02000045776367,37.0,1520.126,346.65256,984.9926,331.18936,2.3907819,158821.453125,0
-117.93,33.708229064941406,30.0,2173.5662,328.71466,1185.7963,324.03635,6.398668,317221.65625,0
-117.23,34.0,34.0,1680.39,313.42664,809.0678,293.01697,3.8355193,160569.25,1
-118.2,33.66999816894531,13.0,1971.1628,498.2004,1964.1566,512.6473,2.191492,190730.234375,4
-118.02,34.0,25.0,2666.7483,587.95856,2626.3232,571.1813,2.6504521,142401.203125,1
-121.91,38.2939338684082,41.0,9.634551,1.4667059,12.239437,1.3341999,2.9955533,57117.90234375,1
-118.25576,33.939998626708984,23.0,2023.7532,339.29022,1026.4354,328.79944,6.221292,486366.125,0
-118.07,33.970001220703125,5.0,3595.3782,662.16876,1376.8518,561.69885,5.286545,219383.21875,0
-118.457695,34.099998474121094,14.0,2299.9204,502.5105,1037.2332,435.0,2.8529592,190032.59375,4
-118.73263,34.09000015258789,41.96373,2271.7683,495.84363,2270.8367,512.68616,3.0971148,154290.640625,0
-117.187614,34.09000015258789,16.0,2159.8286,335.0,1407.3043,318.9136,4.622803,151554.125,1
-120.63317,35.116573333740234,31.0,1472.0967,174.17404,653.86487,178.67288,8.37289,500001.0,0
-120.41173,37.40659713745117,37.0,2299.9143,471.3283,1592.9048,489.32806,2.461195,199879.859375,1
-118.04257,37.5621337890625,16.0,2645.5247,493.90732,1166.5895,418.96075,3.1563196,99847.75,1
-118.47136,37.26008987426758,34.0,3740.1304,658.90955,1281.7446,562.5369,4.084331,323451.4375,1
-117.23,34.0,19.0,2235.3374,510.84283,1443.6194,480.3504,3.3796656,108538.2578125,1
-121.86586,34.09486770629883,52.0,1169.3679,190.16272,771.8633,225.76538,5.140248,263736.46875,4
-122.5002,37.85749816894531,19.0,2451.366,506.89673,916.7292,452.0,3.1138575,283374.8125,3
-118.44877,37.34000015258789,31.0,4852.757,1108.7345,2678.912,951.6998,2.6636667,173885.03125,1
-119.860634,34.551658630371094,11.7678585,3998.07,706.0359,1412.9697,602.8844,5.042832,312491.03125,4
-117.26151,32.84075164794922,27.0,4999.333,946.7941,1897.4288,828.16,3.9973512,234092.28125,4
-118.28,33.849998474121094,32.0,2693.3992,667.2289,1939.2855,621.9562,3.7237933,184846.75,0
-117.41494,32.75,7.0,1718.4393,282.76166,681.4509,274.0409,6.96732,500001.0,4
-118.39,34.205387115478516,35.0,2482.9236,651.61316,2053.6377,632.19586,2.4017208,236209.9375,0
-120.825356,37.37263107299805,25.268288,1063.1185,197.0291,857.16754,210.24017,3.6586196,161775.453125,0
-117.32098,32.90953826904297,33.0,2204.0964,446.38358,1226.1136,401.85925,3.7440279,154065.671875,0
-121.20777,37.72505569458008,25.0,3586.3044,540.081,1544.909,517.2117,5.3586006,210240.5,1
-122.28,36.7559700012207,37.0,685.11597,151.75629,519.50867,158.32005,3.2136369,183810.875,3
-122.526886,38.55898666381836,31.0,2120.4849,452.1266,1272.5221,434.87357,2.1885593,122709.4453125,3
-118.13,34.32572937011719,24.0,1568.9268,308.0,852.63855,278.0,2.8115373,81710.140625,1
-119.07305,37.783084869384766,20.0,3154.3435,574.67474,1303.9626,521.9393,2.9467394,86841.3046875,1
-121.76731,38.02000045776367,16.0,1602.6035,288.0873,824.00903,275.4865,3.3300343,116562.4296875,1
-117.132324,34.119998931884766,17.0,3495.9858,641.8136,1960.2405,529.6503,3.2919908,90453.4140625,1
-117.92,34.0,27.0,4588.3076,759.6452,1590.4756,645.74335,4.00487,186078.375,1
-118.24,33.860572814941406,29.0,1686.908,349.0,1239.8746,346.06775,3.7531464,158801.0625,0
-122.607,40.836063385009766,18.0,2000.0923,500.63803,1292.1079,439.07288,0.8775678,40784.9765625,1
-120.06766,34.32176971435547,51.659843,1865.4691,333.42477,586.0577,298.9126,5.030906,500001.0,4
-117.60804,32.858070373535156,16.071238,1919.4677,345.42435,852.84216,318.89163,5.0829897,207420.6875,0
-116.821075,33.736412048339844,26.625912,2471.6824,474.72607,1716.1578,422.07568,3.2115138,84850.3359375,1
-118.44,37.365142822265625,9.0,3880.3665,674.09064,1775.4307,619.34503,4.24016,158038.671875,1
-122.55907,37.75,52.0,582.78015,49.353645,183.16219,56.90213,9.247695,500001.0,3
-121.91,34.16999816894531,19.0,1727.8378,391.62442,884.29095,358.0944,2.692659,130430.9296875,0
-115.696304,33.56049728393555,24.0,1754.7747,315.0,851.2311,250.82402,3.739154,57982.62109375,1
-119.632225,34.18000030517578,36.0,1279.9004,286.2984,769.00696,283.7219,2.1118262,183575.078125,3
-122.08,39.69721984863281,17.0,1808.7188,343.45023,502.13635,277.23514,2.5897593,92746.421875,1
-122.41002,37.810001373291016,25.0,1972.187,472.7458,1191.8237,429.0,2.3054736,143001.234375,0
-122.09659,37.68000030517578,45.0,2644.582,465.484,1239.4069,458.97455,4.6177654,496911.4375,3
-122.31816,37.581966400146484,36.0,1803.6975,266.658,778.28265,268.54193,7.2919745,500001.0,4
-122.52868,38.555198669433594,14.0,2735.154,607.78253,1184.8762,488.44955,3.2051716,165470.703125,0
-117.805534,33.790000915527344,35.0,1081.3025,177.70918,466.6254,158.94241,4.757289,250500.890625,0
-119.00891,37.27000045776367,17.0,3771.3545,588.1441,1367.3103,529.00903,5.2932696,210319.15625,1
-122.29672,37.20212173461914,26.0,931.3361,162.35907,591.06775,166.46173,3.7231264,120603.25,0
-119.37137,34.130001068115234,19.0,1483.5853,231.57672,822.70056,241.83415,6.865208,313308.40625,0
-118.17,33.90999984741211,27.0,1856.5712,382.41113,894.8384,342.49777,3.94707,170928.9375,0
-121.407776,37.470001220703125,31.0,1771.3339,221.70256,982.31635,248.0,7.57915,333331.0625,1
-115.28898,32.721187591552734,23.0,2433.3994,420.1386,1277.152,349.30484,3.374709,71561.75,1
-119.04064,34.915313720703125,4.0,1032.8934,291.0,891.6113,272.0,1.2131056,90612.359375,1
-119.705894,37.75,26.477907,1879.4617,387.55692,1269.6719,363.0,1.6881971,52192.9140625,1
-117.99,33.779998779296875,33.0,1483.8275,395.20847,1240.8245,388.0,2.0074844,156485.125,0
-117.82739,33.70908737182617,22.0,3468.5288,607.0736,1374.136,564.18616,4.3932643,260723.015625,0
-117.08,34.0,52.0,2.9689233,3.5168278,6.4558907,1.3523147,0.50060016,23665.447265625,1
-118.58593,33.90999984741211,18.0,3449.5586,800.1615,2680.4639,814.9542,4.27023,384631.875,0
-118.32,37.69587326049805,37.0,3193.0105,502.31375,1818.4745,500.43063,4.576261,169497.9375,1
-122.22967,38.449493408203125,9.006231,2531.8223,491.9555,1336.2108,470.21796,3.299559,120714.9296875,1
-118.31,34.0,9.0,8280.935,2369.0955,4838.672,1916.8345,2.9664974,214412.03125,0
-118.32,33.91999816894531,52.0,1275.5542,341.4312,1473.7743,345.0,2.1848679,149062.015625,0
-122.28,38.38077163696289,52.0,3719.2092,601.6826,988.7909,551.2413,5.3694763,500001.0,1
-117.91,33.7400016784668,34.0,1053.0452,199.23047,464.22235,175.04001,5.0114036,161082.015625,0
-117.25771,33.97999954223633,17.0,3631.6816,860.37103,1519.8378,670.77637,2.1229975,131149.234375,1
-118.31,33.81999969482422,37.0,2341.51,427.70123,1200.9424,427.62552,4.706954,206524.671875,0
-117.73492,33.779998779296875,17.0,5473.6943,1068.2699,2801.3826,953.61444,4.0205975,225000.0,0
