RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8886,15732563,1226,505,0,1,30,10,118433.94,1,1,1,168462.26,0
3585,15583764,1903,850,0,0,42,1,127103.97,2,1,0,9855.81,0
3221,15702293,1830,682,1,0,31,3,141952.07,2,1,0,131521.72,1
8889,15708362,2745,551,0,0,36,0,112666.67,2,1,1,154364.66,0
7042,15780677,1352,846,0,1,31,6,105858.71,1,1,0,6985.34,0
8465,15605673,2482,604,1,1,38,2,148962.76,2,0,1,55859.27,0
8834,15589739,2636,746,2,0,29,7,149726.08,1,1,0,174303.29,0
240,15606158,697,376,1,0,34,6,79126.17,1,1,0,131886.46,0
677,15696859,241,850,0,0,49,3,0.0,1,1,1,92180.62,0
9629,15606841,1336,647,0,1,51,7,107511.52,1,1,0,123137.01,0
3158,15709222,1713,682,0,1,61,7,141173.03,1,1,0,182372.35,0
2878,15672082,254,521,0,0,40,7,132694.73,1,0,1,108139.23,1
2765,15697045,275,581,1,1,37,4,95328.6,1,1,1,103318.44,0
6284,15652401,737,738,1,1,34,9,124043.8,2,1,0,104170.48,0
6313,15782404,384,528,1,1,25,7,126076.24,1,0,0,133995.59,1
2775,15748360,2385,431,0,1,45,3,79340.95,2,1,0,120321.09,0
2449,15595842,2062,841,0,1,43,3,108541.04,1,1,0,92816.86,0
7395,15605059,1375,652,1,0,74,3,111396.97,1,1,0,44273.91,0
3442,15689517,2583,513,0,1,42,8,141787.31,1,0,0,84174.81,0
84,15657747,926,774,2,1,25,8,160272.27,2,1,0,93146.11,0
1358,15579808,697,844,0,1,53,3,129431.36,2,1,1,141756.32,0
3414,15601594,1816,718,2,0,22,1,129810.6,1,1,1,143783.46,1
2248,15568088,996,644,1,0,84,3,136281.41,4,1,0,162865.52,0
828,15714256,938,758,2,0,34,0,118870.92,2,0,0,111020.24,0
9356,15713370,47,655,0,0,33,5,100169.51,1,0,0,61636.22,0
6399,15570855,2429,713,1,0,25,1,128396.33,1,0,0,8214.46,1
