age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
21,4,385278,11,0,7,1,4,0,0,0,40,39,0
34,4,287168,11,2,4,0,4,1,0,0,40,39,1
38,1,209833,12,2,10,0,4,1,1848,2392,40,39,1
80,6,548664,12,4,10,1,1,0,0,0,10,39,1
28,5,294183,11,6,4,1,4,1,0,0,40,39,0
49,0,115306,15,4,0,3,4,0,2174,0,16,8,0
70,7,109857,8,2,11,0,4,1,7298,2080,48,39,1
45,4,119297,15,4,1,1,4,0,0,1408,35,39,0
37,4,87520,15,2,13,0,4,1,0,0,65,39,0
24,4,153549,15,4,3,3,4,1,0,0,48,39,0
30,4,123984,9,2,4,0,4,1,0,0,60,39,1
54,6,73190,9,2,10,0,4,1,7443,0,40,39,1
46,4,202168,8,5,12,4,4,0,0,0,40,39,0
18,6,80145,11,6,13,2,4,0,0,0,40,39,0
36,4,27624,15,2,14,0,4,1,0,0,85,39,0
49,4,209968,15,1,1,3,4,1,0,0,40,39,0
19,4,350995,12,4,12,1,4,0,0,0,45,39,0
31,6,169639,12,2,10,0,4,1,0,0,40,39,1
43,4,1210504,11,2,12,0,4,1,0,0,40,39,0
81,0,162551,15,2,0,5,1,0,15024,0,40,39,1
23,4,244312,15,2,7,0,4,1,6612,0,40,39,0
20,4,267966,9,4,1,1,4,0,0,0,40,39,0
20,4,191175,11,4,13,3,4,0,0,0,40,39,0
59,4,324601,11,4,8,3,4,0,0,0,40,39,0
57,5,184685,9,6,4,1,4,1,0,0,40,39,0
39,0,496743,5,4,0,3,4,0,2885,0,25,39,1
41,2,213849,11,4,11,3,4,1,0,0,40,39,0
38,0,160586,0,2,0,0,4,1,0,0,65,39,0
22,4,164984,12,2,4,0,4,1,4386,0,40,39,1
31,6,97925,6,4,5,4,4,0,0,0,30,39,0
30,4,189749,15,4,7,2,2,1,5556,0,40,39,0
39,4,155256,7,4,3,1,4,1,0,0,55,39,0
27,4,165767,11,0,7,1,4,1,0,0,40,39,0
23,4,188644,11,2,4,0,4,1,0,0,16,39,0
17,4,174826,15,2,3,0,4,1,0,0,25,39,1
74,4,378126,11,3,1,4,4,0,0,0,50,39,0
54,6,197613,15,4,12,1,4,1,0,0,55,39,1
90,4,100722,12,2,13,5,4,1,2290,1902,60,39,1
43,5,213668,15,2,12,0,4,1,3411,0,40,39,0
44,0,456604,11,2,0,3,1,0,0,0,20,39,0
47,4,284651,11,2,3,0,4,1,0,0,40,39,1
44,4,67243,15,2,8,1,1,1,0,0,40,39,0
52,1,29145,11,2,3,0,4,1,0,0,50,39,1
67,4,365683,11,4,1,4,4,0,0,0,40,39,0
