RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7571,15697510,106,758,2,1,48,8,105082.07,2,1,0,86410.28,0
9457,15569666,2248,780,2,1,51,6,121365.39,2,1,0,68106.29,1
8203,15775082,563,543,1,0,36,8,121399.98,1,1,1,83206.19,0
168,15672027,456,769,1,1,27,8,124266.86,1,1,1,161253.08,0
7054,15613772,274,504,0,1,38,9,86459.8,1,0,0,77661.12,1
6974,15673529,715,850,0,1,34,4,36566.96,2,0,0,156105.03,0
2480,15772363,2667,413,0,1,38,6,139064.06,1,1,0,175853.64,0
911,15607884,703,646,1,1,31,1,156674.2,2,0,0,65069.03,1
5037,15681075,2162,789,0,1,34,8,112518.71,2,1,0,127654.37,0
3613,15586039,2638,448,0,1,32,6,129847.75,1,1,0,6232.31,0
4200,15732102,857,536,2,0,47,1,118991.79,1,0,1,27619.06,0
3935,15575691,1144,506,0,0,45,5,197200.04,2,0,1,54676.1,0
6737,15702919,1295,647,0,0,74,4,173459.45,2,0,0,191608.97,0
6923,15736043,1764,814,1,0,56,8,128396.33,2,0,0,2465.8,0
9023,15681554,2711,629,0,1,43,2,133767.19,1,0,1,180290.68,0
6692,15632446,1712,629,0,1,38,8,70754.18,2,1,1,79071.89,0
376,15690188,348,688,2,1,38,1,116439.65,1,1,0,70370.24,0
1358,15751193,483,679,0,1,42,7,173306.13,1,1,0,79881.39,0
4478,15605791,2296,461,0,0,39,4,184686.41,1,1,1,186071.14,0
7436,15775912,1653,682,0,0,46,7,105858.71,1,1,0,166423.66,0
1323,15571281,275,720,0,0,88,0,139687.66,1,1,1,175853.64,1
6222,15723864,1046,739,2,0,35,1,115130.34,1,1,1,67788.49,0
9310,15715208,1929,670,0,1,31,6,92126.26,1,1,1,178331.36,0
2770,15589739,1830,426,1,1,74,9,145553.07,1,0,0,96069.82,1
9793,15755722,964,475,0,1,28,1,123497.58,2,0,0,125381.02,0
8247,15790299,1383,673,1,1,41,7,79126.17,2,1,1,152740.16,0
5704,15578603,1145,782,0,0,38,2,142263.45,2,1,1,37136.15,0
2056,15574692,1805,481,2,0,44,6,129401.87,1,0,0,172490.78,0
6914,15627995,1554,672,2,1,88,2,96020.86,1,1,1,38152.01,0
8135,15569050,2438,672,1,1,18,8,129189.15,2,1,0,33730.43,0
5564,15605872,36,644,0,0,41,1,154872.08,1,0,0,92144.09,0
566,15638513,1959,604,1,1,40,3,130024.87,2,1,1,123214.74,0
6733,15607040,367,705,0,0,30,7,147167.25,1,1,1,150694.42,1
6307,15782879,33,697,0,0,43,0,125977.81,1,0,1,46562.02,0
8657,15781495,1321,475,2,1,35,3,110941.93,2,1,1,35321.65,0
8287,15594864,2559,823,2,1,43,4,133245.52,2,0,0,136620.64,0
7087,15793049,2642,408,2,0,48,2,110765.68,1,1,0,25881.0,0
5206,15768600,2792,373,1,0,40,1,113599.42,3,1,0,91775.51,1
6160,15756125,2074,659,1,1,42,3,112211.61,2,1,0,28615.8,0
3886,15711733,16,654,2,0,51,6,122314.5,1,1,0,78616.92,1
395,15616152,1334,814,2,0,39,7,127649.64,2,1,0,57769.2,0
