ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
10,65,18,53,94970,4,0.2,3,238,0,0,0,1,0
3103,48,14,73,93907,1,1.0,3,193,0,0,0,1,0
2258,59,30,92,94550,1,2.8,3,306,0,0,0,0,0
712,50,7,182,94801,2,0.3,3,0,0,0,0,1,1
2971,30,23,81,92717,1,1.8,2,193,0,1,0,1,0
4221,44,18,111,91367,4,6.3,2,238,0,0,0,1,1
974,46,29,91,90640,3,2.5,2,126,0,0,0,1,1
3329,49,26,198,95818,4,0.8,1,135,1,0,0,0,1
4811,50,33,79,94131,2,0.9,3,0,0,0,0,1,0
1714,54,23,84,92177,4,7.4,3,0,0,0,0,1,1
4773,50,7,95,95616,2,0.8,1,0,0,1,1,1,0
1335,61,27,148,92116,1,3.1,1,635,0,0,0,1,0
3727,29,14,54,94720,4,5.0,2,524,0,0,0,0,1
3768,38,10,24,92407,2,0.7,1,380,0,0,0,1,0
3288,52,34,40,94303,2,2.8,1,123,0,0,0,0,1
2059,43,12,65,95616,2,0.9,2,117,0,0,0,1,0
4730,59,2,74,94131,1,1.67,1,95,0,0,0,0,0
1460,61,13,99,93305,3,1.6,2,0,0,0,1,1,1
119,58,33,50,94115,1,0.7,3,0,0,0,0,1,1
105,49,36,70,92614,2,1.7,3,292,0,0,0,0,1
3156,41,18,180,90025,1,1.0,1,295,0,0,0,1,0
4557,39,-3,114,91030,3,1.8,3,0,1,0,0,0,0
4549,54,20,30,91030,1,1.6,2,188,0,0,0,1,0
2234,37,34,79,90405,4,0.0,1,0,0,0,0,0,0
4422,33,33,143,90095,2,1.9,3,307,0,0,0,0,0
1879,35,14,101,94571,2,1.6,1,535,0,0,0,0,0
1580,52,14,20,93907,1,0.2,2,266,0,0,0,1,0
3499,23,3,41,91902,1,0.7,1,0,0,0,0,1,0
1067,48,7,20,94402,1,0.4,3,250,0,0,0,1,0
4910,35,39,23,92886,1,2.2,1,0,1,1,0,1,0
3423,40,21,65,90059,4,0.5,2,144,0,0,0,0,0
4917,46,18,34,91302,1,5.9,3,0,0,0,0,1,0
1961,29,27,45,95818,2,5.9,2,0,0,0,0,1,0
3499,39,22,25,90059,1,1.7,1,150,1,0,0,1,0
