0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,y
1.6478139,-1.4113349,-1.5294415,0.52087176,1.1974533,1.6609304,2.2200701,-0.99005884,0.0,0.4140966,-0.8761188,-0.09452423,2.2148721,1.8786215,0.54905283,0.21569759,2.5482244,0.7277874,-0.9623716,-0.12511931,0.0,2.739186,0.8708915,1.2505922,0.8221883,0.94550693,1.2371907,1.438469,0
2.1693897,1.8933412,0.92315096,1.1008295,-0.90057904,0.8354578,1.5922644,1.3051604,0.0,0.6364422,2.2487903,1.5667388,1.1074361,1.2858994,1.3746483,0.76876867,1.2741122,1.8433224,-1.1339332,0.39993018,3.1019614,1.6392355,0.9963087,0.99855167,1.0165663,0.8316394,1.3708024,0.9006636,0
0.81658655,0.3194076,-1.6082318,0.76670235,0.18566638,0.6170662,0.49211884,-0.040411253,0.0,0.69737947,0.9811477,0.19076094,2.2148721,1.6397765,0.2878115,1.0921794,2.5482244,1.3669746,-0.526805,-0.7410745,0.0,0.6853091,0.94522023,0.9887063,0.9338417,0.46052924,0.7692545,0.95499456,0
1.0217398,-0.8133181,-1.1920857,1.0385481,-0.66832024,0.5765758,-2.4132159,-0.8592262,2.1730762,0.27975756,0.2351327,-1.7035336,1.1074361,2.5205176,-0.56054026,1.5026834,0.0,1.9487176,1.5261043,-0.9186464,0.0,0.8290675,1.6034101,0.99984986,0.71102154,0.85171556,0.9642034,1.7272598,1
3.0238593,0.712891,0.48037162,1.2094015,-1.6949531,1.2639048,1.8903235,0.59611434,0.0,3.548464,-1.6911012,-1.4338863,0.0,1.485054,-0.048980538,0.8614095,2.5482244,0.9789836,-0.4959905,1.5852224,1.5509807,0.8738051,0.98130494,0.99816114,1.1098336,0.86819685,0.9292636,1.1829784,0
1.0332693,-0.7461142,0.33777225,1.2499765,-1.1804961,0.56420887,0.5535131,-1.1646872,2.1730762,1.4713082,-1.0247388,0.4837111,0.0,0.5588271,-0.9200886,0.48197052,0.0,0.47610438,-0.13621089,0.5536408,0.0,0.81662565,1.2697935,0.99186283,0.85279244,1.6039115,1.5981748,0.9348123,1
2.1476116,-0.6097586,0.015952697,0.5528534,-1.4833405,1.4477603,-1.2180082,-1.6220467,2.1730762,1.3849385,2.2944448,-0.25098622,0.0,1.069534,0.42981026,-0.71303475,2.5482244,1.0142776,-1.068973,-0.32266802,0.0,0.6208396,1.0262104,1.2043217,0.51157355,1.1836159,1.0258918,0.82618165,0
1.3553653,1.8534085,-0.0551722,1.5423896,1.3716862,1.086828,1.4516517,0.27513105,2.1730762,0.74899995,-0.011596211,-0.17719387,2.2148721,0.81277555,1.1088558,1.3501313,0.0,0.4218246,-1.7410613,-0.40812448,0.0,0.8070265,0.5382332,1.4080616,1.2482285,1.1865473,1.0304604,0.6835412,1
0.58745915,1.215459,-1.2692114,0.95457566,-0.27463531,1.7829514,-1.8329409,1.3567173,1.0865381,1.3688228,-1.8348645,-0.5206335,0.0,2.3710635,2.5597923,0.53245145,0.0,1.3044189,-1.4229228,0.51535183,0.0,0.8530116,0.65325356,1.2560087,0.87233627,0.52752477,1.0609448,1.0815432,1
1.1902912,-1.9937681,-0.36866882,2.1655302,-0.435759,1.0885686,1.6952482,0.33611235,0.0,1.1902916,-0.39334607,-1.7079722,2.2148721,1.6288879,-2.2554233,-1.1784576,1.2741122,0.38263604,0.26187864,-1.1616977,0.0,0.8977812,0.752748,0.99126095,0.7359188,0.5580657,0.65098476,0.7062183,1
1.1787616,0.7547716,-0.8308711,0.48838848,1.2293217,0.8717343,-0.575349,-0.6912505,2.1730762,0.9923714,-0.6119051,0.42933777,0.0,1.4395682,2.705432,1.5121139,2.5482244,2.452327,-2.081686,1.1806915,0.0,0.83213943,1.1245531,0.983802,1.1352534,1.2383928,2.1075025,0.9992989,0
0.37169147,-0.15881106,-0.5606537,1.6535558,0.256247,0.60973763,-0.4555312,-1.5106173,2.1730762,2.0199957,0.02045912,-1.392274,2.2148721,1.3208481,-1.4862633,1.7245777,0.0,2.3130982,0.6424789,-1.3553622,0.0,1.6939132,0.91426104,1.1370279,0.6722976,0.98015237,1.0440354,1.6762,0
0.8480641,-0.81624,-0.96237326,0.6546446,0.11949029,0.6482127,-0.7714145,1.6217086,0.0,1.792488,2.827729,0.26344365,0.0,1.7360169,-0.44948995,0.011554985,0.0,1.9326528,0.64331174,-1.2227381,0.0,1.0559872,1.1531693,1.1635242,0.5997472,0.8925868,0.9204773,1.1146772,1
0.50894827,1.0031337,0.94312596,0.4016209,0.7258706,1.2095816,-0.2762996,1.3716854,2.1730762,1.9395434,1.7087065,-1.0898917,0.0,1.4026877,1.8898492,0.39321288,0.0,1.7488804,-1.1530881,-1.5723327,3.1019614,0.94800484,0.6133121,0.97396773,0.6636297,0.7711115,0.68339944,0.8681827,1
0.685186,-0.34094322,-0.84252316,0.67016643,0.18484055,1.0128094,-0.57930994,0.58724433,0.0,2.533556,0.7363615,-1.4361056,0.0,1.5763772,-0.6633984,0.20293868,2.5482244,0.9453934,-1.4603999,-1.0246346,3.1019614,2.1455772,0.96556664,0.9925862,1.0365045,1.1722151,1.7546444,1.2803135,0
1.3756794,-1.7405362,-0.00523496,1.1584209,1.0396708,0.5597201,1.466505,1.6555257,2.1730762,2.168562,1.4202086,-0.59387386,2.2148721,0.8291083,0.49261746,0.6162165,0.0,2.6431582,1.2321177,1.2667029,0.0,0.8055601,1.1737438,0.99008197,0.61848164,1.2175424,0.9501317,1.3120708,0
0.8837509,0.81126183,1.1450955,1.0812756,-0.45333493,0.7327661,-1.889384,0.1459616,2.1730762,1.0584707,-1.5055687,-1.3356813,1.1074361,0.7463907,2.0373094,0.66225946,0.0,0.84072834,0.38930058,-0.53353465,0.0,0.8066069,0.8841478,1.1632946,1.2054011,0.97990745,0.9150907,0.81468666,1
1.5272108,1.6138121,1.1284496,0.37486187,-0.41059232,1.1411511,-0.5050427,0.5855812,1.0865381,2.5145447,0.8985809,-0.048473407,0.0,1.6482062,0.95502377,1.0966172,0.0,2.3444977,1.6110523,0.0708673,3.1019614,1.5372238,0.4716546,1.2882125,0.79885864,0.47565234,0.93881124,0.94215435,0
1.3143713,0.5161493,1.0602016,0.3055402,-1.3010045,1.4755175,0.49607974,0.27513105,0.0,1.4932154,-2.3662062,-0.3863647,2.2148721,1.3633484,1.0160104,-1.5090799,0.0,1.6975214,0.66329944,-0.8193171,3.1019614,0.8137577,0.78906095,0.98042446,1.0147989,0.90294486,0.85801256,1.7978351,0
0.48991534,-0.38964167,0.81106895,0.60824406,-1.1334373,0.31586167,1.466505,-0.018236239,2.1730762,0.31526238,0.106911376,1.1195459,2.2148721,1.2765915,0.8121148,0.34439617,0.0,4.3136616,0.26271144,1.555812,0.0,0.8659165,1.0694354,1.0801481,1.2692631,0.6639059,0.8047833,1.3761528,0
0.50034684,-0.050700534,0.17242359,1.8544581,-0.6316011,1.7094823,-2.4993658,0.85888827,0.0,1.2665892,0.31769946,-1.232483,2.2148721,0.8352551,1.4656732,-0.021831926,0.0,1.51667,2.2789764,0.8582875,0.0,0.8568454,1.0763084,0.9940662,0.6026263,0.83678293,0.95071465,0.6464478,0
1.1754675,-2.3531625,-1.631536,2.3328428,1.2274015,0.41186604,2.7815304,0.9525777,0.0,1.4878016,0.5372299,0.15414219,1.1074361,1.0918379,2.631702,0.7598929,0.0,1.1454741,-1.9517657,1.0919055,1.5509807,1.0443196,0.96093637,0.98284894,1.114562,1.4820403,0.711418,1.2180696,1
1.9208634,-0.3818499,1.2838107,0.5017628,0.35417995,1.2392625,-1.3843668,0.8705302,2.1730762,0.6142832,-1.5007119,-0.38359055,0.0,1.1929958,-1.4990067,0.79706013,0.0,2.3688383,2.1931956,0.14855498,0.0,0.8512749,1.398739,0.9908225,0.6371033,0.23711666,0.8295212,0.9239567,0
0.59679264,0.59309286,-0.9956649,0.51107764,-0.92284584,2.0707812,-0.9318318,-1.640341,1.0865381,1.1289766,1.1618232,0.28730136,0.0,2.1750703,-1.7010819,0.9601523,2.5482244,0.7859617,-0.49432483,-0.8409587,0.0,2.4072886,0.96183234,0.9720026,0.8684429,0.68860334,1.2460752,0.91008794,1
0.99685055,2.4085708,-0.9523857,0.37551638,-0.17381798,0.36899385,-0.42681453,0.688695,0.0,0.42542794,-0.029080937,-0.12171089,2.2148721,0.39145997,-0.6897956,0.952386,0.0,1.0369145,-2.072525,0.5719529,0.0,0.897463,0.7096345,0.99437326,0.6682147,0.8673277,0.9557949,0.73727185,1
0.5493933,2.208907,0.50034666,1.2269471,0.7734956,1.0718961,-0.8219163,1.1937311,2.1730762,1.5551599,-1.1150767,-0.6582341,0.0,2.3835328,-0.67796236,-0.36410344,0.0,1.0130606,0.3101824,-1.7166098,1.5509807,0.8746569,0.69372916,1.0977238,1.048953,0.6835934,0.5523637,1.739357,1
0.8017629,0.8921012,-0.15338264,0.5376322,-0.41780627,2.6894045,-1.8735404,1.0645615,0.0,1.0220846,0.99668974,-1.0621502,2.2148721,3.034561,0.47168174,-0.11280835,0.0,0.6735076,1.1255163,-0.7088896,3.1019614,1.1898751,1.053185,1.0107809,1.9755665,1.552303,2.0923629,2.1521213,0
1.4047779,-1.1503112,-1.239249,1.0669976,-1.0763716,0.89179623,1.5883033,1.0789752,2.1730762,0.8786805,-0.83532107,0.7655646,0.0,0.52809334,2.0964756,-1.3121488,2.5482244,0.38287944,-1.0414898,1.000345,0.0,0.52704716,0.96999097,0.9842995,1.0297217,0.35599497,1.4044632,0.63712513,0
0.95128125,0.75379765,-1.5105762,0.12932932,0.018357662,0.9044381,0.28318033,-0.05482501,1.0865381,1.1556683,-2.6605322,-0.6476923,2.2148721,0.82559586,1.6176847,-0.2814479,0.0,2.5560186,1.4919585,1.2278589,0.0,0.8114383,0.7312887,1.0048217,1.1477789,0.2150724,0.90490943,1.2290953,1
1.5998654,1.4716127,0.5042306,0.5697925,-1.7410076,2.7167037,-0.4258243,-0.5166195,0.0,1.8094851,-0.7789814,0.3627582,1.1074361,1.2597319,-2.6450098,1.1165878,0.0,0.9775231,1.6043897,1.0563911,0.0,0.7860301,1.8836064,1.0259482,1.0391889,1.6831653,1.0699898,1.2192271,1
0.79023325,-2.25187,-1.4018234,1.386699,0.43390208,0.69548196,-0.6783329,-1.044942,0.0,0.6913361,0.5275161,0.78942233,2.2148721,1.733207,-0.09540322,0.5102621,2.5482244,1.1715187,1.4086761,1.0242063,0.0,0.8951425,0.98763263,1.1781288,0.8500107,0.4874278,0.8789105,1.1105398,0
0.2995859,-0.7461142,0.21181874,0.7587533,1.2797606,2.1133785,-0.40998062,1.3994042,0.0,0.4562743,2.0943418,0.0015639771,0.0,1.8826607,0.8357812,0.037072808,0.0,1.3075832,0.6283209,1.6179621,3.1019614,0.7490419,0.93484116,1.1288971,0.8139404,1.1784409,0.8930209,0.870619,1
0.65938175,0.5882229,-1.731411,0.885711,-0.9915444,1.4789985,1.2466741,1.6671674,0.0,2.439758,-1.3074086,1.4385731,0.0,2.1409998,0.5681681,-0.48725522,0.0,0.9860423,-2.383168,-0.86870426,3.1019614,1.7596062,0.6977639,0.9875235,0.6411453,1.2693485,1.8334888,0.88724846,0
1.3855618,-0.45587155,1.5889845,1.3023298,0.6849334,0.5591705,-0.62981164,1.3977411,0.0,1.8441086,-0.47105595,0.064259745,2.2148721,1.4520372,1.0433179,-0.80012816,1.2741122,2.0662832,0.97644097,0.388277,3.1019614,0.8493353,0.97153807,1.1298084,0.58357936,1.1599292,1.0450437,1.2084556,1
0.7609518,-1.3373133,-0.4824154,0.7124954,-1.5505406,0.41214088,-1.889384,-0.5809298,0.0,1.2906368,-2.2282708,1.2632469,2.2148721,1.575499,-1.7292997,-1.6522017,2.5482244,1.4799155,-2.0000694,0.23956056,0.0,0.9168528,0.7084603,0.9929596,0.83050793,0.9890014,0.7410605,1.3219821,1
2.6869397,0.5590039,0.4071299,0.84778863,-0.94633925,1.1268604,0.4218125,-0.07422798,2.1730762,0.7211752,0.3274132,1.5978093,0.0,0.65436506,1.493891,0.66225946,0.0,2.4340715,-0.9540434,0.35831174,3.1019614,1.0476551,1.0121584,1.0083504,0.9629859,0.5597201,0.8383134,1.0237865,0
