RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1990,15696175,509,626,1,1,27,1,105961.68,1,1,0,70613.52,1
1647,15723685,2052,460,0,1,45,8,92242.34,2,1,1,186035.72,0
8018,15666430,870,433,1,1,66,5,95984.21,2,1,0,181879.56,0
7617,15735849,1234,782,0,0,34,4,100683.54,2,1,1,107665.68,0
5309,15592028,1035,598,0,0,19,0,112146.12,1,0,0,81853.98,0
911,15612594,2543,554,0,1,43,8,151844.64,1,1,0,101433.76,0
4290,15795737,1681,633,0,1,33,1,142400.77,1,1,0,154642.91,0
9971,15766810,108,645,1,1,38,6,109978.83,1,0,0,118142.79,0
1033,15616929,371,555,0,1,64,8,90350.77,2,1,1,98661.27,0
9805,15734948,1704,619,2,1,28,1,92566.53,1,0,1,51959.82,0
7131,15812009,1926,565,0,1,31,3,85626.6,2,1,1,169719.35,0
5245,15600975,746,721,0,1,68,2,83348.89,1,0,1,27149.27,0
7876,15638513,147,846,0,0,26,4,141389.06,1,1,0,83335.78,0
8883,15577018,959,646,2,1,46,6,129490.36,2,1,1,5075.17,0
9620,15674620,2439,658,2,1,34,6,121250.04,2,1,0,59668.81,0
5750,15695034,2570,723,0,0,41,1,143279.58,2,1,0,139297.71,0
5752,15605968,2145,629,1,1,32,9,134766.85,2,1,0,101102.39,0
6571,15572073,105,663,0,1,40,0,75395.53,2,0,1,170835.32,0
3117,15675328,715,780,2,1,39,2,142705.95,2,1,1,10023.15,0
1767,15571571,2795,454,2,1,32,6,113781.5,1,1,1,125920.54,1
7847,15589019,198,417,2,0,25,7,111578.18,1,1,0,31669.18,0
9206,15717231,605,507,0,0,84,2,111063.73,1,0,1,154279.87,0
205,15716082,485,654,2,0,29,8,121542.57,2,0,0,136079.64,0
9396,15701946,509,576,1,1,84,10,121669.93,2,0,1,119808.64,0
