ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
1999,65,19,93,92101,1,0.6,3,193,0,0,0,1,1
2573,39,36,50,95827,4,2.1,3,266,0,0,0,0,0
1059,44,18,73,94901,4,0.3,1,336,0,0,0,1,1
1854,33,5,65,94526,3,0.8,3,111,0,0,0,0,0
1190,56,24,58,95842,4,0.2,3,238,0,0,0,1,0
3139,65,14,91,90277,4,1.8,2,289,0,0,0,1,0
2108,32,13,32,95403,4,1.8,2,0,0,0,0,0,1
3498,41,21,50,92407,1,2.5,3,99,0,0,0,1,1
901,65,23,144,93401,1,1.5,1,0,0,0,0,0,0
616,35,32,52,92116,3,6.1,1,322,0,0,0,1,0
4070,50,37,21,92717,4,2.8,1,328,0,0,0,0,0
2504,65,17,74,94501,4,0.6,3,144,0,0,0,1,0
1768,55,37,109,94720,3,8.2,2,312,0,0,0,1,0
703,63,19,82,96651,1,2.9,2,82,0,0,0,1,1
4675,38,32,139,94538,4,0.7,1,0,0,0,0,0,0
2983,48,35,93,94960,1,2.0,2,0,1,1,1,1,1
650,35,36,40,90095,4,1.33,2,336,0,0,0,1,0
2911,36,30,90,92612,4,1.6,2,328,1,1,0,1,0
899,61,4,93,95405,1,3.9,2,325,0,0,0,0,0
1683,34,19,125,91335,1,1.5,1,244,0,0,0,0,0
184,47,30,35,95370,4,3.0,2,0,0,0,0,0,0
3290,59,37,88,93955,3,0.5,1,198,0,0,0,0,1
2925,36,8,90,93302,1,0.3,3,179,0,0,0,0,1
576,49,25,161,90095,1,0.9,1,231,0,0,0,1,0
2377,30,29,35,94801,4,1.4,2,0,0,0,0,0,1
3627,49,34,144,94104,2,1.4,2,306,0,0,0,0,0
3067,38,8,45,94596,1,1.0,2,133,1,1,1,0,1
4301,52,26,78,94066,4,2.1,2,104,0,0,0,1,0
184,42,21,44,93302,3,2.7,1,601,0,1,0,0,1
2657,52,24,20,94571,1,0.5,2,289,0,0,0,1,0
4723,38,4,49,94901,3,0.8,3,330,0,0,0,1,0
3683,43,32,54,90405,2,2.0,1,193,0,0,0,0,0
1320,46,16,152,90277,1,5.0,3,0,0,0,0,1,1
3278,36,39,140,95842,3,3.1,2,415,0,1,0,1,0
2225,55,10,113,92106,2,6.5,2,189,0,1,0,1,0
4221,23,26,99,94025,1,0.8,1,283,0,1,0,1,0
1243,32,8,124,92507,2,7.9,1,0,0,0,0,1,0
1031,65,39,82,92121,1,1.9,1,326,0,0,0,1,0
4137,57,26,114,90717,2,0.6,2,164,0,0,0,1,1
4190,52,29,152,91207,1,1.3,1,294,0,0,0,1,0
2038,30,33,45,95060,4,0.3,1,373,0,0,0,1,0
2801,48,36,113,90638,1,0.5,2,193,0,0,0,0,0
1684,42,5,118,92115,4,1.5,3,330,0,0,1,1,1
348,65,24,20,90245,3,7.0,3,496,0,0,0,1,0
1038,42,8,128,90640,4,1.9,1,205,0,0,0,1,0
3566,58,10,135,91030,1,1.0,1,234,0,0,0,0,0
4959,29,5,73,92115,1,2.1,3,0,0,0,0,0,1
2046,27,34,20,95126,1,2.8,1,0,0,0,0,1,1
135,38,41,119,90405,2,3.7,2,0,0,0,0,0,1
2956,53,33,85,90405,2,0.8,1,0,0,0,0,1,0
4791,59,36,164,95818,3,3.9,2,287,1,1,0,1,0
2217,41,22,43,94604,1,0.2,3,85,0,0,0,1,0
2,49,41,130,94571,2,2.7,1,91,0,0,0,1,0
60,54,27,18,92101,2,0.7,1,238,0,0,0,1,0
328,38,18,44,94571,2,0.0,2,0,0,1,0,1,0
4060,35,27,32,95818,4,2.5,2,452,0,0,0,0,0
901,29,12,191,92626,4,6.0,1,146,0,0,0,0,1
475,52,35,58,95842,1,1.75,1,0,0,0,0,1,0
2062,53,35,35,92106,1,4.3,3,150,0,0,0,1,0
756,54,24,34,95827,3,1.0,3,328,0,0,0,1,0
3136,33,27,44,92106,3,0.5,1,0,1,0,0,1,0
2530,41,22,160,92120,1,6.3,1,99,0,0,0,1,1
2979,48,8,122,95023,1,0.4,1,126,0,0,0,1,0
1705,58,14,114,92653,1,1.8,1,144,0,0,0,1,0
4739,32,29,35,90029,2,7.0,1,118,0,0,0,1,1
3760,37,14,109,93943,3,4.3,2,0,0,0,0,1,0
1611,51,5,44,93907,3,0.4,2,196,0,1,0,1,0
2370,23,32,63,94611,1,3.1,1,234,0,0,0,1,1
457,56,20,118,94066,1,0.5,2,323,1,0,0,1,0
4261,37,11,38,95616,1,0.3,3,289,0,0,0,0,0
1064,44,18,139,94117,3,2.7,3,383,0,0,0,0,0
1577,37,7,205,95307,3,1.3,2,0,1,0,0,1,1
3560,45,11,92,92056,1,7.9,1,193,0,0,0,1,0
2471,53,19,85,94234,2,6.8,1,150,0,1,0,1,0
1280,30,3,20,90059,2,5.9,1,0,0,0,0,0,0
355,24,33,44,91109,2,8.5,1,123,0,0,0,0,0
2191,59,41,129,94117,2,0.7,3,206,0,0,0,1,1
1705,32,9,50,91302,4,1.5,3,198,0,0,0,0,0
3793,54,18,93,95006,3,2.8,1,250,0,1,0,1,0
2834,48,24,24,95126,4,1.0,2,410,0,0,0,1,0
2274,38,13,88,94114,2,1.8,1,119,0,1,0,1,0
2368,48,23,21,94305,4,0.0,2,422,0,0,1,1,1
3591,58,23,53,95135,2,6.3,2,0,0,0,0,1,1
2589,41,19,90,96091,2,1.5,1,82,0,1,0,1,0
3328,58,37,29,96091,2,0.3,2,0,1,0,1,1,1
