class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
0.0,135.04193911562777,238.8636609939925,109.10344732443838,560.8628235725673,38.68686244229519
0.0,126.46499099967657,236.76249756469102,115.93668008524263,565.3867278786421,38.19726875877501
0.0,127.36433347517963,207.15148763892057,96.80528725434104,535.4594750340121,36.4243087635806
0.0,128.44865660407785,207.57913130309262,96.58143398358722,535.436874612138,37.175718382982076
0.0,137.0470926844494,207.36157471401012,90.57219557968084,492.94908456845917,36.36223144625998
0.0,137.1089650847135,209.62240118748662,91.47845629237919,495.7364814310544,36.410719701647274
0.0,132.34185653870966,216.72791061659504,98.97614611859031,452.783028070498,40.81355165347634
0.0,134.97532652043697,225.9585570693999,110.39371320271104,449.7551631032442,36.702565836760556
0.0,125.61600979400757,366.6498605610742,262.95761068045164,473.9854543178707,40.28410105774139
0.0,117.61056354298108,372.76920807720546,263.81064739914615,488.8790633404758,41.540937353639855
0.0,133.92406104579868,211.5092098569152,96.77824682492107,558.252807470726,37.3164886547881
0.0,133.06335803981142,210.0564032978885,91.47753710560399,563.7300530146723,36.96290371082516
0.0,125.34335904315161,230.29136894875418,105.51824886998784,703.5215673932754,36.119555349889694
0.0,126.20130859509585,232.59379257448234,105.17315552212122,715.407650388202,36.472302714910704
0.0,117.00152572044736,199.88959792437095,85.29024864934223,422.48274853736734,37.13309618593052
0.0,124.29224253711646,202.20312102823337,89.29732182252873,410.48945301090214,36.24157342147201
0.0,128.90157736894125,189.21140015428267,89.7261028731272,415.2237670377305,36.14054235866602
0.0,126.88895164672674,189.91897873933522,89.38723907027128,415.69032666735126,36.14054235866602
0.0,129.8504729128032,213.7021106673979,95.9456905802838,644.8147416030744,37.53629688856977
0.0,132.5776995574538,213.06994460155633,95.66803759367818,644.8084362394547,37.53629688856977
0.0,118.94456701645824,212.89122896763746,95.45738647373408,498.90785954247144,40.17755217671345
0.0,115.93873522495065,209.16824341647037,94.00330330404502,495.9371214983955,37.95932543993433
0.0,123.9232465424723,236.2278031292318,108.34587535713855,765.4930579273964,36.31243659872359
0.0,112.36274382774006,249.15645649252963,112.71171933084155,762.2711122160396,40.376816150793836
0.0,114.45096754868692,229.9663693214841,102.64861246103104,656.4360277793428,38.289834026351855
0.0,114.60790169225606,231.83605769717227,102.66142687109799,650.5568858184433,38.83741843189972
0.0,125.52385132981196,206.48141966772386,91.62300488936837,522.8407908060399,35.92648294527755
0.0,124.05469161533469,203.95853244127042,89.32186855422077,522.5723241619278,37.43838329202981
