age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
46,6,197384,9,2,4,0,4,1,0,0,40,39,1
60,4,355645,10,2,10,0,4,1,3103,0,40,39,1
29,4,160808,11,0,8,4,4,0,0,0,40,26,0
31,4,167261,9,6,4,1,4,0,0,0,26,39,0
20,4,238605,12,4,10,1,2,0,0,0,15,39,0
36,4,232142,11,2,12,0,2,1,0,0,40,34,0
25,7,331894,15,4,10,1,4,0,8614,0,59,39,0
73,6,245866,0,2,3,0,4,1,0,0,35,39,0
35,4,202286,15,2,3,0,2,1,0,0,40,39,0
20,4,239150,9,0,12,1,4,0,0,0,36,39,0
20,1,241885,1,2,7,0,4,1,0,0,40,39,0
25,4,211743,7,4,12,2,4,0,0,0,45,39,0
34,4,31286,11,2,4,0,4,1,0,0,40,9,0
82,4,209137,7,2,4,0,4,1,0,1977,25,39,1
59,4,112403,11,2,8,5,4,0,0,0,20,39,1
32,7,347166,9,3,4,4,4,0,0,0,35,39,0
44,4,124751,15,2,4,0,4,1,0,0,40,39,1
51,4,286261,15,2,8,0,4,1,99999,1740,40,39,0
26,5,149596,15,2,12,0,4,1,3471,0,68,39,0
32,4,225172,15,2,4,0,4,1,0,0,40,39,0
48,4,88824,11,2,11,0,4,1,15024,0,70,39,1
49,4,243233,8,2,3,0,4,1,0,0,50,39,1
37,0,370183,9,2,0,0,4,1,0,0,45,39,1
27,4,126755,15,0,1,4,3,0,0,0,37,35,0
32,4,248327,11,2,4,0,4,1,0,0,42,39,0
70,4,240979,11,2,7,0,4,1,3103,0,69,6,1
62,4,126668,4,2,4,0,4,1,0,0,50,39,0
45,4,55860,11,2,3,0,4,1,0,0,50,39,0
25,4,239120,11,4,3,4,4,1,0,0,40,39,0
21,4,195179,11,4,5,3,3,0,0,0,40,9,0
42,4,164332,9,4,14,3,4,1,0,0,40,39,0
34,5,134779,15,2,12,0,4,1,0,2339,40,39,0
34,5,210688,15,2,10,0,4,1,0,2377,60,39,1
22,4,109509,11,0,1,1,4,0,0,2238,50,39,0
19,4,125167,9,4,4,3,4,0,0,0,48,39,0
60,4,50223,1,0,8,4,4,0,0,0,40,39,0
33,4,279833,15,2,12,0,4,1,0,0,40,39,0
38,4,97634,15,2,7,0,4,1,3103,2415,40,39,1
38,4,93977,11,2,3,0,2,1,0,0,40,39,1
30,5,229842,9,2,4,0,4,1,6418,0,10,39,1
29,4,222445,11,2,12,0,4,1,0,0,40,39,0
31,5,168723,10,2,4,0,4,1,0,0,45,39,0
43,4,222115,11,2,12,5,4,0,0,0,40,39,0
61,1,143123,15,2,13,0,4,1,0,0,40,39,1
24,7,111095,9,4,10,1,4,0,0,0,38,39,0
45,4,115806,0,4,7,4,4,1,0,0,40,39,0
65,4,197827,3,0,8,1,4,0,0,0,40,39,0
33,4,202184,11,4,5,3,4,1,0,1539,40,39,0
31,4,335104,1,2,8,0,4,1,0,0,32,39,0
29,4,260978,8,4,10,3,4,1,0,0,40,39,0
42,2,184846,11,5,7,3,4,1,0,0,15,11,0
21,4,247552,11,6,6,0,4,0,2961,0,4,39,0
53,2,94638,0,2,4,0,4,1,0,0,50,39,1
36,4,152641,8,4,12,3,3,0,0,0,40,6,0
25,4,158680,11,2,3,0,4,1,401,0,16,39,1
54,4,150057,15,2,8,0,4,1,0,0,40,39,0
21,7,40255,2,4,8,1,4,0,0,0,39,39,0
62,4,193949,11,6,7,1,4,0,0,0,32,39,0
55,2,238386,15,6,1,3,4,0,0,0,20,39,0
52,4,282153,8,0,10,1,4,1,5013,0,60,39,0
36,4,94080,11,6,7,4,4,0,0,0,35,39,0
43,4,31782,7,2,6,0,4,1,0,0,45,39,1
23,6,196788,11,2,12,0,4,1,0,0,25,39,0
30,0,271807,15,6,12,0,4,1,0,0,40,39,0
40,4,247978,10,0,10,1,4,1,0,0,40,39,0
83,4,145643,6,2,5,0,4,1,0,1740,60,39,0
46,4,80004,14,4,10,4,4,1,0,0,54,39,0
53,1,390746,0,2,13,0,4,1,15024,0,40,39,1
47,2,175166,9,0,1,4,2,0,0,0,20,39,0
56,7,216639,14,4,10,2,2,1,0,0,84,15,0
35,4,115677,11,2,3,0,4,1,0,0,40,12,0
26,1,200928,15,0,8,1,4,1,0,0,40,39,0
45,4,375698,7,4,1,1,4,0,0,0,44,39,0
43,4,106406,11,2,6,0,4,1,0,0,60,39,1
41,4,345403,15,2,3,0,4,1,0,2415,40,0,1
48,4,71469,6,4,3,3,4,1,0,0,55,39,0
51,4,450141,15,4,1,1,4,1,0,0,40,26,0
18,4,101352,11,2,14,0,4,1,0,0,94,39,0
20,4,186202,4,0,8,1,4,0,0,0,40,39,0
38,4,126584,11,2,3,0,4,1,7688,0,25,39,1
37,4,96497,7,2,10,0,4,1,0,0,35,39,1
46,4,344394,15,0,4,4,4,0,0,1573,40,39,0
34,6,109849,4,2,4,0,4,1,0,0,20,39,0
29,2,268545,12,0,10,3,4,0,0,0,40,39,1
24,4,111589,9,2,13,0,4,1,0,0,65,39,0
31,4,199995,1,2,12,0,4,1,0,0,45,39,0
57,4,199655,11,2,4,0,4,1,0,1602,40,39,0
37,4,257128,9,4,10,1,4,1,0,0,25,39,0
43,6,110844,9,0,13,1,4,0,0,0,84,39,0
50,4,407684,9,4,12,1,4,0,3411,0,40,21,0
27,4,382859,15,5,12,1,4,0,0,0,25,39,0
61,4,53366,9,2,12,0,2,1,0,1902,40,39,1
38,4,60355,6,2,7,0,3,1,0,2205,45,38,0
67,4,424719,11,2,3,0,4,1,3908,0,40,26,1
37,4,316000,9,2,6,0,2,1,0,0,50,39,1
35,4,46807,12,2,4,0,4,1,0,0,40,39,0
26,6,291494,0,0,3,4,4,1,0,0,25,39,0
50,4,99888,9,2,12,0,4,1,0,0,55,39,1
54,2,189670,9,2,4,0,4,1,0,0,40,39,0
41,4,122272,9,2,13,0,4,1,0,0,40,39,1
49,7,139023,11,2,11,0,4,1,0,0,40,39,1
33,4,111829,15,4,6,1,4,1,0,0,40,39,0
44,4,100405,14,2,7,0,4,1,0,3004,40,9,1
43,4,184471,7,2,11,0,2,1,7298,0,20,39,1
51,6,203334,11,2,12,0,4,1,0,0,25,39,0
35,7,277256,0,2,3,0,4,1,0,0,40,39,1
17,4,156294,15,2,12,0,4,1,5721,0,30,39,0
25,4,115376,1,2,3,0,4,1,0,0,40,39,0
83,4,139770,15,2,12,0,4,1,15024,0,40,39,1
73,4,156842,9,2,4,0,4,1,0,1876,10,39,1
39,4,116502,7,2,6,0,4,1,0,2246,40,39,1
31,4,343242,10,0,5,1,4,1,0,0,40,39,0
18,4,168191,11,6,1,4,2,0,0,0,41,39,0
71,4,192684,11,2,1,0,4,1,0,0,40,39,0
20,4,271567,9,0,8,4,4,0,0,0,55,39,0
51,6,97082,11,4,5,1,4,1,0,0,44,26,0
47,4,65757,15,4,12,3,4,0,0,0,38,39,0
69,4,170125,9,4,14,3,2,1,0,0,87,39,0
57,4,283400,1,2,6,0,4,1,0,0,16,39,0
23,6,113823,15,2,3,0,4,1,0,1651,40,39,0
31,4,126320,8,2,3,0,4,1,0,0,35,26,0
44,4,136472,11,2,3,0,4,1,0,0,40,39,1
27,4,188914,11,4,14,2,4,1,0,0,40,39,0
50,7,265554,9,2,11,0,4,1,0,1510,10,39,1
28,4,101722,15,2,1,5,4,0,0,2377,40,39,1
25,1,50136,5,5,5,2,1,0,0,1876,41,40,0
41,4,393965,15,2,12,0,4,1,0,0,70,39,0
40,7,161097,11,4,8,3,1,0,0,0,80,39,0
57,4,108098,15,2,10,0,4,1,0,0,90,39,0
19,4,41838,9,4,12,1,2,0,0,0,46,39,0
36,5,405601,11,0,12,4,3,1,0,0,30,0,0
40,4,243890,11,2,7,0,4,1,0,0,40,39,1
20,4,228399,15,2,10,0,4,1,0,1510,40,39,0
45,4,308118,11,5,8,1,4,1,0,1740,40,39,0
50,4,337575,15,2,3,0,4,1,0,0,40,39,1
