sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
0.0,0.6110104831794657,0.4734345618168375,0.17313087636632496,1.1496874528600405,0.3873492382680895,0.27320155613922026,0.38328271909158124,22.0
0.0,0.6186299468855332,0.48147246016414985,0.15147246016414986,1.0934110159343402,0.4206440637373602,0.21874135043455908,0.3471779681313199,18.0
0.0,0.547177908978706,0.4285480606808627,0.19927403034043137,0.8198261804021431,0.30997955309575487,0.1957413152936392,0.26790387863827453,21.0
1.0,0.574135125305565,0.47308100244452056,0.14567562652782537,0.8728567380805737,0.3737026879583476,0.18945401375281679,0.28654050122226027,18.0
1.0,0.5852811519848895,0.485,0.165,1.0518092671833785,0.4251686911909337,0.24378040109638396,0.31028115198488954,21.0
1.0,0.48128792972035667,0.3798482811185733,0.13628792972035667,0.5575084263299563,0.2075310160849933,0.14264396486017833,0.17403034377628532,21.0
1.0,0.5141220053705858,0.3759207520139697,0.14,0.6100353482545596,0.21181271620566566,0.14668415040279392,0.20102565443073334,21.0
0.0,0.590363085531994,0.46963691446800593,0.17963691446800595,1.1228827545956102,0.41912027497842264,0.2785756466804316,0.36217851319196426,19.0
0.0,0.5691241041827231,0.4450886458448022,0.14307091667584176,0.8773702000220202,0.35682270831039564,0.15446454166207912,0.3081595625206439,22.0
0.0,0.7130793178814595,0.5580793178814596,0.19653965894072978,1.9968452907389151,0.9675171228524359,0.37234292086002957,0.494692068211854,18.0
0.0,0.5310288823003303,0.4194259940702973,0.13198555884983484,0.8690935034683832,0.33956967755656814,0.16234945994633693,0.30698555884983486,25.0
1.0,0.6259755940332754,0.48228222771903934,0.1554355445619213,1.1961150198639467,0.5959459950528646,0.23503310396524885,0.30495819803622687,18.0
1.0,0.57,0.45993370733400235,0.16993370733400234,1.0994630294054188,0.4128646096629872,0.22048674146680047,0.37874043934604407,21.0
1.0,0.6110238254194486,0.5105820282438317,0.17088359435123365,1.127585499365167,0.4282468344043542,0.22913887034397667,0.4089550706095793,24.0
1.0,0.649286195680845,0.5071447827233798,0.19,1.3585772775222662,0.4850006739531829,0.3399981466287469,0.4392963049785891,27.0
