age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
56,6,136835,1,2,7,0,4,1,2,0,80,39,0
19,4,79926,15,4,11,3,4,1,-2,0,37,39,0
63,4,107537,8,6,8,4,4,0,-1,0,43,39,0
63,5,50942,1,0,5,4,4,1,0,0,33,39,0
40,4,119611,15,2,13,5,4,0,5018,0,40,39,0
32,4,96071,11,2,11,2,0,1,-1,0,65,39,0
31,4,129254,15,2,13,5,4,0,0,0,35,39,1
41,4,73579,7,0,8,2,4,0,1,0,30,39,0
50,4,90346,8,2,12,2,4,0,1,0,48,39,0
44,4,59723,1,2,6,0,4,1,5,0,20,39,0
32,4,159803,1,2,4,0,4,1,1,0,80,39,1
31,4,138366,1,4,6,1,4,0,3,0,32,39,0
37,2,108984,1,2,3,0,4,1,1,0,40,39,0
18,4,78720,0,4,12,2,4,0,0,0,34,39,0
26,4,179163,15,4,8,4,2,0,-2,0,36,39,0
62,4,127607,12,4,4,1,4,1,2,0,50,39,1
31,0,112723,7,4,11,4,4,0,0,0,20,39,0
34,4,135595,15,4,4,4,4,0,0,0,30,39,0
37,5,119722,15,2,4,0,4,1,3,0,60,39,0
59,4,86108,0,2,14,0,4,1,1,0,20,39,0
51,6,41152,1,0,3,1,4,1,0,0,24,39,0
20,4,120894,1,4,7,4,4,0,1,0,40,39,0
52,4,63743,15,5,3,3,4,0,-1,0,35,39,0
31,4,134811,9,2,4,0,4,1,0,0,25,39,1
59,4,134211,9,2,4,5,4,0,42,0,19,39,1
50,2,111626,9,2,11,5,4,0,7809,0,20,39,1
21,4,135414,1,4,12,3,2,1,0,0,40,39,0
34,4,120490,9,4,4,1,4,1,-2,0,40,39,0
25,4,132051,15,2,10,0,4,0,1,1738,40,39,0
28,0,101877,1,4,11,1,4,0,1,0,20,39,0
20,4,130142,1,4,3,2,4,0,1,0,40,39,0
52,5,113664,8,2,5,0,4,1,2,0,48,39,1
28,2,104966,9,2,11,5,4,0,-1,0,38,39,0
56,6,158698,0,2,3,0,4,1,0,0,32,39,0
41,4,140658,1,2,12,0,1,1,-1,0,48,39,1
37,6,144770,15,0,5,1,4,1,0,0,45,39,0
42,6,131844,15,4,11,1,2,1,-2,0,80,39,0
31,4,69099,1,4,8,4,4,0,0,0,43,39,0
29,4,64772,15,2,6,0,4,1,-3,0,70,39,0
44,4,79177,14,4,4,1,1,0,1,1912,42,3,1
36,4,88427,9,0,4,4,4,0,0,0,20,39,0
42,4,112413,9,0,4,4,4,0,10,0,40,39,0
29,4,94326,11,4,3,1,4,1,-2,0,49,39,0
49,4,121894,7,0,13,1,4,1,0,0,48,39,0
36,5,127488,1,2,8,0,4,1,1,0,50,39,0
45,6,108913,9,2,4,0,4,1,0,0,20,39,0
29,6,265843,0,2,8,0,4,1,1,0,55,26,0
19,4,141743,15,4,6,2,4,1,-2,0,21,39,0
32,4,90357,9,2,13,0,4,1,-1,0,40,39,1
57,4,94751,1,2,14,0,4,1,-1,0,60,39,1
28,4,100017,7,2,7,5,4,0,2,1,33,39,1
25,4,84890,15,4,12,3,4,0,1,0,40,39,0
51,4,69249,7,2,12,5,4,0,0,0,60,39,0
60,4,105197,11,2,7,0,4,1,1,0,32,39,1
52,6,116459,1,0,11,4,4,0,-2,0,31,39,0
30,5,128426,9,4,4,1,4,1,4,0,50,39,0
21,4,119123,1,4,6,2,4,1,-1,0,40,39,0
35,1,121843,12,2,13,0,4,1,0,0,40,39,1
50,4,125159,11,2,7,0,4,1,-1,0,70,39,1
28,4,109449,1,4,7,3,4,1,3,0,40,39,0
62,4,56357,15,2,12,0,4,1,88,0,40,39,1
67,4,149626,15,2,13,0,4,1,-1,0,32,39,1
31,4,142971,9,2,8,0,4,1,-1,0,40,39,0
43,5,157144,14,2,10,0,1,1,1,0,60,19,1
20,4,96980,1,4,3,1,2,0,1,0,40,39,0
67,4,119933,9,2,4,5,4,0,49,0,35,39,1
46,4,73076,1,2,3,0,4,1,-1,0,48,39,0
18,4,95775,11,4,8,3,1,1,2,0,40,39,0
18,4,95094,1,4,9,1,4,0,0,0,40,39,0
34,4,220230,11,2,14,5,4,0,3199,0,60,39,0
43,4,127756,1,2,4,0,2,1,-1,0,50,39,1
39,4,111699,1,2,3,0,4,1,0,0,45,39,0
31,4,71891,8,4,7,3,4,1,0,0,40,39,0
20,4,110111,1,4,6,1,4,0,-1,0,40,39,0
39,4,186068,7,2,8,5,2,0,0,0,19,39,0
40,4,136379,15,0,7,4,4,0,1,0,40,39,0
39,4,128672,15,0,8,3,4,1,1,0,32,39,0
37,2,110532,15,2,1,3,4,1,-1,0,40,39,0
45,2,95274,11,2,8,0,4,1,0,0,40,39,0
30,4,122389,11,2,3,0,4,1,1,0,40,39,1
39,4,101811,1,2,3,0,4,1,-1,0,60,39,0
28,4,195051,8,2,7,5,2,0,4,0,40,39,0
57,4,143692,0,2,3,0,4,1,-1,0,35,39,0
63,4,126493,0,4,8,4,2,0,-1,0,20,39,0
68,6,108596,14,2,10,0,4,1,-1,0,6,39,1
24,4,71114,1,4,4,3,4,1,-1,0,44,39,0
27,0,141735,9,4,11,1,4,1,0,0,60,39,0
41,4,163587,1,2,7,5,4,0,0,0,20,39,0
27,4,156350,0,4,3,3,4,1,2,0,40,39,0
35,4,78898,9,0,13,4,4,1,1,0,30,39,0
25,4,71820,15,2,6,0,4,1,1,0,20,39,1
26,0,136973,0,4,11,3,2,0,3,0,35,39,0
18,0,131564,9,4,11,1,4,0,0,0,40,39,0
52,4,114925,1,2,4,0,4,1,2,0,40,39,0
52,4,91113,0,2,6,0,4,1,0,0,10,39,0
52,4,87096,0,0,1,1,4,1,0,0,50,39,0
38,4,116939,15,2,4,5,2,1,2,0,40,39,0
28,6,78290,0,2,5,0,4,1,-1,0,40,39,0
54,6,47722,15,2,10,0,4,1,2,0,5,39,0
39,4,124302,9,0,11,1,4,0,0,0,40,39,0
58,5,107268,7,2,5,0,4,1,0,0,35,39,1
22,4,169266,1,4,12,3,4,0,1,0,25,39,0
27,4,88275,15,4,3,3,4,0,-2,0,40,39,0
61,4,153797,1,6,3,1,4,1,0,0,60,39,0
32,4,137050,1,2,7,0,4,1,1,0,32,39,0
25,4,133683,11,4,4,3,4,0,0,0,40,39,0
48,6,66130,1,2,12,0,2,1,-1,0,60,39,0
35,4,95296,15,4,6,1,4,1,3,0,40,39,0
47,4,121664,8,2,4,0,4,0,-2,0,40,39,1
36,6,93547,9,0,12,1,4,1,3,0,42,39,0
20,4,48263,1,4,12,3,2,0,0,0,10,39,0
43,4,128466,15,4,7,1,2,0,1,0,44,39,0
58,6,142048,15,2,3,0,4,1,-2,0,35,39,1
32,4,114988,1,2,14,0,4,1,1,0,48,39,1
29,0,125148,9,4,11,1,4,0,1,1301,40,39,0
32,4,106155,1,4,6,1,4,1,2,0,60,39,0
31,4,92623,1,0,1,4,1,0,-1,0,40,40,0
51,5,125130,9,2,4,0,4,1,3,0,60,39,0
17,4,67486,1,4,14,3,4,1,-3,0,40,39,0
44,4,145363,15,4,4,3,4,0,1,0,60,39,0
59,4,174130,9,2,14,0,4,1,-1,0,50,39,0
33,4,149928,0,2,5,0,4,1,1,0,30,26,0
51,4,240142,1,0,3,1,2,1,2,0,43,39,0
39,0,95625,9,4,11,1,4,0,-2,0,30,39,0
42,6,99293,15,0,8,1,2,1,-1,0,60,39,0
26,4,137200,9,4,11,1,4,1,-2,0,40,39,0
44,4,126209,8,0,4,1,4,0,-1,0,40,39,0
39,4,88441,0,2,3,0,4,1,0,0,40,39,0
33,4,137209,9,2,12,0,1,1,0,0,60,19,0
28,4,109365,12,4,13,3,4,1,2,0,56,39,0
59,4,91184,0,6,14,1,1,1,-1,0,40,30,0
34,4,196757,9,2,14,0,2,1,2,0,40,39,0
52,0,118522,11,2,11,0,4,1,2,0,35,39,1
42,4,129759,7,0,7,3,4,0,1,0,38,39,0
39,4,76361,15,0,8,4,4,1,0,0,40,39,0
29,4,121349,9,4,4,1,4,1,0,0,40,39,0
30,4,127613,7,0,11,1,4,1,-1,0,80,39,0
52,7,115976,12,4,8,1,4,1,2,0,20,39,0
21,0,232055,1,4,11,3,2,1,0,0,40,39,0
32,4,127091,1,0,8,1,4,0,0,0,40,39,0
17,4,105655,1,4,7,3,4,0,1,0,16,39,0
33,4,159685,14,2,10,0,4,1,-1,0,40,39,1
31,4,281416,15,4,12,1,2,1,-2,1760,40,39,0
20,4,241291,1,4,7,3,4,1,-2,0,40,39,0
63,6,116586,9,2,12,0,4,1,-1,0,32,39,1
38,4,70253,1,4,12,1,4,1,2026,0,48,39,0
33,4,267777,1,4,8,1,2,1,1,0,20,39,0
23,6,34012,7,4,12,1,4,1,1,0,40,39,0
21,4,172741,15,4,8,3,4,1,0,0,40,39,0
39,4,74353,15,0,13,3,4,0,0,0,40,39,0
