age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
21,4,77854,1,4,11,3,1,0,2,0,40,39,0
41,4,128402,8,2,8,0,4,1,1,0,40,39,1
50,1,118260,8,0,1,1,4,1,-1,0,48,39,0
38,4,58108,9,2,4,0,2,1,-1,0,44,39,0
31,4,179975,8,4,3,3,4,1,0,0,40,39,0
41,5,140634,9,2,10,0,4,1,1,0,60,39,1
57,4,124284,11,2,4,0,4,1,-3,0,48,39,1
47,4,110978,10,2,13,0,4,1,3,0,48,39,1
50,4,110159,8,4,4,1,4,0,0,0,60,39,0
44,4,110884,8,2,11,0,4,1,1,0,40,39,1
37,2,115149,8,2,7,0,4,1,-1,0,40,39,0
31,4,171776,9,2,7,0,4,1,-2,0,40,39,1
38,4,209586,11,0,12,4,4,0,-1,0,40,39,0
39,7,109444,9,2,11,5,4,0,-1,0,40,39,1
35,4,109731,1,0,1,4,4,0,1,0,60,39,0
36,4,58233,11,4,12,3,1,0,1,0,40,30,0
33,5,69571,15,2,5,0,4,1,1,0,66,39,1
50,2,258048,2,2,11,2,2,0,2,0,40,39,0
24,4,94096,9,0,11,1,4,0,0,0,35,39,0
26,4,102091,0,4,5,1,3,1,1,0,40,26,0
36,6,31930,15,2,12,0,4,1,1,0,40,39,0
30,1,168994,8,2,11,5,4,0,0,0,40,39,1
44,4,118484,12,4,3,1,4,0,13780,0,40,39,0
48,4,113048,0,0,7,4,4,0,-2,0,24,39,0
23,6,156535,0,4,5,3,4,1,-1,0,32,39,0
44,4,158835,11,2,4,0,4,1,-3,0,80,39,0
63,4,95664,15,2,13,0,4,1,1,0,42,39,1
27,4,82247,1,4,8,1,4,1,1,0,50,39,0
37,4,103803,12,4,10,1,4,1,1,0,40,39,0
36,6,116201,15,2,12,0,4,1,0,0,40,39,0
34,4,126378,9,0,8,4,0,0,1,0,40,39,0
32,4,118706,9,2,8,0,4,1,-1,0,40,39,0
32,4,96880,15,4,7,3,4,1,1,0,47,39,0
52,4,127285,9,2,3,0,4,1,0,0,47,39,1
25,4,138990,11,4,11,1,4,0,-1,0,20,39,0
33,4,144131,15,2,3,0,4,1,1,0,35,39,1
31,4,129285,15,2,1,2,4,0,-1,1974,40,39,1
33,4,112010,15,2,12,0,4,1,0,0,38,39,0
42,2,134300,15,4,11,1,4,0,0,1642,20,39,0
70,6,121529,11,6,4,1,4,1,0,0,80,39,0
34,4,118548,11,0,8,1,1,1,-1,0,40,35,0
34,4,101432,1,0,3,4,4,1,2,0,40,39,0
22,6,110331,1,4,4,3,4,1,0,0,40,39,0
31,2,89755,12,4,8,1,4,1,-1,0,40,39,0
18,4,36180,9,4,8,1,4,0,-1,0,21,39,0
43,4,105593,1,0,7,4,4,1,1,0,45,39,0
41,7,119844,15,0,8,1,0,1,0,0,38,39,0
57,4,246068,9,0,12,4,4,0,2,0,35,39,0
32,4,148181,1,2,3,0,4,1,-1,0,70,39,1
39,4,119459,14,2,8,5,4,0,0,0,40,39,1
50,1,70915,15,2,11,0,4,1,-1,0,40,39,0
65,4,82218,1,2,7,5,4,0,3350,0,65,39,0
39,2,257623,5,2,8,0,4,1,-2,0,43,39,0
44,4,114287,1,0,8,4,4,1,0,0,40,39,0
24,4,122959,11,4,4,3,4,0,0,0,50,39,0
33,4,92310,1,5,8,4,2,0,1,0,40,39,0
18,4,41673,1,4,3,3,4,1,-1,0,7,39,0
19,4,129780,9,4,10,3,4,0,3,0,6,39,0
26,4,157060,15,2,8,5,4,0,1,1675,40,39,0
39,4,85839,15,2,8,0,4,1,0,0,35,39,0
32,4,106724,9,0,12,3,1,1,-1,0,40,3,1
38,4,240619,1,2,3,0,4,1,-1,0,40,39,0
30,4,108109,15,4,5,1,2,1,1,0,38,39,0
53,7,77452,9,2,11,0,4,1,3,0,40,39,0
54,6,100126,9,2,4,0,4,1,-1,0,50,39,1
19,4,138022,15,4,1,3,4,0,1,0,9,39,0
