age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43,0,180954,9,2,0,0,4,1,20051,0,40,39,0
29,4,126060,11,4,3,3,4,1,0,0,25,39,0
23,4,321851,0,4,8,3,4,1,0,0,40,39,0
20,4,160829,11,2,13,5,4,0,3674,0,40,39,0
35,4,858091,15,2,4,0,2,1,3137,0,55,39,1
40,0,433665,15,2,13,0,4,1,1086,0,40,0,1
51,6,195516,5,4,2,3,4,0,0,0,60,39,0
35,4,109564,11,5,6,1,4,1,0,0,16,39,0
18,0,199883,4,4,0,1,0,1,0,0,43,39,0
64,4,160120,9,2,12,0,4,1,8614,0,28,39,1
46,2,254211,15,4,7,3,4,1,0,0,40,39,0
19,4,455469,11,4,7,4,4,0,3325,0,35,39,0
42,6,193524,5,0,5,3,4,1,0,0,40,39,0
42,4,284582,15,2,3,0,4,1,0,1408,35,39,1
89,4,193598,11,4,14,3,4,1,0,0,48,39,0
20,4,202733,15,4,1,3,4,0,0,0,60,39,0
31,4,30840,9,0,10,4,2,0,0,0,5,39,0
42,4,203076,11,2,3,0,4,1,0,0,50,39,1
42,6,211022,11,5,4,2,4,0,0,0,40,39,0
53,0,165134,15,2,0,0,4,1,0,0,50,7,0
30,0,184207,11,2,0,0,4,1,0,0,40,26,0
64,4,233624,10,2,4,0,4,1,0,0,40,39,1
58,4,236599,15,3,1,3,2,0,0,0,40,39,0
46,4,159699,9,2,4,0,4,1,14084,0,65,39,1
44,4,396790,14,4,12,1,4,0,0,0,40,39,0
22,4,518530,12,4,3,4,2,0,0,2080,55,39,0
69,4,339671,1,4,7,3,4,0,0,0,50,39,0
42,5,36397,0,4,3,1,4,1,0,0,40,39,0
57,4,137547,9,2,13,0,4,1,0,0,50,39,1
36,4,179761,11,2,10,0,2,1,6418,0,9,39,1
32,4,141702,15,4,12,3,4,0,0,0,24,39,0
29,0,289889,7,0,0,1,3,0,0,0,35,37,0
43,4,226032,11,4,1,4,4,0,0,0,40,39,0
23,4,239439,8,4,7,3,4,0,2597,0,35,26,0
33,4,263224,11,2,6,0,4,1,0,0,40,39,0
22,5,146764,11,4,1,1,4,1,0,0,48,39,0
17,4,385330,11,2,14,0,4,1,0,0,50,39,0
48,0,426017,11,0,0,1,4,1,0,0,40,39,0
52,4,137063,11,2,12,0,4,1,3781,0,20,39,0
33,0,247806,11,4,0,1,4,1,0,0,53,39,0
22,0,184378,0,2,0,0,2,1,0,0,40,3,0
32,5,349156,14,4,4,1,4,1,2414,0,38,5,0
20,4,111916,11,4,12,3,4,0,0,0,40,39,0
23,6,176360,11,4,12,1,4,1,0,0,30,39,0
26,4,177916,9,2,12,0,4,1,0,0,28,39,0
41,4,262645,9,2,4,0,4,1,0,0,40,39,1
61,4,335605,15,2,1,0,2,1,0,0,50,39,1
24,2,255595,2,4,11,1,2,1,0,0,50,39,0
31,4,306504,9,0,10,4,4,0,0,0,46,39,1
45,2,347834,15,2,4,0,4,1,991,0,40,39,1
32,1,454915,2,0,3,3,2,0,0,0,40,39,0
25,4,107318,15,6,8,1,4,0,0,0,40,39,0
22,0,179291,0,0,7,1,4,1,0,0,40,39,0
23,4,170842,7,4,1,1,4,0,0,0,40,26,0
37,4,207937,15,0,1,4,4,0,0,0,40,39,0
35,7,280549,7,2,11,0,4,1,0,0,40,39,0
17,4,123785,15,2,12,0,4,1,0,0,25,39,0
57,0,144210,15,2,1,0,4,1,0,0,18,39,0
43,7,55849,11,4,8,3,4,0,0,0,52,39,0
57,6,184167,11,4,5,3,4,1,0,0,40,39,0
36,4,270075,11,4,14,3,4,1,0,0,35,39,0
32,4,134906,11,2,1,0,4,0,0,0,40,39,0
27,2,182313,9,2,10,0,2,1,0,0,2,39,0
43,4,155761,15,0,8,1,4,1,0,0,25,39,0
46,3,160785,9,2,12,0,3,1,0,0,60,37,0
64,4,252431,12,2,4,0,4,1,0,0,40,39,1
53,4,350845,7,2,12,0,4,1,0,0,40,39,1
64,0,102864,11,4,7,3,4,1,0,0,40,39,0
37,6,348521,8,5,5,4,4,1,0,0,40,39,0
56,4,55076,12,2,12,0,4,1,0,0,40,39,1
39,4,24968,15,4,8,3,4,0,0,0,45,39,0
59,4,164849,15,2,1,5,4,0,0,0,25,39,0
71,6,65291,12,0,10,1,4,1,0,0,16,39,0
25,4,207937,11,2,6,0,4,1,0,0,40,39,0
31,4,231972,11,6,3,1,4,1,0,0,52,39,1
46,4,142689,15,2,3,0,4,1,20051,0,60,39,1
45,4,137385,11,2,4,5,4,0,0,0,30,39,0
19,4,146764,15,4,3,4,4,1,0,0,40,39,0
69,4,195343,11,4,1,3,4,0,0,0,55,39,0
48,4,250853,15,2,1,0,4,1,99999,0,40,39,1
46,4,233980,11,5,1,4,4,0,0,0,40,39,0
62,4,27207,15,4,8,4,4,0,0,0,40,39,0
28,4,194501,11,4,4,3,4,0,0,0,82,39,0
24,4,78356,15,4,8,3,4,1,0,0,30,39,0
42,6,223811,7,4,3,1,4,1,0,0,40,39,0
86,2,215304,11,4,14,1,4,1,0,0,55,39,0
55,4,192384,11,2,8,5,4,0,0,0,16,39,0
55,5,187356,9,4,10,1,4,1,15024,0,50,39,1
37,4,193960,15,2,12,0,4,1,0,0,60,39,1
48,4,97077,9,0,10,4,4,0,0,1762,50,39,1
52,6,42003,15,2,8,0,4,1,15024,0,55,39,1
23,4,318947,11,6,1,4,4,0,0,0,40,39,0
44,4,191069,3,3,8,4,4,1,0,0,40,39,0
47,4,99527,9,4,12,1,4,0,0,0,45,39,0
19,7,326232,15,0,4,4,4,0,0,0,38,39,0
24,4,300679,11,2,6,0,4,1,0,0,50,39,0
20,2,206827,15,2,1,0,4,1,0,0,58,39,0
36,4,90636,12,2,10,5,4,0,0,0,55,27,1
40,3,306646,15,6,0,4,1,0,0,0,35,39,0
20,4,202062,11,4,8,1,4,0,0,0,38,39,0
31,4,116601,11,0,8,4,2,1,0,0,40,39,0
22,4,235862,11,2,12,0,4,1,0,1876,40,39,0
18,4,306982,1,6,6,4,0,0,0,0,48,13,0
60,6,377692,11,4,12,4,4,1,0,0,40,39,0
34,4,221666,11,2,12,0,4,1,0,0,40,39,0
37,4,198097,3,5,12,1,4,0,594,0,38,39,0
29,4,300679,15,2,7,0,4,1,0,0,45,39,0
47,4,214993,1,2,14,0,4,1,0,0,20,39,0
54,4,328697,9,4,10,4,2,1,0,0,40,39,0
38,4,165743,15,4,3,4,4,1,0,0,35,39,0
22,4,71691,11,4,12,3,1,1,0,0,40,40,0
64,2,313045,11,0,11,1,4,1,7262,0,30,39,0
34,0,109849,11,4,0,3,4,1,0,0,40,39,0
33,4,199326,15,2,14,0,4,1,0,0,40,39,0
39,4,217864,15,4,1,1,4,0,0,0,15,39,0
18,0,96330,5,4,0,1,4,1,0,0,24,39,0
46,2,329752,11,5,11,4,4,1,0,0,16,39,0
30,4,203357,11,5,8,1,4,0,0,0,40,39,0
30,4,119052,15,4,1,3,4,0,3325,0,40,39,0
28,2,189719,11,2,11,0,4,1,0,0,30,39,0
37,4,208103,9,2,4,0,4,1,0,0,40,39,1
57,4,34178,15,2,7,5,4,0,0,0,40,39,0
51,0,210364,13,2,0,0,2,1,0,0,40,39,1
53,7,211129,8,3,11,1,4,1,0,0,40,2,0
37,7,133292,12,2,10,0,4,1,3781,0,50,39,1
56,4,438696,9,4,4,3,4,0,0,0,40,39,0
29,6,155574,9,2,10,0,4,1,0,0,52,39,1
40,4,202420,15,4,0,1,4,1,0,0,40,39,0
68,4,220220,15,4,8,1,4,1,0,0,40,39,0
48,4,244953,15,2,4,0,4,1,0,0,40,39,1
