age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27.0,4,191581.12,11,4,8,3,4,0,0.0,0.0,40.0,39.0,0
30.0,4,30230.195,11,2,12,0,4,1,0.0,0.0,40.0,39.0,0
34.0,4,198691.17,15,2,12,0,4,1,0.0,0.0,40.0,39.0,0
49.0,4,32841.504,11,2,10,1,4,1,0.0,0.0,40.0,39.0,0
58.0,4,34725.234,11,2,10,0,4,1,0.0,0.0,40.0,39.0,0
63.0,4,29502.395,11,2,4,0,4,1,0.0,0.0,40.0,39.0,0
28.0,4,168992.94,15,2,10,1,4,1,0.0,1982.5877685546875,40.0,39.0,0
38.0,4,178889.9,15,2,1,0,4,1,0.0,0.0,40.0,39.0,0
51.0,4,244162.12,15,0,1,4,4,0,0.0,0.0,40.0,39.0,0
26.0,4,168991.17,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
24.0,4,140834.56,11,4,1,3,4,0,0.0,0.0,40.0,0.0,0
39.0,4,107276.89,11,2,3,1,4,1,0.0,0.0,40.0,39.0,0
55.0,4,218818.28,15,2,4,0,4,1,0.0,0.0,40.0,39.0,1
28.0,4,40087.445,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
48.0,4,210032.25,9,2,12,0,4,1,0.0,0.0,50.0,39.0,1
42.0,4,77654.43,15,2,4,0,4,1,0.0,0.0,40.0,39.0,1
23.0,4,163987.94,9,4,12,1,4,1,0.0,0.0,40.0,39.0,0
36.0,4,242437.88,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
25.0,4,487828.6,11,4,7,1,4,1,0.0,0.0,40.0,39.0,0
18.0,4,33426.902,15,4,8,1,4,1,0.0,0.0,40.0,39.0,0
25.0,4,168082.14,15,2,4,1,4,1,0.0,0.0,40.0,39.0,0
39.0,4,209854.92,15,2,10,0,4,1,0.0,0.0,40.0,39.0,1
24.0,0,468729.97,15,4,1,3,4,0,0.0,0.0,40.0,39.0,0
26.0,4,104407.445,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
43.0,4,47713.44,15,4,1,1,4,0,0.0,0.0,40.0,39.0,0
37.0,4,196749.75,15,2,4,0,4,1,99999.0,0.0,50.0,39.0,1
32.75082,4,116863.41,15,4,3,1,4,1,0.0,0.0,40.0,0.0,0
29.0,0,212275.69,11,4,0,3,4,0,0.0,0.0,40.0,39.0,0
20.0,4,201730.1,11,4,1,3,4,0,0.0,0.0,40.0,39.0,0
49.0,4,234955.33,15,0,12,5,4,0,0.0,0.0,40.0,39.0,0
56.0,4,84342.35,15,2,1,1,4,1,0.0,0.0,40.0,39.0,0
44.0,4,107874.37,9,2,4,1,4,1,99999.0,0.0,35.0,39.0,1
34.0,4,85346.08,15,0,1,1,4,1,0.0,0.0,40.0,39.0,0
27.0,0,233970.55,11,4,0,3,4,0,0.0,0.0,20.0,39.0,0
23.0,4,263972.44,15,4,3,1,4,1,0.0,0.0,40.0,39.0,0
42.0,4,111542.74,11,4,3,1,4,1,0.0,0.0,40.0,39.0,0
21.0,4,377948.5,9,4,12,0,4,1,0.0,0.0,40.0,39.0,0
48.92178,4,206970.86,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
40.0,0,175792.61,11,4,1,4,4,0,0.0,0.0,40.0,39.0,0
40.0,4,89949.914,11,2,10,0,4,1,0.0,0.0,40.0,39.0,0
30.0,4,58597.57,15,0,4,1,4,1,0.0,0.0,40.0,39.0,0
31.0,4,150457.05,11,4,12,1,4,1,0.0,0.0,40.0,39.0,0
35.0,4,138982.27,15,0,4,1,4,0,0.0,0.0,40.0,39.0,0
38.0,4,407456.66,15,2,4,0,4,1,0.0,0.0,40.0,39.0,1
40.39281,4,56930.55,15,2,4,0,4,1,0.0,0.0,40.0,39.0,1
52.0,4,235485.52,9,2,4,0,4,1,0.0,0.0,40.0,39.0,0
20.0,4,161102.36,11,4,12,3,4,0,0.0,0.0,40.0,39.0,0
33.0,4,167315.19,15,2,10,0,4,1,0.0,0.0,40.0,39.0,1
45.0,4,174785.12,15,2,10,0,4,1,0.0,0.0,50.0,39.0,1
51.74767,4,106191.516,9,2,10,0,4,1,0.0,0.0,40.0,39.0,0
44.0,4,324044.94,11,2,4,0,4,1,0.0,0.0,40.0,39.0,0
38.0,4,258172.53,11,2,4,0,4,1,0.0,0.0,40.0,39.0,0
29.0,0,382907.62,11,4,0,3,4,0,0.0,0.0,40.0,39.0,0
72.404495,4,203129.77,15,2,4,0,4,1,0.0,4355.8203125,40.0,39.0,1
47.0,4,74258.35,11,4,10,1,4,1,0.0,0.0,40.0,39.0,0
35.0,4,170535.23,0,4,0,3,4,0,0.0,0.0,20.0,39.0,0
40.0,4,111920.71,15,2,1,1,4,1,0.0,0.0,40.0,39.0,0
36.0,4,204258.84,15,2,3,0,4,1,0.0,0.0,40.0,39.0,0
23.0,4,217594.94,15,4,8,3,4,0,0.0,0.0,20.0,39.0,0
30.0,4,164743.5,15,4,8,3,4,0,0.0,0.0,40.0,39.0,0
58.0,4,206892.48,11,2,3,0,4,1,0.0,0.0,40.0,39.0,1
32.0,4,346254.56,15,2,1,1,4,1,0.0,0.0,40.0,39.0,0
31.0,4,314575.7,15,2,4,0,4,1,0.0,0.0,40.0,39.0,0
22.0,4,151752.83,15,4,1,1,4,1,0.0,0.0,40.0,39.0,0
39.0,4,219353.5,15,4,4,1,4,1,0.0,0.0,40.0,39.0,0
59.0,4,287365.12,11,2,10,0,4,1,0.0,0.0,40.0,39.0,0
28.0,4,136444.73,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
19.0,4,189853.62,11,4,8,3,4,1,0.0,0.0,30.0,39.0,0
36.0,4,41772.17,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
18.0,0,150201.97,15,4,1,3,4,0,0.0,0.0,40.0,39.0,0
21.0,4,144197.55,15,4,1,3,4,1,0.0,0.0,40.0,39.0,0
35.0,4,167463.55,11,4,12,3,4,0,0.0,0.0,40.0,39.0,0
28.0,4,117656.46,11,2,1,1,4,1,0.0,0.0,40.0,39.0,0
57.0,4,257930.36,9,2,12,0,4,1,0.0,0.0,50.0,39.0,1
27.0,4,119516.78,11,4,8,3,4,0,0.0,0.0,40.0,39.0,0
19.0,4,130046.31,11,4,1,3,4,1,0.0,0.0,40.0,39.0,0
50.051617,4,173552.22,15,2,10,0,4,1,99999.0,0.0,40.0,39.0,1
33.0,4,198870.42,15,2,1,1,4,1,0.0,0.0,40.0,39.0,0
62.156982,4,21939.12,11,2,3,0,4,1,0.0,0.0,40.0,39.0,0
38.0,5,281149.2,15,2,4,0,4,1,0.0,0.0,50.0,39.0,1
47.0,4,289417.6,9,2,10,1,4,1,99999.0,0.0,55.0,39.0,1
24.0,4,318501.94,15,2,7,0,4,1,0.0,0.0,40.0,39.0,0
35.0,4,160974.55,11,2,4,0,4,1,0.0,0.0,40.0,39.0,0
28.0,4,103649.8,15,2,4,0,4,1,0.0,0.0,40.0,39.0,0
38.0,4,184317.36,15,2,10,1,4,1,0.0,0.0,40.0,39.0,0
35.0,4,237056.5,15,4,1,4,4,0,0.0,0.0,20.0,39.0,0
62.523853,4,28722.682,11,2,10,0,4,1,0.0,0.0,40.0,39.0,0
49.0,4,289760.78,11,2,10,0,4,1,0.0,0.0,40.0,39.0,1
17.0,4,180044.55,15,4,1,3,4,0,0.0,0.0,40.0,39.0,0
39.0,4,127940.18,11,2,7,0,4,1,0.0,0.0,40.0,39.0,0
45.0,4,30838.13,15,2,3,0,4,1,0.0,0.0,40.0,39.0,0
47.0,4,235548.98,15,2,10,0,4,1,0.0,0.0,40.0,39.0,1
61.0,4,116839.836,15,2,10,0,4,1,0.0,0.0,40.0,39.0,1
73.1674,0,24797.66,15,6,1,1,4,0,0.0,0.0,40.0,39.0,0
25.0,4,169921.05,11,4,1,1,4,1,0.0,0.0,30.0,39.0,0
