class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
0,125.96006,220.54768,98.83388,533.9955,36.13265
0,131.3692,209.05032,92.48513,597.51154,28.586706
0,133.44101,199.142,88.05418,475.38058,13.757031
0,116.50309,235.61705,109.06842,759.6134,34.85901
0,143.21732,208.20879,94.52894,370.411,19.508938
0,106.60249,200.8329,87.79977,465.21945,65.17553
0,123.359695,231.94647,108.28018,642.3403,18.546076
0,115.79983,202.84097,88.864265,528.8036,29.927956
0,124.72088,231.77876,108.61674,666.98566,16.148308
0,118.090706,203.47461,94.23915,248.45842,18.645443
0,132.38112,232.86552,113.87868,443.67062,22.282427
0,122.96283,252.82301,123.3925,693.0809,22.058962
0,144.1553,223.87375,102.010185,498.87924,26.862255
0,137.22717,244.83745,123.3064,510.2629,36.599773
0,136.33537,187.24754,80.95985,351.66736,28.619053
0,127.62981,219.373,105.09233,373.64902,27.3289
0,113.048294,214.16428,99.783394,455.35883,26.762949
0,121.85778,215.16853,100.02786,398.56635,28.89059
0,108.06918,226.67569,101.76979,734.43164,24.852337
0,141.16704,219.09897,102.35999,475.47064,18.277388
0,138.22961,232.82794,116.17363,330.15503,12.603826
0,129.61626,297.36798,190.20679,448.95453,13.13214
0,126.60245,233.97687,109.87286,563.8462,22.666824
0,122.68669,231.93056,111.19908,565.0372,23.794537
0,120.72553,247.17664,126.101555,477.91473,13.181024
0,112.968414,190.39024,82.90107,337.09323,18.545776
0,132.39648,205.81084,90.967155,557.3495,25.958605
0,126.23511,232.17984,109.22804,677.12476,38.01663
0,127.099785,241.75638,122.766884,419.40994,18.701128
0,89.12796,782.61676,317.4324,1001.61774,10.640237
0,120.4679,215.72017,98.47632,587.038,31.026598
0,122.87501,285.064,144.84023,810.9012,26.959185
0,99.20685,243.39095,121.00853,468.43527,22.317564
0,129.94606,190.72179,80.78262,493.74356,7.8411183
0,140.28401,220.88364,104.44123,418.97226,24.416079
0,133.43391,233.41626,105.499985,710.1652,7.0662403
0,120.8908,208.1076,91.35471,619.13995,25.77992
0,138.72447,426.7332,285.50912,481.2217,35.054436
0,123.56468,197.3347,85.18225,467.68805,26.095427
0,138.5042,241.95088,117.872536,609.6641,31.009285
0,124.85374,217.15324,99.016754,617.88934,20.686703
0,123.512596,209.62639,93.20049,564.0056,24.342905
0,92.236534,247.46637,117.07471,694.24365,24.878235
0,119.25416,236.54202,111.28495,566.4741,22.350887
0,129.54483,207.09183,90.43802,618.5312,32.203186
0,140.00774,199.31563,91.739555,356.49976,9.686873
0,126.65019,229.41997,106.96627,548.93243,66.789116
0,147.55168,223.09422,102.113396,537.2658,15.58578
0,116.05683,200.24077,87.945755,471.10916,21.902887
0,129.53137,219.79039,99.666046,625.3679,32.504234
0,95.61862,934.46533,710.3702,721.6611,19.75191
0,114.24936,219.52032,104.19549,422.15125,25.01162
0,140.35725,200.53561,91.09446,375.48312,13.325028
0,115.79616,232.26266,112.09374,503.09833,33.628315
0,136.90279,223.438,102.027115,566.33765,22.881643
0,118.95348,200.11768,89.86205,331.2343,24.750656
0,140.92043,219.8576,103.19166,448.90594,12.3647785
0,127.6355,195.16972,86.872856,343.47934,19.591171
0,137.91942,216.52228,97.21826,627.97205,20.47999
0,116.72648,226.45973,112.42365,221.89117,11.602626
0,117.717285,199.16133,86.57578,488.64792,24.95513
0,131.53915,221.9767,99.1262,723.31445,22.23237
0,139.73018,216.98578,97.60864,591.9509,27.454027
0,145.5813,218.41759,100.17568,380.51944,27.932236
0,128.71007,234.6619,109.961494,566.97327,8.931635
0,107.6349,206.10664,91.13111,549.07837,17.431229
0,134.53859,213.33215,95.83442,559.5617,17.410862
0,137.06007,194.25864,84.99795,428.54855,26.416092
0,120.08286,206.97705,95.60765,348.73706,21.652815
0,124.20371,248.5992,133.4146,400.299,15.513306
0,138.43393,231.29916,110.0058,519.19495,35.090076
0,119.35139,335.79654,285.92126,302.20337,19.938416
0,106.17434,222.6823,101.357155,648.9002,17.932348
0,125.63476,197.79788,87.23266,430.5266,34.883457
