age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24,4,29232,7,4,6,2,4,1,0,0,40,39,0
58,4,329792,6,2,7,0,4,1,0,0,45,39,0
40,5,234138,11,2,4,0,4,1,0,0,40,39,1
72,7,103440,11,6,1,1,4,0,0,0,8,39,0
26,4,145657,11,4,1,3,2,0,0,0,40,39,0
28,4,698227,11,2,3,0,2,1,3103,0,40,39,1
28,4,134890,11,2,3,0,4,1,0,0,45,39,0
41,2,299031,9,0,10,4,4,0,0,0,40,39,0
42,7,255856,12,4,10,1,4,1,0,0,40,39,1
65,6,369416,14,2,10,0,4,1,0,0,20,39,0
32,4,19410,15,0,1,4,4,0,0,0,40,39,0
46,4,158525,15,0,4,1,4,1,3325,0,50,39,0
37,4,126569,15,2,3,0,4,1,7688,0,50,39,1
29,4,140928,12,2,4,0,4,1,0,0,40,39,1
43,4,85995,11,2,7,0,4,1,0,0,48,39,0
29,4,206008,15,2,1,5,4,0,0,0,40,39,0
27,4,257612,9,4,12,1,4,1,0,0,45,39,0
27,4,65078,11,4,3,4,4,1,0,0,40,39,0
28,4,228512,9,2,4,0,4,1,0,0,50,39,0
38,4,478346,15,2,3,0,2,1,0,0,40,39,0
58,2,169776,12,2,10,0,4,1,0,0,50,39,1
57,4,162106,9,2,12,0,4,1,0,1902,55,39,1
18,4,295607,2,4,8,3,4,1,0,0,20,2,0
37,4,116409,2,0,8,4,2,0,0,0,44,39,0
44,4,289886,7,2,1,0,4,1,0,0,40,39,1
37,7,75995,7,0,10,4,2,0,0,0,20,39,0
29,7,110422,12,4,4,1,4,0,0,0,10,39,0
33,4,117659,11,4,6,3,4,1,0,0,40,39,0
25,4,348420,9,4,12,1,4,1,0,0,50,39,0
28,4,47087,15,2,12,0,4,1,0,0,38,39,0
23,4,149553,15,4,1,1,2,0,0,0,25,39,0
53,2,177673,15,2,1,0,4,1,0,0,48,39,1
22,4,562313,15,4,8,2,2,1,0,0,30,33,0
22,4,60668,0,4,3,1,4,1,0,0,40,39,0
25,4,209122,15,4,4,1,4,1,0,0,40,39,0
67,1,459983,9,2,11,0,2,1,0,0,55,39,1
39,2,167531,9,2,4,0,4,1,4064,0,50,39,0
41,4,202466,11,0,3,1,4,1,0,0,40,39,0
36,4,40955,14,2,10,0,4,1,0,1977,40,39,1
38,6,101481,11,2,3,0,4,1,0,0,65,39,0
34,4,227359,15,2,14,0,4,1,0,0,40,39,0
30,4,233533,9,4,4,1,4,1,0,0,50,39,1
40,4,370108,15,0,3,4,4,1,0,0,40,39,1
47,4,238585,9,6,1,1,4,0,0,0,50,39,0
43,4,115932,9,0,4,1,4,1,0,0,50,39,0
31,4,197963,11,2,7,0,3,1,0,0,40,26,0
25,4,197352,15,4,1,3,4,1,0,0,40,39,0
47,4,293575,11,6,8,4,4,0,0,0,20,39,0
21,4,61185,11,2,7,0,4,1,0,0,45,39,0
19,4,43923,15,4,8,1,4,0,0,0,20,39,0
29,4,106432,11,4,8,1,4,1,0,0,35,39,0
33,4,159589,11,2,7,0,4,1,0,0,40,39,0
49,4,194671,8,2,10,0,4,1,0,1887,40,39,1
51,4,88073,12,0,10,1,4,0,0,0,52,39,0
51,2,182560,15,6,1,4,4,0,914,0,40,39,0
67,6,119762,11,2,5,0,4,1,0,0,40,39,1
22,7,133515,11,4,8,1,4,0,0,0,40,39,0
66,6,35772,11,2,5,0,4,1,0,0,50,39,0
21,4,176178,15,4,3,3,4,1,0,0,40,39,0
44,0,177905,15,5,0,4,4,1,0,0,48,39,1
40,4,136986,11,2,3,0,4,1,0,0,40,39,0
25,4,207572,11,2,8,5,2,0,0,0,38,39,0
19,4,427474,1,0,3,3,4,1,0,0,40,32,0
37,4,30509,11,0,8,1,4,0,0,0,40,39,0
44,4,104196,8,2,14,0,4,1,0,0,50,39,0
32,4,398988,11,4,3,3,4,1,0,0,40,39,0
38,6,143123,9,2,4,0,4,1,0,0,30,0,1
26,2,388785,9,4,10,3,4,0,0,0,35,39,0
66,2,154447,1,6,8,1,4,0,0,1668,20,39,0
34,4,246835,11,2,3,0,4,1,0,0,45,39,0
45,4,109398,11,2,3,0,4,1,0,0,40,39,0
46,4,124975,15,2,12,0,4,1,0,0,55,39,0
61,4,202046,12,4,4,1,4,0,0,0,40,39,1
19,4,241185,9,4,10,3,4,0,0,0,24,39,0
48,4,148489,15,5,4,4,4,0,0,0,40,39,0
60,4,160625,1,2,12,0,4,1,0,0,40,39,0
34,2,284843,11,5,11,4,2,0,0,0,40,39,0
33,4,236396,11,2,14,0,4,1,4386,0,55,39,1
36,4,199254,10,2,10,5,4,0,0,0,2,39,1
48,4,268234,12,2,10,0,4,1,0,0,50,39,1
55,0,640113,9,6,0,1,4,0,0,0,25,39,0
33,4,236396,11,2,4,0,4,1,0,0,40,39,1
49,4,165953,14,4,10,1,4,1,0,0,55,39,1
43,4,344778,15,0,4,4,4,0,0,0,50,39,0
38,4,184456,9,2,13,0,4,1,0,0,40,39,1
19,4,201743,15,4,8,3,4,0,0,0,8,39,0
38,4,51240,1,2,8,5,4,0,0,0,40,39,0
17,4,156732,1,4,12,3,4,0,0,0,15,39,0
58,2,118303,9,2,10,0,2,1,3103,0,40,39,1
21,7,257284,15,4,8,3,2,1,0,0,15,39,0
20,4,236769,7,4,1,3,4,1,0,0,50,39,0
37,6,224803,15,0,5,4,4,0,0,0,45,39,0
36,2,205759,15,2,8,0,4,1,0,0,40,39,0
43,4,366483,10,4,10,1,1,1,0,0,45,19,1
57,4,204502,11,2,3,0,4,1,0,0,48,39,0
36,4,418721,11,0,3,1,4,1,0,0,40,39,0
42,6,313750,9,2,5,0,4,1,0,0,75,26,0
26,4,288657,15,0,1,1,4,0,0,0,40,39,0
31,4,106501,11,0,7,1,4,1,0,0,40,39,0
43,2,36597,9,0,10,1,4,0,0,0,40,39,0
42,2,172297,11,2,4,0,4,1,0,0,45,39,1
46,4,199008,10,2,10,0,4,1,99999,0,50,39,1
40,6,35034,15,4,5,1,4,1,0,0,45,39,0
45,2,280768,11,2,10,5,2,0,0,0,40,39,0
42,5,125010,11,4,12,1,4,1,0,0,55,39,0
