age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
23,4,151221,1,4,12,3,4,1,0,0,48,39,0
45,6,42819,14,2,4,0,2,1,0,0,59,39,1
27,6,283603,12,2,5,0,4,1,0,0,50,39,0
58,4,33614,9,2,12,0,4,1,0,0,40,39,1
36,4,598062,11,0,7,4,2,0,0,0,40,39,0
36,4,175327,10,4,10,1,4,0,0,0,30,39,0
49,0,50631,15,6,0,1,4,0,0,0,12,39,0
34,4,176998,15,2,12,0,4,1,0,0,56,39,0
43,4,38243,8,6,5,4,4,1,0,0,50,39,0
24,4,173866,11,4,6,1,4,1,0,0,40,39,0
44,4,336518,11,4,1,1,4,0,0,0,45,39,0
50,4,140033,15,2,3,0,4,1,0,0,40,39,1
54,4,164609,11,0,7,4,4,0,0,0,40,39,0
17,4,269537,1,4,12,3,4,0,0,0,19,39,0
21,4,189853,1,4,6,3,4,1,3314,0,40,39,0
30,4,293095,11,0,1,1,4,1,0,0,40,39,0
39,4,276339,11,4,7,2,4,1,0,0,50,39,0
42,6,123824,11,2,12,0,4,1,0,0,40,39,0
29,4,234024,6,0,8,4,4,0,0,0,31,26,0
76,6,121047,14,5,12,1,4,1,0,0,30,0,0
42,4,179268,11,0,4,1,4,0,0,0,40,39,0
27,4,416397,0,4,1,1,2,0,0,0,40,39,0
45,4,25270,11,5,3,1,4,1,0,0,35,39,0
22,0,231927,1,4,0,3,4,1,0,0,40,39,0
50,6,112233,15,0,10,4,4,0,0,0,26,11,0
29,4,136765,11,4,6,2,4,1,3373,0,40,39,0
46,4,153448,15,2,4,0,4,1,0,0,40,39,1
41,4,226173,15,2,4,0,2,1,0,1891,40,39,1
59,4,190474,11,5,14,4,4,1,0,0,50,39,0
33,5,96776,10,4,10,1,4,0,7314,0,30,39,0
52,4,90162,9,5,10,1,1,0,0,0,42,39,0
29,4,157630,11,4,1,3,4,0,0,0,40,39,0
62,2,97440,12,2,10,0,4,1,0,0,50,39,1
32,4,111270,0,4,1,4,2,0,0,0,40,39,0
46,7,223266,11,6,1,1,4,0,0,0,40,39,0
51,2,215205,9,0,10,1,4,1,0,0,40,39,0
32,4,103467,6,4,8,1,4,1,0,0,40,26,0
46,4,160475,1,2,6,0,4,1,0,0,21,39,0
18,4,199798,15,4,1,1,4,0,0,0,40,39,0
49,2,71743,11,2,11,0,4,1,0,0,58,39,1
26,4,197617,15,4,4,1,2,0,0,0,40,39,0
17,0,208233,15,4,0,3,4,0,0,0,14,39,0
24,4,241455,11,2,6,3,4,1,0,0,21,39,0
19,2,178319,1,4,12,3,2,0,0,0,50,39,0
23,4,259341,11,4,12,1,4,1,0,0,50,39,0
26,4,111141,11,2,3,0,4,1,0,0,40,39,0
23,4,169395,15,2,3,0,4,1,0,0,58,39,0
