sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
0,0.45703840255737305,0.33932554721832275,0.10923976451158524,0.3908606362641588,0.3207170787181781,0.09590863916492132,0.21146981311624982,20
2,0.4288979768753052,0.25803878903388977,0.07511099427938461,0.19438794529314835,0.11162572134313767,0.10084890514676816,0.09156202201183516,7
0,0.5744754672050476,0.42306268215179443,0.17128214240074158,0.697323082900673,0.5044732521998033,0.19697449353307322,0.4576180895700066,12
0,0.5694978833198547,0.4463762044906616,0.24686481058597565,0.9330995234123225,0.804182660408238,0.1265198536116905,0.284869652703402,10
0,0.5787395238876343,0.44911155104637146,0.12188082188367844,1.0382653181528112,0.3317833442448244,0.21079708936009797,0.2921796468132025,9
0,0.4939129948616028,0.3951166868209839,0.07655437290668488,0.3325701926318081,0.38373498281179574,0.08808770916121687,0.29372515884967904,6
1,0.45444583892822266,0.3582102060317993,0.2295800745487213,0.3286308722077613,0.16658048461257396,0.2102279701262694,0.17525217405710936,12
0,0.6031939387321472,0.4437963366508484,0.10030660033226013,1.094794109621751,0.700837291532917,0.1966673995788783,0.5224930688578318,13
0,0.5520926713943481,0.3917904496192932,0.17566949129104614,1.079017652628982,0.556729697532893,0.2667840516701524,0.3574313808075359,20
1,0.49240368604660034,0.3142302930355072,0.07694809138774872,0.4549737157739885,0.27647154445656713,0.12487142756933821,0.10854333589909984,7
1,0.5978123545646667,0.42778387665748596,0.1334269940853119,0.9256428577839991,0.5415782820981909,0.23155660891254073,0.3917720359934687,16
2,0.4795711040496826,0.32101574540138245,0.13216330111026764,0.275911466653432,0.13479657747091972,0.04778189513226039,0.17072939026176415,7
0,0.620637834072113,0.49668988585472107,0.16316522657871246,1.1457267520967824,0.44649858205963944,0.24894833565486404,0.3981253589125449,11
1,0.5583397746086121,0.4144573211669922,0.15172302722930908,0.7388477881602367,0.34449087431098174,0.16365824288317748,0.520634659339583,12
1,0.5257994532585144,0.40471428632736206,0.05597751960158348,0.8118551732463568,0.2778108816434281,0.163397497563671,0.23156469414880346,9
0,0.6706377863883972,0.4893287718296051,0.20749731361865997,1.310651055817783,0.474338509952845,0.249038482612651,0.3672250870952966,10
1,0.6238129734992981,0.5175420045852661,0.19121702015399933,1.1433401963270415,0.4475297988345959,0.28812066451193197,0.7764433171250575,10
1,0.5940430164337158,0.5005366206169128,0.22174683213233948,1.0722193297126537,0.5587624528455625,0.2877404049024323,0.4123093928960765,9
1,0.5451973080635071,0.4462408721446991,0.24910807609558105,0.9359660474885335,0.4015914587645482,0.1475399683338112,0.2797450174803742,9
1,0.5321575999259949,0.39842480421066284,0.10899968445301056,0.7283112193008436,0.2773240387321783,0.1459941103770719,0.26341811778701407,9
0,0.4222748279571533,0.33564332127571106,0.2661374509334564,0.35822268954849945,0.08544567460717063,0.05482201961708969,0.20504744899316646,17
0,0.24112917482852936,0.18887576460838318,0.0773724839091301,0.007602979023696915,0.04369178607947933,0.006062915607469979,0.04675528805700217,4
1,0.6397543549537659,0.484976202249527,0.18963515758514404,1.2711850490056453,0.6127411228928495,0.33518539269355846,0.5254298592810732,15
2,0.4345986247062683,0.3163145184516907,0.09971564263105392,0.18734587332762986,0.12602442473891784,0.0962288010017602,0.1496988710108958,5
1,0.5574382543563843,0.39110004901885986,0.12497244030237198,0.49004337543091847,0.5082132782215982,0.1312519286761276,0.3506844513651157,17
2,0.3848637342453003,0.27862682938575745,0.1410241276025772,0.13718562621285996,0.02131150201089621,0.08654322301047045,0.07447091212486,7
0,0.5601986646652222,0.4013855755329132,0.1388578861951828,1.2229244572795552,0.25745772035394626,0.1501319910891363,0.3146145819317199,18
0,0.641405463218689,0.5030124187469482,0.11987834423780441,1.648229965703671,0.4305558899729913,0.2501000098011386,0.37339170960045565,11
2,0.4026592969894409,0.28797438740730286,0.14459940791130066,0.23646355464447857,0.16003964526531755,0.01715476555420588,0.2129874123773443,9
2,0.4211537837982178,0.32798412442207336,0.09136013686656952,0.41502342257264874,0.07740237829921703,0.056799365710835874,0.1371789405888474,16
0,0.5914819240570068,0.48500505089759827,0.1863848865032196,1.2376760586119562,0.34714595724937153,0.22321491291570733,0.3280446656047613,14
1,0.5584617853164673,0.43033263087272644,0.20627477765083313,1.3152133758654332,0.7219037802310259,0.16493748765996086,0.3913295507608835,15
1,0.5953389406204224,0.4504965543746948,0.20879007875919342,1.1538230916697265,0.6240931364412937,0.16833305709856694,0.3260761687683212,10
2,0.44787508249282837,0.3038502633571625,0.13018546998500824,0.13019582448259567,0.2130024549322029,0.0718915670725834,0.1780273339277641,12
0,0.5901679992675781,0.4095269441604614,0.16132083535194397,0.7768913358468781,0.27624880882914193,0.2655879550234778,0.34177599499779504,8
0,0.5714550018310547,0.3505880832672119,0.1322936713695526,0.45473770454134177,0.3761494751879637,0.10243204517281107,0.21314189450567084,8
2,0.6329248547554016,0.5008514523506165,0.18889066576957703,1.6528402157886333,0.8073420096458692,0.36425547073348297,0.5962464396884588,8
