ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,PersonalLoan
3951.118311541506,59.57250189110909,6.369355866726975,128.30397974830927,94711.68768188497,2.9973065074588816,2.1281282566695667,3,408.8167446693037,0,1,1,0,1
3718.9322707998267,29.777268198169967,4.64139488920647,68.87691013793733,90589.13773221291,3.9943877045059826,2.4495285123727037,1,258.20875967894324,0,0,0,0,0
4476.952147797146,48.409442485143266,26.642932949540224,160.04632552219454,92274.61815511213,2.0060749769456363,2.3273126100537063,3,0.5024503025649345,0,0,0,1,1
3943.8222305067525,39.756588821940944,9.363689648137575,47.94589843993056,95992.36052179919,3.0132236092501414,1.0267846662373015,1,144.78780604673264,0,0,0,0,0
4241.915902532051,43.266304600655104,25.75372865608206,138.47345069937575,92091.58096100196,2.001928211845631,5.694998811124493,2,0.38137552445214457,0,0,1,0,1
1170.8633203171164,63.650087332181805,35.28527070632106,65.92597947334042,91908.00739028216,3.9870635622778927,2.041651740682047,1,133.7623919312142,0,0,0,0,0
437.73602564877655,35.63361016829823,11.703066868041123,66.23443379957494,94695.1821620131,3.005723086534031,3.1118269646360908,2,0.25713183129370365,0,0,0,1,0
4383.8790808211,30.35434140162858,0.7250025784065848,37.10320019935081,95736.71368238798,3.0018993842439388,0.4228755858854859,1,0.0673361374563726,0,0,1,0,0
542.0121051348531,44.35967327911047,22.92410930123051,63.159188188682556,95870.97930411648,2.9780377582809514,4.674725253094996,3,87.81201611855707,0,0,1,0,1
1656.5029584584686,43.543184594782474,24.121766164434476,66.95279291505604,90405.44244926433,3.983109244887756,2.2238839178655865,1,0.5693713584330843,0,0,1,1,0
1127.0775706649733,49.80446159733457,18.296802953705626,106.48342359410077,94661.80507293825,1.0252976204372113,7.463171539916148,3,413.1775012616362,0,0,0,0,1
945.5521077946535,44.2661074520895,30.746831342691312,49.095796139705,90295.79061023264,1.0177951607908096,2.171569451347282,1,0.3586086886822616,0,0,1,0,0
2024.2549231042078,38.13448686504029,32.018097286333315,12.690741563282682,94900.05641950607,2.9964095410592515,2.5040010366232557,3,0.086609313274328,0,0,0,0,0
971.214862852908,64.7475140541351,24.445963009797243,46.75753338311225,92062.26465540717,2.99111524871047,1.3359924637917915,3,0.041439833529498135,0,0,1,1,0
1348.3360636037069,50.83228613049585,6.751286252176879,131.78005829237958,93558.33420327844,3.009644065476622,0.4414523295119455,3,144.47709418843783,0,0,1,0,1
188.53117489365547,30.54479444449597,5.179251043288849,67.48198554646467,90379.96496378054,2.9980113898471084,2.474663330439853,2,98.52265499335283,0,0,0,0,0
3950.014240362654,32.02764056075659,7.092142954839135,67.32467899200307,94781.05941489717,2.9952001546586966,0.968735880366536,1,234.99622581516763,0,0,1,1,0
2561.9171505546337,40.11993920534025,37.7652462095865,52.41441254010381,92828.81931806148,1.0041275926112345,0.4133883203086931,3,0.020241495011601513,0,0,1,0,0
3844.4283185811746,28.42578508094163,0.18754729752032429,19.79751746412453,94690.90911039917,2.9936890922883577,0.5483186589451813,1,138.457027316983,0,0,1,0,0
2479.093506577909,39.057429638644194,21.58093367642175,60.58793333162805,92246.66307083378,2.002761440933149,3.614836917610755,3,0.11357965267098633,0,0,1,0,0
4755.221778224992,31.45913244101991,6.776958090354339,70.48241492343365,92130.91851420405,2.9912178597602264,2.710354238037268,3,253.96775163267566,0,0,0,0,0
4743.837186699504,52.93310028461214,26.92577551838557,82.38903161462537,94930.95059269955,3.0144846384491424,0.7665565377691961,2,0.39620775082093584,0,0,1,0,0
262.9781251512018,60.85280323502819,41.03886083712081,85.50903415032002,92290.82367411916,3.005876351631799,0.42498941905754806,3,0.18158256470515843,0,0,1,0,0
744.3440075756196,47.63088360910513,6.231254201247444,50.299299758574605,94538.93752073047,3.000837336292197,3.305207313940603,3,0.7499529270888545,0,0,0,0,0
3729.8759312244138,46.17762710274917,11.048040202068282,51.75078280404186,94994.79267577847,1.0219005452039687,1.0651949176541544,1,100.85803056998434,0,0,1,0,0
1645.7145201667474,27.483973137308862,5.496056105752949,78.00951694684225,94558.75082754384,2.989522026223524,2.1515313912676497,2,215.6759843329799,0,1,1,1,0
1497.7963048121146,42.738696340755745,38.83299800973657,58.4337464889152,95073.8221353851,2.994146701415369,0.4755539684512461,3,0.21099477648198978,0,0,1,0,0
1322.4140777488958,29.280902641859882,12.37185866529125,70.86795807191601,93437.85379441857,2.9945573584118046,2.030548238856514,3,0.0322139149587716,0,0,0,0,0
2396.8509480836397,53.90034660997236,17.79431713000715,46.4432431701639,95543.8071683041,3.0082821902756542,2.610662703710137,1,144.08389224935215,0,0,1,0,0
