age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37,4,91610,12,4,4,1,4,1,0,0,47,39,0
39,6,119186,10,4,10,1,4,1,0,0,57,39,0
42,4,177171,12,2,10,0,4,1,0,0,40,39,1
43,4,133259,11,4,3,1,4,1,0,0,40,39,0
29,4,101962,11,2,7,0,4,1,0,0,40,39,0
52,2,232498,12,0,1,1,4,0,2875,0,36,39,1
48,1,217229,11,4,12,1,4,1,0,0,50,39,0
46,6,177228,11,2,4,0,1,0,0,1899,55,0,0
26,4,190037,9,4,1,1,2,0,0,0,30,39,0
38,4,236380,7,3,14,1,4,1,0,0,47,26,0
59,4,109710,9,2,4,0,4,1,0,0,40,39,0
37,2,152128,9,4,10,1,4,1,2602,0,40,39,1
29,4,165389,9,2,10,0,4,1,0,0,40,26,0
45,4,210397,9,2,10,0,4,1,0,1891,40,39,1
39,7,267383,15,4,8,3,4,1,0,0,21,39,0
21,4,190257,15,4,13,3,4,1,0,0,40,39,0
45,4,345768,15,2,14,5,4,0,0,0,45,39,1
25,4,65839,15,2,13,0,4,1,0,0,56,39,0
39,4,190489,11,2,14,0,4,1,0,0,45,39,1
43,6,266989,12,0,10,4,4,0,0,0,55,39,0
47,4,101682,11,5,1,4,4,1,0,0,40,39,0
22,4,183928,11,4,7,3,4,1,0,0,40,39,0
18,0,329917,0,4,0,3,4,0,0,0,40,39,0
42,4,425913,11,3,1,4,2,0,0,0,22,39,0
38,4,124965,11,2,3,0,4,1,0,0,40,39,0
43,4,36801,11,2,7,0,4,1,0,0,40,39,0
48,5,100279,11,2,3,0,4,1,0,0,40,39,1
26,4,52539,2,4,3,3,4,1,7417,0,50,39,0
45,4,224283,11,2,14,0,4,1,0,0,40,39,0
28,4,209041,11,5,6,1,4,0,0,0,40,39,0
59,4,197536,12,4,4,1,4,1,0,0,45,39,0
45,6,196004,15,2,3,0,4,1,0,0,40,39,0
50,4,121009,7,2,10,5,2,0,0,1891,40,39,1
41,5,152351,11,2,1,0,2,1,0,0,50,39,0
56,1,87122,15,2,11,0,4,1,0,0,40,39,1
20,4,158243,11,4,6,2,4,1,0,0,30,39,0
25,2,128956,15,4,14,3,4,1,0,0,2,39,0
24,4,307458,9,4,10,1,2,1,0,0,40,39,0
44,7,41753,9,2,4,0,4,1,0,0,48,39,0
63,4,196931,12,2,10,0,4,1,3292,0,44,39,0
37,4,168119,12,2,4,0,4,1,0,0,40,39,1
33,4,236001,15,4,9,3,4,0,0,0,40,39,0
25,4,112497,15,4,1,3,4,0,0,0,16,39,0
53,4,80886,5,6,1,1,4,0,0,0,40,39,0
25,4,156085,11,4,2,2,4,1,0,0,23,39,0
42,5,164140,9,2,4,0,4,1,0,0,59,39,1
54,0,213976,12,0,0,1,4,1,0,0,40,39,0
42,4,845856,11,0,8,1,4,1,0,0,40,39,0
50,4,210241,15,2,14,0,4,1,7133,0,64,39,1
40,4,226678,11,0,3,1,4,1,0,0,40,39,0
39,4,192594,1,2,7,0,4,1,0,0,40,39,0
35,4,152616,5,2,8,0,4,1,0,0,9,32,0
26,4,299853,11,2,12,5,4,0,0,0,40,39,0
25,4,30768,11,4,8,2,2,0,0,0,40,39,0
30,2,349421,10,4,10,1,1,0,0,0,40,25,0
19,4,533210,0,4,6,3,4,1,0,0,12,39,0
22,7,48270,12,4,1,3,4,1,0,0,17,39,0
33,4,116144,11,0,1,3,4,0,0,0,40,39,0
45,4,373944,11,2,13,0,4,1,0,1901,40,39,1
37,4,67988,11,2,12,0,4,1,0,1989,56,39,0
49,4,175606,9,2,13,0,4,1,7521,0,40,39,1
38,4,285222,2,2,6,0,4,1,0,0,40,19,0
42,4,160263,11,0,3,1,2,0,0,0,40,39,0
81,4,120474,0,2,14,0,4,1,0,0,40,39,0
45,4,371923,6,4,6,1,2,1,0,1632,45,39,0
58,7,235632,12,4,10,1,4,1,0,0,40,39,0
28,4,273309,9,4,4,1,4,0,0,0,59,39,0
58,4,223291,9,2,3,0,4,1,0,0,45,39,0
21,4,193822,11,4,6,2,4,0,0,0,19,23,0
24,4,106290,5,4,6,2,4,1,0,0,40,26,0
26,4,210743,2,4,8,3,2,0,0,0,40,39,0
29,4,226199,15,0,8,4,2,0,0,0,23,13,0
54,7,50720,15,2,8,1,4,0,0,0,40,39,0
39,4,192969,11,2,12,0,4,1,0,0,40,39,0
38,6,138659,15,4,3,3,4,1,3161,0,55,39,0
55,4,204608,1,2,4,0,4,1,0,0,40,39,1
21,4,174824,11,4,1,1,4,1,0,0,35,39,0
23,4,208390,11,4,14,3,4,1,0,0,57,39,0
46,4,130871,11,2,3,0,4,1,0,0,63,39,0
40,4,207903,10,2,10,0,4,1,0,1891,50,39,1
22,4,115032,11,4,7,3,2,0,0,0,40,39,0
47,4,320032,11,4,8,1,4,1,0,0,20,39,0
48,5,386267,11,4,12,2,4,0,0,0,50,39,0
45,6,265292,11,2,12,0,4,1,3330,0,26,39,0
54,4,200201,11,0,1,4,4,0,0,0,40,39,0
33,4,219688,11,2,7,0,4,1,0,0,40,39,0
56,2,398196,15,2,11,0,4,1,0,0,40,39,0
47,0,177388,11,4,0,1,4,1,0,0,35,39,0
49,4,172352,15,4,8,1,4,0,0,0,19,39,0
47,4,292274,11,0,12,4,2,0,0,0,37,39,0
46,4,126174,11,2,14,0,4,1,7607,0,57,39,1
44,4,126780,6,2,3,0,4,1,0,0,40,39,0
49,4,168465,11,2,14,0,4,1,0,0,40,39,0
36,4,201978,15,5,4,1,4,0,0,0,29,39,0
37,4,159380,8,0,4,1,4,1,0,0,48,39,0
49,4,360602,9,2,4,0,4,1,0,2268,30,39,1
48,6,140155,11,0,8,4,4,0,0,0,40,39,0
43,2,183151,9,4,10,1,4,1,0,0,50,39,0
52,2,166415,15,2,4,0,4,1,0,0,40,39,0
32,4,157445,15,0,12,1,4,0,0,0,47,39,0
50,7,82008,15,2,5,0,4,1,0,0,50,39,0
28,4,156679,11,4,1,2,4,0,0,0,21,39,0
31,4,175944,15,4,7,1,4,1,3627,0,40,39,0
43,4,26338,6,4,5,0,4,1,0,0,50,39,0
38,4,26637,12,2,12,2,2,1,0,0,50,39,0
45,4,188169,9,2,4,0,4,1,7414,0,40,39,1
37,4,196353,9,2,4,0,4,1,0,0,50,39,1
