age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27.0,4.0,118230.0,15.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
19.0,4.0,162954.0,15.0,1.0,6.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
30.0,4.0,162442.0,9.0,2.0,10.0,5.0,4.0,0.0,7688.0,0.0,50.0,39.0,1.0
46.0,6.0,245724.0,15.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,50.0,39.0,0.0
31.0,4.0,271933.0,15.0,2.0,7.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
19.0,4.0,286419.0,15.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,20.0,39.0,0.0
75.0,6.0,192813.0,12.0,6.0,12.0,1.0,4.0,1.0,0.0,0.0,45.0,39.0,0.0
42.0,4.0,194636.0,9.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0,1.0
20.0,4.0,161092.0,15.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
23.0,4.0,187513.0,8.0,4.0,7.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
58.0,4.0,310320.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,1.0
31.0,4.0,137076.0,11.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
39.0,4.0,141584.0,7.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,60.0,39.0,1.0
29.0,4.0,226941.0,15.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,55.0,39.0,0.0
35.0,4.0,187711.0,11.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
68.0,6.0,89011.0,10.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,50.0,2.0,0.0
43.0,2.0,118600.0,9.0,0.0,10.0,4.0,4.0,0.0,0.0,625.0,40.0,39.0,0.0
25.0,4.0,267594.0,15.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
31.0,5.0,118584.0,15.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,40.0,39.0,0.0
25.0,4.0,122999.0,11.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
25.0,4.0,193820.0,9.0,4.0,12.0,1.0,4.0,0.0,0.0,1876.0,40.0,39.0,0.0
24.0,4.0,206827.0,15.0,4.0,12.0,3.0,4.0,0.0,5060.0,0.0,30.0,39.0,0.0
27.0,4.0,176683.0,11.0,4.0,8.0,1.0,4.0,1.0,0.0,0.0,48.0,39.0,0.0
37.0,4.0,167415.0,14.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,60.0,39.0,1.0
17.0,4.0,110916.0,1.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,10.0,39.0,0.0
20.0,4.0,121568.0,11.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,50.0,39.0,0.0
41.0,4.0,206565.0,15.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,45.0,39.0,0.0
69.0,0.0,92852.0,11.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,39.0,0.0
46.0,4.0,256522.0,3.0,4.0,7.0,3.0,4.0,1.0,0.0,0.0,40.0,33.0,0.0
38.0,4.0,206951.0,15.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
50.0,4.0,145033.0,14.0,2.0,10.0,0.0,4.0,1.0,0.0,2415.0,60.0,39.0,1.0
46.0,4.0,285570.0,11.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
36.0,4.0,187098.0,11.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
51.0,4.0,299831.0,8.0,4.0,10.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
42.0,4.0,143046.0,11.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
20.0,4.0,266467.0,11.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
41.0,4.0,113491.0,15.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,1.0
36.0,4.0,175130.0,1.0,0.0,14.0,4.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
50.0,4.0,138514.0,15.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,40.0,39.0,0.0
76.0,4.0,204113.0,11.0,6.0,11.0,1.0,4.0,0.0,7896.0,0.0,18.0,39.0,0.0
18.0,4.0,171088.0,11.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,10.0,39.0,0.0
55.0,4.0,125000.0,12.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0,1.0
36.0,4.0,306567.0,11.0,2.0,14.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0,1.0
35.0,4.0,85799.0,11.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0,0.0
36.0,4.0,183612.0,11.0,2.0,10.0,0.0,4.0,1.0,0.0,1977.0,40.0,39.0,1.0
19.0,0.0,308064.0,11.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,39.0,0.0
23.0,4.0,181820.0,11.0,5.0,3.0,3.0,4.0,1.0,0.0,0.0,53.0,39.0,0.0
65.0,0.0,105017.0,9.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
55.0,0.0,246219.0,5.0,2.0,0.0,0.0,4.0,1.0,2105.0,0.0,40.0,39.0,0.0
46.0,4.0,189680.0,12.0,2.0,12.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,1.0
37.0,4.0,22245.0,15.0,0.0,12.0,1.0,4.0,1.0,0.0,0.0,40.0,28.0,0.0
49.0,4.0,37306.0,11.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
57.0,4.0,127728.0,5.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,44.0,39.0,1.0
49.0,6.0,121688.0,15.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,60.0,39.0,0.0
64.0,6.0,234192.0,5.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,80.0,39.0,0.0
56.0,6.0,156873.0,11.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
30.0,4.0,110622.0,9.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,40.0,3.0,0.0
35.0,4.0,181020.0,11.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,60.0,39.0,0.0
38.0,6.0,589838.0,11.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,47.0,39.0,0.0
43.0,4.0,92374.0,12.0,2.0,10.0,5.0,2.0,0.0,0.0,0.0,35.0,39.0,1.0
35.0,4.0,255635.0,6.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
30.0,4.0,222162.0,11.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,66.0,39.0,0.0
57.0,6.0,327901.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0,0.0
