GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
104.61443329830526,242.65582001421163,116.00577143431336,791.3481882103326,9.089097227030942,0
115.59828017219884,229.4021841835022,112.1180167570383,724.2462440179293,36.0120317009877,0
128.91839738980408,214.21765147420572,99.21979470846884,567.5466589384162,15.78918395956255,0
118.3455582220071,244.72189818540568,115.8204565742172,639.8669620056593,8.10955873668667,0
111.47754142497686,200.88240387798712,88.40603630195015,410.1773536993857,14.71441754627568,0
134.70385051082542,194.6184739754553,89.22423255826261,560.4232817729236,16.444483157315638,0
116.36612954639293,214.6684833637908,95.7476954535135,455.2448217069952,22.607445968609223,0
128.84511200880573,209.8352523777272,94.48630333304804,528.1750195575752,30.12703711499389,0
144.08414478492526,224.9959530155135,97.31633510460792,535.7550499870415,19.585277022926057,0
110.90939922234956,250.56445530233097,115.36611469847156,741.5708079230279,11.048150183934824,0
132.67390041475298,196.6454081548132,81.43973514145202,425.1625587380851,16.14078112043214,0
126.30115161288398,180.75147693291223,74.32463900918107,216.84595305452632,10.35935823236652,0
134.82796914038352,167.4322979647268,65.12385127305018,233.4400904345588,10.275537880645352,0
137.5457074065642,161.95986777148602,64.99654831100742,251.9180951205726,10.74228090182639,0
93.45654771361718,240.23004434148868,102.87982972947457,755.6088760749709,17.633298286109063,0
114.22621122430031,269.3582640585601,127.95164472958484,730.8360521872509,18.538924792086732,0
135.89235100422334,201.31642255755077,95.58067971225638,536.193201655603,38.841330067619914,0
133.6448984146798,260.76955789875024,117.59303721101584,803.4206405844797,23.77265509399185,0
106.61582674367985,223.20711885969945,95.03420489168587,556.6710272354837,44.69512125024662,0
128.62422458080667,196.1327615872367,88.7303164715531,400.6924060915566,21.616182166542707,0
141.0710627085881,196.5525111808908,83.7402528579893,397.1864521621016,16.76664337107652,0
132.1366422921995,179.90023506312184,75.00387333908628,243.21310602589324,12.937069411444996,0
113.70781893962378,220.41144693849375,100.20238405455171,504.4520277114097,27.49914325849445,0
143.36886354935697,192.89243875389084,78.8926055119708,295.1377210514041,9.024667215480482,0
131.00972863755374,241.98036261146797,127.74817214550772,528.9691789512624,15.50655153507465,0
110.38969257349808,190.64507476576577,85.96548429286554,405.25700415907414,40.81048537073957,0
126.13712363874124,231.72434421588903,132.70453132810204,560.4062938545346,16.893294042105307,1
112.36569496141678,220.0503073472361,99.5635527247086,679.7331200454237,21.483738972795603,0
107.78754609398484,216.05108804690204,98.40680210916705,585.1852476083112,23.06032287756203,0
122.09783390971413,212.41849966071655,99.70537098162288,574.9452815528682,29.23823462603083,0
132.5588648194203,223.1002320507172,104.15923801389464,585.6959817234526,61.22890105456874,0
118.07071778920866,393.3260314572627,328.65487463322484,665.6129140146506,27.85385304122683,0
150.35239103745954,205.62597142914015,92.72246701123792,563.9439559615784,20.146811276003387,0
136.13116169917413,229.06231543927296,107.3806078314514,527.6031718970509,45.12264420680716,0
182.0916638470742,237.40619843978732,114.1623019942431,629.22996057841,10.610955295646246,0
126.47256112584154,232.38665263391863,111.92817324166224,601.5313884262149,19.026658121688197,0
119.262087778678,256.7350478154625,121.44226267250431,743.9981082796838,12.199955676929406,0
112.73317856675924,187.19241518391192,76.66206597589964,434.0432059695309,27.83670346670248,0
119.6959016463848,202.97056188851255,88.68523593174824,553.9264995979289,26.66949812507271,0
128.4101964913622,229.14505859043123,104.94918165924194,679.0731163067178,24.738552363413337,0
132.49022632063745,227.797892528453,103.44915916721176,656.7107174164398,34.97920637021042,0
152.80383643536328,241.29044996664973,107.3778070728219,657.6520383642912,22.41215266833767,0
136.59744037628278,229.4504283027348,108.24883497803596,795.0575160680105,33.19334625698586,0
123.48558995062822,237.1410063985108,139.05566586701966,664.8794224779067,20.958924677563452,1
136.72057200193584,266.54174802256205,119.87791838264695,852.2786776701323,27.709022340024585,0
116.46820119743413,268.15603496817096,137.38969134700704,762.6678938758998,32.084159720582726,0
104.33733852271936,211.1305893835261,87.5500767482426,463.76754128643194,15.62114059089854,0
132.87882330354086,203.5381297377044,91.0204127725872,468.785965948652,24.04757468506734,0
110.5674768081286,206.08139942554612,94.77014235804296,690.1087018092492,25.850568991764344,0
130.3792015248199,201.60656167261303,119.38278646793802,308.728857144393,15.74207024180364,1
126.54405101134176,201.5560775231253,88.67805877487382,371.50024592551375,33.37411937504699,0
117.25233431943884,258.74499079236017,135.2671037281807,792.633283190565,36.45189780676613,0
131.17051855898865,195.37850677293156,90.38356498832349,425.3294298346208,24.324732008071923,0
125.28294080841528,200.55863542340083,87.79654619181274,507.37614873494226,21.495853047194824,0
128.9221482730293,277.3909092093343,170.00576226404982,445.8217904009893,27.19164314157555,0
111.93997760209534,404.6501283540728,318.38473318618804,407.7883303786696,14.747474269876916,0
134.01805421526805,217.36765909638564,93.63577695916766,479.33977313735,13.24319759664006,0
