sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1.0,0.5235591105968551,0.40752767514925936,0.13930875811150514,0.8279399556843605,0.3584201343492302,0.18016873718018994,0.2384172159590901,9.922204462671388
1.0,0.5259621242117226,0.40942180545610235,0.14013920775677635,0.8376015713869538,0.3630139458394085,0.18240220948772817,0.2411747253886375,9.988303535946878
1.0,0.5283740337174082,0.4114657298116496,0.14097988977061954,0.8468877590683184,0.36745647832459705,0.18452623918502817,0.2439608861867766,10.054011517168211
1.0,0.5246791605435773,0.4085334264234514,0.1396918274894804,0.8323512148956311,0.3604820883790486,0.18116795649443096,0.23968400571112491,9.951588980767992
1.0,0.5241649370630109,0.4081188620927714,0.13951403856144826,0.829186606106754,0.3596293903648926,0.1807395707891696,0.2391179008645922,9.939767431082728
1.0,0.5245452215060867,0.4084071377297506,0.1396439874511227,0.8314785592231696,0.3604025077251341,0.1810872739730174,0.23947495950026024,9.951548485797419
1.0,0.530230932243904,0.4130812700889276,0.1416228841376494,0.8541716645787435,0.37087416363650183,0.18627990985552534,0.24603586663678118,10.107836809886555
1.0,0.5326546709496083,0.41504576063336435,0.14246780623000008,0.8645698013272749,0.37545775627779504,0.1884280731449414,0.24890717513138394,10.176626036183094
1.0,0.5295911725469223,0.4125066499288706,0.14140041945357493,0.8522841391072998,0.3697553188054712,0.18564548765529182,0.2453736139201444,10.08943574632196
1.0,0.5299383965435067,0.41277561359501547,0.14152027070849219,0.8536928585683584,0.37043132666191625,0.18599976769319151,0.24577701394731077,10.09267486352922
1.0,0.5262424723599506,0.4096820297550993,0.1402318022879232,0.8377855726848497,0.36360480940394263,0.18261109628116684,0.2414576511510948,9.998900198350421
1.0,0.5308165042639952,0.4136005986889192,0.14182170313948483,0.8566725100503724,0.3721925155565544,0.18678471358324816,0.24678683792534123,10.118093982346968
1.0,0.5353076060538589,0.4172704851813525,0.1433951905979445,0.8760888185708325,0.3802234353756799,0.19088211085910287,0.2520131242656152,10.242381124411573
1.0,0.5273262880837137,0.4106385416914724,0.1406185754190971,0.8425548327633168,0.3656584372016433,0.18364853285010133,0.24274353761294354,10.032569817603157
1.0,0.5281390482092124,0.4114065763934785,0.14090344705322772,0.8464187759844213,0.36685942889756,0.1843724630280521,0.24359365747896278,10.049206482329762
1.0,0.5299654389331413,0.41266561348754355,0.14153080711679655,0.8530805725604351,0.37039743630493943,0.18599966805703516,0.24579684822622172,10.101940638876743
1.0,0.530342292523464,0.4131451415841756,0.14166210506835467,0.8549685803180221,0.3710696438373552,0.18641619455857858,0.2462235004295042,10.114890910047523
1.0,0.5339795386674131,0.4162562997251424,0.1429289300670619,0.8706899394127446,0.37784779626660847,0.18967892831904878,0.25043726674447575,10.210388716397421
1.0,0.527591562625186,0.41079853744503636,0.1407064464466143,0.8442214620468983,0.3660785565734479,0.1838919035539141,0.24304701794853392,10.033792762111188
1.0,0.5332682467810216,0.4157142828012036,0.14268661885347358,0.8670645360142466,0.37664436363149806,0.1890406893190063,0.24964488087171086,10.187440109075249
1.0,0.5297612229453753,0.41270532748173244,0.14145718563881257,0.8527040349613794,0.37015552947369573,0.1858319542718277,0.24557108291820692,10.086255867197119
1.0,0.52053221226291,0.4050092221138103,0.13825648267461954,0.8136849375987129,0.3530538919095992,0.17744607798948797,0.2349040580604934,9.840292058345806
1.0,0.5317005013074687,0.4143318248478998,0.14214051659291355,0.8606905583090092,0.37365227492080827,0.1876652864993945,0.24783244429495854,10.15076109434362
1.0,0.5335143492587444,0.4159213458284628,0.14276563007359372,0.8682203895620315,0.3771853772972604,0.18925508101008323,0.24991317154162937,10.195257494090132
1.0,0.5358995179095638,0.4177195757287115,0.14359692557648812,0.8786477375053818,0.38160144146822395,0.19143128901909692,0.2526996315548629,10.261011237090461
1.0,0.5300340600146307,0.412807287412095,0.14155472516877407,0.8544289642362214,0.3705895205243332,0.18607715313577147,0.2458812590342119,10.095188362270735
1.0,0.5258813885011606,0.4094758769226186,0.14011310957825654,0.8370372472745137,0.3629181497254467,0.18233636754721297,0.24108172757415056,9.981435866991458
1.0,0.5292301338736095,0.41219234214819483,0.1412752122690119,0.8502610419048552,0.3690969416080673,0.1853569127623648,0.2449769293790661,10.0771881526726
1.0,0.5289421829333117,0.4120199641226094,0.14118030278986038,0.8498289865940706,0.36867097952747435,0.18511375521459142,0.24459877387531698,10.069099043582591
1.0,0.5261383873895962,0.40964733920796587,0.14020303720765342,0.8382233788925254,0.3631200473142008,0.18256155301911262,0.241376103888601,9.98676574799716
1.0,0.5264974513233422,0.40992651871989255,0.14032680728346472,0.8400222002504215,0.363989844409219,0.18285231745740987,0.24179530008732947,10.002079260729602
1.0,0.5214678683860763,0.4058856661157611,0.13857419854656206,0.818553773324209,0.3547218372577861,0.17825389772763472,0.2359752117986149,9.868149090898449
1.0,0.5255521634235979,0.40909546458251483,0.1399948566257377,0.8348858742891174,0.3623143784132671,0.181991616543885,0.24068375218181784,9.980468870155216
1.0,0.525130593546888,0.40885577946457463,0.1398479573262104,0.834031406650153,0.3615608963705891,0.18161462272909717,0.2401862363024807,9.964500594645937
1.0,0.5269539727258704,0.41038575413114975,0.14047901724752968,0.8416272394012874,0.3645684131482545,0.1832419928315073,0.24228939651375042,10.011417474210752
1.0,0.5331112250109467,0.4154156908531984,0.1426261605624274,0.8665505432106528,0.3761765268752105,0.1888825471383267,0.24942542915775956,10.190051629307153
1.0,0.5269712478943407,0.4103223255332797,0.1404867087321011,0.8408715700883139,0.36490290202481285,0.18331764689169827,0.24233112587016029,10.018327803113298
1.0,0.5316491106563532,0.41432075389223877,0.1421211867556496,0.8601914396485184,0.37355931416609295,0.18760457459589652,0.24777260957319894,10.142356397132057
1.0,0.5349050302951206,0.4169624748246643,0.1432495768742337,0.8731249071547698,0.379598467293176,0.19058268460872177,0.25155931608858956,10.236757302047097
1.0,0.5286936869674418,0.4116960382967029,0.14109010275177053,0.848491682019057,0.36824264017717206,0.1848163731387951,0.2443460994330476,10.061631994412789
1.0,0.5334791323241704,0.41569958881189933,0.14275371716971172,0.8682776829636518,0.3769698668419932,0.18928092189223902,0.24990092809556452,10.194247155684465
1.0,0.5263124136626592,0.40975488304650665,0.14026660266400567,0.8392286933972924,0.3637418153849568,0.1827205159730474,0.241584141350484,9.998353507239454
1.0,0.5290124633507896,0.41211278476575836,0.14119880710374078,0.8495934062546165,0.36873446048404057,0.18513545139598112,0.2446870304010546,10.06579746935413
1.0,0.5290228904588731,0.4121261093962244,0.14120647661798433,0.8492917143498528,0.36867003936898407,0.18518136855529613,0.2447310668769707,10.078756652661397
1.0,0.5298566743579234,0.4128470701699836,0.14149267223705078,0.8535516126678073,0.37037485679052073,0.18594273742733958,0.2457037109163095,10.091570335131195
1.0,0.5310312699422283,0.4137328715805612,0.14190481751310807,0.857817524947822,0.3723553076787466,0.18701653465982263,0.24703501895549065,10.124496691809696
