ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,PersonalLoan
2491.96465497882,45.26969369785555,20.04045079582774,73.55788616963397,93140.36082053011,2.0,1.9265641080615439,2.0,55.88006362323189,0.0,0.0,1.0,0.0,0.0
2456.0767482556807,44.97736459583449,19.7466293535221,72.39330296312444,93087.59764071519,2.0,1.883280798008182,2.0,53.38012716439673,0.0,0.0,1.0,0.0,0.0
2486.7971232247605,45.237562448144715,19.99625268276953,73.34865697879702,93132.10902616866,2.0,1.920239775632865,2.0,55.523288484969434,0.0,0.0,1.0,0.0,0.0
2486.3372340794,45.22927094252673,19.98711029105895,73.30923997370867,93131.6243291885,2.0,1.919710195528682,2.0,55.52230728861606,0.0,0.0,1.0,0.0,0.0
2501.9548191048934,45.34941697340098,20.115904166836476,73.83687440828763,93155.17523209605,2.0,1.9384263114374995,2.0,56.59459249108026,0.0,0.0,1.0,0.0,0.0
2440.9003607497607,44.86086446656254,19.616160801986368,71.88241869569636,93064.92937971138,2.0,1.864428060107143,2.0,52.295645448755494,0.0,0.0,1.0,0.0,0.0
2523.621708474373,45.52274606023823,20.286226940425102,74.55408783742115,93186.43621513914,2.0,1.9648640919261045,2.0,58.08674968732419,0.0,0.0,1.0,0.0,0.0
2494.675851537282,45.288322842354155,20.04863744447218,73.58948113247074,93144.21156251765,2.0,1.9298606485051901,2.0,56.08167853888262,0.0,0.0,1.0,0.0,0.0
2514.953360977386,45.45888764381809,20.22014624579852,74.27343317579519,93174.42460838312,2.0,1.9549918732606826,2.0,57.524772175687644,0.0,0.0,1.0,0.0,0.0
2491.7581174544785,45.27083183472814,20.025407940820394,73.53540460413053,93139.6850081765,2.0,1.92609758413626,2.0,55.847025781468226,0.0,0.0,1.0,0.0,0.0
2516.9135167592367,45.46662461090638,20.23738009206789,74.3245415295604,93177.1332546055,2.0,1.9565106741290437,2.0,57.659509058601444,0.0,0.0,1.0,0.0,0.0
2477.683910059823,45.15449579411494,19.92805789550279,73.02942230704505,93118.75120139393,2.0,1.9086272594906946,2.0,54.85848523306834,0.0,0.0,1.0,0.0,0.0
2501.959144656443,45.35572672146302,20.1126300851864,73.84509739183348,93155.59274761169,2.0,1.9394934340326702,2.0,56.66152740819741,0.0,0.0,1.0,0.0,0.0
2468.360846811409,45.07655030762384,19.845256150930666,72.79606821443967,93105.24780706348,2.0,1.8976640847816204,2.0,54.2155797677893,0.0,0.0,1.0,0.0,0.0
2457.8100448232985,45.001289725814964,19.76026809309602,72.41987106875054,93091.09385530613,2.0,1.8854620037022172,2.0,53.53230031763107,0.0,0.0,1.0,0.0,0.0
2463.402467406171,45.041770622122016,19.79939509449427,72.61820822116407,93098.15812862855,2.0,1.8919776450066472,2.0,53.904226593984625,0.0,0.0,1.0,0.0,0.0
2519.733565301497,45.49394898104373,20.256437567794052,74.42061511507282,93181.55950459842,2.0,1.960192858096284,2.0,57.91117616622073,0.0,0.0,1.0,0.0,0.0
2474.035220278932,45.12366523260514,19.894954769009036,72.9650896643851,93114.0402920161,2.0,1.9049815280203604,2.0,54.67997418551979,0.0,0.0,1.0,0.0,0.0
2456.915960376001,44.988862972478444,19.74968257058178,72.35755625147077,93088.22344910435,2.0,1.8841570576993887,2.0,53.42473853827759,0.0,0.0,1.0,0.0,0.0
2473.909211282274,45.13123562354883,19.903344857229765,72.96216243281013,93114.39443406755,2.0,1.9050973407085567,2.0,54.63607251651242,0.0,0.0,1.0,0.0,0.0
2442.5457131743574,44.873449522217335,19.64948490521434,71.92253271784651,93067.66646045182,2.0,1.8669544219225334,2.0,52.40171696154871,0.0,0.0,1.0,0.0,0.0
2464.7537979423114,45.06124654737182,19.819851281389603,72.63929313733657,93100.48968401513,2.0,1.893712501302062,2.0,54.01969326552737,0.0,0.0,1.0,0.0,0.0
2487.1557776590757,45.2310331073942,20.006740800362742,73.37202175554971,93133.86944869913,2.0,1.9215335560646642,2.0,55.59301102090188,0.0,0.0,1.0,0.0,0.0
2505.521914262568,45.38411017873493,20.136586473061367,74.01589038751143,93160.14368145449,2.0,1.9430787436501562,2.0,56.8601169842133,0.0,0.0,1.0,0.0,0.0
2472.6316255183797,45.11355649580208,19.88055422042118,72.9328094314834,93111.35193866088,2.0,1.902829990843632,2.0,54.51466012472292,0.0,0.0,1.0,0.0,0.0
2504.001386433412,45.37297301065832,20.1121390554447,73.89443898012219,93157.96610800414,2.0,1.9407756590750345,2.0,56.73083844413381,0.0,0.0,1.0,0.0,0.0
2514.149971280249,45.448335098971256,20.21205655349981,74.24677641035338,93172.9947803527,2.0,1.9531310201695016,2.0,57.47393430670086,0.0,0.0,1.0,0.0,0.0
2509.220680284919,45.40868957087303,20.159220738658465,74.06924310363276,93165.2413479024,2.0,1.9468348002397762,2.0,57.063824922979286,0.0,0.0,1.0,0.0,0.0
2447.699458283151,44.913224015247096,19.671617567509237,72.11770281131123,93075.34509642508,2.0,1.8731531953890619,2.0,52.80021681637628,0.0,0.0,1.0,0.0,0.0
2493.926380999741,45.290135354789264,20.046735442503273,73.56031822670631,93142.75644794245,2.0,1.9287230216767424,2.0,56.04391460450782,0.0,0.0,1.0,0.0,0.0
2495.55309490167,45.30455693298934,20.058862835787718,73.66092662460109,93145.41230583483,2.0,1.9308342423528297,2.0,56.169003688135845,0.0,0.0,1.0,0.0,0.0
2494.8881457086277,45.300566076884955,20.058834372617266,73.61699289922043,93144.75145870501,2.0,1.9302102334193691,2.0,56.09778595976841,0.0,0.0,1.0,0.0,0.0
2476.8611451182624,45.152578486997065,19.90804372615808,73.05947043905452,93117.4653936342,2.0,1.9080153210929125,2.0,54.8180608527016,0.0,0.0,1.0,0.0,0.0
2480.5314068650173,45.17689202775064,19.94912008625987,73.15791104443403,93123.62086505916,2.0,1.9128135771280839,2.0,55.063032749289434,0.0,0.0,1.0,0.0,0.0
2506.6989159966747,45.389207571033324,20.15078671141963,74.007374222075,93162.3447649098,2.0,1.9446643117035316,2.0,56.97453269196549,0.0,0.0,1.0,0.0,0.0
2467.9616619254643,45.08478920238233,19.835293849025184,72.70546577127824,93104.24177172202,2.0,1.8967742310890672,2.0,54.178420105623246,0.0,0.0,1.0,0.0,0.0
2499.8827656400886,45.3254466683288,20.098373710834174,73.74786250421369,93151.5592364309,2.0,1.9358015754073836,2.0,56.44746149163037,0.0,0.0,1.0,0.0,0.0
2538.1862566284217,45.63845655687806,20.405216151131786,74.98993949145172,93207.52977810644,2.0,1.9819970763500354,2.0,59.109564377314726,0.0,0.0,1.0,0.0,0.0
2468.439546978531,45.08608574833225,19.850288588992047,72.8347483312725,93106.76561630261,2.0,1.898684090620208,2.0,54.29587853566435,0.0,0.0,1.0,0.0,0.0
2454.272828572599,44.97354620897422,19.725705024905437,72.32902150993256,93085.00782900128,2.0,1.8811280303399525,2.0,53.23270861700991,0.0,0.0,1.0,0.0,0.0
2474.2846113483224,45.1201326397198,19.88705245301894,72.96042293408546,93113.84441021983,2.0,1.9048014400552031,2.0,54.59300976186163,0.0,0.0,1.0,0.0,0.0
2507.4847070512137,45.39897329101104,20.157987658576502,74.04343619482867,93163.58129888467,2.0,1.9452601145490689,2.0,56.99699458597164,0.0,0.0,1.0,0.0,0.0
2482.448480556748,45.200082612768426,19.95765771303094,73.2414514846151,93126.71549074493,2.0,1.9152802731267402,2.0,55.23460608120481,0.0,0.0,1.0,0.0,0.0
2505.4465898405715,45.37128250780269,20.135821940554568,73.95315134930496,93160.10856465674,2.0,1.9431648259709438,2.0,56.840273145257974,0.0,0.0,1.0,0.0,0.0
2484.995596543002,45.21348375594775,19.97286791866412,73.31437529771515,93130.00957897244,2.0,1.9179497137594645,2.0,55.43254875724993,0.0,0.0,1.0,0.0,0.0
