age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
38.73186305031035,4.0,190003.14601627117,10.305054955660886,3.0,6.602952917193241,1.0,4.0,1.0,1135.9769169161564,90.08911018642881,40.47218289242333,36.79328598887828,0.0
38.08486810455428,4.0,184985.4091808118,10.121290012107641,3.0,6.391167176692991,1.0,4.0,1.0,774.7080135036314,70.71242195703437,39.867512241138854,36.42111150108414,0.0
37.92407354387495,4.0,184277.8549541881,10.081640570443032,3.0,6.3495905758362285,1.0,4.0,1.0,695.4393306612819,66.7175979844501,39.73647682653868,36.34421830045114,0.0
38.14145397742873,4.0,185020.97541213114,10.139300962322928,3.0,6.413907574123841,1.0,4.0,1.0,804.5772241975047,72.48592422285545,39.915026228953856,36.456205992380546,0.0
37.266666039343335,4.0,178427.8956082086,9.885579418815844,2.0,6.138343909763929,1.0,4.0,1.0,334.0964582393161,46.45006230067977,39.112915365876596,35.95651715059339,0.0
36.71773122048195,4.0,174653.64597760717,9.73712111819553,2.0,5.9726199598226675,1.0,4.0,1.0,50.80439647198341,31.193973954282882,38.649955074539506,35.664605308250515,0.0
38.198267034703846,4.0,186434.7091093298,10.158728455799917,3.0,6.44514632692232,1.0,4.0,1.0,859.3801262394246,75.13665406827374,40.00509061881168,36.506934665344126,0.0
39.80747032780162,4.0,198557.56897206258,10.614674850485768,3.0,6.939042328984968,2.0,4.0,1.0,1707.6421936579834,121.92173088652656,41.47145542743744,37.402848902111884,0.0
40.896297944656936,4.0,206673.87611759204,10.927597227234738,3.0,7.284514248810403,2.0,4.0,1.0,2296.1541794989566,154.0290903735023,42.48890843518629,38.0220780507406,0.0
38.9990066485927,4.0,192525.02258856682,10.383857726979024,3.0,6.687388775789569,1.0,4.0,1.0,1273.3544820638099,98.46221420596397,40.74424401932863,36.952752594028986,0.0
38.422799154534076,4.0,187476.21044400154,10.226472708238978,3.0,6.500356425882309,1.0,4.0,1.0,971.8339800949122,81.06213882869243,40.20620334213722,36.62039860838233,0.0
38.72338061404131,4.0,190115.87935621862,10.308962155287524,3.0,6.600332845739546,1.0,4.0,1.0,1125.6614950687044,89.80084460592694,40.46737401767652,36.78881267226793,0.0
38.79435643266089,4.0,190850.61220897126,10.328941351820939,3.0,6.630280163404461,1.0,4.0,1.0,1164.9326679473738,92.53985892404796,40.57466584835066,36.84029435900688,0.0
38.145404779533095,4.0,185508.40265376624,10.135199883242407,3.0,6.419714615519713,1.0,4.0,1.0,820.4470954209894,72.81733817318492,39.93382282224828,36.462781661929185,0.0
38.25474291620986,4.0,186262.21273006877,10.168919139499836,3.0,6.453168852243146,1.0,4.0,1.0,863.5193648262737,75.87534160877956,40.04168595044596,36.51986019010156,0.0
37.91407794100201,4.0,183732.34451537087,10.079642468204536,3.0,6.347806620947507,1.0,4.0,1.0,703.7827684212405,66.36510865910488,39.729185489560756,36.338835774089596,0.0
38.28070133884287,4.0,187010.51453714343,10.179715219281933,3.0,6.4646892268140315,1.0,4.0,1.0,897.1645067598192,77.11403408926918,40.07168581004404,36.54552898925391,0.0
38.10096499784218,4.0,185297.32557238213,10.132106529880186,3.0,6.408004492045508,1.0,4.0,1.0,809.7841760784443,71.90658711542741,39.92325123300605,36.44506641690039,0.0
39.210398158116746,4.0,193915.04907110438,10.43695006922404,3.0,6.7473675058160865,2.0,4.0,1.0,1393.286146106398,104.10157800571338,40.91468901520133,37.06146326976488,0.0
38.54859526366252,4.0,188564.3213000327,10.252277951690106,3.0,6.5454630497753525,1.0,4.0,1.0,1038.0791203074982,84.80057226170993,40.330701794689155,36.692219647026725,0.0
37.45579735935013,4.0,180195.86690003407,9.946088514384162,2.0,6.202960251130417,1.0,4.0,1.0,441.03202133569596,52.63354550254881,39.314763976360474,36.07308827114096,0.0
38.33479768337712,4.0,186736.981554762,10.188464916403184,3.0,6.473320611292367,1.0,4.0,1.0,912.0704905834932,78.1832062698655,40.12484011453743,36.563265784548065,0.0
39.82435327502976,4.0,198395.92488439791,10.619432774248011,3.0,6.9445195792221295,2.0,4.0,1.0,1712.0179276441293,122.38315819177576,41.501844892004705,37.41363938646534,0.0
39.04836388975465,4.0,192488.2118184693,10.400642238997717,3.0,6.7009797537481814,1.0,4.0,1.0,1301.4401360117472,99.2751061932012,40.77116286067272,36.96955156174643,0.0
38.56363872208897,4.0,188812.11217702122,10.263821937793569,3.0,6.55085823833979,1.0,4.0,1.0,1062.1088739933537,85.49532399584477,40.35297044222027,36.70540519427373,0.0
38.311714256861244,4.0,186885.0798990381,10.191857521782326,3.0,6.473628653822624,1.0,4.0,1.0,904.5367559942463,77.98427232505776,40.10751243353265,36.56144203541015,0.0
38.76874420064562,4.0,190368.87321964957,10.322337434409421,3.0,6.61531661059229,1.0,4.0,1.0,1163.2581977927675,91.31187377897734,40.52057388379368,36.818473744976636,0.0
38.45104801270292,4.0,188179.66066286995,10.225761347815785,3.0,6.515817651928988,1.0,4.0,1.0,986.1675612142661,82.16526311115373,40.22191748616414,36.64264780910824,0.0
38.57838675907355,4.0,189055.06534471462,10.259600439112548,3.0,6.546859217162821,1.0,4.0,1.0,1040.0769914662258,85.42285881552992,40.32797160555434,36.704806826824736,0.0
39.17139425353777,4.0,193924.75910939192,10.431835548716023,3.0,6.743101701463418,1.0,4.0,1.0,1372.4130882597317,103.40991146146723,40.889669221111696,37.045854910761115,0.0
38.55796187015636,4.0,188503.92251718647,10.25491784435606,3.0,6.549824122576573,1.0,4.0,1.0,1044.6089084687403,84.99788629416248,40.3139016960532,36.69604519568056,0.0
39.238654115798106,4.0,194299.8175014156,10.453702769568334,3.0,6.763737540854365,2.0,4.0,1.0,1405.7861175152743,105.42089227803379,40.94654600720646,37.08645729071547,0.0
39.12798558665814,4.0,192809.13405221122,10.425621692372916,3.0,6.724315125886057,1.0,4.0,1.0,1340.9075092935782,101.86772187054112,40.86417963913445,37.01866397928983,0.0
38.193155487840166,4.0,185748.65391144593,10.154538321351412,3.0,6.428906184779486,1.0,4.0,1.0,833.5442600485151,74.02475388435535,39.96570127945609,36.4856719830499,0.0
38.87274135873033,4.0,191021.34750783385,10.345835515967766,3.0,6.644444611719718,1.0,4.0,1.0,1204.949943696275,94.04067919625015,40.6018833906846,36.869320908193004,0.0
39.86136829459033,4.0,198253.57340987728,10.627669168929776,3.0,6.952409697947338,2.0,4.0,1.0,1733.4104480934068,123.15218568481706,41.51918148222264,37.42659370284076,0.0
39.40535894403753,4.0,195628.03130119585,10.498284796098586,3.0,6.816686594088776,2.0,4.0,1.0,1498.3866559237167,110.23098255795698,41.11950947145672,37.17999975134203,0.0
38.66529084478975,4.0,189169.4385961199,10.294080822877255,3.0,6.586516722196811,1.0,4.0,1.0,1114.666943605018,88.69410291955478,40.44204355516951,36.765968435115234,0.0
38.669763512140015,4.0,189842.6089721095,10.29432926859024,3.0,6.580539316544719,1.0,4.0,1.0,1101.5535527113946,88.35544215093205,40.4275306085011,36.76051681176707,0.0
39.74838767384756,4.0,197901.01900132996,10.598690725391034,3.0,6.925224038459326,2.0,4.0,1.0,1688.1593478791642,120.48306255281909,41.43524561545958,37.37612634132752,0.0
39.121166683646656,4.0,192847.628205091,10.413764367050073,3.0,6.715186958606188,1.0,4.0,1.0,1324.457795435381,101.23937603380593,40.81750131704898,37.00587774919123,0.0
40.06953468455602,4.0,200337.68076228985,10.688944198397193,3.0,7.022573515557067,2.0,4.0,1.0,1852.57464722682,129.69264412316875,41.72400770869381,37.55106131565331,0.0
38.41176809542134,4.0,187700.31003925786,10.227917887781082,3.0,6.504080941544493,1.0,4.0,1.0,960.9872556063706,80.99550923625948,40.20115666525786,36.618494769884535,0.0
38.01616586651275,4.0,184514.2232980886,10.098876637921594,3.0,6.371859217148144,1.0,4.0,1.0,747.7464275464124,69.13443815816373,39.81420883426981,36.39121577958541,0.0
39.0297365310094,4.0,192845.97865519472,10.39520311383844,3.0,6.698079061947932,1.0,4.0,1.0,1290.1054575810244,99.06284362755078,40.76096645086024,36.965449625146114,0.0
38.50080119214588,4.0,188486.12681254596,10.25195771320559,3.0,6.535200660001877,1.0,4.0,1.0,1025.719397138703,83.8951298323935,40.285053433038826,36.6750749626529,0.0
38.85507724805348,4.0,191255.8751066915,10.344861979860957,3.0,6.6384824222276055,1.0,4.0,1.0,1195.1575933728932,93.83017466337814,40.574698415448495,36.86387493309988,0.0
38.7297576107051,4.0,190213.27833398347,10.307724899100931,3.0,6.598802695768891,1.0,4.0,1.0,1138.3782516135248,90.12190027516786,40.474993518366055,36.795631347127504,0.0
37.78264001782291,4.0,182680.87742873817,10.042714685601284,3.0,6.305272576122764,1.0,4.0,1.0,632.9532430403142,62.335898706369534,39.61702948239182,36.260996157635674,0.0
38.63559641861286,4.0,189303.0670871323,10.27929462238439,3.0,6.573320473964694,1.0,4.0,1.0,1072.257272179593,87.04924181227473,40.39487047170255,36.73537852858975,0.0
39.35826450649578,4.0,194934.6066319474,10.487813183848463,3.0,6.800066166145519,2.0,4.0,1.0,1464.569812611529,108.89167535437254,41.05859191865839,37.15281501846859,0.0
38.074001049288334,4.0,185093.70352809184,10.126724150454983,3.0,6.4021486580744975,1.0,4.0,1.0,791.8295697328091,71.3256796388395,39.89379571248342,36.432916527903885,0.0
40.123530512251136,4.0,201291.41172251446,10.697749161807586,3.0,7.034319508508344,2.0,4.0,1.0,1878.6011893949653,131.1716316099908,41.76770781468955,37.57990738860829,0.0
38.236967626656174,4.0,186388.66294486314,10.174831347846913,3.0,6.44738165253077,1.0,4.0,1.0,865.428400995243,75.70765740972996,40.024644726033166,36.51710641956505,0.0
39.30927975990084,4.0,195024.52106719458,10.478706139433768,3.0,6.788088818219097,2.0,4.0,1.0,1452.751177813164,107.68667675060881,41.04248646167841,37.13179458838462,0.0
38.37358998162247,4.0,187379.29810902744,10.20389932306274,3.0,6.490826255693314,1.0,4.0,1.0,936.1696466050971,79.58854704623042,40.13520753046464,36.591626020673644,0.0
36.70246798362113,4.0,174311.04945290773,9.734166847090345,2.0,5.96334117541082,1.0,4.0,1.0,45.948564888063174,30.129918234582263,38.61281999692154,35.643958068514735,0.0
38.720083248004826,4.0,190067.02840616042,10.313524453129189,3.0,6.601785551681055,1.0,4.0,1.0,1125.1035002892856,90.24376377446194,40.494278595047206,36.79537758116658,0.0
37.58478865771795,4.0,181405.75136117873,9.9886095803084,3.0,6.24269821032981,1.0,4.0,1.0,517.4147329701445,56.388697512014204,39.4226551016451,36.14774910759089,0.0
39.600287654462896,4.0,196931.08838319252,10.552247441669913,3.0,6.873638214472188,2.0,4.0,1.0,1599.1964912575827,115.7809178875851,41.28021247354973,37.28537411868923,0.0
38.60285341579149,4.0,189308.01927747196,10.280283901950295,3.0,6.563761163765546,1.0,4.0,1.0,1069.7419233250569,86.97196418612621,40.38852161868861,36.732312148861,0.0
36.52270934810811,4.0,172963.13468491728,9.686001720408395,2.0,5.908287138619861,1.0,4.0,1.0,-57.75296040616945,25.23040849239147,38.45641557477297,35.550386932131836,0.0
39.28205379336691,4.0,194008.43885187592,10.45365500875591,3.0,6.765970967397794,2.0,4.0,1.0,1420.4635733277953,105.82369046623535,40.978314876476254,37.09487293003187,0.0
38.076651568013176,4.0,184807.63152738375,10.12784800899189,3.0,6.39803807273751,1.0,4.0,1.0,782.3760832539533,70.80526590501296,39.89475523012437,36.42253034274943,0.0
37.94833977982216,4.0,184223.5508116932,10.080161125512987,3.0,6.354811318336643,1.0,4.0,1.0,718.5694635102298,67.25367337322491,39.75720621130941,36.354694046654686,0.0
37.74092501882234,4.0,182526.73794727938,10.031340135634734,3.0,6.287607110822434,1.0,4.0,1.0,608.9902821623832,61.109506450093036,39.559748504222384,36.23747583883775,0.0
38.067541105802,4.0,185130.269796577,10.11585959763144,3.0,6.390678431428062,1.0,4.0,1.0,776.373614039729,70.46048730242605,39.85668057673117,36.41637820543234,0.0
37.732288334151754,4.0,182609.0856182278,10.036204781502468,3.0,6.287731424721885,1.0,4.0,1.0,589.6713369396678,60.89438389089616,39.581640056612116,36.233437017866805,0.0
39.31364345739525,4.0,194385.8222712993,10.465434075050355,3.0,6.781303908056349,2.0,4.0,1.0,1437.0673048494855,107.04009451407904,41.0250123556781,37.11750314176678,0.0
37.80431079457404,4.0,183216.6919918713,10.04254272358278,3.0,6.312698724107628,1.0,4.0,1.0,637.7443916473168,62.83541121701832,39.62773013982052,36.268930073210946,0.0
39.762130899970124,4.0,197628.72327972215,10.602668425981193,3.0,6.920453366488896,2.0,4.0,1.0,1676.9591989360563,120.09449677344708,41.426343603530825,37.369606690882684,0.0
38.86850489062937,4.0,191560.3521973941,10.351434897488586,3.0,6.644421972658288,1.0,4.0,1.0,1207.1893488638748,94.43935178746189,40.60717797911455,36.87747854535721,0.0
39.47026529235942,4.0,196162.38554255106,10.524743304696385,3.0,6.841652632684464,2.0,4.0,1.0,1540.8945871760948,112.61596645709739,41.18628028497644,37.224749804279796,0.0
39.5153080218583,4.0,196096.12894955568,10.533959914637556,3.0,6.837520487837532,2.0,4.0,1.0,1540.705035516698,112.86337016129985,41.188673678156846,37.230169348435886,0.0
38.660142268094575,4.0,189552.28307609298,10.28168591056766,3.0,6.579020568844127,1.0,4.0,1.0,1089.549808003121,88.08283372145164,40.42324375363512,36.75495946467078,0.0
37.94862590549944,4.0,183823.39274570535,10.098475470191001,3.0,6.354960690438443,1.0,4.0,1.0,701.2811751096497,67.00922724765053,39.75192669468306,36.35092993363641,0.0
38.80212710449301,4.0,191108.57930994424,10.331371329293331,3.0,6.634671763084894,1.0,4.0,1.0,1172.8032953548116,92.9166304203224,40.573403025087664,36.84727580499045,0.0
38.950857729139095,4.0,191725.02354154616,10.368340803376393,3.0,6.670663260995204,1.0,4.0,1.0,1242.9603537437356,96.3132796114503,40.67364062849054,36.91308825889192,0.0
37.831124580776724,4.0,183018.09059050403,10.055968202797036,3.0,6.316211316721396,1.0,4.0,1.0,634.7493754894876,63.516254825056436,39.64068976748292,36.28338097441329,0.0
38.905843065698704,4.0,191260.7516647947,10.354754526540253,3.0,6.651304743769139,1.0,4.0,1.0,1225.8342447213327,95.03152658770654,40.65577033947506,36.88751550904062,0.0
