date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
182.05242859679646,3.3860029772332423,2.127398930456921,2095.057151888323,15785.406108080602,1.5,-8.673617379884035e-19,0.0,3.0,7.676647685803934,1802.324252974883,298.8587002429258,1971.4967920335432,91.14452380697753,98078.80768575346,47.56239073065941,-122.21154897067699,1997.7806609091824,13204.211350149882,546322.0845681829
182.09733334592758,3.386779713621081,2.1279230470630104,2095.641845010592,15809.110355255261,1.5,-8.673617379884035e-19,0.0,3.0,7.677398391207994,1802.8470937405505,299.11293377036407,1971.5152371714012,91.33323050345506,98078.83048626871,47.56245606664014,-122.21153320066797,1998.2203130171015,13241.11096354909,546623.4398749578
183.1871257350293,3.3953788826288354,2.1352342997798943,2104.334718427432,16199.251764134253,1.5,-8.673617379884035e-19,0.0,3.0,7.6885357405586365,1810.6473452056564,303.2502577560617,1971.8003696878677,95.06935060440968,98079.3250767942,47.56376035345089,-122.21014863458853,2004.7089802535716,13489.01288260467,549967.6902374823
180.51693617376142,3.3733737832451602,2.116744456323956,2082.3492524042313,15220.719282678,1.5,-8.673617379884035e-19,0.0,3.0,7.660351233316539,1791.0435475753188,292.7676814005494,1971.0791244883749,85.62075942297035,98078.08109596657,47.56045029252708,-122.21350156379027,1988.261703883147,12840.2502660077,541175.770602343
181.4845066501185,3.3812887227496056,2.1236193891927693,2090.247400880458,15580.994915554937,1.5,-8.673617379884035e-19,0.0,3.0,7.67050604082085,1797.9740533804638,296.5723807628555,1971.3311088412488,88.9877253549872,98078.53983254454,47.56166872093138,-122.2122896541798,1994.198296428089,13078.10932617851,544278.2461929396
181.39929080525087,3.3804042023103573,2.1228643674860725,2089.4414736555163,15536.346832411316,1.5,-8.673617379884035e-19,0.0,3.0,7.669454587556481,1797.3152403905385,296.178331201948,1971.3185487982537,88.67203355686011,98078.48958103854,47.561532475278874,-122.21241736990042,1993.5817989316265,13050.934117953946,544043.9622462759
181.7081441136748,3.382928629785242,2.1250685879982325,2092.04275843893,15654.065073236436,1.5,-8.673617379884035e-19,0.0,3.0,7.6728086854498025,1799.6038012766412,297.3889771943745,1971.3936262212937,89.83073295556032,98078.63442466993,47.56192290516929,-122.21205313604698,1995.531231330156,13135.058001445383,545035.0462075545
178.49448711661452,3.355941989270588,2.102454143169265,2065.365874704528,14467.131961231215,1.5,-8.673617379884035e-19,0.0,3.0,7.638666054249397,1775.4243554823718,284.7628051169755,1970.557993003955,78.33126736512686,98077.13122933792,47.5579457691397,-122.21609071831796,1975.618404068238,12343.444417267741,534450.3145805076
179.78680109821605,3.367092007939141,2.11224294212172,2076.3630072846727,14954.370240202556,1.5,-8.673617379884035e-19,0.0,3.0,7.652703337718364,1785.4166907403974,289.96400218238153,1970.8899866096765,83.0226993583337,98077.77242399174,47.55958844804489,-122.21440132029777,1983.8294920766018,12663.163061154426,538816.378326104
183.7104093015131,3.3997499475303057,2.139337923864722,2108.7970570582397,16403.832343249876,1.5,-8.673617379884035e-19,0.0,3.0,7.694262884154532,1814.5947413147178,305.4411459954085,1971.9327597428087,97.01233548607992,98079.57336552639,47.56441030253238,-122.20948578899514,2008.066582549098,13616.912507935303,551701.9898329556
185.31484205887307,3.4138420745215274,2.1504701918510363,2122.407001530887,17003.701739356013,1.5,-8.673617379884035e-19,0.0,3.0,7.7116904105330395,1826.7100340050285,311.9014743169471,1972.3748138606284,102.91118416037291,98080.34539509247,47.56643464142042,-122.20742003034813,2018.2071394856662,14031.045013209234,557189.1886090885
177.34430709967373,3.3465882721360227,2.094568640953536,2055.930874863403,14051.463287307317,1.5,-8.673617379884035e-19,0.0,3.0,7.626556121549156,1766.8766732425515,280.2771600703341,1970.2301781003634,74.13901723394403,98076.62676520996,47.55653056625102,-122.21754768101236,1968.574354683118,12071.862811030544,530747.4933689228
176.3418934080372,3.3379013132847475,2.0875167517550497,2047.4785146151305,13675.214896328645,1.5,-8.673617379884035e-19,0.0,3.0,7.615709771476811,1759.2066345320777,276.2215483219727,1969.9840234051742,70.59946726314949,98076.12793052635,47.55525950788397,-122.21881913552903,1962.2415257110215,11815.44777173259,527228.6560907792
179.6793581605745,3.366194619417217,2.111120254276332,2075.4616078826552,14917.95300096228,1.5,-8.673617379884035e-19,0.0,3.0,7.65154213025415,1784.5727770883516,289.5181610548695,1970.861504046126,82.61821313959221,98077.70836109512,47.55943705469871,-122.21452847476645,1983.1243733682252,12644.07979902117,538444.075209747
180.258843467073,3.371196870010478,2.1152098076690087,2080.4722284694426,15139.24634849661,1.5,-8.673617379884035e-19,0.0,3.0,7.657993582819898,1789.3344132028085,291.9152918649672,1971.0177596148505,84.90784049263333,98077.99072273528,47.560198213086345,-122.21377720476076,1986.889598609676,12791.182444355249,540512.1117783205
177.6689560860592,3.3494146214182408,2.0968295057385484,2058.620779710794,14170.104879855788,1.5,-8.673617379884035e-19,0.0,3.0,7.630002502004843,1769.3768830690992,281.5182698838562,1970.3277006458559,75.39173778634876,98076.75953901214,47.55695262697695,-122.21715164731964,1970.578454755159,12141.126216442162,531754.5090833473
180.71662522741232,3.374872592005452,2.1177980242342462,2084.0734829630405,15301.25222929752,1.5,-8.673617379884035e-19,0.0,3.0,7.662630396233306,1792.3094333813815,293.6855632671528,1971.1499206922233,86.38293489067209,98078.17766391867,47.56074930457973,-122.21318935904438,1989.5982899778683,12893.070486092454,541942.4455942169
178.66595227571148,3.3576913780852893,2.103654546717438,2066.9582371026963,14539.699321187021,1.5,-8.673617379884035e-19,0.0,3.0,7.640686757406629,1776.8579914326247,285.46203985186963,1970.5970926146808,78.95882024963466,98077.24199253696,47.558191699885924,-122.2158349416725,1976.7984682574436,12387.727086199451,535115.1038111013
178.64563306360904,3.3574788295123708,2.1037425773055856,2066.7326876849056,14530.079428165514,1.5,-8.673617379884035e-19,0.0,3.0,7.640415358197095,1776.4285484721988,285.41592926092716,1970.5941018247308,78.89776229568932,98077.21714917306,47.55812295808329,-122.21582665965693,1976.6279064948596,12375.144156403605,535021.8329522007
181.8205465408626,3.3845937991816233,2.126270483468701,2093.4737862164993,15722.67435734103,1.5,-8.673617379884035e-19,0.0,3.0,7.674652838009976,1801.0264550566387,298.1164413218892,1971.430255191346,90.41151636611826,98078.70939426613,47.56213416343016,-122.21178657268807,1996.602241033312,13169.437092476397,545686.3331695854
177.85512354706626,3.3511308179249095,2.0985744824427486,2060.514962689967,14256.169237959577,1.5,-8.673617379884035e-19,0.0,3.0,7.632449521983923,1771.1369794545974,282.4641194086988,1970.3897158222394,76.21053446568017,98076.8682203951,47.55723835855663,-122.21680070579559,1971.9925067745876,12201.527463172886,532496.1570653297
179.08903248061512,3.3613069818982395,2.1071162038111444,2070.6147126609176,14704.137631609832,1.5,-8.673617379884035e-19,0.0,3.0,7.6453868602456065,1780.3088839329168,287.25621584668073,1970.7218144207516,80.54815524443056,98077.44437981097,47.55871367900277,-122.21532758919678,1979.5336424217262,12502.769555410403,536565.2960375942
182.25242365887237,3.3879304351580872,2.129015525813039,2096.975924893067,15866.282244815715,1.5,-8.673617379884035e-19,0.0,3.0,7.679108742427433,1804.0655254269823,299.7874393462863,1971.5652368283697,91.97708860301934,98078.93108116808,47.562662409997486,-122.2112389932983,1999.2094440866658,13262.527469831099,546946.300277204
178.42817283257023,3.356007894018734,2.1024420370805603,2065.2529426085202,14471.880957887235,1.5,-8.673617379884035e-19,0.0,3.0,7.6385196908672714,1775.2746339511393,284.66672428037,1970.5469702928679,78.19191549893507,98077.13400150489,47.55793386450678,-122.21611328092801,1975.5212938334028,12342.106292489098,534445.5425130576
181.7147824908341,3.38334848476385,2.1252018001620177,2092.469251852375,15673.499898814596,1.5,-8.673617379884035e-19,0.0,3.0,7.673324537058512,1800.1001892024374,297.59439993885036,1971.4086097703666,90.03043274728978,98078.64858682945,47.56199034604397,-122.21201153382466,1995.8503634411065,13152.195086936217,545360.5902990092
182.55472818696123,3.3900428951584587,2.130510170866893,2099.0980557327634,15965.507219590729,1.5,-8.673617379884035e-19,0.0,3.0,7.681811318665022,1805.8174977828828,300.81892588764595,1971.6233773385475,92.83970278887962,98079.05239496593,47.562972935733626,-122.21091185066656,2000.800341494638,13330.95324401987,547929.7088326057
177.9781489359146,3.3518180147703176,2.0988984175057355,2061.1719683474294,14280.148839604544,1.5,-8.673617379884035e-19,0.0,3.0,7.633256074009292,1771.552102405381,282.7455741361641,1970.4027010614168,76.49211871373244,98076.92271934808,47.55732857463945,-122.21667884870976,1972.48605227338,12218.921203549335,532838.591565866
181.79193567436093,3.3839359730246485,2.1252540719549113,2093.002846340389,15693.99042988294,1.5,-8.673617379884035e-19,0.0,3.0,7.674007928531149,1800.489747758584,297.91082773801395,1971.4426521918626,90.1908512835291,98078.68015406362,47.5620770974592,-122.21188593575873,1996.2351953169398,13159.98256526678,545493.7788110209
180.43473445660592,3.3726617954615965,2.116437098095669,2081.743159766875,15195.574458683615,1.5,-8.673617379884035e-19,0.0,3.0,7.659622630263256,1790.3934487909596,292.55822588569913,1971.0636836954247,85.33865499867947,98078.08737375474,47.56036826496052,-122.21362909015353,1987.8378395929053,12821.908297335063,541009.9133746376
176.30508101038134,3.3377430365607874,2.0872988938018255,2047.1669428760802,13658.673877271165,1.5,-8.673617379884035e-19,0.0,3.0,7.615350979869523,1758.7776882372166,276.06763861337976,1969.9522492711278,70.42906194167757,98076.14039690621,47.55523649458317,-122.21889667479483,1962.01622159144,11804.543613584276,527231.4396827475
