longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.57284635777462,35.63445198330008,28.628073608430178,2632.264429580583,537.6723243046007,1427.0757875517859,499.58906667025866,3.8702867801255074,1.0,207105.7726967158
-119.60949596419665,35.595980223325554,28.404761824068313,2592.47006603956,530.2267673467427,1405.1800706011436,492.516835629351,3.8362425363773918,1.0,205021.70593991157
-119.50762685098236,35.69718276829742,29.002252391283143,2698.8457566925435,550.5250197362697,1462.8416994573126,510.9178166803144,3.9284348904454602,1.0,210626.70773414517
-119.63929995852287,35.55921763694313,28.191627418836354,2554.7442415068354,521.8933692002904,1385.6688780821144,485.60472469535233,3.8031834626123566,1.0,203021.01164949415
-119.59406255535269,35.611364053172444,28.496061556242587,2609.115639878066,533.2711745306538,1414.6326717792604,495.1393520950753,3.850001411193797,1.0,205862.1214081229
-119.53773331276818,35.66899757517097,28.837965227533076,2669.486483823741,544.8970516803049,1447.2105663646598,506.38338399609995,3.902975144461064,1.0,209065.5495828383
-119.54611342810662,35.658547780045865,28.77702441348529,2659.058139300488,543.0122049658136,1440.6099193846007,504.41861341679925,3.893688681326582,1.0,208517.8564686889
-119.52571866546629,35.6798048488938,28.908311309230225,2682.423801487097,547.697459058693,1451.7047613971115,508.75890675611777,3.913862040859749,1.0,209720.40242927783
-119.58990280675307,35.609013831996705,28.49388933456967,2608.192562773211,532.6523135990736,1414.0811129765477,495.19285053929974,3.8497123965632976,1.0,205817.4493192992
-119.59945144373852,35.600300314306516,28.44200862642544,2599.392230525265,531.1982416730458,1408.8937785037385,493.506270588208,3.841446313864396,1.0,205356.6723181702
-119.5574292669023,35.64441506659697,28.695826927542896,2644.498238233496,539.2843231633258,1432.9686608918412,501.56611377672454,3.880469449011784,1.0,207701.6803637363
-119.57217891529754,35.634415279995686,28.626947770805447,2632.3527894278004,537.7855988209864,1426.100799072539,499.60916375730426,3.8702892901276535,1.0,207103.2214012241
-119.57200977401665,35.63247129513691,28.616203238671527,2630.26932738238,537.1195197139397,1423.989812475499,499.3165830029537,3.86898997365326,1.0,207013.86792414825
-119.64556184999563,35.55420020692982,28.157780201094344,2548.596377602323,520.5209734092596,1383.6798279556804,484.45650448267054,3.7978913238517693,1.0,202629.60569647508
-119.53822552399751,35.666900108480604,28.817628254783838,2666.805789418001,544.0945188317863,1444.3477417253252,505.3357141410259,3.900247573418409,1.0,208909.34821296643
-119.47588845768013,35.7276758472778,29.187435555418862,2732.1783937708205,556.769722846929,1477.616486626118,517.2811414863554,3.957131852883635,1.0,212361.098647762
-119.56061601935538,35.6432282709191,28.681286911309265,2642.3498149303978,539.1294565446068,1431.267436832002,501.25787446758824,3.8792846687421814,1.0,207628.6604456917
-119.49899153338981,35.70768823522622,29.060113803882523,2709.356080739607,552.4540318668238,1467.2194731190712,513.1820593437744,3.937866859412607,1.0,211115.7725213649
-119.6297496776114,35.57230108581595,28.268063020122664,2568.1825987423963,525.2052208796151,1393.7759729773657,487.9818560617073,3.8152932837071996,1.0,203743.58540616624
-119.65421687230867,35.54866445473623,28.11154581280227,2540.797306352053,519.4407814957179,1376.6219311663558,482.91361672846745,3.791519647142014,1.0,202277.35194960493
-119.56420018066056,35.63674643679688,28.64273061500531,2634.8171551270116,537.4841407859622,1428.240809681827,499.548653607054,3.8731537466093267,1.0,207253.6692201251
-119.63281516859537,35.56730695435599,28.241756049698893,2563.158510256115,523.7216562872002,1391.4017968364647,486.99177203482185,3.810719985504902,1.0,203440.82956016224
-119.64768115986011,35.550430059299785,28.14113775955312,2545.4269829866807,520.2630786808998,1380.3306682166774,484.5217958129283,3.795185438944641,1.0,202505.5945398755
-119.54582626166103,35.658375237445924,28.773596132821794,2658.3473488858767,542.3722799183113,1438.5127115336093,504.5564287530857,3.893307215834788,1.0,208484.49484996265
-119.63480346819223,35.56465556306745,28.2287291226211,2561.1118816040266,523.7450538836395,1387.8764599612246,487.1124851584482,3.8090787165045836,1.0,203346.2417949957
-119.49600876864434,35.70853631052677,29.07208292918017,2711.5324243175814,553.1692385435132,1466.7179088477883,513.5953793130934,3.9402732067838317,1.0,211297.88263627677
-119.56566568985828,35.63976717929566,28.669626696568397,2639.480590363151,539.0777083960884,1431.2325796538958,500.88182926815523,3.8774639788097263,1.0,207491.0408926112
-119.46566205854667,35.74243917158806,29.25516048118723,2744.4180561415005,559.2477080498436,1484.9589610142461,519.1890340527394,3.967397864255288,1.0,213012.62369643908
-119.56834929995364,35.633361019337315,28.634581174737637,2633.3945649703114,537.9368440759316,1426.3021730737344,499.74048295025744,3.8718149601190213,1.0,207177.5220333216
-119.50764576452848,35.694488074727474,28.988142496213587,2696.3675861663987,550.0717295686899,1459.7141384129616,510.2866384336144,3.926296276636503,1.0,210490.78169835656
-119.6041414937625,35.59957132027981,28.419284369955367,2595.3405318188447,530.2198924877285,1405.0115133276272,493.13057698212555,3.8390990780165852,1.0,205164.17103272365
-119.62412289391112,35.57779696584821,28.306406194469634,2574.921762934612,526.5728814241073,1397.370433194535,489.02998806176265,3.820575205573921,1.0,204091.1156884602
-119.61545800431001,35.58609302161135,28.341624443028262,2581.9070875340662,527.6842319348796,1398.154850569374,490.19741257028613,3.826666572177885,1.0,204424.44031445318
-119.5776115553702,35.61967271820816,28.552250899239098,2618.86298918118,535.1809050324215,1417.3394227387332,496.79988992723884,3.8592507629117683,1.0,206410.2387482196
-119.48233776791488,35.72263957945892,29.149117476921315,2725.3174559675303,555.3310147669763,1473.3001488990794,516.3868161782807,3.951191118247796,1.0,212005.34616565952
-119.59409817312776,35.61104800262578,28.499788125703226,2609.3702463274535,533.5354951604576,1415.61463251205,495.16697077638963,3.850812401908402,1.0,205903.8297207395
-119.53574892425976,35.66638622914146,28.82634925009033,2667.3845610706517,544.6587784384725,1447.0542705267505,504.81686881269394,3.9009488457305275,1.0,208968.57234836026
-119.55375197606857,35.65415120972312,28.743617616173594,2653.0924941761677,541.6806855057105,1437.4169826621041,503.62047586043377,3.8883570582334297,1.0,208208.12916911815
-119.46143376140424,35.747581629875725,29.29183152143265,2750.9009938723884,560.7396788233342,1488.749882822152,520.0615481115417,3.97341547323452,1.0,213356.52623408948
