0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,y
0.9654074329287173,-0.05561925613074111,-0.0485296231810238,0.9660784591364389,-0.051443882328881474,0.963201254629032,-0.05025121845124845,-0.04232803767016366,1.0865381,0.9658762880178979,-0.048151986864724876,-0.04127756073528531,1.1074361,0.9702114686314247,-0.04083140565524509,-0.0423628382428194,1.2741122,0.9624035832403317,-0.053767751555593435,-0.04830228124914864,1.5509807,1.0030620915907353,1.0044347985062083,1.0424020639818876,0.9910929329579707,0.9484286406619623,1.0138426869397614,0.9436088457500906,1.0
0.9431026425554647,-0.0965074691503234,-0.08705374331391928,0.9419169414219614,-0.09004948353681397,0.9437384791249047,-0.09114661417486693,-0.08052460977746739,1.0865381,0.9453869972586629,-0.08865479286518814,-0.07957205062696564,1.1074361,0.9500868688619213,-0.08169972166702605,-0.08165457454779317,1.2741122,0.9420248047816085,-0.09453093775783711,-0.08683475964328306,1.5509807,0.9769183099308014,0.9896729304564361,1.035898825424188,0.9748422865623931,0.9268870997793324,0.9988211317811283,0.9308087077406506,0.0
0.9782237753060756,-0.031877203455993944,-0.026308891009896383,0.9798613061491565,-0.029110400247264977,0.9745093566783825,-0.026536733824642694,-0.020174849555976985,1.0865381,0.9773604381077157,-0.02574870986310749,-0.018742584884106392,1.1074361,0.9818680129022113,-0.016370366130483382,-0.020495352573394045,1.2741122,0.9743357355177766,-0.030312913394995873,-0.02551521961385362,1.5509807,1.0179998058709103,1.0135642954928774,1.0461864668790082,1.0005502272977365,0.9608421970022681,1.022571091294659,0.9511686914677787,1.0
0.9992816956245046,0.005886686610412098,0.00941307090423167,1.0018855832013804,0.0066032249221062884,0.9923983180858738,0.011133994758138298,0.015233466296087506,1.0865381,0.9961042259109774,0.011775919590439082,0.0169251419156212,1.1074361,1.0003772304513294,0.021510715906406627,0.01573617104596419,1.2741122,0.993239329212527,0.007112771665378726,0.010297126103859446,1.5509807,1.0425597156528432,1.027230947846485,1.0521663690366962,1.0153580923015784,0.9806784954919813,1.036395658712915,0.9629950086582715,1.0
0.980207481353616,-0.02850853910395123,-0.02310098235925654,0.9816818472324528,-0.026158533638970593,0.975900664663463,-0.023360157245760446,-0.017283992289200766,1.0865381,0.9792118860836776,-0.022353609957043004,-0.015819572263643084,1.1074361,0.9834354504028214,-0.013177957571891784,-0.017668251795000887,1.2741122,0.9759344890914254,-0.02712021475251777,-0.022503476127775174,1.5509807,1.0201356396506,1.0144330738570226,1.0467064295800648,1.0019921804255703,0.96250077833486,1.0237746060311512,0.9521054790671719,1.0
1.0481666128239095,0.09589042815740434,0.09400833330333198,1.0542395821857589,0.09132771153623737,1.0349167308182077,0.10085156983561874,0.0990503713390709,1.0865381,1.040981846452938,0.10027134374660517,0.10144268571359184,1.1074361,1.0445366795830098,0.11180342551769604,0.10021255871551361,1.2741122,1.0380627108901068,0.09575131772313075,0.09601117997616619,1.5509807,1.0999348138059701,1.060203394642273,1.066426040445719,1.0515114357927007,1.027813494830354,1.0693370764497143,0.9913618123251405,1.0
0.9935187703069719,-0.0032131799367303027,0.0007209105182059091,0.9962103563837893,-0.002128071829036072,0.9880009257608553,0.0019904329477250255,0.006489531883253187,1.0865381,0.9917605530261319,0.003061227629446329,0.008121031507479774,1.1074361,0.9959546355074994,0.012110972215228864,0.006974074460987167,1.2741122,0.9885707940545239,-0.0020519090694934,0.0015852970309248623,1.5509807,1.036688089793445,1.023995185849599,1.0507290166537249,1.0119287277560312,0.9758672177934049,1.0330972159448448,0.9601952112806923,1.0
1.0056530374354558,0.017939220465188636,0.020656209331473056,1.0090585789736564,0.01791106492636057,0.9979188913304183,0.02317858816400143,0.026341921379032664,1.0865381,1.0022166166783149,0.023661688171369693,0.028309364666736128,1.1074361,1.0063044490962583,0.033674144019392616,0.02678268880405176,1.2741122,0.9992256069273917,0.018862505961915806,0.021804490658601898,1.5509807,1.0501306552749123,1.0314806935672969,1.0540890464990371,1.0204522345454494,0.986990975377863,1.0409562988195853,0.9668241324987036,1.0
0.9762195152118547,-0.03608773155356648,-0.030095441464191353,0.977482072777253,-0.0329454932688996,0.9724697352032926,-0.030665471224440452,-0.023961851821226475,1.0865381,0.9753186435214285,-0.029218562607991255,-0.022416027220160294,1.1074361,0.9798708226307485,-0.021167070594181603,-0.02404706924467899,1.2741122,0.9722797739126045,-0.03448438414223181,-0.029414351872673106,1.5509807,1.0157746631240978,1.0117202957766078,1.0455489466552046,0.9989794475058995,0.9587262022337149,1.0210828514009804,0.9498130581173149,1.0
0.9248368081503018,-0.12994771571743216,-0.11855511203823897,0.9226838133043509,-0.12160579859248936,0.9279205949445309,-0.12449922576166111,-0.11176348211784458,1.0865381,0.9288951127211551,-0.12232370595295736,-0.11125094313470635,1.1074361,0.9337014128815353,-0.11550202261026378,-0.11287488510900336,1.2741122,0.9252613116471751,-0.1273317684879221,-0.11873930507768514,1.5509807,0.9550475269771657,0.9774175253041993,1.0306188084792098,0.961488014287178,0.9092177546219145,0.9866146215192875,0.9201607703480095,0.0
