longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.59756481937981,35.606141122357975,28.46432713930012,2602.9927986454154,531.8000477112,1411.2869525876906,494.25716040704555,3.8457162184316513,1.0,205559.9487921655
-119.54103824969376,35.6635736301683,28.80175733470684,2663.312166508179,543.0718456824532,1441.92800893703,505.14289821130376,3.8975559065502177,1.0,208740.2233253254
-119.5594748594668,35.64077786496913,28.675245170582023,2641.6907387160304,539.0082262273303,1429.7660668904218,500.923171661569,3.8779917191429463,1.0,207546.89186193296
-119.62429905336596,35.57390322247657,28.28754910285212,2571.715901768793,526.2140669991708,1393.0486919083373,488.75269964879453,3.8184802824295248,1.0,203876.09634782415
-119.50613938343004,35.698248489093366,29.009072950620546,2700.749563789483,550.7903991838392,1461.5191867962046,511.0171080666941,3.929933943679352,1.0,210692.48103229966
-119.65775733289153,35.53991849216905,28.077195927541755,2534.3862352814967,518.423117127387,1373.2025040506326,482.1553642778358,3.785841771110081,1.0,201938.71041574414
-119.57838430322771,35.62491925497363,28.57457016850737,2622.860401206085,535.9838678049067,1420.0078691126791,497.8951026802334,3.8621020422138335,1.0,206623.34049834264
-119.51309913176058,35.69500383426583,28.99427904120283,2697.272399468302,550.9352374483044,1461.4984675240541,510.5794724353148,3.9272561729188853,1.0,210545.3307477034
-119.53591536570472,35.667140196988974,28.836199112993555,2669.4541059720414,544.1297863326519,1447.4366884293422,506.45235753236454,3.90259802504064,1.0,209033.71156525862
-119.6415516408184,35.56114422635288,28.201423900287914,2556.465483841134,523.3947492453715,1386.3130414352975,485.62347966379303,3.805106092417039,1.0,203095.97170782174
-119.5742048736988,35.630258785497425,28.603337549494512,2629.0584844631403,536.4927086228716,1423.778958961396,498.6101938871916,3.8670683635922263,1.0,206897.7100138796
-119.67646627832242,35.52505731791397,27.98739575445964,2518.294208939883,515.4877116612045,1366.3081366918882,478.9537306604145,3.7713807767010583,1.0,201049.2885725234
-119.59234804687597,35.610818240290925,28.502971065121045,2609.822353805346,532.7214193145546,1416.6998117786034,495.73934374454575,3.8509654943507954,1.0,205938.26867555728
-119.62244657079428,35.58046574251329,28.311715045509263,2576.0221417984935,526.5184147079954,1397.0824361559512,489.5241784181982,3.8216686077914623,1.0,204135.40719952082
-119.58320351620175,35.6179170588042,28.53146063564144,2615.369179033797,535.1427889664142,1414.3025987452563,496.23743420585447,3.856511281298675,1.0,206228.96327044442
-119.59118324598775,35.611705113353246,28.491490640446273,2607.8982782424396,532.585821962591,1412.7276343331573,494.98986172328614,3.8497879920261053,1.0,205833.0989134353
-119.46423410820694,35.745088426015265,29.270739984508094,2746.9386644678616,560.2777171815693,1486.1960932191112,519.3159608544968,3.969566251394848,1.0,213157.04586201938
-119.58890059406663,35.61323144515624,28.50344004087535,2610.0860473820103,532.9371187029019,1415.5445772672422,495.2770741478601,3.8509544708600445,1.0,205911.3584949627
-119.67436100060739,35.52578151096636,27.98087289756776,2517.145376251546,515.1380412147488,1365.073372765686,478.4589264842965,3.770886078096232,1.0,201004.9643790786
