sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1.0,0.61,0.48,0.16,1.0835,0.5405,0.2445,0.3345,9.0
2.0,0.37,0.27,0.1,0.2105,0.0855,0.0475,0.07,7.0
0.0,0.575,0.445,0.135,0.857,0.403,0.1775,0.23,8.0
0.0,0.605,0.475,0.165,0.9755,0.4275,0.2225,0.32,11.0
1.0,0.615,0.495,0.18,1.616,0.4115,0.2815,0.52,17.0
2.0,0.505,0.38,0.135,0.6275,0.2575,0.1465,0.1655,7.0
2.0,0.475,0.375,0.11,0.4775,0.2,0.0995,0.17,8.0
2.0,0.445,0.325,0.115,0.362,0.188,0.071,0.11,8.0
0.0,0.37,0.275,0.09,0.2225,0.081,0.0535,0.0605,8.0
1.0,0.555,0.43,0.16,0.875,0.2775,0.17,0.285,11.0
2.0,0.315,0.23,0.075,0.1185,0.0475,0.0285,0.042,5.0
1.0,0.625,0.48,0.185,1.3325,0.575,0.2815,0.3375,10.0
0.0,0.535,0.435,0.13,0.7175,0.3485,0.1815,0.23,9.0
1.0,0.735,0.555,0.175,2.0875,0.95,0.454,0.5305,10.0
1.0,0.465,0.37,0.13,0.4555,0.1945,0.1045,0.15,9.0
2.0,0.405,0.31,0.1,0.314,0.1365,0.0625,0.092,8.0
2.0,0.545,0.395,0.14,0.6445,0.2885,0.1595,0.2,12.0
0.0,0.555,0.475,0.135,0.7155,0.337,0.17,0.235,9.0
0.0,0.57,0.45,0.13,0.8265,0.3685,0.2155,0.26,15.0
1.0,0.53,0.405,0.15,0.656,0.3015,0.1535,0.21,10.0
2.0,0.425,0.31,0.095,0.314,0.14,0.0695,0.0695,7.0
1.0,0.56,0.45,0.14,0.8115,0.3685,0.186,0.24,10.0
1.0,0.54,0.415,0.14,0.8665,0.2895,0.1685,0.3,12.0
2.0,0.375,0.285,0.1,0.2615,0.1045,0.061,0.073,7.0
2.0,0.3,0.23,0.09,0.1775,0.0575,0.0245,0.042,7.0
1.0,0.61,0.465,0.145,1.3445,0.545,0.2705,0.2405,10.0
2.0,0.47,0.37,0.1,0.4755,0.1785,0.0825,0.142,9.0
1.0,0.51,0.39,0.14,0.8145,0.497,0.1805,0.195,8.0
0.0,0.5,0.4,0.14,0.64,0.28,0.2005,0.16,8.0
2.0,0.545,0.43,0.15,0.776,0.2855,0.1625,0.2695,10.0
1.0,0.61,0.475,0.145,1.1185,0.4845,0.2355,0.345,13.0
0.0,0.645,0.49,0.185,1.3645,0.4245,0.25,0.315,18.0
2.0,0.375,0.275,0.14,0.248,0.1065,0.0665,0.07,9.0
1.0,0.605,0.495,0.185,1.369,0.566,0.27,0.445,19.0
0.0,0.64,0.515,0.145,1.2895,0.4895,0.3,0.33,8.0
2.0,0.585,0.455,0.155,0.895,0.3645,0.17,0.3,9.0
1.0,0.65,0.495,0.175,1.2075,0.5455,0.2955,0.354,10.0
0.0,0.515,0.395,0.125,0.6975,0.3165,0.1545,0.1845,9.0
1.0,0.645,0.51,0.15,1.1845,0.4865,0.302,0.355,10.0
1.0,0.585,0.475,0.14,0.919,0.3835,0.1905,0.2775,10.0
0.0,0.59,0.45,0.155,0.9655,0.445,0.23,0.26,10.0
0.0,0.52,0.4,0.165,0.876,0.3375,0.194,0.265,13.0
0.0,0.65,0.555,0.2,1.6115,0.6885,0.2875,0.465,15.0
0.0,0.585,0.46,0.155,0.9355,0.4,0.1835,0.27,12.0
1.0,0.67,0.475,0.165,1.539,0.741,0.3295,0.4245,11.0
2.0,0.41,0.34,0.14,0.4175,0.169,0.0865,0.13,7.0
1.0,0.57,0.435,0.175,0.8955,0.4275,0.1775,0.223,10.0
1.0,0.615,0.515,0.175,1.352,0.4675,0.3115,0.39,19.0
2.0,0.46,0.345,0.11,0.4615,0.2025,0.1125,0.117,8.0
0.0,0.515,0.395,0.13,0.6335,0.267,0.1095,0.156,8.0
0.0,0.585,0.45,0.13,0.8285,0.3375,0.2135,0.245,10.0
1.0,0.55,0.435,0.175,0.832,0.3835,0.1935,0.236,9.0
2.0,0.38,0.295,0.1,0.237,0.1165,0.059,0.085,8.0
0.0,0.515,0.39,0.125,0.6965,0.3295,0.129,0.19,7.0
0.0,0.595,0.465,0.16,1.1315,0.446,0.2735,0.315,19.0
2.0,0.295,0.215,0.08,0.099,0.0385,0.024,0.04,10.0
1.0,0.615,0.47,0.17,1.0805,0.4785,0.2595,0.285,11.0
0.0,0.57,0.46,0.15,0.8695,0.3155,0.1675,0.265,10.0
1.0,0.52,0.38,0.13,0.6555,0.2495,0.1705,0.185,10.0
2.0,0.235,0.175,0.065,0.0265,0.0285,0.015,0.02,4.0
1.0,0.67,0.51,0.18,1.4375,0.6255,0.3855,0.3745,10.0
0.0,0.485,0.375,0.13,0.6275,0.2375,0.1635,0.19,10.0
0.0,0.665,0.515,0.19,1.492,0.739,0.3905,0.42,12.0
