index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
40683.0,1.0,841.0,2.0,2.0,1.0,4.0,1.0,1.0,18.08,35.0,18493.0
39708.0,5.0,1491.0,2.0,2.0,2.0,5.0,1.0,1.0,2.83,30.0,2714.0
38375.0,2.0,976.0,2.0,2.0,0.0,3.0,1.0,1.0,8.17,22.0,4506.0
21868.0,3.0,96.0,2.0,1.0,0.0,0.0,4.0,1.0,6.83,12.0,5955.0
10331.0,5.0,1442.0,2.0,0.0,1.0,2.0,0.0,1.0,28.08,3.0,13927.0
5003.0,5.0,1489.0,2.0,2.0,0.0,4.0,5.0,1.0,13.08,26.0,5355.0
15375.0,0.0,1226.0,2.0,0.0,0.0,5.0,0.0,1.0,11.17,28.0,3569.0
24952.0,0.0,1187.0,2.0,2.0,2.0,2.0,4.0,1.0,2.67,29.0,3999.0
28066.0,1.0,726.0,2.0,1.0,1.0,4.0,4.0,1.0,27.92,45.0,9523.0
26250.0,3.0,610.0,2.0,0.0,2.0,2.0,4.0,1.0,2.17,36.0,3999.0
12334.0,0.0,1220.0,2.0,1.0,1.0,2.0,0.0,1.0,11.92,14.0,7423.0
41129.0,5.0,1557.0,2.0,0.0,0.0,5.0,1.0,1.0,10.25,38.0,4979.0
21360.0,1.0,713.0,2.0,1.0,0.0,5.0,4.0,1.0,14.83,9.0,11310.0
48958.0,1.0,850.0,5.0,5.0,0.0,4.0,2.0,1.0,11.33,31.0,5289.0
1570.0,1.0,744.0,2.0,0.0,0.0,5.0,5.0,1.0,7.58,10.0,12150.0
47567.0,0.0,1175.0,5.0,5.0,0.0,4.0,2.0,1.0,11.33,25.0,2336.0
451.0,5.0,1557.0,2.0,0.0,2.0,0.0,5.0,1.0,2.17,4.0,6690.0
40942.0,1.0,723.0,2.0,2.0,0.0,1.0,1.0,1.0,13.5,37.0,3988.0
2336.0,3.0,245.0,2.0,1.0,2.0,4.0,5.0,1.0,2.17,14.0,5955.0
35799.0,1.0,735.0,2.0,4.0,0.0,1.0,1.0,1.0,22.67,5.0,11629.0
34209.0,3.0,691.0,2.0,2.0,2.0,2.0,3.0,1.0,2.25,42.0,2098.0
33752.0,1.0,736.0,2.0,2.0,0.0,0.0,3.0,1.0,18.33,38.0,5124.0
26283.0,3.0,214.0,2.0,0.0,0.0,2.0,3.0,1.0,4.33,36.0,3774.0
6551.0,1.0,857.0,2.0,1.0,0.0,5.0,5.0,1.0,14.92,33.0,5761.0
47604.0,4.0,1386.0,5.0,1.0,2.0,4.0,2.0,1.0,2.25,25.0,2614.0
35327.0,5.0,1539.0,2.0,1.0,0.0,0.0,3.0,1.0,4.75,49.0,6172.0
5541.0,5.0,1544.0,2.0,5.0,2.0,5.0,5.0,1.0,2.17,29.0,2476.0
25426.0,5.0,1546.0,2.0,2.0,0.0,2.0,4.0,1.0,23.08,31.0,7221.0
47056.0,2.0,1031.0,5.0,0.0,0.0,5.0,2.0,1.0,5.0,22.0,5942.0
2134.0,0.0,1211.0,2.0,2.0,0.0,1.0,5.0,1.0,12.25,13.0,5949.0
38269.0,1.0,844.0,2.0,0.0,0.0,5.0,1.0,1.0,9.17,21.0,7360.0
32032.0,0.0,1208.0,2.0,1.0,0.0,2.0,3.0,1.0,9.75,27.0,2050.0
35255.0,1.0,766.0,2.0,2.0,2.0,2.0,3.0,1.0,2.08,49.0,3015.0
38975.0,2.0,1089.0,2.0,2.0,0.0,1.0,1.0,1.0,14.67,25.0,7426.0
18998.0,5.0,1549.0,2.0,4.0,0.0,2.0,0.0,1.0,8.92,44.0,4896.0
38391.0,3.0,42.0,2.0,4.0,0.0,5.0,1.0,1.0,11.08,22.0,4879.0
35044.0,5.0,1546.0,2.0,2.0,0.0,1.0,3.0,1.0,14.08,47.0,6172.0
49528.0,1.0,785.0,5.0,4.0,0.0,5.0,2.0,1.0,10.42,34.0,3489.0
2087.0,5.0,1552.0,2.0,5.0,2.0,5.0,5.0,1.0,2.25,13.0,5955.0
34909.0,1.0,748.0,2.0,4.0,0.0,4.0,3.0,1.0,23.08,46.0,5939.0
4500.0,5.0,1539.0,2.0,1.0,2.0,4.0,5.0,1.0,2.25,24.0,3100.0
42769.0,3.0,427.0,2.0,0.0,0.0,2.0,1.0,1.0,5.92,48.0,3389.0
23496.0,0.0,1208.0,2.0,1.0,1.0,5.0,4.0,1.0,13.08,21.0,2480.0
23043.0,3.0,422.0,2.0,0.0,0.0,5.0,4.0,1.0,5.42,18.0,5955.0
10815.0,0.0,1210.0,2.0,4.0,0.0,0.0,0.0,1.0,5.25,6.0,9736.0
37285.0,3.0,518.0,2.0,2.0,2.0,2.0,1.0,1.0,2.83,16.0,2343.0
42920.0,3.0,42.0,2.0,4.0,0.0,2.0,1.0,1.0,7.92,49.0,3389.0
39265.0,5.0,1541.0,2.0,4.0,0.0,5.0,1.0,1.0,11.42,27.0,4979.0
26888.0,5.0,1544.0,2.0,5.0,0.0,4.0,4.0,1.0,13.0,39.0,6578.0
36868.0,3.0,427.0,2.0,0.0,0.0,3.0,1.0,1.0,11.5,13.0,7950.0
30706.0,1.0,867.0,2.0,5.0,2.0,5.0,3.0,1.0,2.17,17.0,5955.0
49743.0,1.0,777.0,5.0,1.0,0.0,0.0,2.0,1.0,17.83,35.0,3843.0
39918.0,4.0,1412.0,2.0,1.0,0.0,1.0,1.0,1.0,24.67,31.0,4149.0
34813.0,3.0,263.0,2.0,4.0,0.0,2.0,3.0,1.0,8.33,46.0,3457.0
24682.0,2.0,1089.0,2.0,2.0,0.0,1.0,4.0,1.0,14.5,27.0,5954.0
27497.0,5.0,1546.0,2.0,2.0,0.0,2.0,4.0,1.0,26.17,42.0,7221.0
43376.0,5.0,1560.0,5.0,2.0,2.0,5.0,2.0,1.0,2.17,4.0,5943.0
3164.0,2.0,1069.0,2.0,1.0,2.0,4.0,5.0,1.0,2.17,18.0,2410.0
4538.0,2.0,950.0,2.0,5.0,0.0,1.0,5.0,1.0,11.42,24.0,5806.0
21842.0,2.0,984.0,2.0,2.0,0.0,1.0,4.0,1.0,11.25,12.0,5954.0
36063.0,4.0,1387.0,2.0,1.0,0.0,1.0,1.0,1.0,25.67,8.0,7425.0
11234.0,5.0,1549.0,2.0,4.0,0.0,2.0,0.0,1.0,8.92,8.0,14933.0
3825.0,2.0,1007.0,2.0,2.0,2.0,5.0,5.0,1.0,2.33,21.0,2410.0
15126.0,0.0,1201.0,2.0,1.0,0.0,2.0,0.0,1.0,12.0,27.0,3090.0
18030.0,3.0,604.0,2.0,1.0,0.0,0.0,0.0,1.0,7.17,40.0,4007.0
35395.0,5.0,1441.0,2.0,1.0,1.0,2.0,1.0,1.0,12.42,1.0,23274.0
7170.0,5.0,1523.0,2.0,2.0,0.0,5.0,5.0,1.0,5.33,37.0,5227.0
23962.0,1.0,736.0,2.0,2.0,0.0,5.0,4.0,1.0,27.58,23.0,7893.0
18371.0,3.0,427.0,2.0,0.0,0.0,5.0,0.0,1.0,7.83,41.0,5777.0
16126.0,1.0,748.0,2.0,4.0,2.0,0.0,0.0,1.0,2.75,31.0,4427.0
12579.0,5.0,1541.0,2.0,4.0,0.0,2.0,0.0,1.0,6.08,15.0,4496.0
9703.0,1.0,704.0,2.0,1.0,0.0,5.0,5.0,1.0,13.67,48.0,6181.0
19133.0,5.0,1470.0,2.0,4.0,2.0,4.0,0.0,1.0,2.75,45.0,4501.0
21612.0,1.0,844.0,2.0,0.0,2.0,0.0,4.0,1.0,2.33,11.0,5955.0
851.0,5.0,1439.0,2.0,0.0,0.0,2.0,5.0,1.0,5.0,6.0,12150.0
1318.0,0.0,1221.0,2.0,2.0,0.0,3.0,5.0,1.0,8.5,9.0,5955.0
43753.0,4.0,1278.0,5.0,5.0,0.0,5.0,2.0,1.0,25.92,6.0,6258.0
45080.0,2.0,1074.0,5.0,1.0,0.0,5.0,2.0,1.0,15.42,13.0,5942.0
33208.0,1.0,812.0,2.0,1.0,0.0,5.0,3.0,1.0,13.58,35.0,3994.0
48200.0,2.0,1091.0,5.0,0.0,2.0,2.0,2.0,1.0,2.08,28.0,2339.0
39584.0,1.0,867.0,2.0,2.0,0.0,4.0,1.0,1.0,16.92,29.0,4566.0
7259.0,2.0,1087.0,2.0,0.0,2.0,0.0,5.0,1.0,2.17,37.0,2410.0
11081.0,5.0,1431.0,2.0,2.0,0.0,2.0,0.0,1.0,24.58,7.0,13874.0
4406.0,5.0,1474.0,2.0,0.0,0.0,5.0,5.0,1.0,7.58,23.0,6296.0
43901.0,3.0,181.0,5.0,5.0,0.0,3.0,2.0,1.0,4.08,31.0,6921.0
40823.0,4.0,1387.0,2.0,1.0,0.0,5.0,1.0,1.0,15.0,37.0,4942.0
24076.0,5.0,1451.0,2.0,1.0,2.0,4.0,4.0,1.0,2.17,24.0,4000.0
13593.0,0.0,1200.0,2.0,4.0,0.0,5.0,0.0,1.0,11.58,20.0,3090.0
31531.0,5.0,1541.0,2.0,4.0,0.0,5.0,3.0,1.0,9.25,23.0,5772.0
24738.0,1.0,764.0,2.0,4.0,0.0,4.0,4.0,1.0,22.33,28.0,3610.0
35278.0,2.0,974.0,2.0,1.0,0.0,0.0,3.0,1.0,9.08,49.0,3989.0
25792.0,2.0,1013.0,2.0,1.0,0.0,2.0,4.0,1.0,9.5,33.0,6395.0
27948.0,2.0,922.0,2.0,1.0,2.0,1.0,4.0,1.0,2.08,45.0,3999.0
1780.0,1.0,759.0,2.0,2.0,0.0,4.0,5.0,1.0,15.83,11.0,10929.0
31759.0,1.0,867.0,2.0,5.0,2.0,5.0,3.0,1.0,2.17,25.0,2098.0
6705.0,1.0,759.0,2.0,2.0,0.0,4.0,5.0,1.0,15.83,34.0,3855.0
37109.0,5.0,1541.0,2.0,4.0,0.0,2.0,1.0,1.0,8.25,14.0,4979.0
33697.0,5.0,1464.0,2.0,2.0,0.0,4.0,3.0,1.0,13.25,38.0,5761.0
20210.0,5.0,1523.0,2.0,2.0,0.0,4.0,4.0,1.0,14.0,1.0,16665.0
24013.0,5.0,1544.0,2.0,5.0,0.0,4.0,4.0,1.0,13.0,23.0,6840.0
18203.0,0.0,1226.0,2.0,0.0,0.0,5.0,0.0,1.0,8.25,41.0,3090.0
10309.0,0.0,1191.0,2.0,0.0,0.0,5.0,0.0,1.0,8.0,3.0,21207.0
25828.0,2.0,976.0,2.0,2.0,0.0,1.0,4.0,1.0,15.0,33.0,7072.0
22572.0,0.0,1187.0,2.0,2.0,2.0,2.0,4.0,1.0,2.67,16.0,3999.0
6199.0,2.0,1007.0,2.0,2.0,2.0,5.0,5.0,1.0,2.33,32.0,2410.0
30814.0,5.0,1543.0,2.0,0.0,0.0,1.0,3.0,1.0,17.5,18.0,5772.0
11538.0,5.0,1554.0,2.0,2.0,0.0,1.0,0.0,1.0,12.0,10.0,10680.0
23112.0,1.0,711.0,2.0,2.0,0.0,2.0,4.0,1.0,24.83,18.0,6277.0
47204.0,5.0,1478.0,5.0,2.0,0.0,5.0,2.0,1.0,6.08,23.0,7193.0
29223.0,3.0,42.0,2.0,4.0,2.0,4.0,3.0,1.0,2.25,6.0,5955.0
49126.0,1.0,785.0,5.0,4.0,0.0,4.0,2.0,1.0,21.33,32.0,4251.0
5140.0,1.0,812.0,2.0,1.0,2.0,4.0,5.0,1.0,2.17,27.0,2476.0
41344.0,2.0,1085.0,2.0,2.0,0.0,5.0,1.0,1.0,8.5,39.0,4896.0
22556.0,0.0,1208.0,2.0,1.0,1.0,2.0,4.0,1.0,11.25,16.0,2480.0
9571.0,5.0,1447.0,2.0,1.0,0.0,0.0,5.0,1.0,16.5,47.0,7575.0
30118.0,1.0,766.0,2.0,2.0,2.0,2.0,3.0,1.0,2.08,13.0,6375.0
10269.0,5.0,1539.0,2.0,1.0,0.0,2.0,0.0,1.0,10.25,3.0,10680.0
13745.0,2.0,975.0,2.0,4.0,0.0,2.0,0.0,1.0,5.42,20.0,5610.0
33441.0,1.0,715.0,2.0,4.0,0.0,2.0,3.0,1.0,7.25,36.0,6890.0
10663.0,5.0,1549.0,2.0,4.0,0.0,2.0,0.0,1.0,10.42,5.0,10995.0
12990.0,1.0,820.0,2.0,4.0,0.0,2.0,0.0,1.0,9.5,17.0,4230.0
21015.0,2.0,944.0,2.0,4.0,0.0,5.0,4.0,1.0,4.67,7.0,5954.0
35872.0,3.0,691.0,2.0,2.0,0.0,3.0,1.0,1.0,6.67,6.0,7950.0
1282.0,1.0,844.0,2.0,0.0,0.0,5.0,5.0,1.0,8.67,8.0,19185.0
30175.0,1.0,730.0,2.0,1.0,0.0,2.0,3.0,1.0,11.67,13.0,9170.0
29490.0,1.0,730.0,2.0,1.0,0.0,2.0,3.0,1.0,12.33,8.0,9170.0
12611.0,1.0,861.0,2.0,2.0,2.0,5.0,0.0,1.0,2.75,15.0,4427.0
39776.0,5.0,1557.0,2.0,0.0,0.0,5.0,1.0,1.0,10.25,28.0,4979.0
9309.0,2.0,955.0,2.0,4.0,0.0,5.0,5.0,1.0,11.33,46.0,5087.0
18213.0,0.0,1213.0,2.0,1.0,0.0,0.0,0.0,1.0,10.33,41.0,3090.0
15158.0,3.0,120.0,2.0,1.0,0.0,0.0,0.0,1.0,6.58,27.0,3127.0
42872.0,5.0,1462.0,2.0,5.0,1.0,4.0,1.0,1.0,15.17,48.0,8838.0
11500.0,5.0,1544.0,2.0,5.0,0.0,1.0,0.0,1.0,11.17,10.0,9945.0
8165.0,4.0,1387.0,2.0,1.0,2.0,4.0,5.0,1.0,2.33,41.0,2456.0
20844.0,5.0,1544.0,2.0,5.0,0.0,2.0,4.0,1.0,23.25,6.0,5955.0
42640.0,1.0,791.0,2.0,2.0,0.0,1.0,1.0,1.0,12.25,47.0,3988.0
