index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
29338.0,5.0,1516.0,2.0,5.0,2.0,5.0,3.0,1.0,2.33,8.0,9840.0
31106.0,5.0,1543.0,2.0,0.0,0.0,5.0,3.0,1.0,6.58,20.0,5772.0
42820.0,1.0,723.0,2.0,2.0,0.0,1.0,1.0,1.0,13.42,48.0,4251.0
10125.0,5.0,1460.0,2.0,4.0,2.0,4.0,0.0,1.0,2.75,2.0,7530.0
20409.0,1.0,736.0,2.0,2.0,0.0,5.0,4.0,1.0,27.58,3.0,12222.0
42464.0,3.0,173.0,2.0,1.0,0.0,4.0,1.0,1.0,4.92,46.0,3389.0
5552.0,2.0,1007.0,2.0,2.0,2.0,5.0,5.0,1.0,2.33,29.0,2410.0
5481.0,1.0,728.0,2.0,2.0,0.0,5.0,5.0,1.0,6.25,28.0,5507.0
31303.0,0.0,1208.0,2.0,1.0,0.0,2.0,3.0,1.0,9.75,22.0,2050.0
10455.0,3.0,427.0,2.0,0.0,0.0,2.0,0.0,1.0,5.83,4.0,9735.0
41342.0,2.0,1019.0,2.0,2.0,0.0,1.0,1.0,1.0,12.0,39.0,4896.0
47866.0,5.0,1482.0,5.0,5.0,0.0,4.0,2.0,1.0,12.75,26.0,4909.0
40642.0,2.0,1087.0,2.0,0.0,0.0,5.0,1.0,1.0,8.83,35.0,4896.0
39687.0,0.0,1208.0,2.0,1.0,0.0,0.0,1.0,1.0,7.08,30.0,1998.0
6539.0,5.0,728.0,2.0,2.0,0.0,5.0,5.0,1.0,6.25,33.0,5542.0
15429.0,5.0,1559.0,2.0,4.0,0.0,2.0,0.0,1.0,7.42,28.0,4496.0
9197.0,2.0,1014.0,2.0,0.0,2.0,2.0,5.0,1.0,2.17,46.0,2410.0
30186.0,0.0,1226.0,2.0,0.0,0.0,4.0,3.0,1.0,13.75,13.0,7056.0
15861.0,2.0,929.0,2.0,1.0,2.0,4.0,0.0,1.0,2.58,30.0,4501.0
24885.0,5.0,1546.0,2.0,2.0,0.0,2.0,4.0,1.0,26.17,28.0,7484.0
40291.0,5.0,1549.0,2.0,4.0,0.0,2.0,1.0,1.0,11.08,33.0,4979.0
39224.0,4.0,1387.0,2.0,1.0,0.0,1.0,1.0,1.0,25.67,27.0,4149.0
23560.0,1.0,812.0,2.0,1.0,0.0,5.0,4.0,1.0,15.67,21.0,5290.0
8912.0,2.0,981.0,2.0,5.0,0.0,4.0,5.0,1.0,11.75,45.0,5087.0
9400.0,2.0,1038.0,2.0,0.0,2.0,2.0,5.0,1.0,2.25,47.0,2410.0
31888.0,0.0,1231.0,2.0,5.0,0.0,1.0,3.0,1.0,9.75,26.0,2050.0
32409.0,5.0,1559.0,2.0,4.0,0.0,1.0,3.0,1.0,21.5,29.0,5772.0
28754.0,1.0,857.0,2.0,1.0,0.0,2.0,4.0,1.0,11.33,49.0,7150.0
