longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.81,33.66,24.0,7384.0,1036.0,2088.0,986.0,10.0915,500001.0,0.0
-121.34,37.95,29.0,3272.0,890.0,1745.0,847.0,1.3348,67500.0,1.0
-118.89,34.23,16.0,1391.0,306.0,885.0,282.0,5.6147,261800.0,0.0
-117.22,33.34,20.0,2357.0,533.0,1520.0,544.0,3.1736,176900.0,0.0
-122.0,38.35,16.0,3491.0,661.0,1674.0,621.0,3.8239,156500.0,1.0
-117.27,33.72,15.0,1746.0,508.0,716.0,451.0,3.0139,119200.0,0.0
-121.36,38.0,11.0,4459.0,631.0,1567.0,574.0,4.8984,136400.0,1.0
-117.02,33.81,17.0,1260.0,228.0,557.0,218.0,4.3958,127900.0,1.0
-121.0,37.66,41.0,1797.0,291.0,964.0,290.0,4.2411,166700.0,1.0
-118.24,33.95,48.0,2230.0,643.0,2177.0,585.0,0.8641,97400.0,0.0
-121.45,38.54,29.0,3585.0,1063.0,2768.0,954.0,1.7188,57600.0,1.0
-118.36,33.94,34.0,2051.0,581.0,2516.0,543.0,2.5,136900.0,0.0
-118.18,34.03,38.0,2445.0,634.0,1790.0,603.0,2.3406,135200.0,0.0
-121.04,39.22,5.0,1891.0,291.0,859.0,269.0,6.8474,171900.0,1.0
-122.11,37.41,16.0,2392.0,468.0,976.0,426.0,4.0379,362200.0,3.0
-118.46,34.0,43.0,1275.0,305.0,646.0,308.0,2.7092,337500.0,0.0
-122.02,37.3,17.0,2419.0,426.0,1664.0,441.0,5.6228,241200.0,0.0
-119.71,34.43,45.0,1786.0,569.0,1409.0,446.0,2.7388,264300.0,0.0
-117.23,34.13,26.0,2899.0,661.0,1747.0,618.0,2.2464,70400.0,1.0
-118.3,33.99,42.0,2064.0,554.0,1726.0,541.0,1.6719,95300.0,0.0
-122.0,37.9,16.0,2387.0,390.0,989.0,412.0,7.8279,361500.0,0.0
-119.18,34.15,26.0,55.0,11.0,55.0,9.0,1.125,225000.0,4.0
-118.29,33.93,36.0,726.0,147.0,488.0,143.0,1.9667,92600.0,0.0
-116.44,33.94,17.0,7963.0,1735.0,6242.0,1653.0,1.6111,56700.0,1.0
-122.45,37.72,49.0,1649.0,280.0,753.0,259.0,3.6563,244400.0,3.0
-118.02,33.8,34.0,2090.0,393.0,1109.0,404.0,4.7609,226600.0,0.0
-118.14,33.77,52.0,3054.0,778.0,1407.0,728.0,3.7337,500001.0,4.0
-118.39,34.05,36.0,709.0,131.0,353.0,132.0,6.8586,500001.0,0.0
-118.45,35.13,18.0,4175.0,1008.0,1777.0,966.0,2.6722,87500.0,1.0
-118.46,34.02,27.0,2486.0,538.0,1432.0,512.0,4.3281,310000.0,0.0
-122.23,37.8,48.0,3697.0,811.0,2054.0,763.0,3.2917,218100.0,3.0
-121.77,36.94,22.0,1290.0,283.0,1052.0,284.0,3.2093,182100.0,0.0
-121.83,38.0,24.0,5534.0,954.0,3544.0,946.0,5.2043,162400.0,1.0
-118.35,33.97,35.0,2182.0,598.0,2697.0,551.0,2.2734,131900.0,0.0
-117.62,33.41,4.0,1769.0,301.0,849.0,296.0,5.4602,244700.0,4.0
-121.31,37.97,45.0,2070.0,498.0,1272.0,482.0,2.7367,88900.0,1.0
-121.01,37.65,35.0,2725.0,462.0,1314.0,462.0,2.8125,134600.0,1.0
-122.02,38.26,18.0,3913.0,710.0,2374.0,732.0,3.8355,137000.0,1.0
-118.19,34.07,35.0,1671.0,536.0,1845.0,511.0,1.4167,156300.0,0.0
-117.96,33.85,30.0,3340.0,694.0,2352.0,671.0,3.5156,189400.0,0.0
-121.49,38.56,52.0,1710.0,477.0,1103.0,447.0,1.6827,87700.0,1.0
-116.94,33.73,11.0,6573.0,1534.0,2719.0,1414.0,2.2468,137300.0,1.0
-121.3,38.69,20.0,2456.0,497.0,1276.0,431.0,3.3906,108000.0,1.0
-118.3,33.76,37.0,1316.0,243.0,781.0,208.0,5.8995,294400.0,0.0
-118.33,33.89,44.0,3239.0,648.0,1779.0,671.0,4.2468,226300.0,0.0
-117.11,32.77,31.0,2157.0,477.0,1216.0,457.0,2.9479,94600.0,4.0
-122.48,37.76,48.0,1937.0,434.0,910.0,434.0,3.875,405400.0,3.0
-122.42,37.6,34.0,2438.0,468.0,788.0,457.0,4.4583,430000.0,4.0
-117.77,33.7,13.0,2958.0,442.0,1285.0,431.0,7.5196,350700.0,0.0
-121.24,36.83,7.0,3114.0,574.0,1749.0,545.0,4.7478,243000.0,0.0
-122.41,37.76,52.0,1570.0,393.0,1131.0,370.0,3.5583,229300.0,3.0
-120.7,35.28,26.0,3023.0,449.0,1376.0,442.0,5.4868,267600.0,1.0
-118.28,33.79,29.0,2628.0,762.0,1583.0,726.0,2.5804,239300.0,0.0
-121.32,38.02,13.0,3998.0,732.0,1969.0,641.0,4.5714,171300.0,1.0
-122.43,37.81,52.0,3172.0,528.0,1221.0,515.0,5.038,500001.0,3.0
-122.28,37.88,52.0,3688.0,588.0,1242.0,583.0,7.2392,275000.0,3.0
-119.02,35.34,33.0,2801.0,551.0,1301.0,567.0,3.4286,82700.0,1.0
-117.21,32.86,11.0,4855.0,847.0,3164.0,815.0,4.5,140400.0,4.0
-121.32,38.64,19.0,2693.0,454.0,1257.0,439.0,3.7321,113600.0,1.0
-117.27,34.12,45.0,583.0,117.0,355.0,139.0,1.9667,77300.0,1.0
-122.44,37.79,52.0,1815.0,466.0,831.0,469.0,3.2632,187500.0,3.0
-121.27,38.67,25.0,1429.0,269.0,981.0,290.0,2.1571,73800.0,1.0
-118.2,33.82,22.0,2197.0,572.0,1849.0,554.0,2.9,168800.0,4.0
-117.37,34.13,33.0,5096.0,984.0,2877.0,931.0,3.1779,77400.0,1.0
-118.34,33.88,42.0,2424.0,482.0,1158.0,452.0,4.4091,232600.0,0.0
-118.43,34.07,35.0,3163.0,626.0,1092.0,602.0,3.8582,500001.0,0.0
-118.28,33.97,25.0,2087.0,598.0,2033.0,585.0,1.65,96600.0,0.0
-118.1,34.13,36.0,3308.0,567.0,1427.0,544.0,6.86,500001.0,0.0
-118.21,34.05,37.0,1073.0,272.0,1271.0,263.0,2.8438,157700.0,0.0
-117.93,33.85,35.0,1153.0,231.0,577.0,224.0,4.0441,180100.0,0.0
-122.31,38.33,35.0,2696.0,491.0,1338.0,476.0,4.0298,295300.0,3.0
-117.42,33.97,25.0,1707.0,298.0,946.0,287.0,4.3636,120000.0,1.0
-122.44,37.8,52.0,1527.0,472.0,835.0,461.0,3.5588,500001.0,3.0
-117.11,33.1,25.0,3519.0,582.0,1558.0,583.0,5.7846,241400.0,0.0
-119.82,36.81,13.0,7689.0,1257.0,3618.0,1235.0,3.1953,112900.0,1.0
-118.24,33.94,35.0,1210.0,228.0,716.0,226.0,1.8798,98400.0,0.0
-117.76,34.09,36.0,2152.0,399.0,1358.0,389.0,3.5192,142000.0,1.0
-118.47,34.0,32.0,3187.0,579.0,825.0,527.0,4.2639,479500.0,0.0
-117.27,33.04,9.0,2743.0,469.0,1203.0,459.0,5.2987,387800.0,4.0
-121.27,38.72,14.0,2744.0,512.0,1618.0,485.0,3.6846,131300.0,1.0
-118.4,33.88,37.0,1260.0,221.0,514.0,191.0,7.7889,500001.0,0.0
-117.73,34.08,26.0,2680.0,526.0,1702.0,523.0,2.5164,156800.0,1.0
-118.06,34.11,38.0,2436.0,522.0,1034.0,544.0,3.2472,439100.0,0.0
-117.31,33.21,22.0,2559.0,643.0,1469.0,572.0,3.6528,152400.0,0.0
-122.1,37.95,38.0,3539.0,677.0,1714.0,640.0,5.3302,293000.0,3.0
-118.19,34.03,39.0,2242.0,461.0,2237.0,476.0,1.852,146800.0,0.0
-118.22,34.1,49.0,2737.0,623.0,1645.0,579.0,2.6696,135800.0,0.0
-122.03,37.98,25.0,2079.0,468.0,866.0,439.0,2.5125,216700.0,3.0
-116.29,34.18,14.0,5561.0,1211.0,3002.0,1187.0,2.6847,90000.0,1.0
-118.35,33.91,11.0,1487.0,351.0,735.0,326.0,5.0282,258300.0,0.0
-119.76,36.73,43.0,1127.0,291.0,851.0,294.0,1.4524,45500.0,1.0
-122.03,37.99,31.0,4773.0,761.0,1899.0,725.0,4.8145,177800.0,3.0
-118.35,34.18,47.0,1283.0,305.0,723.0,302.0,2.7188,248600.0,0.0
-118.12,34.17,40.0,2449.0,507.0,1115.0,488.0,3.7175,139600.0,1.0
-120.59,37.35,47.0,2577.0,464.0,1187.0,407.0,2.5382,75600.0,1.0
-118.3,33.97,44.0,1728.0,333.0,918.0,316.0,2.0,111100.0,0.0
-118.02,33.78,17.0,4393.0,716.0,2099.0,713.0,5.6015,240900.0,0.0
-122.0,38.28,28.0,1380.0,236.0,688.0,219.0,3.15,138800.0,1.0
-118.14,34.01,43.0,1171.0,369.0,1377.0,335.0,1.5863,161400.0,0.0
-118.41,33.89,34.0,4227.0,830.0,2030.0,764.0,5.7192,500001.0,0.0
-122.49,37.78,49.0,3257.0,654.0,1417.0,614.0,3.2984,329800.0,3.0
-118.45,34.19,36.0,2222.0,562.0,1518.0,520.0,3.3571,232200.0,0.0
-117.02,34.87,17.0,2796.0,594.0,1484.0,609.0,2.5172,105800.0,1.0
-122.44,37.79,52.0,2670.0,877.0,1158.0,823.0,3.1477,500001.0,3.0
-117.14,32.79,29.0,4144.0,1073.0,3280.0,1072.0,2.6435,171400.0,4.0
-122.28,37.86,52.0,2806.0,757.0,1227.0,717.0,2.3812,162900.0,3.0
-118.25,34.24,28.0,2863.0,491.0,1323.0,486.0,4.0039,271100.0,0.0
-118.28,33.84,43.0,1147.0,233.0,982.0,229.0,3.5,171300.0,0.0
-119.01,35.26,19.0,3964.0,847.0,2138.0,810.0,3.1378,81100.0,1.0
-121.36,38.03,27.0,2616.0,488.0,1272.0,471.0,3.3462,116400.0,1.0
-117.25,32.76,40.0,2226.0,454.0,980.0,420.0,4.8295,386400.0,4.0
-118.05,33.86,18.0,3623.0,548.0,1730.0,521.0,7.3518,335600.0,0.0
-118.3,34.07,49.0,1515.0,371.0,973.0,358.0,2.0673,229200.0,0.0
-121.38,38.65,23.0,2657.0,516.0,1344.0,513.0,3.5517,134600.0,1.0
-118.38,33.86,43.0,1730.0,356.0,887.0,368.0,5.1145,340500.0,0.0
-117.09,32.68,29.0,2532.0,609.0,2296.0,574.0,2.0801,103900.0,4.0
-122.49,37.57,35.0,3057.0,595.0,928.0,582.0,4.2891,271900.0,4.0
-117.91,33.83,17.0,1310.0,345.0,711.0,335.0,2.8,167800.0,0.0
-118.08,33.89,35.0,2223.0,370.0,1162.0,374.0,4.125,162500.0,0.0
-118.31,34.41,24.0,3073.0,659.0,2048.0,614.0,2.1866,126800.0,0.0
-118.33,34.18,46.0,3015.0,752.0,1594.0,729.0,4.5,254000.0,0.0
-121.42,38.54,16.0,1777.0,240.0,866.0,255.0,4.8603,142900.0,1.0
-122.46,37.74,52.0,2785.0,366.0,1030.0,351.0,10.7372,500001.0,3.0
-118.34,33.91,30.0,4297.0,1111.0,2450.0,1021.0,3.2321,202300.0,0.0
-116.37,33.74,18.0,3452.0,859.0,2188.0,686.0,2.1417,75500.0,1.0
-117.68,34.03,7.0,4459.0,985.0,2697.0,905.0,4.8359,162500.0,1.0
-118.35,34.06,52.0,1554.0,302.0,799.0,317.0,2.5927,170900.0,0.0
-121.94,37.72,28.0,1711.0,313.0,1025.0,306.0,3.4934,235800.0,1.0
-121.36,38.02,36.0,1585.0,345.0,728.0,331.0,2.6023,99100.0,1.0
-121.49,38.49,30.0,3998.0,725.0,2177.0,681.0,2.6776,93400.0,1.0
-117.09,32.74,43.0,2276.0,446.0,1105.0,399.0,2.1552,108300.0,4.0
-122.06,37.79,13.0,5975.0,1558.0,2558.0,1497.0,2.3125,174400.0,3.0
-118.41,33.92,35.0,1473.0,280.0,709.0,251.0,4.4539,265800.0,0.0
-118.39,34.07,42.0,2846.0,618.0,1237.0,557.0,4.8304,500001.0,0.0
-121.49,38.58,44.0,3369.0,772.0,1454.0,606.0,2.6125,114300.0,1.0
-118.29,33.96,52.0,1584.0,296.0,836.0,284.0,3.7895,141700.0,0.0
-119.2,36.3,17.0,1469.0,379.0,1088.0,341.0,1.875,51600.0,1.0
-118.0,34.14,34.0,1745.0,479.0,1103.0,478.0,3.4432,176400.0,1.0
-117.1,32.75,16.0,2610.0,612.0,2801.0,652.0,1.8981,78800.0,4.0
-119.81,34.44,25.0,2984.0,551.0,1530.0,523.0,4.0723,229100.0,4.0
-121.95,37.26,18.0,3697.0,713.0,2248.0,712.0,4.5484,244800.0,0.0
-120.98,37.64,26.0,1815.0,437.0,1467.0,399.0,1.9375,94600.0,1.0
-117.31,33.18,15.0,4186.0,868.0,2221.0,816.0,4.0568,216100.0,4.0
-122.04,37.63,25.0,2577.0,646.0,1577.0,620.0,2.2548,156300.0,3.0
-118.22,34.09,36.0,1447.0,662.0,2239.0,626.0,2.5195,171900.0,0.0
-118.19,33.89,31.0,1621.0,361.0,1182.0,364.0,4.3309,146600.0,0.0
-121.22,38.79,14.0,2087.0,534.0,1457.0,522.0,1.625,72100.0,1.0
-118.33,33.99,44.0,2255.0,565.0,1056.0,527.0,2.1862,187500.0,0.0
-118.14,34.05,36.0,2332.0,633.0,2540.0,628.0,2.75,192300.0,0.0
-117.89,33.78,32.0,1646.0,514.0,1427.0,532.0,2.4107,177700.0,0.0
-118.28,34.06,52.0,1453.0,363.0,1154.0,363.0,3.0089,185600.0,0.0
-118.45,34.17,29.0,2851.0,719.0,1497.0,665.0,3.6769,364300.0,0.0
-118.32,33.9,24.0,6239.0,1242.0,2726.0,1167.0,4.5,287500.0,0.0
-122.33,41.06,33.0,2370.0,473.0,1714.0,464.0,1.9676,65600.0,1.0
-117.83,33.75,23.0,2899.0,461.0,1179.0,428.0,4.3587,142300.0,0.0
-117.29,34.43,23.0,3913.0,834.0,2109.0,752.0,2.4607,90800.0,1.0
-120.98,37.64,39.0,2912.0,554.0,1496.0,518.0,3.4722,97300.0,1.0
-118.3,34.05,32.0,2452.0,622.0,1621.0,581.0,2.25,122600.0,0.0
-122.48,37.58,31.0,2789.0,489.0,1227.0,476.0,4.8603,500001.0,4.0
-118.35,33.97,35.0,932.0,286.0,1060.0,262.0,2.6458,150000.0,0.0
-117.24,32.8,4.0,32.0,7.0,52.0,7.0,3.0,112500.0,4.0
-117.5,34.45,7.0,8517.0,1558.0,4862.0,1453.0,4.5266,131100.0,1.0
-122.52,37.98,17.0,2118.0,472.0,1710.0,472.0,4.5357,351100.0,3.0
-122.29,37.37,16.0,49.0,11.0,46.0,9.0,4.6563,500001.0,3.0
-117.98,33.71,25.0,3312.0,579.0,2032.0,599.0,5.6168,245800.0,0.0
-118.29,34.09,32.0,2179.0,661.0,2588.0,628.0,2.1437,177800.0,0.0
-120.45,36.77,52.0,2256.0,486.0,1172.0,455.0,2.1563,73800.0,1.0
-117.42,34.12,8.0,4953.0,906.0,2683.0,843.0,4.3898,141700.0,1.0
-118.09,34.12,45.0,1819.0,537.0,1424.0,532.0,2.7262,286700.0,0.0
-118.27,34.14,35.0,2469.0,428.0,1492.0,431.0,4.4583,234900.0,0.0
-122.5,37.77,52.0,1711.0,252.0,629.0,253.0,10.7958,500001.0,3.0
-118.28,34.02,35.0,2863.0,762.0,2319.0,646.0,2.7222,162500.0,0.0
-118.32,34.1,29.0,1818.0,588.0,1197.0,545.0,2.2969,185400.0,0.0
-118.29,34.1,52.0,1075.0,377.0,645.0,353.0,1.1468,212500.0,0.0
-117.98,33.73,26.0,1394.0,634.0,2612.0,552.0,3.3468,175000.0,0.0
-121.77,37.66,34.0,3333.0,500.0,1292.0,489.0,5.1298,163500.0,1.0
-117.95,33.94,35.0,2395.0,493.0,1292.0,434.0,2.3882,107600.0,0.0
-118.08,33.92,35.0,2511.0,542.0,1625.0,513.0,3.5,151900.0,0.0
-118.26,34.01,42.0,1887.0,556.0,1318.0,536.0,1.7743,118800.0,0.0
-118.44,34.04,30.0,1709.0,638.0,890.0,568.0,1.5556,281300.0,0.0
-121.3,38.0,12.0,2725.0,684.0,2711.0,604.0,2.539,121600.0,1.0
-117.15,32.77,25.0,3208.0,847.0,1531.0,788.0,2.9184,106300.0,4.0
-118.26,33.97,29.0,2732.0,926.0,1683.0,881.0,1.3241,101400.0,0.0
-121.79,37.24,16.0,3595.0,611.0,1843.0,612.0,5.1097,254500.0,0.0
-118.24,33.98,39.0,1868.0,567.0,1511.0,523.0,1.5781,137500.0,0.0
-119.34,36.3,23.0,1818.0,342.0,862.0,312.0,2.1439,85700.0,1.0
-118.35,33.93,23.0,2372.0,890.0,2721.0,828.0,2.2429,183300.0,0.0
-118.05,34.1,30.0,1739.0,572.0,1277.0,527.0,3.1645,262500.0,0.0
-122.07,37.87,11.0,9169.0,1249.0,4002.0,1201.0,8.7991,439200.0,3.0
-121.98,37.26,25.0,2339.0,624.0,1839.0,562.0,3.7226,250000.0,0.0
-122.38,40.58,17.0,2690.0,521.0,1286.0,442.0,3.5536,116700.0,1.0
-118.02,33.87,31.0,3239.0,654.0,1562.0,614.0,5.0151,203700.0,0.0
-118.14,33.72,40.0,2831.0,796.0,1410.0,723.0,3.1912,206500.0,4.0
-121.99,37.29,27.0,6303.0,959.0,2304.0,942.0,5.8415,335600.0,0.0
-118.12,34.09,52.0,1495.0,338.0,1090.0,312.0,3.0833,211000.0,0.0
-118.41,34.08,28.0,2707.0,817.0,3295.0,764.0,2.2663,500001.0,0.0
-121.87,39.75,37.0,1851.0,449.0,1374.0,449.0,3.2042,96600.0,1.0
-119.75,35.5,7.0,4289.0,764.0,1679.0,585.0,2.9559,109800.0,1.0
-118.13,33.86,36.0,3716.0,662.0,1775.0,624.0,4.3875,188700.0,0.0
-117.33,33.87,9.0,969.0,199.0,523.0,159.0,4.15,156300.0,1.0
-121.83,36.61,23.0,2918.0,668.0,1755.0,577.0,3.5473,141400.0,0.0
-121.9,39.66,52.0,1097.0,224.0,462.0,208.0,2.9063,98300.0,0.0
-118.02,34.11,25.0,3057.0,538.0,1581.0,521.0,5.5357,233100.0,1.0
-118.06,34.1,36.0,4165.0,681.0,2103.0,658.0,4.1169,286700.0,0.0
-118.48,34.0,33.0,1785.0,283.0,839.0,284.0,5.0,479000.0,0.0
-120.06,37.77,13.0,1860.0,400.0,1077.0,410.0,2.9079,156300.0,1.0
-118.29,33.95,52.0,1026.0,199.0,583.0,193.0,3.5,287500.0,0.0
-118.19,34.67,17.0,2121.0,539.0,731.0,251.0,2.7697,100300.0,1.0
-122.15,37.45,52.0,1235.0,202.0,495.0,189.0,5.5381,500001.0,3.0
-121.97,36.97,25.0,3137.0,751.0,1812.0,671.0,2.9821,207800.0,4.0
-118.35,33.92,19.0,3292.0,787.0,1592.0,769.0,4.1445,235600.0,0.0
-121.34,38.66,19.0,3268.0,437.0,1355.0,469.0,4.5278,94600.0,1.0
-121.33,38.63,24.0,3157.0,614.0,1566.0,642.0,3.5333,131000.0,1.0
-118.2,34.12,42.0,1580.0,508.0,1779.0,483.0,2.1781,162500.0,0.0
-118.09,33.99,39.0,2556.0,619.0,1626.0,568.0,2.8333,161400.0,0.0
-118.1,33.9,25.0,2399.0,471.0,1376.0,479.0,4.3125,151600.0,0.0
-121.29,37.98,37.0,2192.0,431.0,949.0,412.0,3.2614,86400.0,1.0
-117.06,32.73,36.0,1612.0,334.0,846.0,335.0,3.4609,132500.0,4.0
-118.38,34.04,26.0,2107.0,739.0,1081.0,743.0,2.8239,269700.0,0.0
-122.26,37.48,44.0,1808.0,303.0,735.0,306.0,5.3991,447400.0,4.0
-118.15,33.86,31.0,2228.0,478.0,1168.0,449.0,3.2813,169300.0,0.0
-116.99,33.76,33.0,3379.0,648.0,1414.0,595.0,3.0396,92900.0,1.0
-118.03,33.83,26.0,1316.0,252.0,866.0,250.0,5.7079,179500.0,0.0
-122.43,37.79,52.0,2609.0,622.0,1687.0,564.0,4.0,500001.0,3.0
-118.03,33.95,36.0,1631.0,243.0,853.0,261.0,4.375,170800.0,0.0
-116.93,32.82,16.0,2582.0,584.0,1271.0,548.0,2.7778,163900.0,0.0
-120.99,37.66,32.0,2696.0,517.0,1189.0,523.0,2.9643,142600.0,1.0
-121.44,38.63,35.0,2254.0,435.0,1486.0,469.0,2.5208,90500.0,1.0
-122.06,37.98,20.0,2342.0,468.0,1265.0,467.0,4.3687,162500.0,3.0
-121.26,38.72,13.0,3137.0,511.0,1410.0,461.0,4.3288,123600.0,1.0
-121.29,37.95,52.0,2198.0,464.0,1301.0,438.0,1.9722,95300.0,1.0
-118.1,33.93,31.0,2361.0,524.0,1325.0,436.0,3.5,160900.0,0.0
-118.14,34.07,49.0,2552.0,636.0,1371.0,594.0,3.0878,225000.0,0.0
-118.3,34.09,31.0,1706.0,689.0,1859.0,636.0,2.4926,267500.0,0.0
-118.7,34.29,27.0,3163.0,623.0,1639.0,588.0,3.5192,208800.0,0.0
-122.47,37.78,43.0,2635.0,654.0,1292.0,643.0,3.5076,462900.0,3.0
-118.71,34.27,20.0,9659.0,1717.0,4276.0,1693.0,4.0,233100.0,0.0
-118.33,34.07,52.0,1589.0,527.0,1185.0,484.0,1.9688,187500.0,2.0
-121.98,37.28,27.0,3046.0,588.0,1530.0,571.0,3.7604,243400.0,0.0
-118.06,34.11,25.0,4297.0,956.0,1739.0,871.0,3.9167,290300.0,1.0
-118.39,34.15,35.0,2836.0,553.0,1208.0,569.0,5.2887,452100.0,0.0
-118.39,33.88,31.0,2520.0,534.0,1131.0,478.0,5.8596,500001.0,0.0
-118.3,33.86,37.0,1664.0,446.0,1580.0,434.0,3.1429,165500.0,0.0
-118.35,33.91,30.0,3023.0,715.0,1839.0,661.0,4.3333,232200.0,0.0
-121.31,38.67,25.0,2298.0,513.0,1334.0,479.0,3.0293,120000.0,1.0
-118.07,33.91,34.0,1434.0,290.0,1021.0,268.0,4.0357,152800.0,0.0
-117.7,33.57,8.0,4231.0,711.0,1841.0,705.0,5.4747,276300.0,0.0
-122.03,38.0,10.0,4034.0,657.0,1524.0,628.0,4.6563,163900.0,3.0
-124.14,40.59,23.0,1853.0,472.0,753.0,354.0,2.5536,79300.0,4.0
-118.42,34.06,23.0,3428.0,959.0,2475.0,938.0,4.3594,500001.0,0.0
-122.02,37.35,17.0,2493.0,552.0,1423.0,527.0,5.8596,284000.0,0.0
-117.94,33.81,19.0,1435.0,290.0,880.0,293.0,3.7292,261300.0,0.0
-121.95,37.32,29.0,3821.0,719.0,1825.0,718.0,4.6354,290900.0,0.0
-122.33,37.55,43.0,3223.0,632.0,1122.0,572.0,6.1092,500001.0,4.0
-118.18,33.89,35.0,1586.0,348.0,1074.0,352.0,4.1776,142500.0,0.0
-120.97,37.69,13.0,3369.0,786.0,1894.0,763.0,2.9485,167800.0,1.0
-119.68,36.8,19.0,4032.0,795.0,1883.0,724.0,2.8875,92900.0,1.0
-117.23,32.85,23.0,2616.0,501.0,1319.0,468.0,3.4398,500001.0,4.0
-119.77,36.76,52.0,1547.0,399.0,1438.0,390.0,1.8533,54600.0,1.0
-117.83,33.81,25.0,2610.0,469.0,1273.0,459.0,5.4155,248900.0,0.0
-119.84,34.45,5.0,2355.0,536.0,1247.0,527.0,3.2312,118800.0,4.0
-117.23,34.14,22.0,2541.0,544.0,1133.0,522.0,3.2279,89500.0,1.0
-118.33,33.91,28.0,2118.0,447.0,1162.0,381.0,3.0417,233300.0,0.0
-121.3,37.98,30.0,2532.0,549.0,1372.0,516.0,1.9485,93800.0,1.0
-118.18,33.79,16.0,2772.0,812.0,1301.0,754.0,2.8348,160300.0,0.0
-118.07,33.83,37.0,2422.0,439.0,1117.0,437.0,5.0544,263600.0,0.0
-119.77,36.74,52.0,729.0,190.0,632.0,184.0,2.0242,69700.0,1.0
-118.05,34.1,41.0,2081.0,459.0,1171.0,461.0,3.6336,210400.0,0.0
-121.34,38.42,19.0,4065.0,821.0,2099.0,830.0,3.6875,239900.0,1.0
-118.41,34.03,43.0,2900.0,772.0,1391.0,725.0,3.8158,500001.0,0.0
-121.29,38.03,16.0,3182.0,569.0,1335.0,536.0,3.6693,129700.0,1.0
-121.02,37.68,8.0,5045.0,959.0,2471.0,871.0,3.0542,108500.0,1.0
-122.1,37.4,30.0,3171.0,890.0,2427.0,807.0,3.2656,254700.0,3.0
-117.68,34.08,25.0,1833.0,299.0,691.0,282.0,3.6875,153000.0,1.0
-117.94,33.86,13.0,2121.0,479.0,1586.0,463.0,3.0,133300.0,0.0
-122.41,37.59,5.0,2863.0,645.0,1820.0,646.0,3.1032,263000.0,4.0
-121.83,38.02,30.0,1492.0,272.0,811.0,276.0,3.4222,98900.0,1.0
-117.29,34.15,34.0,730.0,155.0,509.0,148.0,1.5455,61300.0,1.0
-117.25,34.12,29.0,3328.0,746.0,2230.0,662.0,2.6518,72800.0,1.0
-118.09,33.89,35.0,2413.0,515.0,1427.0,446.0,5.0829,189400.0,0.0
-118.3,34.07,36.0,4518.0,892.0,2031.0,871.0,3.1875,258300.0,0.0
-118.22,33.98,39.0,1702.0,551.0,1411.0,481.0,1.9052,148800.0,0.0
-117.88,33.83,24.0,4365.0,824.0,2353.0,734.0,5.5924,220500.0,0.0
-122.27,37.85,52.0,2045.0,536.0,1010.0,484.0,2.9076,154500.0,3.0
-122.5,37.76,39.0,3048.0,633.0,1741.0,603.0,3.1711,268400.0,4.0
