index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
23449.0,1.0,871.0,2.0,4.0,0.0,5.0,4.0,1.0,10.92,20.0,6666.0
17084.0,5.0,1516.0,2.0,5.0,0.0,4.0,0.0,1.0,12.25,36.0,3357.0
9600.0,2.0,969.0,2.0,3.0,2.0,1.0,5.0,1.0,2.25,48.0,2410.0
26335.0,5.0,1551.0,2.0,1.0,0.0,4.0,4.0,1.0,6.08,36.0,6578.0
9148.0,2.0,929.0,2.0,1.0,0.0,4.0,5.0,1.0,5.92,45.0,5954.0
27183.0,5.0,1451.0,2.0,1.0,2.0,4.0,4.0,1.0,2.08,41.0,4000.0
10921.0,2.0,933.0,2.0,2.0,2.0,3.0,0.0,1.0,2.75,7.0,14672.0
22183.0,1.0,878.0,2.0,1.0,2.0,4.0,4.0,1.0,2.08,14.0,5955.0
44781.0,1.0,729.0,5.0,2.0,0.0,4.0,2.0,1.0,17.92,11.0,15288.0
14296.0,2.0,1007.0,2.0,2.0,0.0,3.0,0.0,1.0,5.75,23.0,4020.0
16245.0,3.0,35.0,2.0,0.0,0.0,5.0,0.0,1.0,7.42,32.0,3302.0
32462.0,0.0,1208.0,2.0,1.0,0.0,2.0,3.0,1.0,9.75,30.0,2050.0
36186.0,5.0,1493.0,2.0,0.0,2.0,2.0,1.0,1.0,2.83,9.0,7425.0
7291.0,3.0,131.0,2.0,0.0,0.0,2.0,5.0,1.0,6.0,37.0,2844.0
19486.0,5.0,1530.0,2.0,0.0,0.0,2.0,0.0,1.0,4.75,47.0,3357.0
48264.0,2.0,1495.0,5.0,1.0,0.0,0.0,2.0,1.0,8.17,28.0,3533.0
41958.0,3.0,113.0,2.0,4.0,0.0,2.0,1.0,1.0,7.83,43.0,3389.0
35816.0,3.0,113.0,2.0,4.0,0.0,2.0,1.0,1.0,7.83,6.0,9242.0
14015.0,3.0,175.0,2.0,0.0,0.0,5.0,0.0,1.0,8.83,9.0,10470.0
18679.0,1.0,857.0,2.0,1.0,2.0,4.0,0.0,1.0,2.75,43.0,4007.0
790.0,2.0,925.0,2.0,2.0,0.0,1.0,5.0,1.0,12.33,6.0,5954.0
2146.0,2.0,949.0,2.0,4.0,0.0,2.0,5.0,1.0,8.92,13.0,5954.0
27974.0,1.0,881.0,2.0,2.0,0.0,2.0,4.0,1.0,25.58,45.0,4748.0
49433.0,1.0,850.0,5.0,5.0,0.0,4.0,2.0,1.0,12.33,33.0,6219.0
40953.0,2.0,946.0,2.0,2.0,0.0,3.0,1.0,1.0,6.42,37.0,4506.0
13722.0,3.0,93.0,2.0,5.0,2.0,3.0,0.0,1.0,2.92,20.0,4500.0
4677.0,3.0,84.0,2.0,1.0,0.0,0.0,5.0,1.0,7.58,25.0,2463.0
46155.0,5.0,1519.0,5.0,2.0,0.0,0.0,2.0,1.0,20.33,18.0,5232.0
33648.0,2.0,945.0,2.0,1.0,0.0,5.0,3.0,1.0,13.83,38.0,5720.0
19115.0,2.0,1038.0,2.0,0.0,0.0,5.0,0.0,1.0,7.75,45.0,4020.0
37733.0,5.0,1549.0,2.0,4.0,0.0,2.0,1.0,1.0,11.08,18.0,6582.0
14124.0,5.0,1541.0,2.0,4.0,0.0,2.0,0.0,1.0,7.58,22.0,4496.0
39225.0,4.0,1387.0,2.0,1.0,0.0,5.0,1.0,1.0,15.0,27.0,4149.0
21263.0,1.0,867.0,2.0,5.0,0.0,5.0,4.0,1.0,15.67,8.0,14040.0
35332.0,1.0,746.0,2.0,5.0,0.0,1.0,3.0,1.0,10.58,49.0,5939.0
451.0,3.0,355.0,2.0,0.0,2.0,2.0,5.0,1.0,2.25,4.0,6165.0
42919.0,3.0,619.0,2.0,5.0,0.0,1.0,1.0,1.0,8.08,49.0,3389.0
47263.0,1.0,806.0,5.0,4.0,0.0,5.0,2.0,1.0,11.33,23.0,6248.0
16938.0,2.0,1014.0,2.0,0.0,0.0,3.0,0.0,1.0,9.08,35.0,4020.0
32309.0,5.0,1530.0,2.0,0.0,2.0,2.0,3.0,1.0,2.25,29.0,2150.0
32477.0,5.0,1507.0,2.0,4.0,2.0,0.0,3.0,1.0,2.17,30.0,2465.0
1405.0,1.0,762.0,2.0,5.0,0.0,4.0,5.0,1.0,11.42,10.0,20445.0
