RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7100.0,15572787.0,1314.0,748.0,0.0,1.0,33.0,9.0,0.0,2.0,1.0,0.0,95500.67,0.0
8962.0,15592386.0,2654.0,691.0,0.0,1.0,34.0,7.0,0.0,2.0,1.0,0.0,15378.23,0.0
9641.0,15739692.0,876.0,661.0,0.0,0.0,49.0,4.0,0.0,2.0,1.0,1.0,96444.88,0.0
4781.0,15721730.0,1230.0,655.0,1.0,0.0,36.0,5.0,146748.89,1.0,1.0,1.0,130567.37,0.0
8897.0,15589488.0,2549.0,591.0,0.0,1.0,34.0,5.0,0.0,2.0,1.0,0.0,7387.8,0.0
2687.0,15652069.0,2420.0,652.0,0.0,1.0,38.0,7.0,109799.22,1.0,0.0,1.0,78854.41,0.0
8881.0,15776985.0,1051.0,593.0,0.0,1.0,37.0,10.0,0.0,2.0,1.0,0.0,169804.4,0.0
8051.0,15683524.0,230.0,573.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,98896.06,0.0
6379.0,15756926.0,2296.0,582.0,0.0,0.0,36.0,9.0,93816.7,1.0,1.0,0.0,121778.72,0.0
9074.0,15698749.0,866.0,718.0,0.0,0.0,46.0,2.0,0.0,1.0,1.0,1.0,139911.58,1.0
8094.0,15577999.0,1871.0,706.0,0.0,1.0,40.0,2.0,0.0,1.0,1.0,0.0,181224.56,0.0
7207.0,15641170.0,494.0,732.0,0.0,0.0,32.0,3.0,0.0,1.0,1.0,1.0,80630.41,1.0
6749.0,15611157.0,633.0,763.0,2.0,1.0,37.0,6.0,0.0,2.0,0.0,1.0,69676.55,0.0
7604.0,15753343.0,2473.0,534.0,0.0,1.0,45.0,5.0,0.0,1.0,0.0,0.0,162515.66,0.0
7879.0,15741719.0,847.0,732.0,1.0,0.0,30.0,9.0,102723.15,1.0,1.0,1.0,130224.73,0.0
3057.0,1559086.0,1240.0,616.0,2.0,1.0,58.0,2.0,0.0,1.0,1.0,0.0,131083.56,1.0
5983.0,15644725.0,1589.0,745.0,2.0,1.0,50.0,3.0,54817.55,1.0,1.0,1.0,151411.5,0.0
4064.0,15597914.0,2098.0,645.0,0.0,1.0,30.0,10.0,0.0,2.0,1.0,0.0,166799.28,0.0
4617.0,15640953.0,2655.0,641.0,2.0,0.0,49.0,2.0,0.0,2.0,1.0,0.0,145792.01,0.0
6836.0,15777892.0,1242.0,657.0,2.0,1.0,47.0,5.0,0.0,1.0,1.0,0.0,125079.65,1.0
7097.0,15702669.0,2305.0,704.0,0.0,1.0,34.0,10.0,0.0,2.0,1.0,0.0,170195.4,0.0
5606.0,15652782.0,2216.0,663.0,0.0,0.0,38.0,5.0,0.0,2.0,1.0,0.0,167030.51,0.0
5704.0,15570086.0,2803.0,694.0,0.0,1.0,36.0,2.0,0.0,2.0,1.0,0.0,162922.65,0.0
9052.0,15681656.0,605.0,705.0,2.0,1.0,44.0,4.0,0.0,2.0,1.0,1.0,126816.58,0.0
8990.0,15631871.0,2888.0,631.0,0.0,1.0,48.0,8.0,89349.47,1.0,1.0,0.0,145796.32,0.0
6254.0,15688880.0,2645.0,717.0,0.0,0.0,38.0,8.0,0.0,2.0,1.0,0.0,108891.3,0.0
