longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.43,34.04,28.0,2558.0,582.0,779.0,587.0,3.5652,500001.0,0.0
-118.24,33.97,20.0,564.0,147.0,638.0,152.0,2.6667,110200.0,0.0
-122.15,37.46,52.0,2197.0,502.0,1091.0,471.0,4.2672,500001.0,3.0
-117.87,33.74,28.0,2522.0,830.0,2235.0,793.0,1.6486,187500.0,0.0
-117.12,32.7,36.0,722.0,212.0,823.0,204.0,1.3889,93400.0,4.0
-119.29,34.26,32.0,1727.0,429.0,888.0,391.0,2.93,183800.0,4.0
-120.08,37.04,8.0,3958.0,659.0,1756.0,588.0,3.8304,179500.0,1.0
-118.34,34.02,52.0,708.0,176.0,360.0,168.0,3.625,235600.0,0.0
-118.36,34.17,27.0,51.0,18.0,41.0,14.0,2.375,162500.0,0.0
-121.83,37.35,17.0,1485.0,554.0,1423.0,549.0,1.2094,187500.0,0.0
-122.69,38.46,14.0,3866.0,522.0,1329.0,514.0,10.2811,500001.0,0.0
-117.07,32.72,36.0,1274.0,265.0,629.0,237.0,3.6111,160000.0,4.0
-118.39,33.95,31.0,2503.0,618.0,1030.0,543.0,4.1645,362500.0,0.0
-118.32,33.94,42.0,2862.0,588.0,1390.0,553.0,4.0231,179800.0,0.0
-121.75,36.91,32.0,1008.0,246.0,1040.0,235.0,3.25,186700.0,0.0
-118.03,33.99,32.0,2621.0,459.0,1168.0,454.0,3.8125,162500.0,0.0
-121.3,38.67,36.0,1584.0,234.0,557.0,236.0,4.0,187800.0,1.0
-121.28,38.14,43.0,1453.0,258.0,688.0,259.0,4.5221,136800.0,1.0
-117.11,32.75,20.0,1657.0,446.0,782.0,428.0,1.4886,73500.0,1.0
-118.46,34.22,20.0,1808.0,534.0,1040.0,513.0,2.8333,162500.0,0.0
-118.29,33.91,36.0,1240.0,306.0,891.0,272.0,4.4491,162500.0,0.0
-122.28,37.85,52.0,2593.0,554.0,1277.0,521.0,3.7381,157700.0,3.0
-118.13,34.16,24.0,3323.0,795.0,1165.0,741.0,2.4667,258300.0,0.0
-118.15,33.93,42.0,2159.0,532.0,1265.0,518.0,1.9937,162900.0,0.0
-117.07,33.11,16.0,2423.0,524.0,1130.0,522.0,2.3421,136700.0,0.0
-117.28,33.0,26.0,8056.0,1617.0,3440.0,1534.0,4.8036,383300.0,4.0
-118.19,33.77,52.0,2563.0,468.0,1746.0,472.0,4.0846,160900.0,4.0
-118.3,34.01,36.0,1058.0,207.0,667.0,222.0,3.1806,117800.0,0.0
-116.17,33.63,15.0,4552.0,804.0,2801.0,742.0,3.6731,87500.0,1.0
-121.37,38.41,16.0,2579.0,552.0,1626.0,581.0,3.1364,146600.0,1.0
-118.0,33.92,32.0,2427.0,546.0,1588.0,532.0,3.8304,208900.0,0.0
-118.1,34.16,37.0,1143.0,178.0,494.0,171.0,3.6,500001.0,0.0
-118.13,34.06,42.0,966.0,228.0,543.0,220.0,3.375,213200.0,0.0
-122.34,37.53,33.0,2962.0,431.0,1040.0,411.0,6.58,409300.0,4.0
-117.95,33.69,17.0,6368.0,1042.0,3071.0,1030.0,6.2401,251000.0,0.0
-117.85,33.83,17.0,2744.0,517.0,946.0,518.0,4.6042,500001.0,0.0
-117.06,33.04,5.0,4552.0,1042.0,2680.0,1043.0,3.3479,203400.0,0.0
-117.12,32.75,21.0,1877.0,548.0,1052.0,521.0,2.3882,120400.0,4.0
-122.16,37.47,43.0,1254.0,293.0,688.0,288.0,2.3882,261800.0,3.0
-118.3,34.07,36.0,1610.0,559.0,1391.0,545.0,1.9485,237500.0,0.0
-118.18,33.8,33.0,2782.0,822.0,1807.0,725.0,2.8299,165500.0,4.0
-117.33,33.17,13.0,4294.0,1013.0,5558.0,972.0,2.6981,177500.0,0.0
-118.47,34.25,29.0,885.0,217.0,613.0,204.0,3.0,213800.0,0.0
-118.3,33.89,40.0,3100.0,764.0,1689.0,740.0,2.9453,208800.0,0.0
-122.34,37.97,33.0,2869.0,518.0,1260.0,486.0,3.2024,123500.0,3.0
-121.19,37.84,41.0,2471.0,571.0,979.0,544.0,1.9167,177800.0,1.0
