sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
0.0,0.58,0.45,0.155,0.874,0.3815,0.207,0.265,7.0
2.0,0.41,0.32,0.105,0.3335,0.1315,0.057,0.09,7.0
2.0,0.35,0.27,0.085,0.2105,0.097,0.0455,0.06,6.0
0.0,0.58,0.46,0.145,0.972,0.3895,0.1715,0.275,10.0
0.0,0.575,0.455,0.15,0.892,0.3265,0.1925,0.355,12.0
1.0,0.665,0.505,0.175,1.3135,0.4335,0.2965,0.34,15.0
1.0,0.68,0.55,0.175,1.825,0.7775,0.3805,0.54,14.0
1.0,0.635,0.5,0.16,1.2625,0.5515,0.2655,0.3365,10.0
2.0,0.44,0.34,0.125,0.3615,0.1525,0.085,0.129,9.0
2.0,0.575,0.475,0.15,1.0405,0.4455,0.2075,0.295,14.0
1.0,0.515,0.39,0.145,0.636,0.2655,0.1725,0.21,12.0
2.0,0.51,0.405,0.13,0.521,0.2175,0.138,0.17,8.0
1.0,0.56,0.44,0.165,0.8995,0.4325,0.1615,0.275,17.0
0.0,0.645,0.5,0.19,1.472,0.6355,0.2935,0.42,12.0
0.0,0.665,0.535,0.175,1.2765,0.4635,0.2935,0.41,18.0
0.0,0.45,0.34,0.105,0.4215,0.1895,0.0875,0.13,10.0
0.0,0.6,0.475,0.155,1.3835,0.6,0.261,0.37,9.0
0.0,0.61,0.475,0.16,1.097,0.4605,0.2285,0.325,15.0
2.0,0.36,0.265,0.09,0.2225,0.0805,0.053,0.058,7.0
0.0,0.475,0.375,0.13,0.5075,0.234,0.1135,0.1375,6.0
1.0,0.595,0.47,0.165,0.991,0.3845,0.3045,0.34,13.0
0.0,0.51,0.375,0.135,0.6175,0.2475,0.1625,0.195,13.0
1.0,0.495,0.375,0.13,0.5805,0.2135,0.1175,0.19,9.0
1.0,0.71,0.55,0.19,1.523,0.8715,0.3025,0.4395,11.0
0.0,0.6,0.46,0.165,1.0285,0.4295,0.2455,0.298,12.0
2.0,0.405,0.3,0.1,0.336,0.1645,0.0735,0.085,7.0
1.0,0.625,0.49,0.175,1.185,0.5235,0.261,0.345,11.0
2.0,0.57,0.45,0.155,1.0,0.434,0.2075,0.2475,10.0
1.0,0.61,0.48,0.18,1.1415,0.3875,0.271,0.355,16.0
2.0,0.57,0.45,0.14,0.9265,0.3915,0.2225,0.24,10.0
2.0,0.395,0.3,0.09,0.2865,0.1275,0.0675,0.077,7.0
2.0,0.545,0.44,0.15,0.834,0.3735,0.2005,0.24,10.0
2.0,0.39,0.29,0.115,0.3265,0.119,0.099,0.085,7.0
1.0,0.6,0.485,0.15,1.0305,0.4775,0.216,0.2735,9.0
0.0,0.485,0.375,0.13,0.651,0.2845,0.133,0.17,7.0
2.0,0.25,0.17,0.065,0.049,0.026,0.0155,0.03,7.0
2.0,0.455,0.35,0.12,0.4215,0.175,0.0975,0.125,8.0
2.0,0.265,0.205,0.07,0.106,0.0415,0.02,0.0335,8.0
1.0,0.6,0.46,0.185,1.1025,0.4375,0.2165,0.42,13.0
1.0,0.635,0.505,0.165,1.373,0.469,0.2635,0.485,13.0
1.0,0.665,0.505,0.175,1.3765,0.637,0.2615,0.405,11.0
2.0,0.64,0.5,0.19,1.6115,0.7765,0.3645,0.384,8.0
2.0,0.28,0.205,0.085,0.106,0.0265,0.0285,0.035,6.0
