ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
1742.0,61.0,35.0,38.0,91365.0,4.0,0.9,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1135.0,32.0,7.0,38.0,94025.0,2.0,1.33,3.0,0.0,0.0,0.0,0.0,1.0,0.0
4791.0,36.0,12.0,35.0,94115.0,3.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2178.0,56.0,32.0,31.0,94025.0,3.0,0.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0
719.0,40.0,16.0,41.0,94720.0,4.0,1.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0
706.0,57.0,32.0,58.0,90250.0,3.0,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4111.0,43.0,18.0,83.0,94550.0,4.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4724.0,37.0,11.0,40.0,91768.0,3.0,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4355.0,29.0,3.0,38.0,95814.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
681.0,44.0,20.0,90.0,94720.0,4.0,1.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2486.0,40.0,15.0,34.0,93711.0,2.0,1.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1660.0,59.0,35.0,179.0,94025.0,1.0,4.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3490.0,57.0,31.0,121.0,91355.0,2.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
472.0,58.0,28.0,30.0,94022.0,1.0,1.4,3.0,0.0,0.0,0.0,0.0,1.0,1.0
4148.0,45.0,21.0,80.0,94545.0,2.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3249.0,40.0,16.0,135.0,94545.0,2.0,3.3,1.0,132.0,0.0,0.0,0.0,1.0,0.0
1481.0,58.0,33.0,53.0,95819.0,3.0,2.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4882.0,62.0,37.0,55.0,91320.0,4.0,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3754.0,48.0,22.0,84.0,94571.0,1.0,1.2,3.0,0.0,0.0,0.0,0.0,1.0,1.0
1171.0,40.0,15.0,102.0,92717.0,4.0,3.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3024.0,61.0,35.0,29.0,92009.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3392.0,56.0,30.0,44.0,95819.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1241.0,31.0,7.0,38.0,94720.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2713.0,34.0,10.0,41.0,92626.0,4.0,1.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2177.0,40.0,14.0,34.0,94720.0,2.0,0.3,3.0,0.0,0.0,0.0,0.0,1.0,0.0
4235.0,38.0,12.0,73.0,95747.0,3.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3696.0,44.0,19.0,68.0,94720.0,4.0,2.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4592.0,53.0,29.0,61.0,94534.0,2.0,2.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1593.0,42.0,18.0,70.0,91711.0,3.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0
4139.0,41.0,17.0,64.0,95747.0,1.0,2.8,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4430.0,40.0,15.0,49.0,91320.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2922.0,33.0,8.0,22.0,91763.0,4.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
